,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2020-09-30,AZUL,2020-09-30,2020-09-30,Q3,805326000,788826000,16500000,0.0,0.0,264156000,0.0,0.0,788826000,0.0,-561514000,0.0,0.0,0.0,-247656000,0.0,0.0,-1203965000,0.0,22316000,-1226281000,0.0,-10.768013434417888,-10.589645941278066,113881823,115800000,,
0,2020-06-30,AZUL,2020-07-06 00:00:00,2020-07-06 07:41:09,Q2,401600000,947600000,-546000000,-1.3595617529880477,0.0,56400000,56400000,-238900000,217900000,1221900000,603000000,0.0,-542500000,-1.3508466135458168,-820300000,-7.336653386454183,-1543900000,-2946400000,-7.336653386454183,-9600000.0,-2936800000,-7.312749003984064,-25.788137,-25.788137,113881823,115800000,https://www.sec.gov/Archives/edgar/data/1432364/000129281420002499/0001292814-20-002499-index.htm,https://www.sec.gov/Archives/edgar/data/1432364/000129281420002499/azul20200706_6k.htm
0,2020-03-31,AZUL,2020-04-07 00:00:00,2020-04-07 08:18:31,Q1,2802700000,2186100000,616600000,0.22000214079280694,0.0,109400000,109400000,-618500000,333600000,2629100000,438500000,0.0,-432000000,-0.15413708209940413,173600000,-2.27848146430228,-6133900000,-6385900000,-2.27848146430228,-250100000,-6135900000,-2.189281764013273,-53.900892,-53.900892,113836706,114933333,https://www.sec.gov/Archives/edgar/data/1432364/000129281420001179/0001292814-20-001179-index.html,https://www.sec.gov/Archives/edgar/data/1432364/000129281420001179/azul20200407_6k.htm
0,2019-12-31,AZUL,2020-01-06 00:00:00,2020-01-06 17:30:46,Q4,3251917000,4254846000,-1002929000,-0.30841162305187986,0.0,123279000,123279000,9241000.0,1303892000,5682017000,275026000,0.0,-2592286000,-0.7971562619833163,-2430100000,-0.7589261964558136,408588000,-2467965000,-0.7589261964558136,-19679000,-2448286000,-0.7528746889911397,7.667123,7.59,113836706,114866667,https://www.sec.gov/Archives/edgar/data/1432364/000129281420000022/0001292814-20-000022-index.html,https://www.sec.gov/Archives/edgar/data/1432364/000129281420000022/azul20200106_6k.htm
0,2019-09-30,AZUL,2019-10-08 00:00:00,2019-10-07 19:11:28,Q3,3030800000,2097300000,933500000,0.3080044872640887,0.0,120400000,120400000,24800000,253700000,2471400000,304500000,0.0,604300000,0.19938630064669394,559400000,-0.146594958426818,-719300000,-444300000,-0.146594958426818,-6400000.0,-438000000,-0.14451629932691037,-3.850984,-3.850984,113737164,114833333,https://www.sec.gov/Archives/edgar/data/1432364/000129281419003341/0001292814-19-003341-index.html,https://www.sec.gov/Archives/edgar/data/1432364/000129281419003341/azul20191007_6k.htm
0,2019-06-30,AZUL,2019-08-07 00:00:00,2019-08-07 08:46:00,Q2,2617700000,1909900000,707800000,0.27039003705543035,0.0,108900000,108900000,1900000.0,248800000,2267600000,313100000,0.0,764200000,0.2919356687168125,350100000,0.11670550483248654,247900000,305500000,0.11670550483248654,-46100000,351600000,0.13431638461244605,3.110327,3.06,113042788,114833333,https://www.sec.gov/Archives/edgar/data/1432364/000129281419002663/0001292814-19-002663-index.html,https://www.sec.gov/Archives/edgar/data/1432364/000129281419002663/azul20190807_6k.htm
0,2019-03-31,AZUL,2019-04-04 00:00:00,2019-04-04 09:02:46,Q1,2542000000,1890500000,651500000,0.256294256490952,0.0,91500000,91500000,-52900000,224400000,2206400000,269100000,0.0,301100000,0.11845003933910307,335600000,0.03017309205350118,-8200000.0,76700000,0.03017309205350118,-61000000,137700000,0.0541699449252557,1.23,1.2,113200000,114533333,https://www.sec.gov/Archives/edgar/data/1432364/000129281419001130/0001292814-19-001130-index.html,https://www.sec.gov/Archives/edgar/data/1432364/000129281419001130/azul20190404_6k.htm
0,2018-12-31,AZUL,2019-01-07 00:00:00,2019-01-07 16:34:16,Q4,2429157000,1911298000,517859000,0.21318465624082758,0.0,211280000,106563000,65583000,58247000,2235288000,19736000,0.0,-28847000,-0.011875313123029923,193869000,-0.04437547676004474,-187750000,-107795000,-0.04437547676004474,37428000,-145123000,-0.05974212453126743,1.23,1.2,112933333,114333333,https://www.sec.gov/Archives/edgar/data/1432364/000129281419000024/0001292814-19-000024-index.html,https://www.sec.gov/Archives/edgar/data/1432364/000129281419000024/azul20190107_6k.htm
0,2018-09-30,AZUL,2018-10-05 00:00:00,2018-10-05 07:45:48,Q3,2441600000,2043600000,398000000,0.1630078636959371,0.0,100100000,100100000,95800000,123900000,2267600000,106000000,0.0,279700000,0.11455602883355177,174000000,0.07192005242463959,97700000,175600000,0.07192005242463959,59000000,116600000,0.04775557011795544,1.02,1.02,112804555,114945856,https://www.sec.gov/Archives/edgar/data/1432364/000129281418003229/0001292814-18-003229-index.html,https://www.sec.gov/Archives/edgar/data/1432364/000129281418003229/azul20181004_6k.htm
