Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
,,5EA.DE,Elanco Animal Health Inc,EUR,XETRA,"Pharmaceuticals, Biotechnology & Life Sciences","Elanco Animal Health, Inc. engages in the innovation, development, manufacture and market products for companion and food animals. The company is headquartered in Greenfield, Indiana and currently employs 5,590 full-time employees. The firm offers its products under four primary categories, such as Companion Animal Disease Prevention, Companion Animal Therapeutics, Food Animal Future Protein & Health, and Food Animal Ruminants & Swine. The company provides a range of parasiticide portfolios in the companion animal sector based on indications, species and formulations, with products that protect pets from worms, fleas and ticks. The company also offers a pain and osteoarthritis portfolio across species, modes of action, indications and disease stages. The company also provides treatments for otitis (ear infections), as well as cardiovascular and dermatology indications. Its portfolio in Food Animal Future Protein & Health category includes vaccines, nutritional enzymes and animal-only antibiotics. The company also provides products in poultry and aquaculture production.",Pharmaceuticals,US,9/20/2018,Elanco Animal Health Inc,,,,24.425,14882.0,Elanco Animal Health Inc,EUR,Elanco Animal Health Inc,Elanco Animal Health Inc,,Elanco Animal Health Inc,5ea.de,,,Elanco Animal Health Inc,,5
,,5FB.DE,Fitbit Inc,EUR,XETRA,Technology Hardware & Equipment,"Fitbit, Inc. engages in the development of wearable device which tracks data of an individual's health. The company is headquartered in San Francisco, California and currently employs 1,625 full-time employees. The firm's platform combines connected health and fitness devices with software and services, including an online dashboard and mobile applications, data analytics, motivational and social tools, personalized insights and virtual coaching through customized fitness plans and interactive workouts. The company offers various fitness devices, including Fitbit Zip, Fitbit One, Fitbit Flex, Fitbit Flex 2, Fitbit Charge, Fitbit Charge 2, Fitbit Blaze, Fitbit Charge HR, Fitbit Surge, Fitbit Accessories and Aria. Its platform includes wearable connected health and fitness trackers, which are wrist-based and clippable devices that automatically track users daily steps, calories burned, distance traveled, and active minutes and display real-time feedback. Its trackers also measure sleep duration and quality, and its products track heart rate and global positioning system-based information. The company also offers a wireless fidelity connected scale.",Electrical Equipment,US,6/18/2015,Fitbit Inc,,,,5.342,1648300800.0,Fitbit Inc,EUR,Fitbit Inc,Fitbit Inc,,Fitbit Inc,5fb.de,,,Fitbit Inc,,5
,,5G5.DE,GoPro Inc,EUR,XETRA,Consumer Durables & Apparel,"GoPro, Inc. engages in manufacturing and selling camera and camera accessories. The company is headquartered in San Mateo, California and currently employs 891 full-time employees. The firm's product offerings include HERO5, which is a line of cloud-connected cameras featuring image stabilization, telemetry, cloud connectivity and voice control; GoPro Plus, which is a cloud-based storage solution that enables subscribers to access, edit and share content; Quik, which is a mobile editing application that creates edits on a smartphone; Capture, which is a mobile application that allows users to preview and play back shots, control their GoPro cameras and share content on the fly using their smartphones; Karma, which is its compact and foldable drone and versatile stabilization solution that includes the Karma controller, and camera stabilizer, and it all fits in a custom backpack, and Karma Grip, which is a handheld, body-mountable camera stabilizer. The company also offers a full ecosystem of mountable, wearable and voice activated accessories.",Consumer products,US,6/26/2014,GoPro Inc,,,,6.711,1074.0,GoPro Inc,EUR,GoPro Inc,GoPro Inc,,GoPro Inc,5g5.de,,,GoPro Inc,,5
,,5GN.AX,5G Networks Ltd,AUD,ASX,Telecommunication Services,"5G Networks Limited, together with its subsidiaries, operates as a licensed telecommunications carrier in Australia. The company offers data connectivity, cloud and data center, and managed services. It provides cloud-based solutions and network services; and operates fiber and wireless infrastructure, cloud computing environment, and data center. 5G Networks Limited was incorporated in 2013 and is headquartered in Melbourne, Australia.",Telecommunication,AU,11/17/2017,5G Networks Ltd,,,,1.36,154753040.0,5G Networks Ltd,AUD,5G Networks Ltd,5G Networks Ltd,,5G Networks Ltd,5gn.ax,,,5G Networks Ltd,,5
,,5PAISA.NS,5Paisa Capital Ltd,INR,NSE,Diversified Financials,"5paisa Capital Limited provides an online technology platform for trading in National Stock Exchange of India Limited and BSE Limited. The company offers financial services, including depository services; distributes mutual funds, bonds, and debentures, as well as insurance products; and provides equity and mutual fund research, etc. It provides its services through a Web-based trading terminal, mobile application, and call and trade unit. The company serves retail investors and high-volume traders. The company was incorporated in 2007 and is headquartered in Thane, India.",Financial Services,IN,11/16/2017,5Paisa Capital Ltd,,,,252.85,6446714400.0,5Paisa Capital Ltd,INR,5Paisa Capital Ltd,5Paisa Capital Ltd,,5Paisa Capital Ltd,5paisa.ns,,,5Paisa Capital Ltd,,5
