datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2005-11-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,17.4503,17.9571,17.3398,17.8991,17.8991,419800.0,419800.0,-0.07,-0.04344444444444445,17.68747
2005-12-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,18.056,18.1324,17.8937,17.9168,17.9168,16400.0,16400.0,0.05499999999999999,0.044285714285714296,18.01751
2006-01-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,17.8524,18.8611,17.8524,18.8132,18.8132,56800.0,56800.0,0.4049999999999999,0.19091666666666662,18.574616666666667
2006-02-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,18.794,19.0493,18.4334,18.8953,18.8953,4600.0,4600.0,0.05,0.028666666666666667,18.774481111111108
2006-03-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,18.9979,19.3857,18.474,19.3068,19.3068,839600.0,839600.0,0.029999999999999985,0.009800000000000008,19.087207000000003
2006-04-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,19.4373,19.5083,18.9989,19.4133,19.4133,19400.0,19400.0,0.20990000000000003,0.08415384615384615,19.351992307692306
2006-05-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,19.3446,19.7911,18.3121,18.8294,18.8294,64000.0,64000.0,-0.345,-0.09399999999999999,19.10409157894737
2006-06-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,18.8729,19.0629,18.0085,18.8372,18.8372,39000.0,39000.0,-0.375,-0.12443749999999998,18.461354375000006
2006-07-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,18.7481,18.9581,17.9382,18.5539,18.5539,69600.0,69600.0,-0.00999999999999999,-0.0032142857142857246,18.47401857142857
2006-08-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,18.3902,18.9357,18.3362,18.8821,18.8821,55800.0,55800.0,-0.08000000000000004,-0.020444444444444432,18.63748722222222
2006-09-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,19.0364,19.234,18.5573,19.164,19.164,52400.0,52400.0,0.19,0.07428571428571429,18.98107357142857
2006-10-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,19.2361,20.0022,18.9811,19.9522,19.9522,38400.0,38400.0,0.31500000000000006,0.10959999999999999,19.637128666666666
2006-11-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,19.8881,20.6536,19.6622,20.5391,20.5391,34000.0,34000.0,0.41009999999999996,0.1275,20.187901875
2006-12-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,20.4785,20.9036,20.4535,20.8345,20.8345,37000.0,37000.0,0.42999999999999994,0.13074999999999998,20.763339375
2007-01-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,21.0069,21.5649,20.4892,21.3276,21.3276,124800.0,124800.0,0.20500000000000002,0.05278947368421052,20.934787894736843
2007-02-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,21.4673,22.3041,21.279,21.5901,21.5901,61000.0,61000.0,-0.415,-0.09752631578947372,21.88022947368421
2007-03-01,MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,NYSE Arca,2005-11-15,,21.1077,22.0419,20.7676,21.7522,21.7522,193200.0,193200.0,0.17,0.0442,21.476683
