,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2018-06-30,MTGEP,2018-08-03,2018-08-03 16:30:03,Q2,7952000.0,3874000.0,0.0,88000.0,-4019000.0,54000.0,0.0,3656000.0,89392000,0.0,19266000,0.0,0.0,-61201000,0.0,190137000,190137000,-6267398000,0.0,-611000.0,-24016000,6084611000,-207414000,0.0,1989000.0,166242000,164253000,19266000,0.0,19266000,https://www.sec.gov/Archives/edgar/data/1516973/000151697318000031/0001516973-18-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1516973/000151697318000031/mtge2018630form10q.htm
0,2018-03-31,MTGEP,2018-05-10,2018-05-10 14:12:52,Q1,-21367000,2777000.0,0.0,68000.0,-12967000,-311000.0,0.0,-38000.0,93411000,0.0,25895000,0.0,0.0,-284077000,0.0,96854000,96854000,-5624278000,0.0,-123396000,-24016000,5643108000,-128582000,0.0,164253000,164253000,123762000,25895000,0.0,25895000,https://www.sec.gov/Archives/edgar/data/1516973/000151697318000026/0001516973-18-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1516973/000151697318000026/mtge2018331form10q.htm
0,2017-12-31,MTGEP,2018-02-27,2018-02-27 16:16:22,Q4,30058000,4635000.0,0.0,68000.0,-10825000,-976000.0,0.0,5207000.0,106378000,0.0,24691000,0.0,0.0,-255093000,0.0,-65447000,-65447000,-6000107000,0.0,0.0,-21726000,6056424000,34591000,0.0,-6165000.0,123762000,129927000,24691000,0.0,24691000,https://www.sec.gov/Archives/edgar/data/1516973/000151697318000011/0001516973-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1516973/000151697318000011/mtge20171231form10k.htm
0,2017-09-30,MTGEP,2017-11-07,2017-11-07 16:47:05,Q3,49845000,4966000.0,0.0,68000.0,-24975000,-965000.0,0.0,-3254000.0,117203000,0.0,18222000,0.0,0.0,-879207000,0.0,-22459000,-22459000,-7332996000,0.0,0.0,-21726000,7333345000,-21377000,0.0,-25614000,129927000,155541000,18222000,0.0,18222000,https://www.sec.gov/Archives/edgar/data/1516973/000151697317000045/0001516973-17-000045-index.htm,https://www.sec.gov/Archives/edgar/data/1516973/000151697317000045/mtge2017930form10q.htm
0,2017-06-30,MTGEP,2017-08-07,2017-08-07 16:02:57,Q2,42614000,3488000.0,0.0,66000.0,27114000,-2074000.0,0.0,417000.0,142178000,0.0,27196000,0.0,0.0,-818192000,0.0,-625153000,-625153000,-6601216000,0.0,0.0,-21726000,7246356000,623414000,0.0,25457000,155541000,130084000,27196000,0.0,27196000,https://www.sec.gov/Archives/edgar/data/1516973/000151697317000034/0001516973-17-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1516973/000151697317000034/mtge2017630form10q.htm
0,2017-03-31,MTGEP,2017-05-09,2017-05-09 17:22:22,Q1,38801000,558000.0,0.0,34000.0,12533000,-826000.0,0.0,5511000.0,115064000,0.0,26907000,0.0,0.0,-485296000,0.0,25621000,25621000,-6035054000,0.0,0.0,-19436000,6008406000,-46084000,0.0,6444000.0,130084000,123640000,26907000,0.0,26907000,https://www.sec.gov/Archives/edgar/data/1516973/000151697317000024/0001516973-17-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1516973/000151697317000024/mtge2017331form10q.htm
0,2016-12-31,MTGEP,2017-02-27,2017-02-27 17:14:44,Q4,-44182000,-1786000.0,0.0,34000.0,-11218000,239000.0,0.0,973000.0,102531000,0.0,22271000,0.0,0.0,-345577000,0.0,283989000,283989000,-7115071000,0.0,0.0,-19436000,6829015000,-305492000,0.0,768000.0,123640000,122872000,22271000,0.0,22271000,https://www.sec.gov/Archives/edgar/data/1516973/000151697317000008/0001516973-17-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1516973/000151697317000008/mtge20161231form10k.htm
0,2016-09-30,MTGEP,2016-11-08,2016-11-08 16:41:36,Q3,69017000,-11050000,0.0,34000.0,17676000,528000.0,0.0,-1931000.0,113749000,0.0,20177000,0.0,0.0,-566382000,0.0,33020000,33020000,-6835453000,0.0,0.0,-19436000,6815415000,-39474000,0.0,13723000,122872000,109149000,20177000,0.0,20177000,https://www.sec.gov/Archives/edgar/data/1516973/000151697316000097/0001516973-16-000097-index.htm,https://www.sec.gov/Archives/edgar/data/1516973/000151697316000097/mtge2016930form10q.htm
0,2016-06-30,MTGEP,2016-08-05,2016-08-05 17:22:44,Q2,40126000,10723000,0.0,399000.0,-29079000,504000.0,0.0,1971000.0,96073000,0.0,20994000,0.0,0.0,-1000.0,0.0,198545000,198544000,-6315276000,0.0,-1000.0,-19421000,6093559000,-241139000,0.0,-21601000,109149000,130750000,20994000,0.0,20994000,https://www.sec.gov/Archives/edgar/data/1516973/000151697316000086/0001516973-16-000086-index.htm,https://www.sec.gov/Archives/edgar/data/1516973/000151697316000086/mtge2016630form10q.htm
0,2016-03-31,MTGEP,2016-05-06,2016-05-05 18:11:56,Q1,-21297000,11540000,0.0,1663000.0,-17139000,591000.0,0.0,-5685000.0,125152000,0.0,23904000,0.0,0.0,-26451000,0.0,263126000,236675000,-8410518000,0.0,-26451000,-20167000,8157988000,-299148000,0.0,-38569000,130750000,169319000,23904000,0.0,23904000,https://www.sec.gov/Archives/edgar/data/1516973/000151697316000072/0001516973-16-000072-index.htm,https://www.sec.gov/Archives/edgar/data/1516973/000151697316000072/mtge2016331form10q.htm
