,date,symbol,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
0,2020-06-30,OSIS,2020-08-21,2020-08-21 17:18:26,FY,76102000,0.0,76102000,269840000,241226000,30541000,617709000,0.0,310627000,128279000,438906000,0.0,0.0,83990000,650832000,30541000,1268541000,84940000,0.0,0.0,28155000,115688000,330101000,267072000,0.0,5846000.0,93370000,366288000,115688000,696389000,122553000,474793000,-138283000,0.0,572152000,696389000,0.0,326998000,250896000,https://www.sec.gov/Archives/edgar/data/1039065/000110465920097650/0001104659-20-097650-index.htm,https://www.sec.gov/Archives/edgar/data/1039065/000110465920097650/osis-20200630x10k.htm
0,2019-06-30,OSIS,2019-08-27,2019-08-27 17:25:08,FY,96316000,0.0,96316000,238440000,273711000,32432000,640899000,0.0,307108000,132954000,440062000,0.0,0.0,56518000,623965000,32432000,1264864000,93500000,0.0,0.0,43227000,123486000,382008000,257752000,0.0,7979000.0,65398000,331129000,123486000,713137000,168913000,399541000,-137701000,0.0,551727000,713137000,0.0,346556000,250240000,https://www.sec.gov/Archives/edgar/data/1039065/000104746919004853/a2239525z10-k.htm,https://www.sec.gov/Archives/edgar/data/1039065/000104746919004853/a2239525z10-k.htm
0,2018-06-30,OSIS,2018-08-28 00:00:00,2018-08-28 06:11:12,FY,84814000,0.0,84814000,210744000,313552000,41587000,650697000,0.0,292213000,142001000,434214000,0.0,0.0,55256000,604994000,41587000,1255691000,106892000,0.0,0.0,55761000,133245000,443322000,248980000,0.0,15002000,58951000,322933000,133245000,766255000,169475000,334745000,-131312000,0.0,489436000,766255000,0.0,364242000,279428000,https://www.sec.gov/Archives/edgar/data/1039065/000104746918005819/0001047469-18-005819-index.html,https://www.sec.gov/Archives/edgar/data/1039065/000104746918005819/a2236541z10-k.htm
0,2017-06-30,OSIS,2017-09-07 00:00:00,2017-09-07 13:03:59,FY,169650000,0.0,169650000,206526000,248510000,28314000,653000000,0.0,242129000,118450000,360579000,0.0,34897000,40072000,577087000,28314000,1230087000,76121000,0.0,0.0,37934000,103179000,346134000,241750000,0.0,20681000,52309000,314740000,103179000,660874000,222529000,363872000,-248116000,0.0,569213000,660874000,0.0,347146000,177496000,https://www.sec.gov/Archives/edgar/data/1039065/000104746917005596/0001047469-17-005596-index.html,https://www.sec.gov/Archives/edgar/data/1039065/000104746917005596/a2232548z10-k.htm
0,2016-06-30,OSIS,2016-08-19,2016-08-19 17:02:27,FY,104370000,0.0,104370000,141716000,273288000,35944000,555318000,0.0,122819000,56283000,179102000,0.0,0.0,74189000,436405000,35944000,991723000,69490000,0.0,0.0,85386000,122621000,367835000,6054000.0,0.0,29160000,47828000,83042000,122621000,450877000,219114000,338988000,-208903000,0.0,540846000,450877000,0.0,133813000,29443000,https://www.sec.gov/Archives/edgar/data/1039065/000104746916015059/a2229501z10-k.htm,https://www.sec.gov/Archives/edgar/data/1039065/000104746916015059/a2229501z10-k.htm
0,2015-06-30,OSIS,2015-08-24 00:00:00,2015-08-24 16:32:59,FY,47593000,0.0,47593000,178519000,230421000,84988000,541521000,0.0,98167000,50413000,148580000,0.0,0.0,63870000,438153000,84988000,979674000,61932000,0.0,0.0,89176000,84168000,249281000,8556000.0,25000000,65435000,49623000,148614000,84168000,397895000,279212000,312831000,-165197000,0.0,581779000,397895000,0.0,11357000,-36236000,https://www.sec.gov/Archives/edgar/data/1039065/000155837015001687/0001558370-15-001687-index.html,https://www.sec.gov/Archives/edgar/data/1039065/000155837015001687/osis-20150630x10k.htm
0,2014-06-30,OSIS,2014-08-27 00:00:00,2014-08-27 17:04:58,FY,38831000,0.0,38831000,185773000,234138000,120488000,579230000,0.0,92607000,43615000,136222000,0.0,0.0,48255000,444956000,120488000,1024186000,74460000,0.0,0.0,99170000,92046000,309979000,10436000,50000000,73161000,48397000,181994000,92046000,491973000,287434000,247680000,-131038000,0.0,532213000,491973000,0.0,37255000,-1500000.0,https://www.sec.gov/Archives/edgar/data/1039065/000104746914007228/0001047469-14-007228-index.html,https://www.sec.gov/Archives/edgar/data/1039065/000104746914007228/a2221228z10-k.htm
0,2013-06-30,OSIS,2013-08-16 00:00:00,2013-08-16 16:55:42,FY,34697000,0.0,34697000,206817000,206213000,78972000,526699000,0.0,83743000,36603000,120346000,0.0,0.0,23722000,393097000,78972000,919796000,97050000,0.0,0.0,55563000,96956000,281413000,10673000,75000000,0.0,74259000,159932000,96956000,441345000,285001000,199786000,-88044000,0.0,478451000,441345000,0.0,71470000,36773000,https://www.sec.gov/Archives/edgar/data/1039065/000104746913008515/0001047469-13-008515-index.html,https://www.sec.gov/Archives/edgar/data/1039065/000104746913008515/a2216386z10-k.htm
0,2012-06-30,OSIS,2012-08-13 00:00:00,2012-08-13 13:39:47,FY,91452000,0.0,91452000,156867000,195178000,39616000,483113000,0.0,82149000,37742000,119891000,0.0,0.0,35228000,266783000,39616000,749896000,56422000,0.0,0.0,42871000,85182000,160649000,2467000.0,100000000,0.0,52661000,155128000,85182000,315777000,282756000,155651000,-79733000,0.0,434119000,315777000,0.0,2467000.0,-89000000,https://www.sec.gov/Archives/edgar/data/1039065/000104746912008174/0001047469-12-008174-index.html,https://www.sec.gov/Archives/edgar/data/1039065/000104746912008174/a2210535z10-k.htm
0,2011-06-30,OSIS,2011-08-26 00:00:00,2011-08-25 20:29:00,FY,55619000,0.0,55619000,141728000,169634000,43317000,405286000,0.0,70292000,33707000,103999000,0.0,0.0,20614000,179630000,43317000,584916000,66462000,0.0,0.0,41147000,80094000,160981000,2756000.0,0.0,0.0,36379000,39135000,80094000,200116000,272552000,110103000,-78093000,0.0,384800000,200116000,0.0,2977000.0,-52600000,https://www.sec.gov/Archives/edgar/data/1039065/000104746911007670/0001047469-11-007670-index.html,https://www.sec.gov/Archives/edgar/data/1039065/000104746911007670/a2205374z10-k.htm
0,2010-06-30,OSIS,2010-08-27 00:00:00,2010-08-26 21:38:06,FY,51989000,0.0,51989000,135587000,125930000,38554000,349201000,0.0,63941000,31975000,95916000,0.0,0.0,16482000,163913000,38554000,513114000,49673000,0.0,0.0,33023000,67906000,144594000,23366000,0.0,0.0,31444000,54810000,67906000,199404000,244026000,76681000,-73941000,0.0,313710000,199404000,0.0,36109000,-15900000,https://www.sec.gov/Archives/edgar/data/1039065/000119312510198574/0001193125-10-198574-index.html,https://www.sec.gov/Archives/edgar/data/1039065/000119312510198574/d10k.htm
0,2009-06-30,OSIS,2009-08-28 00:00:00,2009-08-28 06:08:04,FY,25172000,0.0,25172000,113403000,150763000,0.0,323243000,0.0,60195000,32451000,92646000,0.0,0.0,16707000,151585000,0.0,474828000,54980000,0.0,0.0,8880000.0,12863000,135635000,39803000,0.0,0.0,23390000,63193000,12863000,198828000,0.0,53124000,-66015000,0.0,276000000,198828000,0.0,52360000,27188000,https://www.sec.gov/Archives/edgar/data/1039065/000119312509183269/0001193125-09-183269-index.html,https://www.sec.gov/Archives/edgar/data/1039065/000119312509183269/d10k.htm
0,2008-06-30,OSIS,2008-08-28 00:00:00,2008-08-28 17:04:13,FY,18232000,0.0,18232000,160039000,144807000,0.0,356455000,0.0,60408000,34495000,94903000,0.0,0.0,9092000.0,151186000,0.0,507641000,75320000,0.0,0.0,7414000.0,6746000.0,161497000,49091000,0.0,0.0,17804000,66895000,6746000.0,228392000,0.0,41972000,-61235000,0.0,278021000,228392000,0.0,74341000,56109000,https://www.sec.gov/Archives/edgar/data/1039065/000119312508186838/0001193125-08-186838-index.html,https://www.sec.gov/Archives/edgar/data/1039065/000119312508186838/d10k.htm
0,2007-06-30,OSIS,2007-09-13 00:00:00,2007-09-13 06:02:56,FY,15980000,0.0,15980000,146253000,120174000,0.0,314639000,0.0,50286000,28476000,78762000,0.0,0.0,10031000,136844000,0.0,451483000,60524000,0.0,0.0,7548000.0,16734000,155898000,25709000,0.0,4093000.0,9756000.0,39558000,16734000,195456000,0.0,31450000,-50242000,0.0,247212000,195456000,0.0,48228000,32248000,https://www.sec.gov/Archives/edgar/data/1039065/000119312507200115/0001193125-07-200115-index.html,https://www.sec.gov/Archives/edgar/data/1039065/000119312507200115/d10k.htm
0,2006-06-30,OSIS,2006-09-22,2006-09-22 06:03:40,FY,13799000,100000.0,13899000,131664000,120604000,0.0,283724000,0.0,29066000,44046000,73112000,0.0,331000.0,3810000.0,119774000,0.0,403498000,54282000,100000.0,0.0,9314000.0,3386000.0,121568000,5483000.0,0.0,7504000.0,10265000,23252000,3386000.0,144820000,0.0,50208000,-40465000,0.0,248947000,144820000,0.0,17591000,3792000.0,https://www.sec.gov/Archives/edgar/data/1039065/000119312506195103/d10k.htm,https://www.sec.gov/Archives/edgar/data/1039065/000119312506195103/d10k.htm
