,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,ETFC,2020-02-19,2020-02-19 17:23:53,FY,955000000,225000000,245000000,0.0,1986000000,0.0,0.0,0.0,-52713000000,40000000,2847000000,-87000000,0.0,0.0,0.0,0.0,4428000000,0.0,0.0,-1085000000,-175000000,0.0,-7990000000,0.0,-715000000,2629000000,3344000000,2847000000,-149000000,2698000000,https://www.sec.gov/Archives/edgar/data/1015780/000101578020000065/0001015780-20-000065-index.htm,https://www.sec.gov/Archives/edgar/data/1015780/000101578020000065/etfc-2019123110k.htm
0,2018-12-31,ETFC,2019-02-20,2019-02-20 16:47:35,FY,1052000000,244000000,339000000,46000000,-1097000000,0.0,0.0,0.0,-54699000000,-71000000,1686000000,-112000000,-150000000,-1139000000,9367000000,-7364000000,-190000000,0.0,0.0,-1139000000,-72000000,1220000000,45000000,0.0,1541000000,3344000000,1803000000,1686000000,-112000000,1574000000,https://www.sec.gov/Archives/edgar/data/1015780/000101578019000060/0001015780-19-000060-index.htm,https://www.sec.gov/Archives/edgar/data/1015780/000101578019000060/etfc-2018123110k.htm
0,2017-12-31,ETFC,2018-02-21,2018-02-21 17:24:00,FY,614000000,262000000,450000000,41000000,-14228000000,0.0,0.0,0.0,-53602000000,-104000000,582000000,-102000000,0.0,-362000000,3233000000,-16345000000,-13576000000,-1000000000,0.0,-62000000,-25000000,12823000000,11387000000,0.0,-1607000000,1803000000,3410000000,582000000,-102000000,480000000,https://www.sec.gov/Archives/edgar/data/1015780/000101578018000033/0001015780-18-000033-index.htm,https://www.sec.gov/Archives/edgar/data/1015780/000101578018000033/etfc-2017123110k.htm
0,2016-12-31,ETFC,2017-02-22,2017-02-22 17:12:36,FY,552000000,239000000,275000000,30000000,-3467000000,0.0,0.0,0.0,-39374000000,-166000000,2044000000,-75000000,-723000000,-452000000,4734000000,-7488000000,-3999000000,0.0,0.0,-52000000,0.0,2548000000,2075000000,0.0,120000000,3410000000,3290000000,2044000000,-75000000,1969000000,https://www.sec.gov/Archives/edgar/data/1015780/000101578017000030/0001015780-17-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1015780/000101578017000030/etfc-20161231x10k.htm
0,2015-12-31,ETFC,2016-02-24,2016-02-24 16:54:12,FY,268000000,325000000,-176000000,34000000,-200000000,0.0,0.0,0.0,-35907000000,356000000,832000000,-70000000,0.0,-50000000,5572000000,-5450000000,2000000.0,-800000000,0.0,-50000000,0.0,466000000,-384000000,0.0,450000000,2788000000,2338000000,832000000,-70000000,762000000,https://www.sec.gov/Archives/edgar/data/1015780/000101578016000121/0001015780-16-000121-index.htm,https://www.sec.gov/Archives/edgar/data/1015780/000101578016000121/etfc-20151231x10k.htm
0,2014-12-31,ETFC,2015-02-24,2015-02-24 17:30:14,FY,293000000,331000000,155000000,24000000,830988000,0.0,0.0,0.0,-35707000000,28000000,701000000,-87000000,0.0,0.0,0.0,1800000000,1713000000,-940000000,0.0,0.0,0.0,254000000,-2469000000,0.0,-55000000,2849000000,2904000000,701000000,-87000000,614000000,https://www.sec.gov/Archives/edgar/data/1015780/000101578015000026/0001015780-15-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1015780/000101578015000026/etfc-20141231x10k.htm
0,2013-12-31,ETFC,2014-02-25,2014-02-25 17:13:07,FY,86000000,395000000,106700000,20333000,156518000,0.0,0.0,0.0,-36537988000,243400000,1117100000,-46608000,0.0,0.0,0.0,333008000,286400000,0.0,0.0,0.0,0.0,-488952000,-2327000000,0.0,-923500000,2214500000,3138000000,1117100000,-46600000,1070500000,https://www.sec.gov/Archives/edgar/data/1015780/000119312514067515/0001193125-14-067515-index.htm,https://www.sec.gov/Archives/edgar/data/1015780/000119312514067515/d680999d10k.htm
0,2012-12-31,ETFC,2013-02-26,2013-02-26 17:09:59,FY,-112600000,409600000,-137100000,20764000,812907000,0.0,0.0,0.0,-36694506000,324700000,-158800000,-79840000,0.0,0.0,0.0,744260000,664400000,-1173736000,0.0,0.0,0.0,4091224000,156000000,0.0,661700000,4036700000,3375000000,-158800000,-79800000,-238600000,https://www.sec.gov/Archives/edgar/data/1015780/000119312513077166/0001193125-13-077166-index.htm,https://www.sec.gov/Archives/edgar/data/1015780/000119312513077166/d489725d10k.htm
0,2011-12-31,ETFC,2012-02-23,2012-02-23 17:15:44,FY,156700000,340700000,7900000.0,14456000,-673923000,0.0,0.0,0.0,-37507413000,353200000,1096000000,-89410000,0.0,0.0,0.0,-1540764000,-1630200000,-425956000,0.0,0.0,0.0,2785507000,259700000,0.0,-274500000,2709500000,2984000000,1096000000,-89400000,1006600000,https://www.sec.gov/Archives/edgar/data/1015780/000119312512075584/0001193125-12-075584-index.htm,https://www.sec.gov/Archives/edgar/data/1015780/000119312512075584/d283628d10k.htm
0,2010-12-31,ETFC,2011-02-22,2011-02-22 16:15:15,FY,-28500000,339100000,-86200000,25361000,32230000,0.0,0.0,0.0,-36833490000,665700000,1049300000,-82076000,0.0,0.0,0.0,-990778000,-1072900000,0.0,0.0,0.0,124000000,1288216000,-1086100000,800000.0,-1108900000,3920100000,5029000000,1049300000,-82100000,967200000,https://www.sec.gov/Archives/edgar/data/1015780/000119312511042158/0001193125-11-042158-index.htm,https://www.sec.gov/Archives/edgar/data/1015780/000119312511042158/d10k.htm
