,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,AJG,2020-02-07 00:00:00,2020-02-07 16:20:36,FY,715800000,474400000,-150700000,14000000,-228600000,-434000.0,0.0,0.0,196500000,-5400000.0,1119200000,0.0,-1266000.0,0.0,0.0,-1376600000,-1376600000,0.0,101200000,101200000,-321100000,1463100000,638400000,6100000.0,387100000,994300000,607200000,1119200000,-138800000,980400000,https://www.sec.gov/Archives/edgar/data/354190/000119312520028191/0001193125-20-028191-index.html,https://www.sec.gov/Archives/edgar/data/354190/000119312520028191/d879025d10k.htm
0,2018-12-31,AJG,2019-02-08 00:00:00,2019-02-08 16:36:10,FY,675900000,419000000,-216000000,13700000,-114100000,-783000000,0.0,0.0,425100000,-11000000,765100000,0.0,-784000000,-11300000,0.0,-984000000,-910300000,-32900000,81900000,70600000,-301800000,426100000,162000000,-85000000,-68200000,613000000,681200000,765100000,-124400000,640700000,https://www.sec.gov/Archives/edgar/data/354190/000119312519032304/0001193125-19-032304-index.html,https://www.sec.gov/Archives/edgar/data/354190/000119312519032304/d618065d10k.htm
0,2017-12-31,AJG,2018-02-12 00:00:00,2018-02-09 17:42:22,FY,516900000,385800000,-219300000,17300000,734800000,-220000000,0.0,0.0,539200000,27600000,854200000,0.0,-376000000,-17600000,0.0,-421400000,-511000000,-300000000,60400000,42700000,-282700000,492100000,-47800000,72000000,367400000,912900000,545500000,854200000,-129200000,725000000,https://www.sec.gov/Archives/edgar/data/354190/000119312518038261/0001193125-18-038261-index.html,https://www.sec.gov/Archives/edgar/data/354190/000119312518038261/d486069d10k.htm
0,2016-12-31,AJG,2017-02-13 00:00:00,2017-02-10 17:54:38,FY,430300000,350800000,-166100000,14700000,-222200000,-242000000,0.0,0.0,-195600000,40700000,649600000,-217800000,-327300000,-101000000,0.0,55200000,-485300000,-50000000,45600000,-55400000,-272200000,411500000,-11600000,-107600000,45100000,525500000,480400000,649600000,-217800000,431800000,https://www.sec.gov/Archives/edgar/data/354190/000119312517038619/0001193125-17-038619-index.html,https://www.sec.gov/Archives/edgar/data/354190/000119312517038619/d314580d10k.htm
0,2015-12-31,AJG,2016-02-10 00:00:00,2016-02-10 17:02:26,FY,389100000,334200000,-161200000,11200000,-141400000,-209000000,0.0,0.0,26600000,55600000,686100000,-99000000,-342300000,0.0,0.0,-35400000,-368900000,78000000,203300000,203300000,-257500000,524700000,-31700000,-75000000,210500000,524500000,314000000,686100000,-99000000,587100000,https://www.sec.gov/Archives/edgar/data/354190/000119312516457703/0001193125-16-457703-index.html,https://www.sec.gov/Archives/edgar/data/354190/000119312516457703/d118346d10k.htm
0,2014-12-31,AJG,2015-02-13,2015-02-12 18:52:49,FY,303400000,258900000,-126100000,10600000,577000000,95000000,0.0,0.0,168000000,27500000,402300000,-81500000,-1918300000,0.0,0.0,16000000,-2011700000,72000000,997000000,997000000,-223100000,1138300000,1597800000,27900000,16300000,314300000,298000000,402300000,-81500000,320800000,https://www.sec.gov/Archives/edgar/data/354190/000119312515047308/d853008d10k.htm,https://www.sec.gov/Archives/edgar/data/354190/000119312515047308/d853008d10k.htm
0,2013-12-31,AJG,2014-02-07,2014-02-07 16:39:18,FY,268600000,178600000,-53800000,7700000.0,-476000000,-85000000,0.0,0.0,-409000000,11100000,349900000,-93600000,-727700000,0.0,0.0,-30400000,-851700000,49000000,76200000,76200000,-182600000,907100000,502600000,-4800000.0,-4000000.0,298000000,302000000,349900000,-93600000,256300000,https://www.sec.gov/Archives/edgar/data/354190/000119312514040834/d661245d10k.htm,https://www.sec.gov/Archives/edgar/data/354190/000119312514040834/d661245d10k.htm
0,2012-12-31,AJG,2013-02-08 00:00:00,2013-02-08 16:09:24,FY,195000000,140400000,-20400000,7500000.0,-58000000,11000000,0.0,0.0,67000000,17200000,343000000,-51000000,-344100000,-1500000.0,0.0,14400000,-382200000,47000000,82300000,80800000,-204400000,169500000,45900000,4200000.0,10900000,301900000,291000000,343000000,-51000000,292000000,https://www.sec.gov/Archives/edgar/data/354190/000119312513046126/0001193125-13-046126-index.html,https://www.sec.gov/Archives/edgar/data/354190/000119312513046126/d460219d10k.htm
0,2011-12-31,AJG,2012-02-14 00:00:00,2012-02-14 17:08:58,FY,144100000,115200000,31700000,14300000,-24000000,71000000,0.0,0.0,125000000,13600000,283100000,-40000000,-264300000,-1200000.0,0.0,-1800000.0,-307300000,32000000,73900000,72700000,-145800000,138700000,65600000,0.0,41400000,291400000,250000000,283100000,-40000000,243100000,https://www.sec.gov/Archives/edgar/data/354190/000119312512061292/0001193125-12-061292-index.html,https://www.sec.gov/Archives/edgar/data/354190/000119312512061292/d287012d10k.htm
0,2010-12-31,AJG,2011-02-07,2011-02-07 13:16:12,FY,163300000,93100000,30700000,6000000.0,83000000,-3000000.0,0.0,0.0,149000000,13800000,231800000,0.0,-78000000,0.0,0.0,0.0,-91700000,37000000,36000000,35900000,-133500000,0.0,-96200000,0.0,43900000,249900000,206000000,231800000,-25400000,206400000,https://www.sec.gov/Archives/edgar/data/354190/000119312511025625/d10k.htm,https://www.sec.gov/Archives/edgar/data/354190/000119312511025625/d10k.htm
