,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,AGO,2020-02-28,2020-02-28 09:11:53,FY,401000000,0.0,65000000,400000.0,-1205000000,0.0,0.0,0.0,3957000000,-1000000.0,-509000000,0.0,-145000000,-1373000000,2586000000,101000000,1169000000,-4000000.0,0.0,-515000000,-74000000,-6000000.0,-584000000,3000000.0,79000000,183000000,104000000,-509000000,0.0,-509000000,https://www.sec.gov/Archives/edgar/data/1273813/000127381320000006/0001273813-20-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000127381320000006/ago-12312019x10k.htm
0,2018-12-31,AGO,2019-03-01,2019-03-01 09:03:02,FY,521000000,0.0,74000000,300000.0,-75000000,0.0,0.0,0.0,5162000000,5000000.0,462000000,0.0,0.0,-2381000000,2142000000,536000000,297000000,-101000000,0.0,-507000000,-71000000,-123000000,-795000000,-4000000.0,-40000000,104000000,144000000,462000000,0.0,462000000,https://www.sec.gov/Archives/edgar/data/1273813/000127381319000004/0001273813-19-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000127381319000004/ago-12312018x10k.htm
0,2017-12-31,AGO,2018-02-23,2018-02-23 09:15:09,FY,730000000,0.0,250000000,300000.0,475000000,0.0,0.0,0.0,5237000000,-197000000,433000000,0.0,95000000,-3053000000,2522000000,781000000,345000000,-30000000,0.0,-509000000,-70000000,-165000000,-766000000,5000000.0,17000000,135000000,118000000,433000000,0.0,433000000,https://www.sec.gov/Archives/edgar/data/1273813/000127381318000004/0001273813-18-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000127381318000004/ago-12312017x10k.htm
0,2016-12-31,AGO,2017-02-24,2017-02-24 09:38:35,FY,881000000,0.0,19000000,200000.0,585000000,0.0,0.0,0.0,4762000000,-323000000,-132000000,0.0,0.0,-1952000000,2520000000,508000000,1076000000,-2000000.0,0.0,-296000000,-69000000,-601000000,-978000000,-5000000.0,-39000000,127000000,166000000,-132000000,0.0,-132000000,https://www.sec.gov/Archives/edgar/data/1273813/000127381317000009/0001273813-17-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000127381317000009/ago-12312016x10k.htm
0,2015-12-31,AGO,2016-02-26,2016-02-26 09:17:29,FY,1056000000,0.0,300000000,200000.0,582000000,0.0,0.0,0.0,4177000000,-985000000,-71000000,0.0,-800000000,-3132000000,3005000000,1921000000,994000000,-4000000.0,0.0,-557000000,-72000000,-216000000,-847000000,-4000000.0,72000000,147000000,75000000,-71000000,0.0,-71000000,https://www.sec.gov/Archives/edgar/data/1273813/000127381316000055/0001273813-16-000055-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000127381316000055/ago-12312015x10k.htm
0,2014-12-31,AGO,2015-02-26,2015-02-26 09:11:18,FY,1088000000,0.0,347000000,9000000.0,2982000000,0.0,0.0,0.0,3595000000,-782000000,577000000,0.0,0.0,-3391000000,2128000000,1167000000,-96000000,-19000000,0.0,-590000000,-76000000,100000000,-585000000,-5000000.0,-109000000,75000000,184000000,577000000,0.0,577000000,https://www.sec.gov/Archives/edgar/data/1273813/000127381315000006/0001273813-15-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000127381315000006/ago-12312014x10k.htm
0,2013-12-31,AGO,2014-02-28,2014-02-28 12:53:03,FY,808000000,0.0,177000000,8000000.0,802000000,0.0,0.0,0.0,613000000,-106000000,244000000,0.0,0.0,-2150000000,1912000000,919000000,681000000,0.0,0.0,-264000000,-75000000,-539000000,-878000000,-1000000.0,46000000,184000000,138000000,244000000,0.0,244000000,https://www.sec.gov/Archives/edgar/data/1273813/000127381314000004/0001273813-14-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000127381314000004/ago-12312013x10k.htm
0,2012-12-31,AGO,2013-03-01,2013-03-01 14:25:21,FY,110000000,0.0,-35000000,7000000.0,833000000,0.0,0.0,0.0,-189000000,169000000,-165000000,0.0,-91000000,-1673000000,2017000000,690000000,943000000,0.0,173000000,149000000,-69000000,-936000000,-856000000,1000000.0,-77000000,138000000,215000000,-165000000,0.0,-165000000,https://www.sec.gov/Archives/edgar/data/1273813/000127381313000006/0001273813-13-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000127381313000006/ago-12312012x10k.htm
0,2011-12-31,AGO,2012-02-29,2012-02-29 06:15:14,FY,775600000,0.0,385700000,8100000.0,3196000000,0.0,0.0,0.0,-1022000000,-178600000,675600000,0.0,0.0,-2331389000,1770443000,1122295000,561300000,0.0,1022000000,-23300000,-33000000,-1076609000,-1133000000,2100000.0,106200000,214200000,108000000,675600000,0.0,675600000,https://www.sec.gov/Archives/edgar/data/1273813/000104746912001832/0001047469-12-001832-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000104746912001832/a2207553z10-k.htm
0,2010-12-31,AGO,2011-03-01,2011-03-01 14:35:37,FY,493700000,0.0,80800000,0.0,-2914000000,0.0,0.0,0.0,-4218000000,-25700000,129200000,0.0,0.0,-2472149000,2057941000,1067507000,653300000,0.0,1022000000,-10500000,-33200000,-673787000,-717400000,-800000.0,64300000,108300000,44000000,129200000,0.0,129200000,https://www.sec.gov/Archives/edgar/data/1273813/000104746911001611/0001047469-11-001611-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000104746911001611/a2202282z10-k.htm
0,2009-12-31,AGO,2010-03-01,2010-03-01 16:21:07,FY,96000000,0.0,-180400000,0.0,-11327000000,0.0,0.0,0.0,-1304000000,331700000,279200000,0.0,0.0,-52345000000,0.0,0.0,-1397200000,0.0,1022743000000,1186400000,-22300000,0.0,1148600000,1300000.0,31800000,43800000,12000000,279200000,0.0,279200000,https://www.sec.gov/Archives/edgar/data/1273813/000104746910001650/0001047469-10-001650-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000104746910001650/a2196350z10-k.htm
0,2008-12-31,AGO,2009-02-26,2009-02-26 16:57:56,FY,68900000,0.0,43100000,0.0,11810000000,0.0,0.0,0.0,10023000000,-46100000,427000000,0.0,0.0,285000000,0.0,0.0,-649600000,0.0,248967000000,249000000,-16000000,0.0,229300000,-2500000.0,4300000.0,12300000,8000000.0,427000000,0.0,427000000,https://www.sec.gov/Archives/edgar/data/1273813/000104746909001890/0001047469-09-001890-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000104746909001890/a2190898z10-k.htm
0,2007-12-31,AGO,,,FY,-303300000,0.0,-172100000,0.0,-5634000000,0.0,0.0,0.0,-1787000000,17500000,385900000,0.0,0.0,0.0,0.0,0.0,-664400000,0.0,0.0,294700000,-11000000,0.0,281400000,400000.0,3300000.0,8300000.0,5000000.0,385900000,0.0,385900000,,
0,2006-12-31,AGO,2007-02-28,2007-02-28 16:55:13,FY,159700000,0.0,11600000,0.0,-1525000000,0.0,0.0,0.0,3847000000,31700000,261600000,0.0,0.0,0.0,0.0,0.0,-228500000,0.0,0.0,-171100000,-10500000,0.0,-35100000,500000.0,-1400000.0,4600000.0,6000000.0,261600000,0.0,261600000,https://www.sec.gov/Archives/edgar/data/1273813/000110465907014987/0001104659-07-014987-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000110465907014987/a07-5896_110k.htm
0,2005-12-31,AGO,2006-03-02,2006-03-01 18:54:49,FY,188400000,0.0,-4300000.0,0.0,6341000000,0.0,0.0,0.0,5372000000,15600000,175800000,0.0,0.0,0.0,0.0,0.0,-153600000,0.0,0.0,-19000000,-9000000.0,0.0,-31900000,-1100000.0,-10800000,6200000.0,17000000,175800000,0.0,175800000,https://www.sec.gov/Archives/edgar/data/1273813/000110465906013292/0001104659-06-013292-index.htm,https://www.sec.gov/Archives/edgar/data/1273813/000110465906013292/a06-5644_110k.htm
0,2004-12-31,AGO,,,FY,182800000,0.0,34400000,0.0,376000000,0.0,0.0,0.0,-969000000,21100000,-44600000,0.0,0.0,0.0,0.0,0.0,22300000,0.0,0.0,-6000000.0,-4600000.0,0.0,6100000.0,800000.0,-15400000,16600000,32000000,-44600000,0.0,-44600000,,
