,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2020-09-30,CSTR,2020-11-05,2020-11-05 06:04:22,Q3,7488000.0,912000.0,1713000.0,330000.0,0.0,2772000.0,0.0,0.0,0.0,0.0,-967000.0,0.0,0.0,660000.0,0.0,0.0,65088000,-485000.0,0.0,0.0,-1097000.0,0.0,80792000,0.0,87105000,455925000,368820000,-967000.0,0.0,-967000.0,https://www.sec.gov/Archives/edgar/data/1676479/000156459020050784/0001564590-20-050784-index.htm,https://www.sec.gov/Archives/edgar/data/1676479/000156459020050784/cstr-10q_20200930.htm
0,2020-06-30,CSTR,2020-08-06,2020-08-06 16:01:23,Q2,6181000.0,667999.9999999999,2767000.0000000005,541000.0,0.0,-8437000.0,0.0,0.0,0.0,0.0,795000.0,0.0,0.0,378000.0,0.0,0.0,-147410000.00000003,-455000.0,0.0,0.0,-922999.9999999999,0.0,360398000,0.0,277370000,368820000,91450000,795000.0,0.0,795000.0,https://www.sec.gov/Archives/edgar/data/1676479/000156459020037701/0001564590-20-037701-index.htm,https://www.sec.gov/Archives/edgar/data/1676479/000156459020037701/cstr-10q_20200630.htm
0,2020-03-31,CSTR,2020-05-08,2020-05-08 06:03:27,Q1,1346000.0,681000.0,-2692000.0,360000.0,2068000.0,-741000.0,0.0,0.0,19794000,-219000.0,-14251000,0.0,0.0,116000.0,0.0,0.0,-27456000,-462000.0,0.0,-1454000.0,-916000.0,0.0,31888000,0.0,-9819000.0,-9819000.0,101269000,-14251000,-8000.0,-14259000,https://www.sec.gov/Archives/edgar/data/1676479/000156459020023190/0001564590-20-023190-index.htm,https://www.sec.gov/Archives/edgar/data/1676479/000156459020023190/cstr-10q_20200331.htm
0,2019-12-31,CSTR,2020-03-06,2020-03-06 06:07:05,Q4,5420999.999999999,690999.9999999998,1711000.0,227000.0,-6563000.0,164000.0,0.0,0.0,17726000,-3158000.0000000005,-32861000.000000004,-62000.0,0.0,-32131000,22099000,-6669000.0,-16762999.999999998,-1786000.0,0.0,118000.00000000033,-934000.0000000002,-2194000.0,-3128000.0,0.0,-52752000,-52752000,154021000,-32861000.000000004,-62000.00000000006,-32923000.000000004,https://www.sec.gov/Archives/edgar/data/1676479/000156459020009044/0001564590-20-009044-index.htm,https://www.sec.gov/Archives/edgar/data/1676479/000156459020009044/cstr-10k_20191231.htm
0,2019-09-30,CSTR,2019-11-06,2019-11-06 06:03:07,Q3,6466000.000000001,731000.0000000001,532000.0,351000.0,1668000.0,227000.0,0.0,0.0,24289000,-273999.99999999994,-31564999.999999996,-235000.0,0.0,-16591000,6989000.0,32809000,22971999.999999993,0.0,0.0,-1564000.0,-899999.9999999999,9429000.0,6528999.999999996,0.0,-2064000.0,-2064000.0,156085000,-31564999.999999996,-235000.0000000001,-31799999.999999996,https://www.sec.gov/Archives/edgar/data/1676479/000156459019040611/0001564590-19-040611-index.htm,https://www.sec.gov/Archives/edgar/data/1676479/000156459019040611/cstr-10q_20190930.htm
0,2019-06-30,CSTR,2019-08-07,2019-08-07 06:07:03,Q2,5755000.0,724000.0000000001,-52999.99999999999,340000.0,8162000.0,2586000.0,0.0,0.0,22621000,-11999.999999999998,-6066000.000000001,-176000.0,0.0,-14018000,51283000,31548000,68637000,0.0,0.0,-3344000.0,-928000.0,-22474000,-26807000.000000004,0.0,35764000,35764000,120321000,-6066000.000000001,-175999.99999999994,-6242000.000000001,https://www.sec.gov/Archives/edgar/data/1676479/000156459019029618/0001564590-19-029618-index.htm,https://www.sec.gov/Archives/edgar/data/1676479/000156459019029618/cstr-10q_20190630.htm
0,2019-03-31,CSTR,2019-05-01,2019-05-01 16:02:03,Q1,4780000.0,737000.0,395000.0,344000.0,-3508000.0,-13438000,0.0,0.0,14459000,-10000.0,-14196000,-1109000.0,0.0,-4569000.0,15321000,-37199000,-27556000,0.0,0.0,-1419000.0,-745000.0,59806000,56630000,0.0,14878000,14878000,12053000,-14196000,-1109000.0,-15305000,https://www.sec.gov/Archives/edgar/data/1676479/000156459019014795/0001564590-19-014795-index.htm,https://www.sec.gov/Archives/edgar/data/1676479/000156459019014795/cstr-10q_20190331.htm
0,2018-12-31,CSTR,2019-03-15,2019-03-15 17:28:29,Q4,-705000.0000000001,728000.0,765000.0000000001,1139000.0,9404000.0,3369000.0,0.0,0.0,17967000,-692000.0000000001,-3216000.000000001,-264000.0,0.0,-44787000,42956000,17909000,15818999.999999989,0.0,0.0,1684000.0000000002,-734000.0,8320000.0,40253000,0.0,52856000,52856000,52589000,-3216000.000000001,-263999.9999999998,-3480000.000000001,https://www.sec.gov/Archives/edgar/data/1676479/000156459019008063/0001564590-19-008063-index.htm,https://www.sec.gov/Archives/edgar/data/1676479/000156459019008063/cstr-10k_20181231.htm
0,2018-09-30,CSTR,2018-11-08,2018-11-07 18:31:23,Q3,3649999.9999999995,90000.0,290000.0,310000.0,-5622000.0,-1510000.0,0.0,0.0,8563000.0,280000.0,18939999.999999996,-3848000.0,0.0,-8000.0,4865000.0,-37446000,-36429999.99999999,0.0,0.0,980000.0,-510000.0,6732000.0,11860000,0.0,-5630000.000000003,-5630000.000000003,58222000,18939999.999999996,-3850000.0,15089999.999999998,https://www.sec.gov/Archives/edgar/data/1676479/000156459018028166/0001564590-18-028166-index.htm,https://www.sec.gov/Archives/edgar/data/1676479/000156459018028166/cstr-10q_20180930.htm
0,2018-06-30,CSTR,2018-07-31,2018-07-31 06:03:30,Q2,3510000.0,109999.99999999999,-140000.0,325000.0,3205000.0,227000.0,0.0,0.0,14185000,100000.00000000003,2310000.0000000005,-66000.0,0.0,0.0,4702000.0,-13553000,-8920000.000000002,0.0,0.0,1239999.9999999998,0.0,20798000,13699999.999999996,0.0,7090000.000000003,7090000.000000003,51125000,2310000.0000000005,-60000.0,2250000.0000000005,https://www.sec.gov/Archives/edgar/data/1676479/000156459018017974/0001564590-18-017974-index.htm,https://www.sec.gov/Archives/edgar/data/1676479/000156459018017974/cstr-10q_20180630.htm
