datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2012-01-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,20.36,20.62,20.3,20.62,19.33,1500.0,1500.0,0.21,0.1725,6.808333333333333
2012-02-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,20.61,20.61,19.94,20.35,19.07,18900.0,18900.0,-0.5,-0.12225,19.189833
2012-03-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,20.33,22.1,20.2,22.04,20.72,67700.0,67700.0,0.75,0.16354545454545455,14.480454090909094
2012-04-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,22.04,22.88,22.0,22.88,21.51,32900.0,32900.0,0.10999999999999999,0.024650000000000002,12.2878335
2012-05-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,22.88,22.88,21.78,22.05,20.73,33300.0,33300.0,-0.10000000000000002,-0.019818181818181815,15.180605909090911
2012-06-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,21.85,22.39,21.71,22.3,20.99,31000.0,31000.0,0.020000000000000004,0.004142857142857144,15.735555714285717
2012-07-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,22.48,23.08,22.45,22.75,21.42,35700.0,35700.0,0.20000000000000004,0.042761904761904765,19.533492380952378
2012-08-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,22.83,23.59,22.83,23.3,21.94,13200.0,13200.0,0.03,0.006999999999999998,14.873787272727276
2012-09-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,23.25,23.46,22.64,22.9,21.64,36500.0,36500.0,-0.2700000000000001,-0.06131578947368421,18.17877157894737
2012-10-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,22.96,23.36,22.96,23.3,22.02,22200.0,22200.0,-0.13,-0.025363636363636356,17.90106090909091
2012-11-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,23.3,23.63,23.15,23.57,22.28,37800.0,37800.0,-0.35,-0.06795454545454546,14.840605909090907
2012-12-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,23.75,24.85,23.75,24.77,23.46,33500.0,33500.0,0.09,0.019368421052631576,21.954561578947366
2013-01-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,24.9,25.12,24.5,24.88,23.57,75100.0,75100.0,-0.6700000000000003,-0.12250000000000001,23.668334090909095
2013-02-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,24.74,25.84,24.63,25.84,24.47,45600.0,45600.0,0.6399999999999999,0.13521052631578948,23.967894210526318
2013-03-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,25.9,26.12,25.56,26.12,24.79,53200.0,53200.0,-0.62,-0.11969999999999996,25.840999999999998
2013-04-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,26.2,27.47,25.73,27.45,26.05,98500.0,98500.0,1.23,0.21027272727272728,26.392424545454546
2013-05-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,27.5,28.71,27.4,27.76,26.35,136100.0,136100.0,0.3300000000000002,0.055090909090909086,27.974242272727277
2013-06-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,27.56,28.5,26.61,28.4,27.01,283500.0,283500.0,0.6600000000000001,0.12200000000000003,26.180668000000004
2013-07-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,28.4,30.91,27.58,30.69,29.19,148400.0,148400.0,-0.33,-0.06004545454545454,29.514394090909096
2013-08-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,30.57,30.57,28.65,29.04,27.62,148300.0,148300.0,-1.05,-0.16780952380952374,29.441110476190477
2013-09-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,29.3,29.76,28.89,29.3,27.92,83400.0,83400.0,-0.7600000000000001,-0.1285,29.270333
2013-10-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,29.33,30.96,29.26,30.84,29.39,96500.0,96500.0,0.8900000000000003,0.13668181818181815,30.19939409090909
2013-11-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,30.84,31.07,29.74,30.4,28.97,75200.0,75200.0,-0.54,-0.08333333333333333,30.370160476190478
2013-12-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,30.3,30.67,29.64,30.36,28.99,48000.0,48000.0,-0.26,-0.042249999999999996,27.2283335
2014-01-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,30.32,31.03,30.12,30.8,29.41,34300.0,34300.0,-0.52,-0.0775,26.410151818181816
2014-02-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,30.8,31.81,30.34,31.76,30.33,32900.0,32900.0,0.44000000000000006,0.07478947368421054,29.434385789473684
2014-03-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,31.68,32.81,31.5,32.48,31.09,139100.0,139100.0,0.51,0.07719047619047623,32.131745714285714
2014-04-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,32.4,33.0,31.92,33.0,31.58,86000.0,86000.0,-0.03,-0.0039047619047619083,32.35158714285715
2014-05-01,XST.TO,iShares S&amp;P/TSX Capped Consumer Staples Index ETF,Toronto,2012-01-24,,33.24,33.6,32.35,32.39,31.0,57700.0,57700.0,2.0816681711721685e-17,0.00014285714285714696,29.78904714285714
