datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2002-10-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,9.65,9.85,9.6,9.8,3.66,208300.0,208300.0,0.09999999999999999,0.12975,9.793751250000001
2002-11-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,9.8,9.95,9.44,9.6,3.59,457600.0,457600.0,-0.12000000000000004,-0.05714285714285715,9.710635238095236
2002-12-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,9.6,9.8,9.52,9.6,3.66,207400.0,207400.0,0.11,0.05649999999999998,9.6370005
2003-01-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,9.55,9.8,9.55,9.75,3.71,316300.0,316300.0,0.07,0.03509090909090909,9.708483181818181
2003-02-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,9.75,9.85,9.6,9.85,3.75,227900.0,227900.0,0.0,0.0008499999999999952,9.747166
2003-03-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,9.8,9.85,9.45,9.5,3.67,447000.0,447000.0,0.020000000000000004,0.010619047619047613,9.692857142857143
2003-04-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,9.45,9.7,9.3,9.7,3.75,257400.0,257400.0,0.36,0.18180952380952378,9.512221904761907
2003-05-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,9.7,10.0,9.65,10.0,3.87,289100.0,289100.0,0.0,0.001761904761904774,9.863015714285714
2003-06-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,10.0,10.3,9.9,10.05,3.97,277400.0,277400.0,0.15999999999999998,0.07723809523809523,10.082857142857144
2003-07-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,10.1,10.45,10.0,10.45,4.12,326600.0,326600.0,0.41,0.18227272727272725,10.29106090909091
2003-08-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,10.4,10.7,10.3,10.65,4.2,271100.0,271100.0,0.55,0.2609,10.544000500000003
2003-09-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,10.65,10.65,10.3,10.45,4.21,311000.0,311000.0,0.39,0.1788095238095238,10.500000000000002
2003-10-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,10.45,10.85,10.35,10.8,4.35,393800.0,393800.0,0.43,0.18477272727272726,10.640303181818181
2003-11-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,10.8,11.15,10.75,11.15,4.49,347700.0,347700.0,0.37,0.1693,10.9533335
2003-12-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,11.15,11.4,11.02,11.1,4.55,439900.0,439900.0,0.18000000000000005,0.07340909090909091,10.661969999999998
2004-01-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,11.05,11.55,10.9,11.55,4.74,711500.0,711500.0,0.16000000000000003,0.06780952380952382,11.251746666666667
2004-02-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,11.55,12.7,11.45,12.05,4.94,841000.0,841000.0,1.0000000000000002,0.4272,11.761833
2004-03-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,12.1,12.25,11.45,11.8,4.91,1316000.0,1316000.0,0.07000000000000006,0.029173913043478248,11.890724782608698
2004-04-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,11.7,11.8,10.15,10.35,4.3,1322100.0,1322100.0,-0.3900000000000001,-0.15204761904761904,10.829999523809523
2004-05-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,10.3,10.6,9.66,10.5,4.37,797400.0,797400.0,0.8999999999999999,0.45104999999999995,10.1938335
2004-06-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,10.49,10.8,10.15,10.7,4.53,496100.0,496100.0,0.6000000000000001,0.2626818181818181,10.450757727272729
2004-07-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,10.7,10.9,10.45,10.7,4.53,293500.0,293500.0,0.30000000000000004,0.13519047619047622,10.723968571428571
2004-08-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,10.68,11.2,10.65,11.1,4.7,271900.0,271900.0,0.19000000000000006,0.0845238095238095,10.938731428571426
2004-09-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,11.05,11.25,10.88,11.05,4.77,347100.0,347100.0,0.5400000000000001,0.23323809523809527,11.06936619047619
2004-10-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,11.05,11.2,10.9,11.2,4.84,588200.0,588200.0,0.28,0.1268,11.071000000000002
2004-11-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,11.15,11.62,11.15,11.5,4.97,937100.0,937100.0,0.10000000000000003,0.0414090909090909,11.395909545454545
2004-12-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,11.5,12.04,11.4,11.7,5.05,613000.0,613000.0,0.48000000000000004,0.19599999999999998,11.664446190476191
2005-01-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,11.6,12.15,11.5,12.1,5.22,702800.0,702800.0,0.09999999999999996,0.042300000000000004,11.784498500000002
2005-02-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,12.1,12.5,12.05,12.19,5.26,705100.0,705100.0,0.3199999999999999,0.13109999999999997,12.2546665
2005-03-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,12.19,12.45,11.0,11.55,5.06,912300.0,912300.0,-0.019999999999999962,0.0007272727272727482,11.893181363636364
2005-04-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,11.6,11.94,11.35,11.8,5.17,527500.0,527500.0,0.33,0.13580952380952382,11.651746666666664
2005-05-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,11.8,12.41,11.66,12.31,5.39,538900.0,538900.0,-0.04999999999999996,-0.01728571428571429,12.042539523809522
2005-06-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,12.3,12.75,12.3,12.3,5.48,699500.0,699500.0,-0.25,-0.08900000000000001,12.499696363636362
2005-07-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,12.35,13.15,12.3,13.1,5.84,550600.0,550600.0,0.9599999999999999,0.38034999999999985,12.740833499999999
2005-08-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,13.05,13.24,12.75,13.15,5.86,893000.0,893000.0,-0.47000000000000003,-0.16159090909090904,13.014393636363637
2005-09-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,13.1,13.5,12.25,13.38,6.06,1097800.0,1097800.0,0.53,0.20823809523809525,13.153967142857141
2005-10-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,13.31,13.4,11.5,12.4,5.62,1026500.0,1026500.0,-0.5599999999999998,-0.20595000000000008,12.3296665
2005-11-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,12.35,13.59,12.25,13.36,6.05,651100.0,651100.0,0.3600000000000001,0.13795454545454547,12.696666363636366
2005-12-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,13.23,13.75,13.23,13.56,6.23,623900.0,623900.0,0.62,0.236,13.544833500000001
2006-01-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,13.55,14.26,13.54,14.24,6.54,804000.0,804000.0,0.7200000000000002,0.24952380952380948,13.928252857142857
2006-02-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,14.25,14.45,13.2,14.4,6.62,730000.0,730000.0,0.19999999999999984,0.07274999999999998,14.026833000000002
2006-03-01,XRE.TO,iShares S&amp;P/TSX Capped REIT Index ETF,Toronto,2002-10-22,,14.45,14.69,14.0,14.35,6.68,830400.0,830400.0,-0.29999999999999993,-0.08691304347826084,14.359854782608693
