datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2010-12-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,1480.8,1543.2,1464.0,1520.8,1520.8,0.0,0.0,38.4,0.37685714285714284,0.0
2011-01-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,1482.4,1486.4,1186.4,1295.2,1295.2,0.0,0.0,-10.399999999999986,0.0005500000000000866,0.0
2011-02-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,1230.4,1408.0,1118.4,1227.2,1227.2,200.0,200.0,-59.2,-0.25868421052631574,136.95438578947366
2011-03-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,1237.6,1565.6,1191.2,1191.2,1191.2,0.0,0.0,-131.20000000000002,-0.3824347826086956,0.0
2011-04-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,1155.2,1190.4,936.8,943.2,943.2,200.0,200.0,-146.40000000000003,-0.7228,99.6533335
2011-05-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,944.0,1035.2,870.4,871.2,871.2,100.0,100.0,-7.999999999999987,-0.05095238095238092,45.955555714285715
2011-06-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,878.4,1068.0,854.4,856.0,856.0,100.0,100.0,-21.59999999999998,-0.10559090909090908,41.296969545454544
2011-07-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,795.2,1018.4,794.4,971.2,971.2,2800.0,2800.0,112.00000000000001,0.6649000000000003,554.6266664999999
2011-08-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,947.2,1847.2,925.6,1632.0,1632.0,12100.0,12100.0,592.8000000000001,2.3109545454545453,1299.0060609090908
2011-09-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,1608.8,2208.8,1584.0,2208.8,2208.8,5800.0,5800.0,286.4,0.7006666666666667,1802.031746190476
2011-10-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,2268.0,2456.0,1516.0,1686.4,1686.4,5300.0,5300.0,-79.20000000000007,-0.013649999999999985,1515.9733345000002
2011-11-01,HUV.TO,BetaPro S&amp;P 500 VIX Short-Term Futures ETF,Toronto,2010-12-21,,1938.4,2108.8,1721.6,1771.2,1771.2,5300.0,5300.0,-1.4210854715202004e-14,0.00459090909090909,1748.6060595454544
