datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2007-06-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,81.28,82.44,78.72,80.72,80.72,16900.0,16900.0,-3.5599999999999996,-0.31107142857142855,68.90095285714285
2007-07-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,79.44,86.08,76.76,85.32,85.32,42800.0,42800.0,4.800000000000001,0.2722857142857143,76.13142857142856
2007-08-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,87.0,96.96,81.0,81.4,81.4,238400.0,238400.0,3.6000000000000014,0.21936363636363643,85.47393863636364
2007-09-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,80.92,84.6,78.0,78.48,78.48,155700.0,155700.0,-1.92,-0.11836842105263161,81.72350789473684
2007-10-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,78.2,85.24,75.68,75.68,75.68,158800.0,158800.0,0.27999999999999936,0.0195454545454545,79.90060545454546
2007-11-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,76.68,93.84,76.68,79.52,79.52,323200.0,323200.0,5.959999999999998,0.3567272727272728,85.99515136363637
2007-12-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,79.84,91.8,79.2,87.96,87.96,233800.0,233800.0,8.639999999999997,0.5761052631578948,85.05333368421051
2008-01-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,87.68,116.0,87.68,95.2,95.2,372200.0,372200.0,-2.120000000000004,0.09263636363636364,97.90242454545454
2008-02-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,94.4,101.92,90.84,100.72,100.72,262700.0,262700.0,8.36,0.44925,97.2626665
2008-03-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,100.72,129.68,100.12,102.04,102.04,970000.0,970000.0,5.159999999999997,0.33384999999999987,111.29799900000003
2008-04-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,98.96,106.04,92.0,93.08,93.08,736200.0,736200.0,1.2400000000000007,0.06686363636363638,98.69697045454545
2008-05-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,93.4,97.2,86.84,91.24,91.24,566700.0,566700.0,-0.56,-4.761904761900537e-05,93.24571428571429
2008-06-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,92.12,112.36,90.6,110.8,110.8,812500.0,812500.0,15.280000000000001,0.7390952380952381,98.40253857142856
2008-07-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,106.96,138.72,96.0,99.08,99.08,2740500.0,2740500.0,6.240000000000002,0.3365909090909092,110.62060636363634
2008-08-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,98.08,110.8,94.0,95.76,95.76,2212100.0,2212100.0,-8.24,-0.36415,101.648
2008-09-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,94.24,114.0,86.0,88.4,88.4,3156200.0,3156200.0,-5.960000000000001,-0.18280952380952376,96.14984047619046
2008-10-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,92.12,144.32,90.2,110.04,110.04,2329600.0,2329600.0,35.800000000000004,1.7425454545454537,110.68787863636364
2008-11-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,107.8,193.68,100.92,125.12,125.12,1308700.0,1308700.0,35.47999999999999,1.5528499999999998,129.06733400000002
2008-12-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,128.0,165.68,125.04,133.52,133.52,843500.0,843500.0,-6.960000000000003,-0.02599999999999995,147.59809476190478
2009-01-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,133.04,167.12,114.88,147.16,147.16,1132600.0,1132600.0,23.04,0.893952380952381,137.11555571428573
2009-02-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,150.04,231.2,132.32,169.88,169.88,1183800.0,1183800.0,31.680000000000007,1.1332105263157892,167.23649105263158
2009-03-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,172.0,218.72,107.04,118.24,118.24,3514700.0,3514700.0,-20.400000000000006,-0.516090909090909,148.12787863636362
2009-04-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,123.0,123.0,78.2,83.52,83.52,3351200.0,3351200.0,-40.31999999999999,-1.841047619047619,92.76127000000001
2009-05-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,83.8,84.36,65.4,65.92,65.92,3777300.0,3777300.0,-5.800000000000002,-0.24014999999999992,72.93000050000002
2009-06-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,64.72,67.0,54.84,57.48,57.48,3146200.0,3146200.0,-8.84,-0.618409090909091,61.56363636363637
2009-07-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,58.84,66.36,45.04,45.36,45.36,3583800.0,3583800.0,-11.32,-0.9715454545454546,54.91818181818182
2009-08-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,44.4,51.24,42.04,43.68,43.68,2190400.0,2190400.0,0.7999999999999992,0.15899999999999995,47.0360005
2009-09-01,HFD.TO,BetaPro S&amp;P/TSX Capped Financials -2x Daily Bear ETF,Toronto,2007-06-12,,44.36,48.08,40.12,40.88,40.88,2266400.0,2266400.0,-2.9200000000000004,-0.3058571428571429,43.46666714285714
