datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2010-12-01,HVU.TO,BetaPro S&amp;P 500 VIX Short-Term Futures 2x Daily Bull ETF,Toronto,2010-12-21,,27320000.0,29928000.0,26663998.0,28480000.0,28480000.0,0.0,0.0,24000.0,0.01500000000000001,0.0
2011-01-01,HVU.TO,BetaPro S&amp;P 500 VIX Short-Term Futures 2x Daily Bull ETF,Toronto,2010-12-21,,26808000.0,27936002.0,17200000.0,20232000.0,20232000.0,0.0,0.0,-2704002.0,-0.29364999999999986,0.0
2011-02-01,HVU.TO,BetaPro S&amp;P 500 VIX Short-Term Futures 2x Daily Bull ETF,Toronto,2010-12-21,,19288000.0,23903998.0,14928001.0,17648000.0,17648000.0,0.0,0.0,-1784001.0,-0.5082105263157893,0.0
2011-03-01,HVU.TO,BetaPro S&amp;P 500 VIX Short-Term Futures 2x Daily Bull ETF,Toronto,2010-12-21,,17024000.0,28296002.0,16000000.0,16144000.0,16144000.0,0.0,0.0,95996.0,0.28904347826086946,0.0
2011-04-01,HVU.TO,BetaPro S&amp;P 500 VIX Short-Term Futures 2x Daily Bull ETF,Toronto,2010-12-21,,15536000.0,16208001.0,9728000.0,10120000.0,10120000.0,0.0,0.0,-4647996.0,-1.7021500000000003,0.0
2011-05-01,HVU.TO,BetaPro S&amp;P 500 VIX Short-Term Futures 2x Daily Bull ETF,Toronto,2010-12-21,,9840000.0,12160000.0,8120000.0,8320000.0,8320000.0,0.0,0.0,-1335999.0,-0.5619047619047618,0.0
2011-06-01,HVU.TO,BetaPro S&amp;P 500 VIX Short-Term Futures 2x Daily Bull ETF,Toronto,2010-12-21,,8288000.0,13200000.0,7880000.0,8048000.0,8048000.0,0.0,0.0,1071998.0,0.6978636363636369,0.0
2011-07-01,HVU.TO,BetaPro S&amp;P 500 VIX Short-Term Futures 2x Daily Bull ETF,Toronto,2010-12-21,,8240000.0,10840000.0,6952000.0,9520000.0,9520000.0,0.0,0.0,1647999.0,1.0937999999999999,0.0
2011-08-01,HVU.TO,BetaPro S&amp;P 500 VIX Short-Term Futures 2x Daily Bull ETF,Toronto,2010-12-21,,9472000.0,30608000.0,8920000.0,23088000.0,23088000.0,0.0,0.0,12543998.0,4.264727272727272,0.0
2011-09-01,HVU.TO,BetaPro S&amp;P 500 VIX Short-Term Futures 2x Daily Bull ETF,Toronto,2010-12-21,,23056002.0,42112000.0,21743998.0,41872000.0,41872000.0,0.0,0.0,7687998.0,1.1766190476190477,0.0
