datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2007-06-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,74.32,74.32,69.72,74.08,74.08,8300.0,8300.0,-1.56,-0.48175,72.6833325
2007-07-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,76.0,81.4,69.0,72.56,72.56,102600.0,102600.0,-13.159999999999997,-0.8075714285714286,75.61142857142858
2007-08-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,72.56,72.56,56.84,64.64,64.64,165800.0,165800.0,-9.760000000000003,-0.6520454545454544,64.6460609090909
2007-09-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,64.68,72.64,64.68,69.2,69.2,284800.0,284800.0,6.28,0.498421052631579,68.40982526315788
2007-10-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,68.72,73.8,65.04,73.6,73.6,213500.0,213500.0,9.840000000000002,0.6580000000000001,69.1436368181818
2007-11-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,73.44,75.88,59.84,61.16,61.16,280100.0,280100.0,-13.080000000000004,-0.8519545454545452,67.308485
2007-12-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,61.08,70.4,57.0,70.08,70.08,178400.0,178400.0,7.280000000000001,0.5991052631578949,65.93403526315791
2008-01-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,70.92,75.2,49.52,59.76,59.76,573800.0,573800.0,-6.200000000000001,-0.3715454545454547,63.54666636363636
2008-02-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,59.84,75.48,56.08,71.4,71.4,359400.0,359400.0,9.88,0.7818999999999999,64.96466699999999
2008-03-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,72.44,76.0,59.92,70.52,70.52,317400.0,317400.0,0.39999999999999925,0.07919999999999996,70.6233335
2008-04-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,70.2,94.4,68.52,86.72,86.72,427800.0,427800.0,10.200000000000003,0.6284090909090909,82.64303000000001
2008-05-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,85.56,121.72,81.28,105.36,105.36,563900.0,563900.0,11.159999999999997,0.6274761904761904,103.47238095238093
2008-06-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,103.32,119.8,98.0,107.36,107.36,821900.0,821900.0,-4.279999999999998,-0.11333333333333329,109.96571476190478
2008-07-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,109.64,110.12,72.0,78.36,78.36,2382700.0,2382700.0,-39.84000000000002,-1.9077727272727272,85.78303045454547
2008-08-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,78.88,86.84,68.24,85.08,85.08,1672100.0,1672100.0,1.48,0.15875000000000014,76.9726665
2008-09-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,78.2,78.6,43.6,52.0,52.0,4362600.0,4362600.0,-29.68,-1.988904761904762,61.25142857142857
2008-10-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,50.0,50.0,17.12,28.72,28.72,14163500.0,14163500.0,-15.519999999999992,-1.0279545454545451,27.379394545454545
2008-11-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,28.12,30.36,13.44,24.0,24.0,14659000.0,14659000.0,-7.08,-1.32695,21.910666499999998
2008-12-01,HEU.TO,BetaPro S&amp;P/TSX Capped Energy 2x Daily Bull ETF,Toronto,2007-06-26,,21.0,21.2,13.64,18.68,18.68,12841400.0,12841400.0,-2.3599999999999994,-0.3324285714285714,17.61269857142857
