datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2008-02-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,7.82,7.94,7.66,7.67,5.22,78200.0,78200.0,-0.009999999999999995,-0.005083333333333347,7.801944166666666
2008-03-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,7.54,7.62,6.81,7.33,5.02,155700.0,155700.0,-1.15,-0.77575,6.5595
2008-04-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,7.64,8.0,7.47,7.96,5.45,171800.0,171800.0,-0.19999999999999996,-0.1156818181818182,7.707575454545455
2008-05-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,7.95,8.3,7.74,7.91,5.41,117600.0,117600.0,0.29,0.18014285714285713,7.518254285714286
2008-06-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,7.79,7.93,7.05,7.05,4.87,135900.0,135900.0,-0.38000000000000006,-0.240047619047619,7.244443333333335
2008-07-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,7.21,7.53,6.44,7.33,5.06,179700.0,179700.0,-0.31,-0.16040909090909083,7.093333181818182
2008-08-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,7.3,7.56,7.02,7.48,5.16,88800.0,88800.0,0.10999999999999999,0.07654999999999997,6.563166
2008-09-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,7.54,7.72,7.0,7.42,5.17,176000.0,176000.0,-0.31,-0.18790476190476196,7.1233328571428585
2008-10-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,7.33,7.53,5.28,6.15,4.28,243100.0,243100.0,-3.0100000000000002,-1.9936818181818183,6.217575000000002
2008-11-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,6.25,6.5,4.7,5.65,3.94,263800.0,263800.0,-1.4000000000000001,-1.1641,5.793500499999999
2008-12-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,5.56,5.57,4.69,5.08,3.59,688400.0,688400.0,-0.5499999999999999,-0.46014285714285713,4.801904761904761
2009-01-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,5.08,5.54,4.5,4.77,3.37,382100.0,382100.0,-0.8,-0.7088095238095239,5.032222380952382
2009-02-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,4.75,5.0,3.75,4.29,3.03,834200.0,834200.0,-0.44999999999999996,-0.49526315789473685,4.471227368421053
2009-03-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,4.69,5.03,3.67,4.7,3.37,1005400.0,1005400.0,-0.29000000000000004,-0.2710454545454545,4.451666363636364
2009-04-01,CEW.TO,iShares Equal Weight Banc &amp; Lifeco ETF Common Class,Toronto,2008-02-13,,4.75,5.8,4.72,5.61,4.02,539500.0,539500.0,0.18000000000000002,0.18023809523809525,5.350317619047618
