datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2001-03-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,10.7,10.9,8.95,9.2,9.02,427600.0,427600.0,-1.6,-2.630333333333333,9.908335
2001-04-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,9.25,13.0,8.2,12.1,11.87,640700.0,640700.0,0.5399999999999997,0.27215,10.435666000000001
2001-05-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,12.15,13.6,11.15,11.5,11.28,716000.0,716000.0,-1.48,-0.5280909090909092,12.310303636363635
2001-06-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,11.65,12.05,8.7,10.35,10.15,638500.0,638500.0,-1.4300000000000002,-0.580142857142857,10.293174761904762
2001-07-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,10.35,10.75,8.9,9.6,9.42,518700.0,518700.0,-0.9899999999999998,-0.41990476190476195,9.480635238095237
2001-08-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,9.6,10.05,7.75,8.0,7.85,467400.0,467400.0,-1.4499999999999997,-0.7190000000000001,8.795454090909093
2001-09-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,7.95,7.95,5.8,6.89,6.76,512100.0,512100.0,0.49,0.6208823529411764,6.66235411764706
2001-10-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,6.75,8.4,6.55,7.6,7.46,651200.0,651200.0,0.85,0.6058636363636365,7.525453636363636
2001-11-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,7.75,9.65,7.65,9.5,9.32,1387800.0,1387800.0,1.29,0.6855,8.89924181818182
2001-12-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,9.25,10.6,8.8,9.8,9.61,1061200.0,1061200.0,0.86,0.4786842105263158,9.783332631578945
2002-01-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,9.9,10.85,9.25,9.64,9.46,829400.0,829400.0,-1.09,-0.477,10.041061363636361
2002-02-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,9.65,9.75,7.75,7.95,7.8,743400.0,743400.0,-1.8499999999999996,-1.04885,8.607
2002-03-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,8.05,9.45,7.7,8.05,7.9,893000.0,893000.0,-0.30999999999999983,-0.16229999999999997,8.4781655
2002-04-01,XIT.TO,iShares S&amp;P/TSX Capped Information Technology Index ETF,Toronto,2001-03-23,,8.0,8.2,6.25,6.35,6.23,1170500.0,1170500.0,-2.03,-1.2794090909090912,7.110152272727271
