datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2014-09-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,19.75,19.78,19.07,19.07,16.95,30200.0,30200.0,0.03,0.013818181818181818,7.068788181818183
2014-10-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,19.07,19.5,18.48,19.04,16.92,8500.0,8500.0,-0.9500000000000002,-0.22136363636363632,11.981666363636366
2014-11-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,19.33,19.44,19.05,19.18,17.04,4600.0,4600.0,-0.27,-0.06994999999999998,14.4066665
2014-12-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,19.18,19.18,17.83,18.42,16.57,1600.0,1600.0,-0.21,-0.053142857142857144,3.5933333333333337
2015-01-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,18.54,20.39,18.21,20.39,18.34,0.0,0.0,0.0,0.0,0.0
2015-02-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,20.19,20.84,20.19,20.5,18.44,0.0,0.0,0.0,0.0,0.0
2015-03-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,20.5,20.5,19.7,20.06,18.14,800.0,800.0,0.0,0.0,0.9222727272727272
2015-04-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,20.37,20.83,20.1,20.63,18.66,13000.0,13000.0,0.1,0.023714285714285716,1.9420633333333337
2015-05-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,20.34,20.43,19.86,20.42,18.47,2700.0,2700.0,0.0,-0.00015000000000000012,1.0076665
2015-06-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,20.08,20.14,19.2,19.25,17.49,0.0,0.0,0.0,0.0,0.0
2015-07-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,19.38,19.94,18.95,19.09,17.35,2000.0,2000.0,0.0,0.0,0.884090909090909
2015-08-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,19.48,19.69,16.71,17.97,16.33,6200.0,6200.0,0.06,0.014349999999999998,6.536
2015-09-01,ELV.TO,Invesco S&amp;P Emerging Markets Low Volatility Index ETF,Toronto,2014-09-16,,17.97,18.25,17.04,17.04,15.57,4000.0,4000.0,-0.9299999999999999,-0.24266666666666667,3.3995238095238087
