datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2012-01-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,15.64,16.07,15.61,15.82,13.01,84400.0,84400.0,0.46,0.4911666666666667,13.230556666666667
2012-02-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,15.92,16.25,15.08,15.21,12.5,49700.0,49700.0,-0.8800000000000001,-0.28075,13.2770005
2012-03-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,15.38,15.38,13.74,14.07,11.68,47500.0,47500.0,-0.59,-0.18586363636363637,13.12409
2012-04-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,14.13,14.28,13.47,14.06,11.67,33200.0,33200.0,-0.49,-0.17355,8.375167000000001
2012-05-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,14.26,14.26,11.8,11.96,9.93,37500.0,37500.0,-1.34,-0.48577272727272724,11.472575909090908
2012-06-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,11.93,12.94,11.79,12.35,10.27,44600.0,44600.0,-0.4000000000000001,-0.15052380952380953,9.309047619047622
2012-07-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,12.49,12.76,11.48,11.9,9.9,15200.0,15200.0,-0.07999999999999999,-0.030095238095238095,10.195079523809524
2012-08-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,11.93,12.38,11.65,11.77,9.79,36400.0,36400.0,-0.009999999999999992,-0.005863636363636368,7.688181818181818
2012-09-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,11.78,13.74,11.78,12.5,10.45,120600.0,120600.0,-0.22999999999999998,-0.08836842105263158,9.476842105263158
2012-10-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,12.5,13.37,12.48,13.08,10.94,19100.0,19100.0,-0.3500000000000001,-0.1211818181818182,8.774545000000002
2012-11-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,13.08,13.4,12.37,12.99,10.86,33900.0,33900.0,-0.12999999999999995,-0.043681818181818176,7.615909545454546
2012-12-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,12.99,13.76,12.95,13.7,11.5,141500.0,141500.0,-0.12000000000000002,-0.047000000000000014,12.682281578947372
2013-01-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,13.7,14.19,13.7,13.9,11.66,128800.0,128800.0,-0.33999999999999997,-0.10936363636363634,12.080757272727272
2013-02-01,XBM.TO,iShares S&amp;P/TSX Global Base Metals Index ETF,Toronto,2012-01-24,,14.0,14.07,13.0,13.21,11.08,180000.0,180000.0,-0.7799999999999999,-0.29557894736842105,13.651578947368417
