datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2013-10-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,25.4,25.75,25.4,25.75,25.75,1600.0,1600.0,-0.02,-0.007090909090909091,9.30606090909091
2013-11-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,25.75,25.81,25.19,25.4,25.4,9200.0,9200.0,0.05000000000000001,0.00923809523809524,8.48206380952381
2013-12-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,25.4,25.91,25.23,25.88,25.88,1500.0,1500.0,0.0,0.0,6.4239999999999995
2014-01-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,25.88,25.98,25.44,25.85,25.85,7700.0,7700.0,-0.33,-0.057,8.185454545454546
2014-02-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,25.75,27.15,25.32,26.95,26.95,15000.0,15000.0,-0.3,-0.05857894736842104,19.49070105263158
2014-03-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,27.27,28.5,26.97,28.5,28.5,5100.0,5100.0,0.009999999999999995,0.0014285714285714292,13.086031428571427
2014-04-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,28.5,30.52,28.5,30.34,30.34,72500.0,72500.0,0.03,0.0048095238095238095,18.34428619047619
2014-05-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,30.34,30.43,29.66,29.86,29.86,13400.0,13400.0,-0.18,-0.028619047619047617,15.756825238095237
2014-06-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,30.23,32.68,30.23,32.24,32.24,31500.0,31500.0,0.4100000000000001,0.06371428571428572,19.68587333333333
2014-07-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,32.34,32.36,30.44,30.7,30.7,11800.0,11800.0,-0.25,-0.03654545454545455,24.203636818181817
2014-08-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,30.15,31.44,29.76,31.44,31.44,43100.0,43100.0,0.32,0.05295,19.802332999999997
2014-09-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,29.95,31.06,28.16,28.41,28.41,162700.0,162700.0,0.85,0.13680952380952383,28.153491428571424
2014-10-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,28.43,28.43,23.74,25.18,25.18,451500.0,451500.0,-3.6799999999999997,-0.6084545454545455,25.79909181818182
2014-11-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,25.47,26.48,22.25,22.53,22.53,125300.0,125300.0,-4.72,-0.9336499999999999,21.1103335
2014-12-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,23.0,23.0,18.67,22.28,22.28,40700.0,40700.0,-1.19,-0.24619047619047618,6.3873009523809525
2015-01-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,21.52,21.99,19.44,20.52,20.52,0.0,0.0,0.0,0.0,0.0
2015-02-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,21.19,23.2,21.19,22.22,22.22,0.0,0.0,0.0,0.0,0.0
2015-03-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,21.86,21.93,20.49,21.48,21.48,2400.0,2400.0,0.06999999999999998,0.01468181818181818,1.9275759090909093
2015-04-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,21.55,23.84,21.5,23.2,23.2,10200.0,10200.0,0.03,0.006047619047619047,2.212222380952381
2015-05-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,23.5,23.5,21.62,21.79,21.79,700.0,700.0,0.0,0.0,1.0895
2015-06-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,21.79,21.94,20.58,20.76,20.76,0.0,0.0,0.0,0.0,0.0
2015-07-01,HXE.TO,Horizons S&amp;P/TSX Capped Energy Index ETF,Toronto,2013-10-17,,20.43,20.43,17.38,18.65,18.65,21300.0,21300.0,-0.22000000000000003,-0.05531818181818182,2.5304545454545457
