datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2008-07-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,352.16,376.32,348.8,359.36,359.36,9700.0,9700.0,0.9599999999999995,0.08066666666666678,362.755555
2008-08-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,356.8,365.44,334.08,343.36,343.36,43500.0,43500.0,-32.31999999999999,-0.43975,347.88
2008-09-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,337.76,434.56,334.4,389.92,389.92,229900.0,229900.0,49.120000000000005,0.7814285714285716,375.9212690476191
2008-10-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,400.0,720.0,384.0,481.6,481.6,470900.0,470900.0,91.51999999999998,1.8161818181818183,530.5357577272727
2008-11-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,483.2,768.48,445.6,538.4,538.4,447100.0,447100.0,45.12000000000004,0.5594500000000001,560.938666
2008-12-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,582.4,605.92,466.88,471.36,471.36,255200.0,255200.0,-117.76000000000006,-0.9216666666666666,514.0241266666666
2009-01-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,470.4,588.8,432.16,547.84,547.84,199800.0,199800.0,23.04,0.2942380952380952,513.0539671428572
2009-02-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,567.84,673.6,486.88,672.8,672.8,309600.0,309600.0,63.83999999999999,0.6173684210526316,572.8982447368421
2009-03-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,698.88,806.4,496.8,541.44,541.44,334500.0,334500.0,-51.84000000000003,-0.3722727272727273,624.4581827272727
2009-04-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,555.68,559.36,424.48,441.44,441.44,296400.0,296400.0,-126.39999999999998,-1.1996666666666669,473.1453976190476
2009-05-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,439.84,447.2,385.28,386.24,386.24,199100.0,199100.0,-18.559999999999995,-0.17660000000000003,409.72533400000003
2009-06-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,376.0,412.0,357.76,383.52,383.52,220100.0,220100.0,3.8400000000000025,0.06645454545454545,381.6606050000001
2009-07-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,395.84,427.2,321.92,328.48,328.48,248300.0,248300.0,-39.2,-0.4926363636363637,372.1454540909091
2009-08-01,HSD.TO,BetaPro S&amp;P 500 -2x Daily Bear ETF,Toronto,2008-07-24,,328.0,332.48,292.96,304.0,304.0,167300.0,167300.0,-36.160000000000004,-0.5482,312.8693334999999
