datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2010-04-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,74.2,76.6,73.75,75.45,57.49,33800.0,33800.0,1.0499999999999998,0.15899999999999995,75.24629666666667
2010-05-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,75.8,75.8,67.55,72.5,55.24,63400.0,63400.0,-3.1,-0.20545000000000005,67.75499949999998
2010-06-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,72.05,75.7,69.35,69.75,53.61,18800.0,18800.0,-1.9,-0.11781818181818182,66.2833331818182
2010-07-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,69.85,73.2,68.5,70.8,54.42,10400.0,10400.0,1.1999999999999997,0.088,60.0219294736842
2010-08-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,71.95,72.35,67.45,69.9,53.73,12500.0,12500.0,-0.35,-0.021904761904761906,70.13253999999999
2010-09-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,71.0,72.1,69.2,72.0,55.84,25900.0,25900.0,-0.8500000000000004,-0.05566666666666667,67.32380952380952
2010-10-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,72.5,74.6,72.1,73.35,56.89,21300.0,21300.0,-1.3,-0.08760000000000001,73.52
2010-11-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,73.7,76.85,73.15,75.65,58.68,30900.0,30900.0,0.6499999999999998,0.04145454545454545,75.12575818181818
2010-12-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,75.9,80.4,75.9,79.9,62.47,29300.0,29300.0,3.3000000000000003,0.20285714285714285,77.90396761904763
2011-01-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,81.15,84.15,77.55,84.0,65.68,48400.0,48400.0,-2.25,-0.14075000000000007,80.37666649999998
2011-02-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,84.2,89.7,82.4,89.7,70.13,89700.0,89700.0,-2.6999999999999997,-0.16468421052631582,84.99999947368423
2011-03-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,89.75,91.05,82.5,88.25,69.38,110800.0,110800.0,-2.1500000000000004,-0.08700000000000001,87.80362260869565
2011-04-01,ZEO.TO,BMO Equal Weight Oil &amp; Gas Index ETF,Toronto,2010-04-20,,88.35,89.25,82.95,86.25,67.8,42300.0,42300.0,-3.5999999999999983,-0.20315000000000003,85.9425005
