datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2006-09-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,20.07,20.31,19.92,20.08,11.42,145900.0,145900.0,0.16999999999999998,0.053250000000000006,17.62270875
2006-10-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,20.06,20.81,19.87,20.73,11.79,119300.0,119300.0,0.02999999999999998,0.0070476190476190526,20.34317476190476
2006-11-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,19.6,20.78,19.6,20.6,11.72,71300.0,71300.0,0.19999999999999993,0.047409090909090894,19.476666818181815
2006-12-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,20.65,21.2,20.53,21.05,12.1,40200.0,40200.0,-0.10000000000000003,-0.024421052631578944,18.71772
2007-01-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,21.02,21.06,20.48,20.99,12.07,111800.0,111800.0,-0.11000000000000001,-0.023499999999999997,20.81712136363636
2007-02-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,20.96,21.73,20.96,21.46,12.34,76900.0,76900.0,-0.25,-0.05745,21.361833499999996
2007-03-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,21.33,21.83,20.93,21.33,12.39,103300.0,103300.0,-0.33999999999999997,-0.0715909090909091,21.42833318181818
2007-04-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,21.4,22.25,21.4,22.14,12.9,78400.0,78400.0,-0.03999999999999999,-0.008650000000000008,21.8889995
2007-05-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,22.1,23.34,21.99,22.96,13.42,120500.0,120500.0,0.3999999999999998,0.08199999999999999,22.80166636363636
2007-06-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,22.92,22.99,21.93,22.38,13.12,123300.0,123300.0,-0.57,-0.11800000000000001,22.545238095238094
2007-07-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,22.65,23.47,22.17,22.23,13.07,166500.0,166500.0,-1.0499999999999998,-0.21861904761904757,22.9139680952381
2007-08-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,22.11,22.25,20.67,22.03,12.99,101800.0,101800.0,-1.79,-0.37168181818181817,21.755454545454544
2007-09-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,22.12,23.0,21.8,22.4,13.25,194400.0,194400.0,-0.9400000000000001,-0.2138421052631579,22.159123684210527
2007-10-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,22.33,23.07,21.83,23.07,13.68,121200.0,121200.0,0.3499999999999999,0.07313636363636361,22.40499954545454
2007-11-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,22.92,22.92,20.92,21.77,12.95,97700.0,97700.0,-0.6700000000000002,-0.13550000000000004,21.652575454545453
2007-12-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,21.75,21.97,21.01,21.44,12.79,109400.0,109400.0,-0.5299999999999999,-0.12757894736842107,21.503333157894733
2008-01-01,CDZ.TO,iShares S&amp;P/TSX Canadian Dividend Aristocrats Index ETF Common Class,Toronto,2006-09-08,,21.49,21.5,18.78,20.2,12.08,210400.0,210400.0,-0.8100000000000003,-0.16095454545454546,20.330606363636367
