datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2012-11-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,15.38,15.57,15.27,15.5,13.9,19100.0,19100.0,-0.04000000000000001,-0.063,15.445
2012-12-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,15.58,15.77,15.38,15.51,13.92,118500.0,118500.0,-0.09000000000000002,-0.030105263157894763,12.278245263157896
2013-01-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,15.8,16.76,15.77,16.5,14.81,249800.0,249800.0,-0.05,-0.010999999999999994,14.744241818181814
2013-02-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,16.64,17.38,16.51,17.3,15.53,229000.0,229000.0,-0.38,-0.11542105263157895,16.887895789473678
2013-03-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,17.29,17.77,17.19,17.55,15.83,284000.0,284000.0,0.009999999999999992,0.003850000000000004,17.582667000000004
2013-04-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,17.57,17.92,17.35,17.73,15.99,382700.0,382700.0,-0.26,-0.0660909090909091,17.64242409090909
2013-05-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,17.74,19.21,17.59,18.7,16.87,12696900.0,12696900.0,-0.23000000000000004,-0.05286363636363634,18.473484545454546
2013-06-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,18.74,18.77,18.1,18.6,16.85,913100.0,913100.0,-1.2400000000000002,-0.33355000000000007,18.459333499999996
2013-07-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,18.8,19.44,18.7,19.14,17.34,1575200.0,1575200.0,-0.57,-0.13436363636363635,19.143181818181816
2013-08-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,19.33,19.59,18.85,18.99,17.21,485100.0,485100.0,-0.66,-0.1622857142857143,19.191588095238096
2013-09-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,19.17,19.63,18.9,19.08,17.36,756800.0,756800.0,-0.16999999999999998,-0.042499999999999996,19.277333
2013-10-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,19.13,20.47,18.89,20.23,18.4,918100.0,918100.0,0.6400000000000003,0.14959090909090908,19.649545454545454
2013-11-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,20.26,21.25,20.17,21.19,19.28,3203200.0,3203200.0,0.18000000000000013,0.04242857142857143,20.664761904761903
2013-12-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,21.25,21.76,20.77,21.66,19.78,648300.0,648300.0,-0.19,-0.04399999999999999,21.232333000000004
2014-01-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,21.56,22.56,21.42,21.91,20.01,1971500.0,1971500.0,-0.5000000000000001,-0.10200000000000004,22.005605909090914
2014-02-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,21.73,22.84,21.32,22.65,20.68,2158700.0,2158700.0,0.57,0.13610526315789473,22.17579
2014-03-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,22.6,23.33,22.44,22.81,20.9,984200.0,984200.0,-0.92,-0.18842857142857147,22.887142380952383
2014-04-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,22.88,23.04,21.98,22.73,20.83,791100.0,791100.0,-0.9699999999999998,-0.20314285714285715,22.593969047619044
2014-05-01,ZSP.TO,BMO S&amp;P 500 Index ETF (CAD),Toronto,2012-11-27,,22.8,23.06,22.35,23.05,21.12,474300.0,474300.0,-0.3500000000000001,-0.0738095238095238,22.730475714285717
