datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2016-09-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,50.2,50.69,50.2,50.69,50.69,100.0,100.0,0.0,0.0,12.6725
2016-10-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,50.69,50.69,49.85,50.11,50.11,12800.0,12800.0,0.13,0.01305,15.0711665
2016-11-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,50.11,51.81,49.85,51.75,51.75,5500.0,5500.0,0.11000000000000001,0.009772727272727273,23.27969681818182
2016-12-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,51.42,53.32,51.42,52.54,52.54,10200.0,10200.0,-0.26,-0.02475,28.965832999999996
2017-01-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,52.54,53.53,52.54,53.18,53.18,3500.0,3500.0,-0.04,-0.0035714285714285713,22.864127142857143
2017-02-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,53.18,55.75,53.18,55.75,55.75,4700.0,4700.0,0.01,0.0009473684210526315,14.43877210526316
2017-03-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,56.14,56.14,55.08,55.23,55.23,3900.0,3900.0,-0.04,-0.0031739130434782605,19.364492608695652
2017-04-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,55.23,56.53,55.01,56.46,56.46,18500.0,18500.0,-0.04000000000000001,-0.00368421052631579,20.39614
2017-05-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,56.46,56.94,55.66,56.79,56.79,5200.0,5200.0,-0.1,-0.008136363636363638,17.931515
2017-06-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,56.79,57.7,56.79,57.27,57.27,31100.0,31100.0,0.12,0.009545454545454546,13.07
2017-07-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,57.27,58.4,57.17,58.21,58.21,2900.0,2900.0,0.0,0.0,20.294999999999995
2017-08-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,58.21,58.55,57.37,58.55,58.55,6800.0,6800.0,0.18,0.014090909090909091,34.23348454545455
2017-09-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,58.58,59.55,58.15,59.55,59.55,24200.0,24200.0,0.21,0.017499999999999998,50.16016699999999
2017-10-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,59.66,61.17,59.66,61.07,61.07,91600.0,91600.0,0.6000000000000001,0.047476190476190484,57.683016190476195
2017-11-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,61.3,62.88,60.85,62.77,62.77,43300.0,43300.0,0.4899999999999999,0.03609090909090909,53.122879090909095
2017-12-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,62.77,63.99,62.42,63.72,63.72,26000.0,26000.0,-0.78,-0.06468421052631579,53.293157368421056
2018-01-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,63.72,68.11,63.72,66.91,66.91,52900.0,52900.0,-0.6000000000000001,-0.040136363636363644,57.35136363636364
2018-02-01,HSH.TO,Horizons S&amp;P 500 CAD Hedged Index ETF,Toronto,2016-09-27,,67.08,67.2,60.35,65.57,65.57,56500.0,56500.0,0.8099999999999999,0.07689473684210525,64.41087684210527
