datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2007-06-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,19.91,20.46,19.7,19.84,19.84,20500.0,20500.0,-0.38,-0.13564285714285715,17.136190714285714
2007-07-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,20.12,20.9,18.62,18.85,18.85,59600.0,59600.0,-0.6599999999999999,-0.16771428571428568,15.28761904761905
2007-08-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,18.22,19.63,16.41,19.53,19.53,1272800.0,1272800.0,-0.43999999999999984,-0.08040909090909093,18.648332727272727
2007-09-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,19.55,20.36,18.85,20.25,20.25,351500.0,351500.0,0.5700000000000001,0.15947368421052632,19.44596578947368
2007-10-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,20.35,20.95,18.65,20.92,20.92,604400.0,604400.0,0.38,0.09040909090909087,19.903788636363636
2007-11-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,20.75,20.75,16.79,19.71,19.71,1529500.0,1529500.0,-2.0900000000000003,-0.461590909090909,18.366667727272723
2007-12-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,19.53,19.66,16.95,17.73,17.73,814000.0,814000.0,-1.8100000000000005,-0.4843157894736842,18.380877894736845
2008-01-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,17.72,17.72,13.5,16.08,16.08,4665500.0,4665500.0,-1.6500000000000004,-0.32031818181818195,15.84742409090909
2008-02-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,16.15,16.76,15.0,15.04,15.04,1970400.0,1970400.0,-1.5999999999999999,-0.49395,15.645833499999998
2008-03-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,15.04,15.04,11.43,14.41,14.41,10354000.0,10354000.0,-1.8299999999999998,-0.5616999999999999,13.454333000000002
2008-04-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,14.83,15.74,13.73,15.6,15.6,6649400.0,6649400.0,0.07000000000000034,0.030772727272727316,14.758484545454543
2008-05-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,15.53,16.62,14.82,15.73,15.73,3640900.0,3640900.0,0.30000000000000004,0.12200000000000001,15.462856666666667
2008-06-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,15.63,15.83,12.62,12.81,12.81,3841200.0,3841200.0,-2.5,-0.8265238095238094,14.585554285714286
2008-07-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,13.31,14.15,10.01,13.54,13.54,21158100.0,21158100.0,-1.2599999999999998,-0.365272727272727,12.56121090909091
2008-08-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,13.71,14.17,11.94,13.63,13.63,9663600.0,9663600.0,0.2999999999999998,0.16309999999999997,13.101167499999999
2008-09-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,14.0,15.0,11.23,13.6,13.6,17049400.0,17049400.0,-1.6000000000000008,-0.411904761904762,13.32031761904762
2008-10-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,13.17,13.4,7.55,9.01,9.01,17416100.0,17416100.0,-6.410000000000002,-2.297772727272727,10.037879090909088
2008-11-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,9.11,9.76,4.51,6.82,6.82,16405600.0,16405600.0,-2.7600000000000002,-1.6581500000000002,7.577333499999999
2008-12-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,6.44,6.45,4.7,5.7,5.7,19497500.0,19497500.0,-0.21000000000000013,0.12828571428571428,5.352539047619048
2009-01-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,5.69,6.63,4.32,4.81,4.81,23901300.0,23901300.0,-1.3200000000000003,-1.1171428571428572,5.483492380952381
2009-02-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,4.72,5.35,2.91,3.78,3.78,58299800.0,58299800.0,-1.1799999999999997,-1.3348947368421051,4.231228421052632
2009-03-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,3.5,5.19,2.87,4.63,4.63,148199700.0,148199700.0,-0.06999999999999995,0.004545454545454469,4.132575454545454
2009-04-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,4.35,6.69,4.35,6.28,6.28,72389700.0,72389700.0,2.040000000000001,1.870380952380952,5.81158761904762
2009-05-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,6.29,7.79,6.2,7.44,7.44,52589100.0,52589100.0,-0.030000000000000047,0.10075000000000009,6.953998999999999
2009-06-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,7.59,8.69,7.17,8.3,8.3,24943000.0,24943000.0,0.98,0.6077272727272727,7.880303636363636
2009-07-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,8.18,10.29,7.1,10.2,10.2,25328500.0,25328500.0,1.89,0.9512272727272726,8.640605454545454
2009-08-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.36,10.68,8.81,10.26,10.26,14796500.0,14796500.0,-0.25999999999999984,-0.07459999999999997,9.677999999999999
2009-09-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.12,11.02,9.26,10.75,10.75,12770600.0,12770600.0,0.26,0.14500000000000002,10.22285761904762
2009-10-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.8,10.82,8.89,9.18,9.18,12158700.0,12158700.0,-1.83,-0.8445238095238093,9.991428095238094
2009-11-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,9.15,10.39,9.03,10.08,10.08,6513900.0,6513900.0,1.2700000000000002,0.652095238095238,9.907301904761905
2009-12-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.16,10.45,9.31,10.4,10.4,4112800.0,4112800.0,0.29,0.14580952380952383,10.009840952380953
2010-01-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.46,10.64,9.4,9.49,9.49,3042800.0,3042800.0,-0.6,-0.29155,10.010333999999997
2010-02-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,9.56,10.59,9.22,10.51,10.51,3541600.0,3541600.0,1.28,0.6821578947368421,10.008597368421054
2010-03-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.57,12.45,10.57,12.05,12.05,3058000.0,3058000.0,1.23,0.48047826086956524,11.645072173913046
2010-04-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,12.13,12.63,11.57,12.03,12.03,3085700.0,3085700.0,0.14000000000000004,0.06880952380952385,12.170635238095239
2010-05-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,12.19,12.26,10.3,10.62,10.62,5744900.0,5744900.0,-1.6699999999999995,-0.7026000000000001,11.299166500000002
2010-06-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.6,11.14,9.46,9.58,9.58,2577900.0,2577900.0,-1.6400000000000001,-0.706,10.496969545454546
2010-07-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,9.64,11.05,9.37,10.79,10.79,2308500.0,2308500.0,0.6000000000000001,0.2902380952380953,10.25920619047619
2010-08-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.97,11.07,8.92,9.75,9.75,2877000.0,2877000.0,-0.7500000000000003,-0.327904761904762,9.842063333333334
2010-09-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,9.93,11.03,9.92,10.69,10.69,1849300.0,1849300.0,0.5500000000000002,0.25900000000000006,10.560476190476189
2010-10-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.7,11.45,10.51,11.12,11.12,1470600.0,1470600.0,0.2,0.1,11.0110005
2010-11-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,11.17,11.65,10.7,11.26,11.26,1364100.0,1364100.0,0.35000000000000003,0.15,11.20969727272727
2010-12-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,11.49,11.81,11.05,11.66,11.66,1227900.0,1227900.0,0.52,0.2165238095238095,11.509206190476188
2011-01-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,11.87,12.17,11.46,11.9,11.9,748900.0,748900.0,-0.3999999999999999,-0.16445,11.8464995
2011-02-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,11.98,13.55,11.98,13.47,13.47,889800.0,889800.0,1.4400000000000004,0.604421052631579,12.953157894736842
2011-03-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,13.45,13.98,12.7,13.84,13.84,785100.0,785100.0,0.07999999999999999,0.036869565217391306,13.492608695652173
2011-04-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,13.95,14.21,12.95,13.45,13.45,498100.0,498100.0,-0.7200000000000002,-0.25939999999999996,13.538500500000001
2011-05-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,13.5,13.92,13.05,13.43,13.43,641000.0,641000.0,0.4,0.14414285714285716,13.48889
2011-06-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,13.41,13.41,11.98,12.85,12.85,607100.0,607100.0,-0.18,-0.04563636363636359,12.43030318181818
2011-07-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,12.86,13.04,11.3,11.41,11.41,707100.0,707100.0,-1.0,-0.4022,12.251000999999999
2011-08-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,11.51,11.53,9.6,11.05,11.05,1941100.0,1941100.0,-0.6899999999999998,-0.2453636363636364,10.520303181818184
2011-09-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,11.15,11.17,8.92,10.06,10.06,1720700.0,1720700.0,-0.5300000000000001,-0.20800000000000002,10.031586666666668
2011-10-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,9.87,11.02,8.86,10.54,10.54,1276200.0,1276200.0,-0.3500000000000001,-0.15035000000000004,10.166501
2011-11-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.08,10.28,8.57,9.54,9.54,1130200.0,1130200.0,-1.3499999999999996,-0.6329090909090909,9.44651590909091
2011-12-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,9.7,10.15,9.15,10.12,10.12,736700.0,736700.0,-0.38,-0.19375000000000003,9.556832500000002
2012-01-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.31,11.61,10.26,10.7,10.7,581300.0,581300.0,0.32999999999999996,0.15871428571428572,10.73968238095238
2012-02-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,10.85,11.6,10.73,11.44,11.44,677300.0,677300.0,0.54,0.24435,11.116666500000001
2012-03-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,11.52,12.82,11.11,12.48,12.48,635300.0,635300.0,1.1800000000000002,0.45463636363636356,12.061817727272727
2012-04-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,12.42,12.67,11.63,12.29,12.29,456400.0,456400.0,0.20999999999999996,0.09040000000000001,12.138832500000001
2012-05-01,HFU.TO,BetaPro S&amp;P/TSX Capped Financials 2x Daily Bull ETF,Toronto,2007-06-12,,12.27,12.34,10.19,10.52,10.52,555400.0,555400.0,-1.4800000000000004,-0.6017727272727272,10.936818636363638
