,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2020-09-30,GCP,2020-11-06,2020-11-06 06:20:54,Q3,99000000,12000000,26000000,1000000.0,111900000,-22000000,8000000.0,10000000,547000000,0.0,-1000000.0,-1000000.0,0.0,0.0,0.0,0.0,112000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154000000,473000000,318000000,-1000000.0,1000000.0,-2000000.0,https://www.sec.gov/Archives/edgar/data/1644440/000164444020000103/0001644440-20-000103-index.htm,https://www.sec.gov/Archives/edgar/data/1644440/000164444020000103/gcpwi-20200930.htm
0,2020-06-30,GCP,2020-08-05,2020-08-05 06:27:23,Q2,-1200000.0,11700000,-599999.9999999997,1500000.0,13200000,12900000,6300000.0,-20100000,435100000,1700000.0000000002,4500000.000000002,-9900000.0,0.0,0.0,0.0,0.0,-9899999.999999998,0.0,0.0,300000.00000000006,0.0,-1900000.0,-300000.00000000006,3700000.000000001,-2000000.0,318200000,320200000,4500000.000000002,-9900000.0,-5399999.999999998,https://www.sec.gov/Archives/edgar/data/1644440/000164444020000086/0001644440-20-000086-index.htm,https://www.sec.gov/Archives/edgar/data/1644440/000164444020000086/gcpwi-20200630.htm
0,2020-03-31,GCP,2020-05-07 00:00:00,2020-05-07 16:03:32,Q1,1200000.0,11000000,-5200000.0,800000.0,-13600000,17400000,-11400000,6600000.0,421900000,1000000.0,13100000,-8900000.0,0.0,0.0,0.0,400000.0,-8500000.0,0.0,0.0,100000.0,0.0,320100000,-100000.0,-9300000.0,-4800000.0,320200000,325000000,13100000,-8900000.0,4200000.0,https://www.sec.gov/Archives/edgar/data/1644440/000164444020000042/0001644440-20-000042-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444020000042/gcpwi-20200331.htm
0,2019-12-31,GCP,2020-02-27 00:00:00,2020-02-27 16:06:39,Q4,5800000.000000004,11600000.000000002,-6900000.0,-1100000.0,20400000,5900000.0,14200000,-13200000,435500000,-4199999.999999999,30799999.999999996,-15600000,0.0,-3800000.0,0.0,3900000.0,-15500000,12000000,0.0,1999999.9999999998,0.0,-298200000,1799999.9999999998,4100000.0,21200000,325000000,303800000,30799999.999999996,-15600000.000000002,15199999.999999996,https://www.sec.gov/Archives/edgar/data/1644440/000164444020000019/0001644440-20-000019-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444020000019/a2019q410-k.htm
0,2019-09-30,GCP,2019-11-06 00:00:00,2019-11-06 16:07:34,Q3,16700000,10500000,3099999.9999999995,2300000.0,7300000.0,-2300000.0,6500000.0,4000000.0,415100000,3799999.999999999,46600000,-18300000,0.0,0.0,0.0,-100000.0,-18400000,0.0,0.0,0.0,0.0,23400000,-599999.9999999997,-3600000.0,23999999.999999996,303800000,279800000,46600000,-18300000,28300000,https://www.sec.gov/Archives/edgar/data/1644440/000164444019000121/0001644440-19-000121-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444019000121/a2019q310-q.htm
0,2019-06-30,GCP,2019-08-08 00:00:00,2019-08-08 16:07:27,Q2,2599999.999999998,11000000.000000002,1800000.0000000007,3100000.0,8200000.0,-15700000,8100000.0,-12600000,407800000,500000.0,1599999.9999999995,-14700000,0.0,0.0,0.0,100000.0,-14600000.000000002,100000.0,0.0,1700000.0,0.0,-24900000,-6000000.0,199999.99999999997,-18799999.999999996,279800000,298600000,1599999.9999999995,-14700000,-13100000,https://www.sec.gov/Archives/edgar/data/1644440/000164444019000115/0001644440-19-000115-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444019000115/a2019q210-q.htm
0,2019-03-31,GCP,2019-05-08 00:00:00,2019-05-08 16:22:30,Q1,21600000,10100000,-17300000,1900000.0,-6100000.0,25200000,-14900000,-5000000.0,399600000,-13700000,-14700000,-13000000,0.0,0.0,0.0,0.0,-13000000,-100000.0,0.0,100000.0,0.0,298500000,-200000.0,400000.0,-27500000,298600000,326100000,-14700000,-13000000,-27700000,https://www.sec.gov/Archives/edgar/data/1644440/000164444019000106/0001644440-19-000106-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444019000106/a2019q110-q.htm
0,2018-12-31,GCP,2019-02-27 00:00:00,2019-02-27 17:26:49,Q4,24300000,10700000,5700000.0,-900000.0,20100000,15600000,5300000.0,-7400000.0,405700000,-7000000.0,43199999.99999999,-14300000,200000.0,-100000.0,0.0,600000.0,-13599999.999999994,23000000,0.0,199999.99999999974,0.0,-3300000.0,-3400000.0000000056,-1100000.0,25100000.000000022,326100000,301000000,43199999.99999999,-14299999.999999996,28900000,https://www.sec.gov/Archives/edgar/data/1644440/000164444019000051/0001644440-19-000051-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444019000051/a2018q410-k.htm
0,2018-09-30,GCP,2018-11-06 00:00:00,2018-11-06 16:26:08,Q3,25499999.999999996,10500000,3500000.0,-700000.0,18600000,-3000000.0,-2400000.0,-7500000.0,385600000,-23299999.999999996,33700000,-13100000,100000.0,0.0,0.0,200000.0,-12800000.000000004,0.0,0.0,100000.00000000009,0.0,-7300000.0,-7400000.000000006,-1800000.0,11699999.999999989,301000000,289300000,33700000,-13100000.000000002,20600000,https://www.sec.gov/Archives/edgar/data/1644440/000164444018000098/0001644440-18-000098-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444018000098/a2018q310-q.htm
0,2018-06-30,GCP,2018-08-08 00:00:00,2018-08-08 16:19:00,Q2,-27799999.999999996,10600000.000000002,-15500000,3400000.0,-236500000,-29000000,-3400000.0,6100000.0,367000000,46000000,-16599999.999999994,-13200000,-29800000,-600000.0,0.0,1000000.0,-42599999.99999999,-3800000.0,0.0,1000000.0,0.0,-232900000,-237300000,-7100000.0,-303600000,289300000,592900000,-16599999.999999994,-13200000.000000002,-29799999.999999996,https://www.sec.gov/Archives/edgar/data/1644440/000164444018000083/0001644440-18-000083-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444018000083/a2018q210-q.htm
0,2018-03-31,GCP,2018-05-08 00:00:00,2018-05-08 16:24:10,Q1,-6500000.0,10200000,9500000.0,1900000.0,-26900000,25700000,-7300000.0,-900000.0,603500000,-115400000,-117900000,-14400000,0.0,-700000.0,0.0,-2700000.0,-17800000,-3100000.0,0.0,2800000.0,0.0,4600000.0,800000.0,6300000.0,-128600000,592900000,721500000,-117900000,-14400000,-132300000,https://www.sec.gov/Archives/edgar/data/1644440/000164444018000061/0001644440-18-000061-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444018000061/a2018q110-q.htm
0,2017-12-31,GCP,2018-02-28 00:00:00,2018-02-28 16:55:21,Q4,-83899999.99999999,9899999.999999998,76500000,1400000.0,-71800000,-5100000.0,2000000.0,12100000,630400000,-1000000.0,-10700000.000000004,-12600000,-33500000,-300000.0,0.0,5100000.0,-41299999.999999955,11000000,0.0,1600000.0000000005,0.0,1800000.0,1500000.0,600000.0000000001,-49899999.99999998,721500000,771400000,-10700000.000000004,-12600000.000000002,-23300000.000000004,https://www.sec.gov/Archives/edgar/data/1644440/000164444018000030/0001644440-18-000030-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444018000030/a2017q410-k.htm
0,2017-09-30,GCP,2017-11-08 00:00:00,2017-11-08 11:23:05,Q3,659300000,9700000.0,-18200000,1800000.0,524700000,-5500000.0,-1800000.0,1700000.0,702200000,-661199999.9999999,-8499999.999999998,-10900000,0.0,0.0,0.0,1040900000,1030000000,0.0,0.0,399999.9999999995,0.0,-396500000,-397900000,499999.9999999999,624100000,752300000,128200000,-8499999.999999998,-10899999.999999998,-19399999.999999996,https://www.sec.gov/Archives/edgar/data/1644440/000164444017000127/0001644440-17-000127-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444017000127/a2017q310-q.htm
0,2017-06-30,GCP,2017-08-03 00:00:00,2017-08-03 16:15:02,Q2,-4600000.000000001,8799999.999999998,4100000.0,3200000.0,-81800000,-34100000,1200000.0,400000.0,177500000,3900000.0000000005,-2200000.000000001,-8800000.0,-87700000,-100000.0,0.0,2300000.0,-94300000,0.0,0.0,2100000.0,0.0,114600000,113900000,-1900000.0,15500000,125000000,109500000,-2200000.000000001,-8800000.0,-11000000.000000002,https://www.sec.gov/Archives/edgar/data/1644440/000164444017000110/0001644440-17-000110-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444017000110/a2017q210-q.htm
0,2017-03-31,GCP,2017-05-09 00:00:00,2017-05-09 17:24:42,Q1,-16900000,8400000.0,8500000.0,2100000.0,17000000,-400000.0,-12700000,16700000,259300000,8400000.0,-13700000,-12700000,0.0,-900000.0,0.0,1400000.0,-12200000,0.0,0.0,2600000.0,0.0,-7500000.0,-8400000.0,2800000.0,-31500000,115500000,147000000,-13700000,-12700000,-26400000,https://www.sec.gov/Archives/edgar/data/1644440/000164444017000086/0001644440-17-000086-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444017000086/a2017q110-q.htm
0,2016-12-31,GCP,2017-03-02 00:00:00,2017-03-02 15:59:11,Q4,3500000.0,7600000.000000001,-7199999.999999999,1800000.0,-40200000,20600000,1600000.0,-200000.0,242300000,1199999.9999999993,54900000.00000001,-12000000,-47000000,-300000.0,0.0,1400000.0,-57900000.00000001,46000000,0.0,300000.0000000003,0.0,25200000,24600000,-6800000.000000001,14800000.000000004,163300000,148500000,54900000.00000001,-10399999.999999998,44500000.00000001,https://www.sec.gov/Archives/edgar/data/1644440/000164444017000033/0001644440-17-000033-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444017000033/gcp201610-k.htm
0,2016-09-30,GCP,2016-11-09 00:00:00,2016-11-09 16:12:30,Q3,21500000,7500000.0,-3099999.9999999995,1700000.0,27600000,6200000.0,-2200000.0,-11800000,282500000,9600000.0,20000000,-8400000.0,0.0,-100000.0,0.0,100000.0,-8399999.999999998,0.0,0.0,1500000.0,0.0,-1600000.0,-1099999.9999999995,1800000.0,12299999.999999996,148500000,136200000,20000000,-7399999.999999999,12600000.000000002,https://www.sec.gov/Archives/edgar/data/1644440/000164444016000222/0001644440-16-000222-index.html,https://www.sec.gov/Archives/edgar/data/1644440/000164444016000222/gcp2016q310-q.htm
0,2016-06-30,GCP,2016-08-11,2016-08-11 16:17:07,Q2,31400000,5799999.999999999,-4500000.0,2100000.0,35100000,-32100000,-4700000.0,8300000.0,254900000,7500000.0,29300000,-11200000,0.0,0.0,0.0,400000.0,-10799999.999999998,0.0,0.0,1799999.9999999998,0.0,-6100000.0,-7400000.0,-1600000.0,9500000.0,136200000,126700000,29300000,-9400000.000000002,19899999.999999996,https://www.sec.gov/Archives/edgar/data/1644440/000164444016000204/a2016q210-q.htm,https://www.sec.gov/Archives/edgar/data/1644440/000164444016000204/a2016q210-q.htm
