,date,symbol,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
0,2019-12-31,CPE,2020-02-28,2020-02-28 16:41:11,FY,13341000,0.0,13341000,209463000,0.0,45870000,268674000,6768279000,0.0,0.0,0.0,0.0,0.0,157885000,6926164000,203755000,7194838000,511622000,0.0,0.0,0.0,96433000,652247000,3186109000,0.0,0.0,133174000,3319283000,133174000,3971530000,3966000.0,21266000,-2552437000,3198076000,3223308000,7194838000,35272000,3187443000,3174102000,https://www.sec.gov/Archives/edgar/data/928022/000092802220000031/0000928022-20-000031-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000092802220000031/a4q19form10k.htm
0,2018-12-31,CPE,2019-02-27,2019-02-26 18:08:34,FY,16051000,3424000.0,16051000,131720000,0.0,74854000,222625000,3740759000,0.0,0.0,0.0,0.0,9564000.0,15789000,3756548000,90643000,3979173000,261184000,0.0,0.0,0.0,29067000,314916000,1189473000,0.0,9564000.0,20012000,1219049000,20012000,1533965000,2276000.0,-34361000,-2287237000,2442932000,2445208000,3979173000,68538000,1189473000,1173422000,https://www.sec.gov/Archives/edgar/data/928022/000092802219000044/0000928022-19-000044-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000092802219000044/a4q18form10k.htm
0,2017-12-31,CPE,2018-02-28,2018-02-27 18:03:56,FY,27995000,3372000.0,27995000,114320000,0.0,2545000.0,144860000,2533852000,0.0,0.0,0.0,0.0,1457000.0,14584000,2548436000,17129000,2693296000,162878000,0.0,0.0,0.0,33660000,205773000,620196000,0.0,1457000.0,9904000.0,631557000,9904000.0,837330000,2018000.0,-327426000,-2100354000,1855966000,1855966000,2693296000,3778000.0,620196000,592201000,https://www.sec.gov/Archives/edgar/data/928022/000092802218000013/0000928022-18-000013-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000092802218000013/cpe-20171231x10k.htm
0,2016-12-31,CPE,2017-02-28,2017-02-27 20:39:10,FY,652993000,3332000.0,652993000,69783000,0.0,2350000.0,725126000,1489515000,0.0,0.0,0.0,0.0,90000.0,52946000,1542461000,55296000,2267587000,95577000,0.0,0.0,0.0,29916000,131550000,390219000,0.0,90000.0,12326000,402635000,12326000,534185000,2010000.0,-440137000,-1962900000,1733402000,1733402000,2267587000,3435000.0,390219000,-262774000,https://www.sec.gov/Archives/edgar/data/928022/000092802217000023/0000928022-17-000023-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000092802217000023/cpe-20161231x10k.htm
0,2015-12-31,CPE,2016-03-03,2016-03-02 18:43:45,FY,1224000.0,3309000.0,1224000.0,39624000,0.0,21404000,62252000,719086000,0.0,0.0,0.0,0.0,0.0,7256000.0,726342000,28660000,788594000,70970000,0.0,0.0,0.0,10918000,87877000,328565000,0.0,0.0,9394000.0,337959000,9394000.0,425836000,801000.0,-341029000,-1770737000,361957000,362758000,788594000,23252000,328565000,327341000,https://www.sec.gov/Archives/edgar/data/928022/000092802216000132/0000928022-16-000132-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000092802216000132/cpe-20151231x10k.htm
0,2014-12-31,CPE,2015-03-05,2015-03-04 18:51:16,FY,968000.0,3810000.0,968000.0,30198000,0.0,29291000,60457000,749273000,0.0,0.0,0.0,0.0,0.0,53616000,802889000,82907000,863346000,76753000,0.0,0.0,0.0,16066000,98812000,321576000,0.0,6214000.0,9223000.0,330799000,9223000.0,429611000,552000.0,-92995000,-1492360000,433183000,433735000,863346000,31660000,321576000,320608000,https://www.sec.gov/Archives/edgar/data/928022/000092802215000032/0000928022-15-000032-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000092802215000032/cpe-20141231x10k.htm
0,2013-12-31,CPE,2014-03-13,2014-03-12 17:40:57,FY,3000000.0,3806000.0,3000000.0,20600000,0.0,6000000.0,29600000,331400000,0.0,0.0,0.0,0.0,0.0,62900000,394400000,68900000,424000000,57637000,0.0,0.0,0.0,5200000.0,62800000,75700000,0.0,0.0,6300000.0,82100000,6300000.0,144900000,400000.0,-122900000,-1433900000,278690000,279100000,424000000,3806000.0,75700000,72700000,https://www.sec.gov/Archives/edgar/data/928022/000092802214000049/0000928022-14-000049-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000092802214000049/cpe-20131231x10k.htm
0,2012-12-31,CPE,2013-03-14,2013-03-14 17:05:12,FY,1100000.0,3798000.0,1100000.0,15600000,0.0,3200000.0,19900000,279600000,0.0,0.0,0.0,8600000.0,0.0,70100000,358300000,73300000,378200000,36016000,0.0,0.0,0.0,2500000.0,38500000,120700000,0.0,0.0,13100000,133700000,13100000,172200000,400000.0,-122500000,-1309500000,205573000,206000000,378200000,8600000.0,120700000,119600000,https://www.sec.gov/Archives/edgar/data/928022/000092802213000023/0000928022-13-000023-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000092802213000023/cpe-20121231x10k.htm
0,2011-12-31,CPE,2012-03-15,2012-03-15 16:27:35,FY,43800000,3790000.0,43800000,15200000,0.0,4100000.0,63100000,226400000,0.0,0.0,0.0,10000000,0.0,68000000,304400000,72100000,367500000,26057000,0.0,0.0,0.0,1300000.0,27300000,125300000,0.0,0.0,15800000,141200000,15800000,168500000,400000.0,-127500000,3200000.0,1600000.0,199000000,367500000,10000000,125300000,81500000,https://www.sec.gov/Archives/edgar/data/928022/000092802212000026/0000928022-12-000026-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000092802212000026/cpe-20111231x10k.htm
0,2010-12-31,CPE,2011-03-15,2011-03-14 19:59:33,FY,17400000,4044000.0,17400000,10700000,0.0,2200000.0,30300000,172200000,0.0,0.0,0.0,10400000,0.0,5300000.0,188000000,7500000.0,218300000,17702000,0.0,0.0,0.0,3800000.0,21500000,165500000,0.0,0.0,15600000,181000000,15600000,202500000,300000.0,-224100000,-17200000,-8600000.0,15800000,218300000,10400000,165500000,148100000,https://www.sec.gov/Archives/edgar/data/928022/000092802211000022/0000928022-11-000022-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000092802211000022/form10k_2010.htm
0,2009-12-31,CPE,2010-03-12,2010-03-12 13:55:01,FY,3600000.0,4065000.0,3600000.0,72300000,0.0,1800000.0,77700000,133100000,0.0,0.0,0.0,11500000,0.0,5700000.0,150300000,7400000.0,228000000,12887000,100700000,0.0,0.0,4000000.0,117600000,179200000,0.0,0.0,12100000,191200000,12100000,308800000,300000.0,-317600000,-15000000,-7500000.0,-80900000,228000000,11500000,279800000,276200000,https://www.sec.gov/Archives/edgar/data/928022/000095012310024025/0000950123-10-024025-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000095012310024025/h71486e10vk.htm
0,2008-12-31,CPE,2009-03-20,2009-03-19 18:15:08,FY,17100000,4759000.0,17100000,44300000,0.0,22900000,84300000,161800000,0.0,0.0,0.0,12600000,0.0,7400000.0,181800000,30300000,266100000,76516000,0.0,0.0,0.0,9200000.0,85700000,272900000,0.0,0.0,37400000,310200000,37400000,395900000,200000.0,-372000000,28400000,14200000,-129800000,266100000,12600000,272900000,255800000,https://www.sec.gov/Archives/edgar/data/928022/000095013409005716/0000950134-09-005716-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000095013409005716/d66826e10vk.htm
0,2007-12-31,CPE,2008-03-17,2008-03-17 16:31:16,FY,53300000,100000.0,53300000,22100000,0.0,6600000.0,82000000,683700000,0.0,0.0,0.0,12700000,32200000,14100000,710500000,20800000,792500000,37698000,0.0,0.0,0.0,15000000,52700000,392000000,0.0,0.0,28500000,452700000,28500000,505400000,200000.0,66900000,-6800000.0,-3400000.0,287100000,792500000,12700000,392000000,338700000,https://www.sec.gov/Archives/edgar/data/928022/000095013408004915/0000950134-08-004915-index.htm,https://www.sec.gov/Archives/edgar/data/928022/000095013408004915/d54908e10vk.htm
