datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2017-04-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,24.8648,24.9214,24.4862,24.7976,24.7976,11600.0,11600.0,-0.15599999999999997,-0.1262,24.775745999999998
2017-07-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,24.8329,25.0667,24.316,25.0667,25.0667,113600.0,113600.0,0.16799999999999998,0.025111111111111115,24.782469259259255
2017-10-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,25.2865,27.3605,25.2865,27.3605,27.3605,23500.0,23500.0,0.028,0.004181818181818182,26.190480454545447
2018-01-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,27.2362,28.3734,25.8049,26.4597,26.4597,65000.0,65000.0,-0.009899999999999964,0.008709677419354838,27.39338580645161
2018-04-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,26.2181,28.0172,25.9731,27.5649,27.5649,35100.0,35100.0,-0.45999999999999996,-0.08176190476190477,27.236359523809526
2018-07-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,27.4594,30.5771,27.4584,30.1392,30.1392,28200.0,28200.0,-0.28500000000000003,-0.0395,28.947985833333334
2018-10-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,30.2946,30.2946,25.6184,26.977,26.977,185600.0,185600.0,-3.022999999999999,-0.19671698113207547,28.286160943396226
2019-01-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,26.4793,30.8473,26.4393,30.8473,30.8473,125100.0,125100.0,0.5992,0.03838461538461538,29.394606346153846
2019-04-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,31.0824,32.6669,30.5161,32.3851,32.3851,236700.0,236700.0,-0.2559,-0.011709677419354842,31.529412258064514
2019-07-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,32.7117,34.1914,31.6743,33.6129,33.6129,3873500.0,3873500.0,-3.571,-0.16445312499999998,33.178101562500004
2019-10-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,33.7,35.677,32.2844,35.4472,35.4472,2033800.0,2033800.0,-1.6099999999999994,-0.07060937499999997,34.36382359375
2020-01-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,35.7059,36.7305,24.4412,28.686,28.686,4147600.0,4147600.0,-1.3790000000000002,-0.047612903225806455,33.50363225806451
2020-04-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,27.6412,35.0981,27.3278,33.0455,33.0455,2049700.0,2049700.0,-0.9449999999999998,-0.02552380952380951,31.798796666666657
2020-07-01,VSDA,VictoryShares Dividend Accelerator ETF,NASDAQ,2017-06-26,,33.1955,37.455002,32.5744,36.564999,36.564999,1498500.0,1498500.0,1.3741999999999996,0.07698148148148147,35.199687592592596
