,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2020-08-31,CAMP,2020-09-24,2020-09-24 16:11:53,Q2,83537000,52727000,30810000,0.36881860732370086,6989000.0,27392000,13493000,2681000.0,37062000.00000001,89789000,-3177000.0,6917000.000000001,-5471999.999999999,-0.065504,-6252000.0,-0.074841,217000.0,-9212000.0,-0.110274,266000.0,-9478000.0,-0.113459,-0.27668,-0.27668,34256000,34256000,https://www.sec.gov/Archives/edgar/data/730255/000156459020044516/0001564590-20-044516-index.htm,https://www.sec.gov/Archives/edgar/data/730255/000156459020044516/camp-10q_20200831.htm
0,2020-05-31,CAMP,2020-06-25,2020-06-25 16:10:40,Q1,80215000,49162000,31053000,0.38712210933117247,7199000.0,26555000,12886000,8089000.0,40967999.99999999,90130000,4077000.0,6802000.0,-3303000.0,-0.041177,-9915000.0,-0.123605,-208000.0,-14182000,-0.1768,240000.0,-14422000,-0.179792,-0.42388,-0.42388,34024000,34024000,https://www.sec.gov/Archives/edgar/data/730255/000156459020030601/0001564590-20-030601-index.htm,https://www.sec.gov/Archives/edgar/data/730255/000156459020021390/camp-10k_20200229.htm
0,2020-02-29,CAMP,2020-05-06,2020-05-05 18:19:02,Q4,87204000,53866000,33338000,0.3822989771111417,6884000.0,28345000,15336000,23061000,58290000.00000001,112156000,4098000.0,8250000.0,-16789000,-0.192526,-24952000,-0.286134,-139000.0,-29137000,-0.334125,26690000,-55827000,-0.640189,-1.64618,-1.64618,33913000,33913000,https://www.sec.gov/Archives/edgar/data/730255/000156459020021390/0001564590-20-021390-index.htm,https://www.sec.gov/Archives/edgar/data/730255/000156459020021390/camp-10k_20200229.htm
0,2019-11-30,CAMP,2019-12-19,2019-12-19 16:25:35,Q3,96597000,59713000,36884000,0.38183380436245434,7742000.0,28966000,14683000,4173000.0,43288999.99999999,103002000,4987000.0,8343000.0,3278000.0,0.033935,-6405000.0,-0.066306,232000.0,-10052000,-0.104061,-2637000.0,-7415000.0,-0.076762,-0.21924,-0.21924,33822000,33822000,https://www.sec.gov/Archives/edgar/data/730255/000156459019046397/0001564590-19-046397-index.htm,https://www.sec.gov/Archives/edgar/data/730255/000156459019046397/camp-10q_20191130.htm
0,2019-08-31,CAMP,2019-09-26,2019-09-26 17:00:15,Q2,93236000,55566000,37670000,0.40402848685057274,7924000.0,28761000,15868000,5590000.0,42274999.99999999,97840999.99999999,5555000.0,8508999.999999998,5352999.999999999,0.057413,-4605000.0,-0.049391,193000.0,-8711000.0,-0.09343,-1342000.0,-7369000.0,-0.079036,-0.21952,-0.21952,33568000,33568000,https://www.sec.gov/Archives/edgar/data/730255/000156459019035537/0001564590-19-035537-index.htm,https://www.sec.gov/Archives/edgar/data/730255/000156459019035537/camp-10q_20190831.htm
0,2019-05-31,CAMP,2019-06-28,2019-06-27 20:00:05,Q1,89070000,53659000,35411000,0.3975637139328618,6886000.0,32131000,14647000,3040000.0,42056999.99999999,95716000,5456000.0,6885000.0,1391000.0,0.015617,-6646000.0,-0.074615,-399000.0,-10420000,-0.116987,-2257000.0,-8693000.0,-0.097597,-0.26042,-0.26042,33381000,33381000,https://www.sec.gov/Archives/edgar/data/730255/000156459019023895/0001564590-19-023895-index.htm,https://www.sec.gov/Archives/edgar/data/730255/000156459019014471/camp-10k_20190228.htm
0,2019-02-28,CAMP,2019-05-01,2019-04-30 19:21:10,Q4,84380000,50909000,33471000,0.3966698269732164,6279000.0,6050000.0,12126000,5721000.0,15550000.000000004,66459000.00000001,5160000.0,4879999.999999999,19477000,0.230825,17921000,0.212384,49000.0,14810000,0.175516,-1826000.0,11263000,0.133479,0.33255,0.33255,33869000,33869000,https://www.sec.gov/Archives/edgar/data/730255/000156459019014471/0001564590-19-014471-index.htm,https://www.sec.gov/Archives/edgar/data/730255/000156459019014471/camp-10k_20190228.htm
0,2018-11-30,CAMP,2018-12-20,2018-12-20 16:18:24,Q3,88495000,52114000,36381000,0.4111079722018193,7177000.0,24465000,12746000,4140000.0,33282000.000000004,85396000,5134000.0,5156000.000000002,8990000.000000002,0.101588,3099000.0,0.035019,-218000.0,-855000.0,-0.009662,-778000.0,-522000.0,-0.005899,-0.0151,-0.0151,34561000,34561000,https://www.sec.gov/Archives/edgar/data/730255/000156459018031206/0001564590-18-031206-index.htm,https://www.sec.gov/Archives/edgar/data/730255/000156459018031206/camp-10q_20181130.htm
0,2018-08-31,CAMP,2018-09-27,2018-09-27 16:27:38,Q2,96040000,56220000,39820000,0.414618908788005,7600000.0,24510000,12523000,3459000.0,37599999.99999999,93820000,3767000.0,5189999.999999999,7606999.999999999,0.079207,2220000.0,0.023115,-280000.0,-820000.0,-0.008538,-500000.0,-850000.0,-0.00885,-0.02439,-0.02439,34850000,34850000,https://www.sec.gov/Archives/edgar/data/730255/000156459018023653/0001564590-18-023653-index.htm,https://www.sec.gov/Archives/edgar/data/730255/000156459018023653/camp-10q_20180831.htm
0,2018-05-31,CAMP,2018-06-28,2018-06-27 18:03:05,Q1,94890000,56800000,38090000,0.4014121614501001,6600000.0,25930000,12497000,6131000.0,25330000,82130000,2665000.0,4790000.0,11135000,0.117346,12760000,0.134471,-230000.0,10720000,0.112973,-4830000.0,8510000.0,0.089683,0.23347,0.23347,36450000,36450000,https://www.sec.gov/Archives/edgar/data/730255/000156459018016296/0001564590-18-016296-index.htm,https://www.sec.gov/Archives/edgar/data/730255/000156459018012631/camp-10k_20180228.htm
