,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2020-10-02,NOVT,2020-11-10,2020-11-10 09:31:19,Q3,142929000,83824000,59105000,0.4135269959210517,15231000,26788000,0.0,5220000.0,47239000,131063000,1698000.0,9596000.0,21462000,0.1501584702894444,11866000,0.08302024081886811,-14000.0,10018000,0.07009074435558914,1760000.0,8258000.0,0.05777693820008536,0.23210320694791872,0.23210320694791872,35579000,35579000,https://www.sec.gov/Archives/edgar/data/1076930/000156459020052761/0001564590-20-052761-index.htm,https://www.sec.gov/Archives/edgar/data/1076930/000156459020052761/novt-10q_20201002.htm
0,2020-07-03,NOVT,2020-08-06,2020-08-06 09:30:59,Q2,144728000,86026000,58702000,0.40560223315460725,14440000,24908000,0.0,5653000.0,45000999.99999999,131026999.99999999,-1983000.0,9437000.0,19150000,0.132317,13701000,0.094667,-22000.0,11696000,0.080814,36000.0,11660000,0.080565,0.32772,0.32772,35579000,35579000,https://www.sec.gov/Archives/edgar/data/1076930/000156459020037326/0001564590-20-037326-index.htm,https://www.sec.gov/Archives/edgar/data/1076930/000156459020037326/novt-10q_20200703.htm
0,2020-04-03,NOVT,2020-05-12 00:00:00,2020-05-12 10:58:37,Q1,155468000,91023000,64445000,0.414523,15334000,30755000,0.0,5106000.0,51194999.99999999,142218000,1678000.0,9330000.0,22917000,0.147407,13250000,0.085227,83000.0,11909000,0.076601,-38000.0,11947000,0.076845,0.33596,0.33596,35561000,35561000,https://www.sec.gov/Archives/edgar/data/1076930/000156459020024512/0001564590-20-024512-index.htm,https://www.sec.gov/Archives/edgar/data/1076930/000156459020024512/novt-10q_20200403.htm
0,2019-12-31,NOVT,2020-02-26 00:00:00,2020-02-26 09:33:21,Q4,159702000,93742000,65960000,0.413019248350052,14769000,29430000,0.0,-57000.0,0.0,142058000,0.0,0.0,33866000,0.212057457013688,17644000,0.05983018371717323,-5953000.0,9555000.0,0.05983018371717323,338000.0,9217000.0,0.0577137418441848,0.26,0.26,35079000,35611000,https://www.sec.gov/Archives/edgar/data/1076930/000156459020006601/0001564590-20-006601-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459020006601/novt-10k_20191231.htm
0,2019-09-27,NOVT,2019-11-05 00:00:00,2019-11-05 09:32:09,Q3,154066000,90012000,64054000,0.415757,13811000,27926000,0.0,9516000.0,51252999.999999985,141265000,-1766000.0,9840000.0,19061000,0.12372,12801000,0.083088,-48000.0,10987000,0.071314,2064000.0,8923000.0,0.057917,0.25075,0.25075,35585000,35585000,https://www.sec.gov/Archives/edgar/data/1076930/000156459019040094/0001564590-19-040094-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459019040094/novt-10q_20190927.htm
0,2019-06-28,NOVT,2019-08-06 00:00:00,2019-08-06 09:52:01,Q2,155145000,89363000,65782000,0.424003,13388000,29204000,0.0,8085000.0,50676999.99999999,140040000,-2133000.0,9040000.000000002,19809000,0.127681,15105000,0.097361,-70000.0,12902000,0.083161,2522000.0,10380000,0.066905,0.29237,0.29237,35503000,35503000,https://www.sec.gov/Archives/edgar/data/1076930/000156459019029035/0001564590-19-029035-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459019029035/novt-10q_20190628.htm
0,2019-03-29,NOVT,2019-05-07 00:00:00,2019-05-07 09:31:36,Q1,157186000,90897000,66289000,0.421723,13997000,31847000,0.0,6052000.0,51896000,142793000,-2003000.0,9074000.0,19393000,0.123376,14393000,0.091567,-68000.0,12322000,0.078391,69000.0,12253000,0.077952,0.34541,0.34541,35474000,35474000,https://www.sec.gov/Archives/edgar/data/1076930/000156459019016239/0001564590-19-016239-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459019016239/novt-10q_20190329.htm
0,2018-12-31,NOVT,2019-02-27 00:00:00,2019-02-27 09:49:19,Q4,156178000,91672000,64506000,0.4130287236358514,13280000,28302000,0.0,87000.0,0.0,137266000,0.0,0.0,31503000,0.20171214895823997,18912000,0.08692005276031195,-2838000.0,13575000,0.08692005276031195,1931000.0,11644000,0.07455595538424106,0.33,0.33,34897000,35485000,https://www.sec.gov/Archives/edgar/data/1076930/000156459019004717/0001564590-19-004717-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459019004717/novt-10k_20181231.htm
0,2018-09-28,NOVT,2018-11-06 00:00:00,2018-11-06 08:31:39,Q3,160794000,91160000,69634000,0.433063,13204000,29147000,0.0,6288000.0,48639000.00000001,139799000,-2330000.0,9195999.999999998,25051999.999999996,0.155802,20995000,0.130571,-44000.0,18621000,0.115807,3632000.0,14554000,0.090513,0.41015,0.41015,35485000,35485000,https://www.sec.gov/Archives/edgar/data/1076930/000156459018027107/0001564590-18-027107-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459018027107/novt-10q_20180928.htm
0,2018-06-29,NOVT,2018-08-08 00:00:00,2018-08-08 08:31:46,Q2,150400000,85200000,65200000,0.433511,12600000,29200000,0.0,6332000.0,48100000.00000001,133300000.00000001,-2400000.0,9120000.000000002,20820000,0.138431,17100000,0.113697,0.0,14700000,0.097739,3100000.0,11000000,0.073138,0.30986,0.30986,35500000,35500000,https://www.sec.gov/Archives/edgar/data/1076930/000156459018020214/0001564590-18-020214-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459018020214/novt-10q_20180629.htm
0,2018-03-30,NOVT,2018-05-08 00:00:00,2018-05-08 09:51:22,Q1,147000000,84800000,62200000,0.423129,12000000,29200000,0.0,3723000.0,44899999.99999999,129699999.99999999,-2800000.0,9070000.0,19770000,0.13449,17200000,0.117007,0.0,14400000,0.097959,1600000.0,11900000,0.080952,0.33616,0.33616,35400000,35400000,https://www.sec.gov/Archives/edgar/data/1076930/000156459018011529/0001564590-18-011529-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459018011529/novt-10q_20180330.htm
0,2017-12-31,NOVT,2018-02-28 00:00:00,2018-02-28 10:00:42,Q4,146918000,84677000,62241000,0.42364448195592097,11795000,27359000,0.0,38000.0,0.0,126514000,0.0,0.0,30303000,0.2062579125770838,20404000,0.11278400196027716,-1543000.0,16570000,0.11278400196027716,6893000.0,8865000.0,0.06033978137464436,-0.002181,-0.002181,34842000,34842000,https://www.sec.gov/Archives/edgar/data/1076930/000156459018003687/0001564590-18-003687-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459018003687/novt-10k_20171231.htm
0,2017-09-29,NOVT,2017-11-01 00:00:00,2017-11-01 16:31:50,Q3,146300000,87600000,58700000,0.40123,11700000,27600000,0.0,7051000.0,46300000.00000001,133900000.00000001,-2800000.0,8860000.000000002,14660000.000000002,0.100205,12400000,0.084757,-100000.0,9500000.0,0.064935,1100000.0,7500000.0,0.051265,0.21552,0.21552,34800000,34800000,https://www.sec.gov/Archives/edgar/data/1076930/000156459017020806/0001564590-17-020806-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459017020806/novt-10q_20170929.htm
0,2017-06-30,NOVT,2017-08-03 00:00:00,2017-08-03 09:39:54,Q2,119102000,65613000,53489000,0.4491024500008396,9004000.0,23941000,0.0,12000.0,0.0,101905000,0.0,0.0,25386000,0.2131450353478531,17197000,0.12324730063307081,-1083000.0,14679000,0.12324730063307081,4689000.0,9402000.0,0.07894073987002737,0.16,0.16,34827000,35463000,https://www.sec.gov/Archives/edgar/data/1076930/000156459017015146/0001564590-17-015146-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459017015146/novt-10q_20170630.htm
0,2017-03-31,NOVT,2017-05-08 00:00:00,2017-05-08 10:11:55,Q1,108974000,62880000,46094000,0.4229816286453649,9215000.0,23001000,0.0,96000.0,0.0,97945000,0.0,0.0,-8080000.0,-0.07414612659900527,11029000,0.32473801090168297,25687000,35388000,0.32473801090168297,1114000.0,34252000,0.314313505973902,0.99,0.98,34765000,35125000,https://www.sec.gov/Archives/edgar/data/1076930/000156459017009263/0001564590-17-009263-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459017009263/novt-10q_20170331.htm
0,2016-12-31,NOVT,2017-03-06 00:00:00,2017-03-06 10:05:44,Q4,98879000,56027000,42852000,0.4333781692776019,7973000.0,19334000,0.0,502000.0,0.0,85432000,0.0,0.0,19265000,0.19483409015058809,13447000,0.12219986043548176,-276000.0,12083000,0.12219986043548176,4327000.0,7756000.0,0.07843930460461776,0.22,0.22,34706000,34987000,https://www.sec.gov/Archives/edgar/data/1076930/000156459017003421/0001564590-17-003421-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459017003421/novt-10k_20161231.htm
0,2016-09-30,NOVT,2016-11-02 00:00:00,2016-11-02 17:04:07,Q3,97829000,56617000,41212000,0.42126567786648134,7961000.0,20972000,0.0,686000.0,0.0,87616000,0.0,0.0,14354000,0.1467254086211655,10213000,0.11081581126250907,1709000.0,10841000,0.11081581126250907,3371000.0,7470000.0,0.07635772623659651,0.22,0.21,34677000,34928000,https://www.sec.gov/Archives/edgar/data/1076930/000156459016027044/0001564590-16-027044-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459016027044/novt-10q_20160930.htm
0,2016-07-01,NOVT,2016-08-02,2016-08-02 16:49:55,Q2,97700000,56200000,41500000,0.42477,8000000.0,20200000,0.0,5684000.0,33899999.99999999,90099999.99999999,-500000.0,4920000.0,11820000,0.120983,7600000.0,0.077789,300000.0,7400000.0,0.075742,2500000.0,4900000.0,0.050154,0.1404,0.1404,34900000,34900000,https://www.sec.gov/Archives/edgar/data/1076930/000156459016022089/novt-10q_20160701.htm,https://www.sec.gov/Archives/edgar/data/1076930/000156459016022089/novt-10q_20160701.htm
0,2016-04-01,NOVT,2016-05-06 00:00:00,2016-05-06 10:01:25,Q1,90300000,53400000,36900000,0.408638,8100000.0,21200000,0.0,5066000.0,34300000.00000001,87700000,-1100000.0,5230000.0,6330000.0,0.0701,2600000.0,0.028793,700000.0,2200000.0,0.024363,300000.0,1900000.0,0.021041,0.05444,0.05444,34900000,34900000,https://www.sec.gov/Archives/edgar/data/1076930/000156459016018159/0001564590-16-018159-index.html,https://www.sec.gov/Archives/edgar/data/1076930/000156459016018159/gsig-10q_20160401.htm
