,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2020-09-30,BILL,2020-11-06,2020-11-06 16:02:19,Q1,46209000,12106000,34103000,0.738016403730875,17786000,30098000,12908000,-4000.0,0.0,59990000,30000.0,0.0,-11997000,-0.2596247484256314,-13781000,-0.28027007725767705,-4000.0,-12951000,-0.28027007725767705,0.0,-12951000,-0.28027007725767705,-0.16,-0.16,80216000,80216000,https://www.sec.gov/Archives/edgar/data/1786352/000156459020051955/0001564590-20-051955-index.htm,https://www.sec.gov/Archives/edgar/data/1786352/000156459020051955/bill-10q_20200930.htm
0,2020-06-30,BILL,2020-08-31,2020-08-28 20:19:56,Q4,42110000,10100000,32010000,0.7601519829019235,14929000,27342000,11796000,10000.0,0.0,52371000,31000.0,0.0,-8414000.0,-0.19981002137259557,-10261000,-0.22552837805746853,10000.0,-9497000.0,-0.22552837805746853,1000.0,-9498000.0,-0.2255521253858941,-0.13,-0.13,74141000,74141000,https://www.sec.gov/Archives/edgar/data/1786352/000156459020041865/0001564590-20-041865-index.htm,https://www.sec.gov/Archives/edgar/data/1786352/000156459020041865/bill-10k_20200630.htm
0,2020-03-31,BILL,2020-05-08 00:00:00,2020-05-08 16:03:58,Q3,41230000,10110000,31120000,0.754790201309726,13969000,26866000,11802000,3000.0,0.0,50945000,23000.0,0.0,-7195000.0,-0.17450885277710404,-9715000.0,-0.20174630123696338,3000.0,-8318000.0,-0.20174630123696338,1000.0,-8319000.0,-0.2017705554208101,-0.11,-0.11,72379000,72379000,https://www.sec.gov/Archives/edgar/data/1786352/000156459020023546/0001564590-20-023546-index.html,https://www.sec.gov/Archives/edgar/data/1786352/000156459020023546/bill-10q_20200331.htm
