,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2020-09-26,MXIM,2020-10-28,2020-10-28 16:04:07,Q1,619357000,202343000,417014000,0.6733015046249579,115466000,82954000,0.0,17160000,215580000,417923000,7037000.0,24199000,31627000,0.051064248890381476,7428000.0,0.011993083149136927,7428000.0,194397000,0.31386906097775596,24883000,169514000,0.27369352409030656,0.64,0.63,266831000,269529000,https://www.sec.gov/Archives/edgar/data/743316/000074331620000039/0000743316-20-000039-index.htm,https://www.sec.gov/Archives/edgar/data/743316/000074331620000039/maximq12110-q.htm
0,2020-06-27,MXIM,2020-08-19,2020-08-19 16:06:33,Q4,545369000,183001000,362368000,0.664445540542275,110172000,72893000,0.0,-172000.0,184381000,367382000,-8488000.0,36384000,197395000,0.361948,177987000,0.326361,-591000.0,169499000,0.310797,-37799000,207298000,0.380106,0.77191,0.77191,268551000,268551000,https://www.sec.gov/Archives/edgar/data/743316/000074331620000025/0000743316-20-000025-index.htm,https://www.sec.gov/Archives/edgar/data/743316/000074331620000025/maxim10-kfy2020.htm
0,2020-03-28,MXIM,2020-04-29 00:00:00,2020-04-29 17:23:41,Q3,561916000,195479000,366437000,0.652121,109091000,71643000,0.0,1077000.0,183090000,378569000,9300000.0,24141000,215166000,0.382915,183347000,0.326289,7678000.0,181725000,0.323402,20535000,161190000,0.286858,0.59353,0.59353,271579000,271579000,https://www.sec.gov/Archives/edgar/data/743316/000074331620000015/0000743316-20-000015-index.html,https://www.sec.gov/Archives/edgar/data/743316/000074331620000015/maximq32010-q.htm
0,2019-12-28,MXIM,2020-01-29 00:00:00,2020-01-29 16:07:50,Q2,551070000,190546000,360524000,0.654225,111914000,76071000,0.0,-1000.0,191468000.00000003,382014000,9300000.0,24087000.000000004,202426000,0.367333,169056000,0.306778,9283000.0,169039000,0.306747,22989000,146050000,0.26503,0.53446,0.53446,273269000,273269000,https://www.sec.gov/Archives/edgar/data/743316/000074331620000008/0000743316-20-000008-index.html,https://www.sec.gov/Archives/edgar/data/743316/000074331620000008/maximq22010-q.htm
0,2019-09-28,MXIM,2019-10-30 00:00:00,2019-10-30 16:03:57,Q1,533040000,189717000,343323000,0.644085,108989000,76115000,0.0,25000.0,187319000,377036000,9300000.0,23921000,191054000,0.358423,156004000,0.292668,11129000,157833000,0.2961,17677000,140156000,0.262937,0.51071,0.51071,274436000,274436000,https://www.sec.gov/Archives/edgar/data/743316/000074331619000041/0000743316-19-000041-index.html,https://www.sec.gov/Archives/edgar/data/743316/000074331619000041/maximq12010-q.htm
0,2019-06-29,MXIM,2019-08-21 00:00:00,2019-08-21 17:25:03,Q4,556545000,200154000,356391000,0.640363,105136000,75130000,0.0,83000.0,182820000,382974000,9643000.0,25569000.000000004,212862000,0.38247,173571000,0.311872,13722000,177650000,0.319202,-189908000,367558000,0.660428,1.3314,1.3314,276068000,276068000,https://www.sec.gov/Archives/edgar/data/743316/000074331619000024/0000743316-19-000024-index.html,https://www.sec.gov/Archives/edgar/data/743316/000074331619000024/maxim10-kfy2019.htm
0,2019-03-30,MXIM,2019-05-01 00:00:00,2019-05-01 16:05:52,Q3,542383000,201552000,340831000,0.628395,107075000,74116000,0.0,0.0,183691000,385243000,9300000.0,27182000.000000004,196940000,0.363101,157140000,0.289721,12618000,160458000,0.295839,29845000,130613000,0.240813,0.47219,0.47219,276610000,276610000,https://www.sec.gov/Archives/edgar/data/743316/000074331619000013/0000743316-19-000013-index.html,https://www.sec.gov/Archives/edgar/data/743316/000074331619000013/maximq31910-q.htm
0,2018-12-29,MXIM,2019-02-01 00:00:00,2019-02-01 16:10:31,Q2,576906000,203858000,373048000,0.646636,110303000,77853000,0.0,0.0,190844000,394702000,12000000,26794000,199370000,0.345585,182204000,0.31583,12172000,182676000,0.316648,28684000,131892000,0.22862,0.47103,0.47103,280008000,280008000,https://www.sec.gov/Archives/edgar/data/743316/000074331619000006/0000743316-19-000006-index.html,https://www.sec.gov/Archives/edgar/data/743316/000074331619000006/maximq21910-q.htm
0,2018-09-29,MXIM,2018-11-01 00:00:00,2018-11-01 16:41:04,Q1,638500000,208300000,430200000,0.673767,112700000,81500000,0.0,100000.0,196000000,404300000,12600000,31200000,277400000,0.434456,234200000,0.366797,11900000,233600000,0.365857,36200000,197400000,0.309162,0.69876,0.69876,282500000,282500000,https://www.sec.gov/Archives/edgar/data/743316/000074331618000038/0000743316-18-000038-index.html,https://www.sec.gov/Archives/edgar/data/743316/000074331618000038/maximq11910-q.htm
0,2018-06-30,MXIM,2018-08-17 00:00:00,2018-08-17 16:28:11,Q4,633153000,214485000,418668000,0.6612430170906558,112057000,82610000,0.0,0.0,-72000.0,409924000,0.0,0.0,284968000,0.4500776273665291,223229000,0.35331270640745605,2527000.0,223701000,0.35331270640745605,29529000,194172000,0.30667469000383796,0.7,0.68,279304000,283934000,https://www.sec.gov/Archives/edgar/data/743316/000074331618000031/0000743316-18-000031-index.html,https://www.sec.gov/Archives/edgar/data/743316/000074331618000031/maxim10-kfy2018.htm
0,2018-03-31,MXIM,2018-04-27 00:00:00,2018-04-27 16:26:43,Q3,648599000,224653000,423946000,0.6536334468600784,114390000,81304000,0.0,0.0,266000.0,421489000,0.0,0.0,266583000,0.4110135846647929,227110000,0.34274490093262555,-2272000.0,222304000,0.34274490093262555,28677000,193627000,0.2985311417378072,0.69,0.68,280850000,285881000,https://www.sec.gov/Archives/edgar/data/743316/000074331618000021/0000743316-18-000021-index.html,https://www.sec.gov/Archives/edgar/data/743316/000074331618000021/maximq31810-q.htm
0,2017-12-30,MXIM,2018-01-26 00:00:00,2018-01-26 16:04:47,Q2,622600000,213000000,409700000,0.658047,115900000,85300000,0.0,-1000000.0,208600000.00000003,421600000,12500000,35800000,-4400000.0,-0.007067,201000000,0.32284,9400000.0,197900000,0.317861,22300000,-75000000,-0.120463,-0.26634,-0.26634,281600000,281600000,https://www.sec.gov/Archives/edgar/data/743316/000074331618000009/0000743316-18-000009-index.html,https://www.sec.gov/Archives/edgar/data/743316/000074331618000009/maximq21810-q.htm
