,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2020-03-31,AXS.AS,2020-03-31,2020-03-31,FY,-2153000.0,5603000.0,0.0,615000.0,-8325000.0,0.0,-2924000.0,0.0,0.0,6552000.0,2378000.0,0.0,0.0,0.0,0.0,307000.0,0.0,-4767000.0,46504000,0.0,0.0,9167000.0,0.0,-79000.0,0.0,37238000,8857000.0,2378000.0,-22901000,-20523000,,
0,2019-03-31,AXS.AS,2019-03-31,2019-03-31,FY,-6179000.0,3965000.0,0.0,382000.0,-2621000.0,0.0,-882000.0,0.0,0.0,3117000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-3208000.0,5747000.0,0.0,0.0,900000.0,0.0,-38000.0,0.0,8857000.0,39698000,300000.0,-48915000,-48615000,,
0,2018-03-31,AXS.AS,2018-03-31,2018-03-31,FY,-8751000.0,3078000.0,0.0,300000.0,2792000.0,0.0,-1331000.0,0.0,0.0,557000.0,-3769000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14079000,0.0,0.0,14420000,0.0,268000.0,0.0,39698000,41173000,-3769000.0,-29927000,-33696000,,
0,2017-03-31,AXS.AS,2017-03-31,2017-03-31,FY,-4359000.0,2713000.0,0.0,884000.0,-521000.0,0.0,-3322000.0,0.0,0.0,558000.0,-2050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,19122000,0.0,0.0,0.0,41173000,8186000.0,-2050000.0,-6831000.0,-8881000.0,,
0,2016-03-31,AXS.AS,2016-03-31,2016-03-31,FY,-466000.0,2672000.0,0.0,1038000.0,-3004000.0,0.0,-453000.0,0.0,0.0,177000.0,681000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124000.0,0.0,0.0,0.0,0.0,0.0,0.0,8186000.0,10786000,681000.0,-4055000.0,-3374000.0,,
0,2015-03-31,AXS.AS,2015-03-31,2015-03-31,FY,-7653000.0,2475000.0,0.0,1226000.0,-961000.0,0.0,-1860000.0,0.0,0.0,1040000.0,-3610000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123000.0,0.0,0.0,0.0,0.0,0.0,0.0,10786000,15185000,-3610000.0,-1108000.0,-4718000.0,,
0,2014-03-31,AXS.AS,2014-03-31,2014-03-31,FY,-8190000.0,2376000.0,0.0,1177000.0,310000.0,0.0,-1194000.0,0.0,0.0,993000.0,-2913000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,15185000,20467000,-2913000.0,-1054000.0,-3967000.0,,
0,2013-03-31,AXS.AS,2013-03-31,2013-03-31,FY,-10668000,2256000.0,0.0,927000.0,-1379000.0,0.0,-1739000.0,0.0,0.0,39000.0,-8143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112000.0,0.0,0.0,0.0,0.0,0.0,0.0,20467000,24574000,-8143000.0,-1198000.0,-9341000.0,,
0,2012-03-31,AXS.AS,2012-03-31,2012-03-31,FY,-14912000,2157000.0,0.0,348000.0,6323000.0,0.0,5300000.0,0.0,0.0,86000.0,-3717000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89000.0,0.0,0.0,2224000.0,0.0,0.0,0.0,24574000,27576000,-3717000.0,-1348000.0,-5065000.0,,
0,2011-03-31,AXS.AS,2011-03-31,2011-03-31,FY,-13803000,1894000.0,0.0,174000.0,-6003000.0,0.0,-4661000.0,0.0,0.0,0.0,-17706000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000,0.0,0.0,0.0,0.0,0.0,0.0,27576000,18258000,-17706000,-1325000.0,-19031000,,
0,2010-03-31,AXS.AS,2010-03-31,2010-03-31,FY,-51941000,1873000.0,0.0,327000.0,34887000,0.0,1144000.0,0.0,0.0,-44000.0,-14248000,0.0,0.0,-4000000.0,0.0,0.0,0.0,0.0,17167000,0.0,0.0,0.0,0.0,0.0,0.0,18258000,17503000,-14248000,-2029000.0,-16277000,,
