,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,AMRS,2020-03-13,2020-03-13 17:28:31,FY,-242767000,4581000.0,0.0,12554000,31995000,-2818000.0,-17989000,23748000,-87526000,105031000,-156933000,1354000.0,0.0,0.0,0.0,-13080000,-13080000,-112393000,39500000,54827000,0.0,237603000,124910000,-252000.0,-45355000,-2000.0,45353000,-156933000,-13080000,-170013000,https://www.sec.gov/Archives/edgar/data/1365916/000136591620000042/0001365916-20-000042-index.htm,https://www.sec.gov/Archives/edgar/data/1365916/000136591620000042/amrs-20191231.htm
0,2018-12-31,AMRS,2019-10-01,2019-10-01 09:17:57,FY,-230235000,4921000.0,0.0,9190000.0,-117554000,7448000.0,-4416000.0,11603000,-119521000,91338000,-109366000,-12472000,0.0,0.0,0.0,-12472000,-12472000,-41668000,1400000.0,60247000,0.0,193578000,107957000,-77000.0,-13958000,43101000,57059000,-109366000,-12472000,-121838000,https://www.sec.gov/Archives/edgar/data/1365916/000117184319006229/0001171843-19-006229-index.htm,https://www.sec.gov/Archives/edgar/data/1365916/000117184319006229/f10k_032919p.htm
0,2017-12-31,AMRS,2018-04-17,2018-04-17 17:27:52,FY,-155982000,11358000,0.0,6265000.0,48778000,-19647000,-3126000.0,5858000.0,-1967000.0,80800000,-101179000,-4412000.0,0.0,-11786000,0.0,51992000,51708000,-37500000,160000.0,104005000,0.0,172907000,77864000,186000.0,28579000,55729000,27150000,-101179000,-4412000.0,-105591000,https://www.sec.gov/Archives/edgar/data/1365916/000117184318002791/0001171843-18-002791-index.htm,https://www.sec.gov/Archives/edgar/data/1365916/000117184318002791/f10k_041318p.htm
0,2016-12-31,AMRS,2017-04-17,2017-04-17 17:30:48,FY,-97334000,11374000,0.0,7325000.0,-9598000.0,372000.0,5686000.0,6442000.0,-50745000,-7296000.0,-82367000,-922000.0,0.0,-5559000.0,0.0,5642000.0,5642000.0,-9759000.0,180000.0,5180000.0,0.0,128928000,92199000,-316000.0,15158000,27150000,11992000,-82367000,-922000.0,-83289000,https://www.sec.gov/Archives/edgar/data/1365916/000117184317002148/0001171843-17-002148-index.htm,https://www.sec.gov/Archives/edgar/data/1365916/000117184317002148/f10k_033017p.htm
0,2015-12-31,AMRS,2016-03-30,2016-03-30 17:44:32,FY,-218052000,12920000,0.0,9134000.0,-74753000,-649000.0,4470000.0,4373000.0,-41147000,100886000,-85132000,-3367000.0,0.0,-2759000.0,0.0,-6347000.0,-5144000.0,-40819000,614000.0,25524000,0.0,113621000,61424000,-1203000.0,-30055000,11992000,42047000,-85132000,-3367000.0,-88499000,https://www.sec.gov/Archives/edgar/data/1365916/000117184316008924/0001171843-16-008924-index.htm,https://www.sec.gov/Archives/edgar/data/1365916/000117184316008924/f10k_031516p.htm
0,2014-12-31,AMRS,2015-03-31,2015-03-31 16:56:36,FY,2167000.0,14969000,0.0,14105000,34006000,-4000.0,-4481000.0,-3209000.0,33606000,-101676000,-84708000,-5004000.0,0.0,-1371000.0,0.0,-9831000.0,-9831000.0,-5733000.0,2488000.0,6488000.0,0.0,176213000,130921000,-1203000.0,35179000,42079000,6900000.0,-84708000,-5004000.0,-89712000,https://www.sec.gov/Archives/edgar/data/1365916/000136591615000007/0001365916-15-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1365916/000136591615000007/amrs201410k.htm
0,2013-12-31,AMRS,2014-04-02,2014-04-01 17:32:27,FY,-234910000,16640000,0.0,18047000,-4100000.0,-484000.0,-5612000.0,-2636000.0,-400000.0,136120000,-105860000,-8087000.0,0.0,-2795000.0,0.0,-9046000.0,-10340000,-3277000.0,309000.0,20290000,0.0,101017000,91180000,1290000.0,-23720000,6880000.0,30600000,-105860000,-8090000.0,-113950000,https://www.sec.gov/Archives/edgar/data/1365916/000136591614000007/0001365916-14-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1365916/000136591614000007/amrs201310k.htm
0,2012-12-31,AMRS,2013-03-28,2013-03-28 14:50:07,FY,-206030000,14570000,0.0,27473000,-43500000,2837000.0,2919000.0,-11811000,3700000.0,74090000,-150870000,-56832000,0.0,-8334000.0,0.0,-52356000,-49640000,-52633000,891000.0,85570000,0.0,220451000,138120000,-2710000.0,-65110000,30590000,95700000,-150870000,-56830000,-207700000,https://www.sec.gov/Archives/edgar/data/1365916/000136591613000013/0001365916-13-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1365916/000136591613000013/amrs201210k.htm
0,2011-12-31,AMRS,2012-02-28,2012-02-28 16:53:42,FY,-179510000,11080000,0.0,25492000,-195700000,-1975000.0,-20680000,15648000,47200000,26460000,-92500000,-81917000,0.0,-67556000,0.0,4087000.0,5850000.0,-5018000.0,8445000.0,7950000.0,0.0,133328000,41050000,-1770000.0,-47360000,95740000,143100000,-92500000,-81920000,-174420000,https://www.sec.gov/Archives/edgar/data/1365916/000136591612000014/0001365916-12-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1365916/000136591612000014/amrs201110k.htm
0,2010-12-31,AMRS,2011-03-14,2011-03-14 15:15:35,FY,-82790000,7280000.0,0.0,10432000,191800000,-3565000.0,-1708000.0,3478000.0,242900000,9320000.0,-64580000,-10906000,0.0,-189486000,0.0,0.0,-79410000,-2728000.0,231000.0,270620000,0.0,0.0,266690000,1170000.0,123870000,143070000,19200000,-64580000,-10910000,-75490000,https://www.sec.gov/Archives/edgar/data/1365916/000119312511065613/0001193125-11-065613-index.htm,https://www.sec.gov/Archives/edgar/data/1365916/000119312511065613/d10k.htm
