,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2020-09-30,HVT,2020-11-04,2020-11-04 17:04:56,Q3,18261000,4168000.0,0.0,1325000.0,133014000,0.0,13896000,11255000,258658000,0.0,60798000,-2595000.0,0.0,0.0,0.0,0.0,2057000.0,0.0,0.0,-12898000,-3713000.0,0.0,-16614000,0.0,60798000,218562000,157764000,60798000,2595000.0,58203000,https://www.sec.gov/Archives/edgar/data/216085/000114036120024559/0001140361-20-024559-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000114036120024559/hvt10q93020.htm
0,2020-06-30,HVT,2020-08-10,2020-08-10 16:46:43,Q2,13640000,4667000.000000001,2691000.0,1065000.0,52214000,-247000.0,5708000.0,22380000,125644000,-29560000.000000004,46045000,-1851000.0,0.0,0.0,0.0,69464000,67613000,0.0,0.0,22947000,-2808000.0,-44355000,-47163000,0.0,66494999.99999999,151065000,84570000,46045000,-1851000.0000000005,44194000,https://www.sec.gov/Archives/edgar/data/216085/000114036120018004/0001140361-20-018004-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000114036120018004/hvt10q63020.htm
0,2020-03-31,HVT,2020-05-21 00:00:00,2020-05-21 17:03:36,Q1,1819000.0,5124000.0,0.0,972000.0,-4077000.0,0.0,-5731000.0,-20231000,73430000,2213000.0,-21579000,-2480000.0,0.0,-6810000.0,0.0,6814000.0,-2476000.0,0.0,0.0,-6810000.0,-3750000.0,43482000,32922000,0.0,8867000.0,84606000,75739000,-21579000,-2480000.0,-24059000,https://www.sec.gov/Archives/edgar/data/216085/000021608520000034/0000216085-20-000034-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608520000034/hvt10q33120.htm
0,2019-12-31,HVT,2020-03-05,2020-03-05 15:01:58,Q4,6099999.999999998,5183999.999999999,-748999.9999999999,745000.0,-4313000.0,28000.0,-4859000.0,-376000.0,77507000,3185000.0,5052000.0,2000.0,0.0,0.0,0.0,0.0,-4392999.999999999,0.0,0.0,-10441000.000000004,-3861999.999999998,0.0,-14417000.000000002,0.0,-13758000,75770000,89528000,5052000.0,-4395000.000000001,656999.999999999,https://www.sec.gov/Archives/edgar/data/216085/000021608520000011/0000216085-20-000011-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608520000011/hvt10k123119.htm
0,2019-09-30,HVT,2019-11-01,2019-11-01 15:07:26,Q3,6097000.000000001,5136000.000000001,-30000.000000000025,739000.0,73000.0,-18000.0,9255000.0,13438000,81820000,774000.0,43527000,-4678000.0,0.0,-1473000.0,0.0,1481000.0,-4670000.000000001,0.0,0.0,-1472999.999999999,-3909000.000000001,0.0,-5382000.000000002,0.0,33474999.999999993,89569000,56094000,43527000,-4678000.0,38849000,https://www.sec.gov/Archives/edgar/data/216085/000021608519000026/0000216085-19-000026-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608519000026/hvt10q93019.htm
0,2019-06-30,HVT,2019-08-02,2019-08-02 12:58:32,Q2,6046999.999999999,5170999.999999999,-1912000.0,890000.0,-13563000,111000.0,166000.0,-388000.0,81747000,2021000.0,9422000.0,-4004000.0,0.0,-17843000,0.0,17848000,-3999000.0,0.0,0.0,-17843000,-3600000.0,-795000.0,-22238000,0.0,-16814999.999999996,56136000,72951000,9422000.0,-4004000.0,5418000.0,https://www.sec.gov/Archives/edgar/data/216085/000021608519000021/0000216085-19-000021-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608519000021/hvt10q63019.htm
0,2019-03-31,HVT,2019-05-06,2019-05-06 14:45:20,Q1,3621000.0,5105000.0,0.0,1061000.0,-18314000,126000.0,-3539000.0,-4093000.0,95310000,576000.0,5418000.0,-3764000.0,0.0,0.0,0.0,2255000.0,-1509000.0,0.0,0.0,0.0,-3685000.0,-533000.0,-4218000.0,0.0,-309000.0,71228000,71537000,5418000.0,-3764000.0,1654000.0,https://www.sec.gov/Archives/edgar/data/216085/000021608519000012/0000216085-19-000012-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608519000012/hvt10q33119.htm
0,2018-12-31,HVT,2019-03-04,2019-03-04 16:43:09,Q4,9427999.999999996,7156000.000000002,153000.0,577000.0,-16033000,-15000.0,2504000.0,-8498000.0,113624000,584000.0000000005,7897999.999999996,-3242000.0,0.0,-4276000.0,0.0,4301000.0,-3217000.0000000005,-964000.0,0.0,-4276000.0,-24127000,-964000.0,-29366999.999999996,0.0,-24686000,71583000,96269000,7897999.999999996,-3241999.999999997,4655999.999999999,https://www.sec.gov/Archives/edgar/data/216085/000021608519000005/0000216085-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608519000005/hvt10k123118.htm
0,2018-09-30,HVT,2018-11-01,2018-11-01 16:17:55,Q3,8349000.000000002,7589999.999999998,340000.0,1224000.0,10857000,40000.0,-863000.0,8463000.0,129657000,2103999.9999999995,33634000,-3589000.0,0.0,-5175000.0,0.0,6750000.0,-2015000.0000000007,-952000.0,0.0,-5176000.0,-3747000.0,-1023000.0,-9950000.000000004,0.0,21669000,96269000,74600000,33634000,-3591000.000000001,30043000,https://www.sec.gov/Archives/edgar/data/216085/000021608518000046/0000216085-18-000046-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608518000046/havt10q93018.htm
0,2018-06-30,HVT,2018-08-02,2018-08-02 15:45:04,Q2,6220000.0,7520000.000000001,-340000.0,986000.0,-2800000.0,163000.0,1543000.0,5795000.0,118800000,1790000.0,21560000,-7514000.0,0.0,-5757000.0,0.0,6603000.0,-7660000.0,-942000.0,0.0,-5760000.0,-3800000.0,-1757000.0,-11309999.999999998,0.0,2590000.0,74690000,72100000,21560000,-7510000.000000001,14049999.999999998,https://www.sec.gov/Archives/edgar/data/216085/000021608518000034/0000216085-18-000034-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608518000034/hvt10q63018.htm
0,2018-03-31,HVT,2018-05-03,2018-05-03 15:42:54,Q1,6310000.0,7540000.0,0.0,1571000.0,600000.0,347000.0,-5587000.0,-4270000.0,121600000,770000.0,7300000.0,-7128000.0,0.0,-3524000.0,0.0,3579000.0,-6080000.0,-930000.0,0.0,-3520000.0,-3790000.0,-1277000.0,-8590000.0,0.0,-7370000.0,72130000,79500000,7300000.0,-7130000.0,170000.0,https://www.sec.gov/Archives/edgar/data/216085/000021608518000022/0000216085-18-000022-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608518000022/hvt10q33118.htm
0,2017-12-31,HVT,2018-03-02,2018-03-02 15:30:11,Q4,2929999.9999999995,7699999.999999999,8550000.0,773000.0,6000000.0,312000.0,-4468000.0,-7658000.0,121000000,899999.9999999995,3710000.000000001,-9071000.0,0.0,0.0,0.0,1784000.0,-7260000.000000002,-905000.0,0.0,0.0,-3170000.0,-665000.0,-3830000.0,0.0,-7390000.000000001,79510000,86900000,3710000.000000001,-9079999.999999998,-5369999.999999997,https://www.sec.gov/Archives/edgar/data/216085/000021608518000011/0000216085-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608518000011/hvt10k123117.htm
0,2017-09-30,HVT,2017-11-02,2017-11-02 17:02:58,Q3,5979999.999999999,7620000.000000001,-1200000.0000000002,870000.0,5400000.0,232000.0,4158000.0,10339000,115000000,1130000.0000000002,28650000,-4937000.0,0.0,0.0,0.0,36000.0,-4879999.999999999,-869000.0,0.0,0.0,-3170000.000000001,465000.0,-2709999.999999999,0.0,21070000,86970000,65900000,28650000,-4930000.0,23720000,https://www.sec.gov/Archives/edgar/data/216085/000021608517000032/0000216085-17-000032-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608517000032/hvt10q93017.htm
0,2017-06-30,HVT,2017-08-02,2017-08-02 13:41:39,Q2,6180000.0,7619999.999999999,-1790000.0,859000.0,4800000.0,478000.0,4436000.0,-6834000.0,109600000,1540000.0,14340000.000000002,-5275000.0,0.0,0.0,0.0,29000.0,-5230000.0,-859000.0,0.0,0.0,-2530000.0,-2197000.0,-4730000.0,0.0,4380000.0,65880000,61500000,14340000.000000002,-5280000.000000001,9060000.000000002,https://www.sec.gov/Archives/edgar/data/216085/000021608517000024/0000216085-17-000024-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608517000024/hvt10q63017.htm
0,2017-03-31,HVT,2017-05-03,2017-05-03 16:32:36,Q1,5990000.0,7580000.0,0.0,1316000.0,6700000.0,798000.0,-6238000.0,-6349000.0,104800000,570000.0,5760000.0,-5182000.0,0.0,0.0,0.0,1008000.0,-4160000.0,-849000.0,0.0,0.0,-2520000.0,-1050000.0,-3570000.0,0.0,-1970000.0,61530000,63500000,5760000.0,-5180000.0,580000.0,https://www.sec.gov/Archives/edgar/data/216085/000021608517000014/0000216085-17-000014-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608517000014/hvt10q33117.htm
0,2016-12-31,HVT,2017-03-03,2017-03-03 15:29:18,Q4,10950000,7580000.000000002,1909999.9999999998,880000.0,-8200000.0,184000.0,-2945000.0,5571000.0,98100000,-560000.0,12809999.999999994,-4546000.0,0.0,0.0,0.0,2342000.0,-2179999.9999999995,-830000.0,0.0,-21282000,-23520000,824000.0,-22699999.999999996,0.0,-12060000,63540000,75600000,12809999.999999994,-4539999.999999999,8269999.999999996,https://www.sec.gov/Archives/edgar/data/216085/000021608517000006/0000216085-17-000006-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608517000006/hvt10k123116.htm
0,2016-09-30,HVT,2016-11-02,2016-11-02 17:09:28,Q3,7370000.000000001,7479999.999999999,-3030000.0,829000.0,3600000.0,25000.0,10867000,2666000.0,106300000,2840000.0,36610000,-6769000.0,0.0,0.0,0.0,511000.0,-6250000.0,-790000.0,0.0,0.0,-2519999.9999999995,-790000.0,-3310000.0000000023,0.0,27040000,75540000,48500000,36610000,-6780000.000000001,29830000,https://www.sec.gov/Archives/edgar/data/216085/000021608516000063/0000216085-16-000063-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608516000063/hvt10q93016.htm
0,2016-06-30,HVT,2016-08-03,2016-08-03 15:55:55,Q2,5369999.999999999,7200000.0,0.0,1113000.0,-20900000,209000.0,258000.0,6111000.0,102700000,-369999.9999999999,15390000,-9544000.0,0.0,-21047000,0.0,34841000,4250000.0,-757000.0,0.0,-21040000.000000004,-2160000.0,-1640000.0,-24849999.999999996,0.0,-5199999.999999999,48500000,53700000,15390000,-9540000.0,5850000.0,https://www.sec.gov/Archives/edgar/data/216085/000021608516000059/0000216085-16-000059-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608516000059/hvt10q63016.htm
0,2016-03-31,HVT,2016-05-04,2016-05-04 11:44:59,Q1,4670000.0,6790000.0,0.0,1050000.0,-1100000.0,1096000.0,-1304000.0,-16380000,123600000,1130000.0,-4760000.0,-8979000.0,0.0,-235000.0,0.0,239000.0,-8980000.0,-748000.0,0.0,-240000.0,-2210000.0,-748000.0,-3190000.0,0.0,-16930000,53770000,70700000,-4760000.0,-8980000.0,-13740000,https://www.sec.gov/Archives/edgar/data/216085/000021608516000051/0000216085-16-000051-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608516000051/hvt10q33116.htm
0,2015-12-31,HVT,2016-03-04,2016-03-04 14:38:00,Q4,9180000.0,6790000.000000003,-3020000.0,891000.0,13100000,77000.0,-4279000.0,6528000.0,124700000,-140000.00000000012,6399999.999999999,-4620000.0,0.0,0.0,0.0,-3747000.0,-8370000.000000001,-733000.0,0.0,-14002000,-2200000.0,-1085000.0,-660000.0000000001,0.0,-2630000.0,70670000,73300000,6399999.999999999,-4620000.000000001,1779999.999999998,https://www.sec.gov/Archives/edgar/data/216085/000021608516000043/0000216085-16-000043-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608516000043/hvt10k123115.htm
0,2015-09-30,HVT,2015-11-02,2015-11-02 17:19:16,Q3,7660000.0,6469999.999999999,0.0,982000.0,-7400000.0,-125000.0,7180000.0,3323000.0,111600000,1060000.0,27729999.999999996,-8002000.0,0.0,0.0,0.0,252000.0,-7749999.999999998,-575000.0,0.0,-12060000,-2250000.0000000005,-4562000.0,-13399999.999999998,0.0,6590000.0,73290000,66700000,27729999.999999996,-8000000.0,19729999.999999996,https://www.sec.gov/Archives/edgar/data/216085/000021608515000033/0000216085-15-000033-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608515000033/hvt10q93015.htm
0,2015-06-30,HVT,2015-08-03,2015-08-03 16:56:00,Q2,4829999.999999999,6400000.0,0.0,1047000.0,2200000.0,242000.0,-4997000.0,-1565000.0,119000000,1740000.0000000002,4540000.000000001,-7810000.0,0.0,0.0,0.0,1260000.0,-6550000.0,-633000.0,0.0,-1940000.0,-1809999.9999999998,-11070000,-5430000.0,0.0,-7450000.0,66650000,74100000,4540000.000000001,-7810000.0,-3269999.999999999,https://www.sec.gov/Archives/edgar/data/216085/000021608515000027/0000216085-15-000027-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608515000027/hvt10q63015.htm
0,2015-03-31,HVT,2015-05-05,2015-05-05 16:04:52,Q1,6120000.0,6100000.0,0.0,1113000.0,3200000.0,766000.0,-209000.0,-5785000.0,116800000,1130000.0,13560000,-6711000.0,0.0,0.0,0.0,1023000.0,-5690000.0,-593000.0,0.0,0.0,-1800000.0,76737000,790000.0,0.0,8670000.0,74170000,65500000,13560000,-6710000.0,6850000.0,https://www.sec.gov/Archives/edgar/data/216085/000021608515000016/0000216085-15-000016-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608515000016/hvt10q33115.htm
0,2014-12-31,HVT,2015-03-16,2015-03-16 11:17:37,Q4,-10190000.000000002,5980000.0,4800000.0,3319000.0,5487000.0,870000.0,-15656000,6638000.0,113600000,21660000,6400000.000000006,-30882000,0.0,0.0,0.0,-10490000,-18729999.999999996,-359000.0,0.0,-800000.0,-1800000.0000000007,63475000,-849999.9999999979,0.0,-13169999.999999998,65530000,78700000,6400000.000000006,-8829999.999999998,-2429999.999999992,https://www.sec.gov/Archives/edgar/data/216085/000021608515000009/0000216085-15-000009-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608515000009/hvt10k2014.htm
0,2014-11-03,HVT,2014-11-03,2014-11-03 15:35:48,Q3,-10958000,-10960000,0.0,-1767000.0,13000.0,-1432000.0,3316000.0,8017000.0,108113000,0.0,-23067000,11699000,0.0,0.0,0.0,595000.0,12294000,-267000.0,0.0,87843000,3593000.0,-85321000,6115000.0,0.0,-4658000.0,78659000,4658000.0,-23067000,-11699000,-11368000,https://www.sec.gov/Archives/edgar/data/216085/000021608514000038/0000216085-14-000038-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608514000038/hvt10q09302014.htm
0,2014-09-30,HVT,2014-11-03 00:00:00,2014-11-03 15:35:48,Q3,7820000.0,5669999.999999998,0.0,0.0,-20700000,100000.0,0.0,-4600000.0,108100000,829999.9999999997,25979999.999999996,0.0,0.0,0.0,0.0,0.0,-10350000.000000002,0.0,0.0,0.0,-24390000,0.0,-24820000,0.0,-9190000.000000002,78610000,87800000,25979999.999999996,-10350000.000000002,15629999.999999996,https://www.sec.gov/Archives/edgar/data/216085/000021608514000038/0000216085-14-000038-index.html,https://www.sec.gov/Archives/edgar/data/216085/000021608514000038/hvt10q09302014.htm
0,2014-06-30,HVT,2014-08-06,2014-08-06 16:08:33,Q2,4830000.000000001,5580000.000000001,0.0,841000.0,-800000.0,649000.0,1165000.0,-159000.0,128800000,1360000.0,14620000.000000002,-7181000.0,0.0,0.0,0.0,-4000.0,-7179999.999999999,-235000.0,0.0,0.0,-1799999.9999999998,1040000.0,-4100000.0,0.0,3340000.0,87840000,84500000,14620000.000000002,-7180000.0,7440000.000000001,https://www.sec.gov/Archives/edgar/data/216085/000021608514000025/0000216085-14-000025-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608514000025/hvt10q63014.htm
0,2014-03-31,HVT,2014-05-05,2014-05-05 17:01:34,Q1,6130000.0,5380000.0,0.0,926000.0,7000000.0,783000.0,-4481000.0,-7858000.0,129600000,1090000.0,8450000.0,-4518000.0,0.0,0.0,0.0,-591000.0,-5110000.0,-227000.0,0.0,0.0,-1790000.0,84281000,-2020000.0,0.0,1320000.0,84520000,83200000,8450000.0,-4520000.0,3930000.0,https://www.sec.gov/Archives/edgar/data/216085/000021608514000016/0000216085-14-000016-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608514000016/hvt10q33114.htm
0,2013-12-31,HVT,2014-03-07,2014-03-07 16:18:48,Q4,9690000.000000006,5639999.999999999,-650000.0,641000.0,18700000,-81000.0,117000.0,4309000.0,122600000,-1020000.0,14850000.000000002,-3482000.0,0.0,0.0,0.0,75000.0,-3410000.0,-224000.0,0.0,0.0,-1789999.9999999995,84636000,-330000.00000000006,0.0,11110000,83210000,72100000,14850000.000000002,-3480000.0000000005,11370000,https://www.sec.gov/Archives/edgar/data/216085/000021608514000008/0000216085-14-000008-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608514000008/hvt10k2013.htm
0,2013-09-30,HVT,2013-11-05,2013-11-05 16:45:49,Q3,9489999.999999998,5320000.0,0.0,644000.0,6100000.0,117000.0,6138000.0,5214000.0,103900000,640000.0000000001,28060000,-6495000.0,0.0,0.0,0.0,3000.0,-6490000.0,-206000.0,0.0,250000.0,-1780000.0,-52222000,-1750000.0,0.0,19820000,72120000,52300000,28060000,-6489999.999999998,21570000.000000004,https://www.sec.gov/Archives/edgar/data/216085/000021608513000036/0000216085-13-000036-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608513000036/hvt10q9302013.htm
0,2013-06-30,HVT,2013-08-02,2013-08-02 14:44:05,Q2,4830000.0,5150000.0,0.0,1235000.0,400000.0,778000.0,-171000.0,-3895000.0,97800000,1929999.9999999998,7590000.000000001,-6253000.0,0.0,0.0,0.0,3000.0,-6250000.0,-221000.0,0.0,620000.0,-900000.0,-3663000.0,-2949999.9999999995,0.0,-1610000.0,52290000,53900000,7590000.000000001,-6260000.0,1330000.000000001,https://www.sec.gov/Archives/edgar/data/216085/000021608513000028/0000216085-13-000028-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608513000028/hvt10q6302013.htm
0,2013-03-31,HVT,2013-05-03,2013-05-03 15:25:25,Q1,8260000.0,5340000.0,0.0,803000.0,7400000.0,586000.0,-665000.0,-7176000.0,97400000,600000.0,5390000.0,-3972000.0,0.0,0.0,0.0,1000.0,-3970000.0,-216000.0,0.0,0.0,-880000.0,53653000,-1100000.0,0.0,320000.0,53920000,53600000,5390000.0,-3970000.0,1420000.0,https://www.sec.gov/Archives/edgar/data/216085/000021608513000021/0000216085-13-000021-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608513000021/hvt10q3312013.htm
0,2012-12-31,HVT,2013-03-05,2013-03-05 11:03:43,Q4,6779999.999999999,5090000.000000002,-2210000.0,609000.0,-14300000,2916000.0,5456000.0,3853000.0,90000000,459999.99999999994,3850000.0000000014,-4848000.0,0.0,218000.0,0.0,-214000.0,-4849999.999999998,-213000.0,0.0,2590000.0,-22930000,55781000,-20490000.000000004,0.0,-21470000.000000004,53530000,75000000,3850000.0000000014,-4840000.0,-989999.9999999986,https://www.sec.gov/Archives/edgar/data/216085/000021608513000010/0000216085-13-000010-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608513000010/hvt10k123112.htm
0,2012-09-30,HVT,2012-11-06,2012-11-06 15:30:43,Q3,3310000.0000000005,4910000.0,0.0,623000.0,-1400000.0,109000.0,-8813000.0,5990000.0,104300000,640000.0000000001,27790000,-7345000.0,0.0,-218000.0,0.0,226000.0,-7330000.000000002,-180000.0,0.0,-130000.0,-870000.0,-55767000,-1140000.0,0.0,19310000.000000004,75010000,55700000,27790000,-7350000.000000001,20440000,https://www.sec.gov/Archives/edgar/data/216085/000021608512000032/0000216085-12-000032-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608512000032/hvt10q93012.htm
0,2012-06-30,HVT,2012-08-06,2012-08-06 16:09:42,Q2,2360000.0000000005,4780000.0,0.0,655000.0,-3600000.0,-1027000.0,1700000.0,6060000.0,105700000,1120000.0,9340000.000000002,-9114000.0,0.0,0.0,0.0,425000.0,-8690000.0,-188000.0,0.0,0.0,-880000.0,-1728000.0,-1620000.0,0.0,-980000.0000000003,55720000,56700000,9340000.000000002,-9110000.0,230000.000000002,https://www.sec.gov/Archives/edgar/data/216085/000021608512000026/0000216085-12-000026-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608512000026/hvt10q63012.htm
0,2012-03-31,HVT,2012-05-07,2012-05-07 12:32:31,Q1,2460000.0,4640000.0,0.0,666000.0,4000000.0,-788000.0,-1801000.0,-4857000.0,109300000,820000.0,11190000,-3707000.0,0.0,0.0,0.0,-189000.0,-3900000.0,-185000.0,0.0,0.0,0.0,56511000,-190000.0,0.0,7110000.0,56710000,49600000,11190000,-3710000.0,7480000.0,https://www.sec.gov/Archives/edgar/data/216085/000021608512000014/0000216085-12-000014-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608512000014/hvt10q33112.htm
0,2011-12-31,HVT,2012-03-07,2012-03-07 15:41:46,Q4,16950000,4699999.999999999,-7950000.0,491000.0,1900000.0,-4981000.0,-8526000.0,2346000.0,105300000,750000.0,-11040000,-3086000.0,0.0,0.0,0.0,1000.0,-3079999.999999998,-197000.0,0.0,19999.999999999964,-2610000.0,-17068000,-2780000.0,0.0,-16900000,49600000,66500000,-11040000,-3090000.0,-14130000,https://www.sec.gov/Archives/edgar/data/216085/000021608512000007/0000216085-12-000007-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608512000007/hvt10k123111.htm
0,2011-09-30,HVT,2011-11-03,2011-11-03 16:19:34,Q3,120000.0000000001,4520000.0,0.0,493000.0,-6700000.0,547000.0,3112000.0,4689000.0,103400000,390000.0000000001,14950000,-10486000,0.0,0.0,0.0,133000.0,-10360000.000000002,-132000.0,0.0,0.0,0.0,4338000.0,-130000.0,0.0,4469999.999999999,66470000,62000000,14950000,-10490000,4460000.0,https://www.sec.gov/Archives/edgar/data/216085/000021608511000044/0000216085-11-000044-index.htm,https://www.sec.gov/Archives/edgar/data/216085/000021608511000044/hvt1093011.htm
