,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2020-09-30,HGV,2020-10-29,2020-10-29 13:41:52,Q3,-7000000.0,11000000,-19000000,6000000.0,351000000,12000000,-23000000,24000000,1142000000,0.0,-2000000.0,-2000000.0,0.0,0.0,0.0,0.0,-9000000.0,-2000000.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,-106000000,717000000,823000000,-2000000.0,2000000.0,-4000000.0,https://www.sec.gov/Archives/edgar/data/1674168/000156459020048724/0001564590-20-048724-index.htm,https://www.sec.gov/Archives/edgar/data/1674168/000156459020048724/hgv-10q_20200930.htm
0,2020-06-30,HGV,2020-07-31,2020-07-30 20:04:38,Q2,-48000000,11000000,-23000000,6000000.0,1781000000,84000000,-26000000,-30000000,791000000,21000000,35000000,-1000000.0,0.0,0.0,0.0,-6000000.0,-7000000.0,-258000000,0.0,0.0,0.0,294000000,36000000,0.0,64000000,733000000,669000000,35000000,-7000000.0,28000000,https://www.sec.gov/Archives/edgar/data/1674168/000156459020034845/0001564590-20-034845-index.htm,https://www.sec.gov/Archives/edgar/data/1674168/000156459020034845/hgv-10q_20200630.htm
0,2020-03-31,HGV,2020-04-30 00:00:00,2020-04-30 16:50:21,Q1,8000000.0,12000000,-8000000.0,-2000000.0,-56000000,16000000,-10000000,-42000000,-990000000,34000000,53000000,-3000000.0,0.0,-10000000,0.0,5000000.0,-8000000.0,-115000000,0.0,-10000000,0.0,687000000,562000000,0.0,607000000,674000000,67000000,53000000,-8000000.0,45000000,https://www.sec.gov/Archives/edgar/data/1674168/000156459020020226/0001564590-20-020226-index.html,https://www.sec.gov/Archives/edgar/data/1674168/000156459020020226/hgv-10q_20200331.htm
0,2019-12-31,HGV,2020-03-02 00:00:00,2020-03-02 15:02:45,Q4,72000000,14000000,24000000,4000000.0,0.0,-37000000,2000000.0,-37000000,-934000000,21000000,-3000000.0,-12000000,0.0,0.0,0.0,-7000000.0,-19000000,-67000000,0.0,1000000.0,0.0,30000000,-37000000,0.0,-59000000,54000000,113000000,-3000000.0,-19000000,-22000000,https://www.sec.gov/Archives/edgar/data/1674168/000156459020008097/0001564590-20-008097-index.html,https://www.sec.gov/Archives/edgar/data/1674168/000156459020008097/hgv-10k_20191231.htm
0,2019-09-30,HGV,2019-10-31 00:00:00,2019-10-31 15:35:17,Q3,50000000,14000000,-12000000,6000000.0,-28000000,20000000,5000000.0,23000000,-934000000,30000000,76000000,-8000000.0,0.0,-12000000,0.0,4000000.0,-16000000,-494000000,0.0,-12000000,0.0,470000000,-36000000,0.0,24000000,144000000,120000000,76000000,-16000000,60000000,https://www.sec.gov/Archives/edgar/data/1674168/000156459019039111/0001564590-19-039111-index.html,https://www.sec.gov/Archives/edgar/data/1674168/000156459019039111/hgv-10q_20190930.htm
0,2019-06-30,HGV,2019-08-01,2019-08-01 16:02:47,Q2,39000000,13000000,-14000000,7000000.0,-40000000,-10000000,-8000000.0,28000000,-906000000,33000000,58000000,-11000000,0.0,-179000000,0.0,170000000,-20000000,-82000000,0.0,-177000000,0.0,188000000,-73000000,0.0,-35000000,123000000,158000000,58000000,-18000000,40000000,https://www.sec.gov/Archives/edgar/data/1674168/000156459019027932/hgv-10q_20190630.htm,https://www.sec.gov/Archives/edgar/data/1674168/000156459019027932/hgv-10q_20190630.htm
0,2019-03-31,HGV,2019-05-02 00:00:00,2019-05-02 14:22:04,Q1,55000000,10000000,5000000.0,5000000.0,-92000000,7000000.0,-3000000.0,-31000000,-866000000,21000000,14000000,-6000000.0,0.0,-92000000,0.0,88000000,-10000000,-23000000,0.0,-92000000,0.0,153000000,38000000,0.0,42000000,150000000,108000000,14000000,-10000000,4000000.0,https://www.sec.gov/Archives/edgar/data/1674168/000156459019015217/0001564590-19-015217-index.html,https://www.sec.gov/Archives/edgar/data/1674168/000156459019015217/hgv-10q_20190331.htm
0,2018-12-31,HGV,2019-02-28 00:00:00,2019-02-28 16:25:08,Q4,120000000,11000000,41000000,3000000.0,141000000,-2000000.0,31000000,-9000000.0,-774000000,25000000,46000000,-15000000,0.0,-71000000,0.0,59000000,-27000000,-240000000,0.0,-71000000,0.0,260000000,-51000000,0.0,-32000000,113000000,145000000,46000000,-22000000,24000000,https://www.sec.gov/Archives/edgar/data/1674168/000156459019005480/0001564590-19-005480-index.html,https://www.sec.gov/Archives/edgar/data/1674168/000156459019005480/hgv-10k_20181231.htm
0,2018-09-30,HGV,2018-11-01 00:00:00,2018-11-01 13:33:25,Q3,41000000,9000000.0,-15000000,5000000.0,-65000000,-13000000,-26000000,27000000,-915000000,26000000,-71000000,-9000000.0,0.0,0.0,0.0,-3000000.0,-12000000,-163000000,0.0,0.0,0.0,255000000,92000000,0.0,9000000.0,140000000,131000000,-71000000,-12000000,-83000000,https://www.sec.gov/Archives/edgar/data/1674168/000156459018026118/0001564590-18-026118-index.html,https://www.sec.gov/Archives/edgar/data/1674168/000156459018026118/hgv-10q_20180930.htm
0,2018-06-30,HGV,2018-08-02 00:00:00,2018-08-02 15:33:51,Q2,107000000,8000000.0,2000000.0,5000000.0,92000000,-21000000,30000000,0.0,-850000000,27000000,-159000000,-6000000.0,0.0,0.0,0.0,-3000000.0,-9000000.0,-2000000.0,0.0,0.0,0.0,219000000,217000000,0.0,49000000,134000000,85000000,-159000000,-11000000,-170000000,https://www.sec.gov/Archives/edgar/data/1674168/000156459018018856/0001564590-18-018856-index.html,https://www.sec.gov/Archives/edgar/data/1674168/000156459018018856/hgv-10q_20180630.htm
