,date,symbol,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
0,2020-06-30,CLX,2020-08-13 00:00:00,2020-08-13 16:11:48,Q4,871000000,0.0,871000000,648000000,454000000,47000000,2020000000,1408000000,1577000000,894000000,2471000000,0.0,62000000,314000000,4193000000,361000000,6213000000,0.0,0.0,25000000,0.0,25000000,1418000000,2792000000,0.0,62000000,1033000000,3887000000,1033000000,5305000000,159000000,3567000000,-1280000000,-640000000,908000000,6213000000,0.0,2794000000,1923000000,https://www.sec.gov/Archives/edgar/data/21076/000002107620000016/0000021076-20-000016-index.htm,https://www.sec.gov/Archives/edgar/data/21076/000002107620000016/clx-20200630.htm
0,2020-03-31,CLX,2020-05-01 00:00:00,2020-05-01 16:16:40,Q3,496000000,0.0,496000000,726000000,457000000,71000000,1750000000,1358000000,1568000000,896000000,2464000000,0.0,66000000,278000000,4100000000,349000000,5850000000,0.0,638000000,0.0,66000.0,0.0,1794000000,2300000000,0.0,66000000,995000000,3361000000,995000000,5155000000,159000000,3398000000,-1312000000,-656000000,695000000,5850000000,0.0,2940000000,2444000000,https://www.sec.gov/Archives/edgar/data/21076/000002107620000008/0000021076-20-000008-index.html,https://www.sec.gov/Archives/edgar/data/21076/000002107620000008/clx-20200331.htm
0,2019-12-31,CLX,2020-02-04 00:00:00,2020-02-04 16:17:19,Q2,168000000,0.0,168000000,544000000,514000000,77000000,1303000000,1369000000,1588000000,905000000,2493000000,0.0,76000000,294000000,4156000000,371000000,5459000000,0.0,507000000,0.0,76000.0,0.0,1513000000,2300000000,0.0,76000000,1015000000,3391000000,1015000000,4904000000,159000000,3292000000,-1202000000,-601000000,555000000,5459000000,0.0,2809000000,2641000000,https://www.sec.gov/Archives/edgar/data/21076/000002107620000004/0000021076-20-000004-index.html,https://www.sec.gov/Archives/edgar/data/21076/000002107620000004/clxq2fy2010q.htm
0,2019-09-30,CLX,2019-10-31 00:00:00,2019-10-31 16:16:39,Q1,150000000,0.0,150000000,556000000,504000000,56000000,1266000000,1361000000,1585000000,907000000,2492000000,0.0,68000000,278000000,4131000000,334000000,5397000000,0.0,449000000,11000000,68000.0,11000000,1458000000,2300000000,0.0,68000000,1021000000,3389000000,1021000000,4847000000,159000000,3241000000,-1230000000,-615000000,550000000,5397000000,0.0,2751000000,2601000000,https://www.sec.gov/Archives/edgar/data/21076/000002107619000016/0000021076-19-000016-index.html,https://www.sec.gov/Archives/edgar/data/21076/000002107619000016/clxq1fy2010q.htm
0,2019-06-30,CLX,2019-08-14,2019-08-13 21:24:10,Q4,111000000,0.0,111000000,631000000,512000000,51000000,1305000000,1034000000,1591000000,912000000,2503000000,0.0,50000000,274000000,3811000000,325000000,5116000000,0.0,396000000,9000000.0,50000.0,11000000,1440000000,2287000000,0.0,50000000,780000000,3117000000,780000000,4557000000,159000000,3150000000,-1204000000,-602000000,559000000,5116000000,0.0,2683000000,2572000000,https://www.sec.gov/Archives/edgar/data/21076/000002107619000012/fy19clx10k.htm,https://www.sec.gov/Archives/edgar/data/21076/000002107619000012/fy19clx10k.htm
0,2019-03-31,CLX,2019-05-01 00:00:00,2019-05-01 16:16:31,Q3,178000000,0.0,178000000,587000000,556000000,72000000,1393000000,1000000000,1589000000,915000000,2504000000,0.0,60000000,265000000,3769000000,337000000,5162000000,0.0,321000000,0.0,60000.0,1000000.0,1261000000,2286000000,0.0,60000000,774000000,3120000000,774000000,4381000000,159000000,3004000000,-1128000000,-564000000,781000000,5162000000,91000000,2607000000,2429000000,https://www.sec.gov/Archives/edgar/data/21076/000002107619000007/0000021076-19-000007-index.html,https://www.sec.gov/Archives/edgar/data/21076/000002107619000007/clxq3fy1910q.htm
0,2018-12-31,CLX,2019-02-04 00:00:00,2019-02-04 16:15:35,Q2,162000000,0.0,162000000,528000000,578000000,97000000,1365000000,992000000,1586000000,919000000,2505000000,0.0,71000000,211000000,3708000000,308000000,5073000000,0.0,235000000,0.0,71000.0,2000000.0,1186000000,2285000000,0.0,71000000,789000000,3145000000,789000000,4331000000,159000000,2940000000,-1154000000,-577000000,742000000,5073000000,85000000,2520000000,2358000000,https://www.sec.gov/Archives/edgar/data/21076/000002107619000004/0000021076-19-000004-index.html,https://www.sec.gov/Archives/edgar/data/21076/000002107619000004/clxq2fy1910q.htm
0,2018-09-30,CLX,2018-10-31 00:00:00,2018-10-31 16:16:01,Q1,162000000,0.0,162000000,568000000,519000000,68000000,1317000000,988000000,1602000000,925000000,2527000000,0.0,68000000,226000000,3741000000,294000000,5058000000,0.0,280000000,8000000.0,68000.0,9000000.0,1235000000,2285000000,0.0,68000000,793000000,3146000000,793000000,4381000000,159000000,2883000000,-1094000000,-547000000,677000000,5058000000,93000000,2565000000,2403000000,https://www.sec.gov/Archives/edgar/data/21076/000002107618000015/0000021076-18-000015-index.html,https://www.sec.gov/Archives/edgar/data/21076/000002107618000015/clxq1fy1910q.htm
0,2018-06-30,CLX,2018-08-14 00:00:00,2018-08-14 16:17:00,Q4,131000000,0.0,131000000,600000000,506000000,74000000,1311000000,996000000,1602000000,929000000,2531000000,0.0,72000000,222000000,3749000000,296000000,5060000000,0.0,199000000,47000000,72000000,1000000.0,1201000000,2284000000,0.0,72000000,778000000,3134000000,778000000,4335000000,159000000,2797000000,-1094000000,-547000000,726000000,5061000000,86000000,2483000000,2352000000,https://www.sec.gov/Archives/edgar/data/21076/000002107618000011/0000021076-18-000011-index.html,https://www.sec.gov/Archives/edgar/data/21076/000002107618000011/fy18clx10k.htm
0,2018-03-31,CLX,2018-05-02 00:00:00,2018-05-02 16:16:16,Q3,1174000000,0.0,1174000000,595000000,508000000,96000000,2373000000,933000000,1200000000,718000000,1918000000,0.0,27000000,220000000,3071000000,316000000,5444000000,0.0,1066000000,0.0,27000000,0.0,2013000000,1789000000,0.0,27000000,778000000,2594000000,778000000,4607000000,159000000,2704000000,-1050000000,-525000000,837000000,5444000000,84000000,2855000000,1681000000,https://www.sec.gov/Archives/edgar/data/21076/000002107618000007/0000021076-18-000007-index.html,https://www.sec.gov/Archives/edgar/data/21076/000002107618000007/clxq3fy1810q.htm
