,date,symbol,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
0,2020-03-31,DGICB,2020-05-08,2020-05-08 08:57:42,Q1,52281735,72719077,125000812,182064297,0.0,0.0,307065109,4497502.0,5625354.0,958010.0,6583364.0,0.0,9665172.0,1695560215,1716306253,1959985550000,2023371362,2920388.0,85000000,870829000,542278223,0.0,630198611,85000000,0.0,870829.0,0.0,85870829,847740991,1563810431,263000.0,226874806,3704010.0,228719115,459560931,2023371362,72719077,170000000,117718265,https://www.sec.gov/Archives/edgar/data/800457/000119312520137056/0001193125-20-137056-index.htm,https://www.sec.gov/Archives/edgar/data/800457/000119312520137056/d891471d10q.htm
0,2019-12-31,DGICB,2020-03-06,2020-03-06 17:17:02,Q4,49318930,14030222,63349152,165732949,0.0,0.0,229082101,4558072.0,5625354.0,958010.0,6583364.0,0.0,8514311.0,1674423283,1694079030,1862695804000,1923161131,1119.0,35000000,84831000,510147485,0.0,545148604,35000000,0.0,84831.0,0.0,35084831,891912177,1472145612,262040.0,223267573,504170.0,226981736,451015519,1923161131,14030222,70000000,20681070,https://www.sec.gov/Archives/edgar/data/800457/000119312520065229/0001193125-20-065229-index.htm,https://www.sec.gov/Archives/edgar/data/800457/000119312520065229/d828895d10k.htm
0,2019-09-30,DGICB,2019-11-08,2019-11-08 09:41:13,Q3,55268760,8626324.0,63895084,173749759,0.0,0.0,237644843,4622446.0,5625354.0,958010.0,6583364.0,0.0,15766182,1656468376,1683440368,1854562213000,1921085211,1956151.0,35000000,0.0,528037212,0.0,564993363,35000000,0.0,8965877.0,0.0,43965877,869574366,1478533606,260523.0,217362373,418394.0,224510315,442551605,1921085211,8626324.0,70000000,14731240,https://www.sec.gov/Archives/edgar/data/800457/000119312519287934/0001193125-19-287934-index.htm,https://www.sec.gov/Archives/edgar/data/800457/000119312519287934/d748996d10q.htm
0,2019-06-30,DGICB,2019-08-08,2019-08-08 13:27:12,Q2,35945567,24452789,60398356,176257781,0.0,0.0,236656137,4673096.0,5625354.0,958010.0,6583364.0,0.0,16959666,1636410349,1664626475,1853910115000,1901282612,5222537.0,35000000,0.0,535999385,0.0,576221922,35000000,0.0,9503034.0,0.0,44503034,842703932,1463428888,259696.0,216280947,-1837379.0,223150460,437853724,1901282612,24452789,70000000,34054433,https://www.sec.gov/Archives/edgar/data/800457/000119312519216557/0001193125-19-216557-index.htm,https://www.sec.gov/Archives/edgar/data/800457/000119312519216557/d718901d10q.htm
0,2019-03-31,DGICB,2019-05-07,2019-05-07 09:44:10,Q1,44607905,40837591,85445496,171515978,0.0,0.0,256961474,4604180.0,5625354.0,958010.0,6583364.0,0.0,16160576,1580709802,1608057922,1809180285000,1865019396,2745903.0,35000000,0.0,523702929,0.0,561448832,35000000,0.0,10387958,0.0,45387958,828978845,1435815635,56492.0,215625394,-7759586.0,221281461,429203761,1865019396,40837591,70000000,25392095,https://www.sec.gov/Archives/edgar/data/800457/000119312519139084/0001193125-19-139084-index.htm,https://www.sec.gov/Archives/edgar/data/800457/000119312519139084/d676896d10q.htm
0,2018-12-31,DGICB,2019-03-14,2019-03-14 17:05:52,Q4,52594461,16748760,69343221,156702250,0.0,0.0,226045471,4690704.0,5625354.0,958010.0,6583364.0,41025975,19032604,1534700149,1606032796,261346000,1832078267,1003810.0,60000000,0.0,506528606,0.0,567532416,60000000,0.0,13069755,0.0,73069755,792606195,1433208366,56492.0,192751208,-14228059,220290260,398869901,1832078267,57774735,120000000,67405539,https://www.sec.gov/Archives/edgar/data/800457/000119312519074944/0001193125-19-074944-index.htm,https://www.sec.gov/Archives/edgar/data/800457/000119312519074944/d664922d10k.htm
0,2018-09-30,DGICB,2018-11-09,2018-11-09 09:46:10,Q3,55258656,5096047.0,60354703,160318764,0.0,0.0,220673467,4825788.0,5625354.0,958010.0,6583364.0,39960649,19595519,1532608570,1603573890,1756477934000,1824247357,3191746.0,60000000,0.0,530543671,0.0,593735417,60000000,0.0,10059549,0.0,70059549,744912363,1408707329,56492.0,215729408,-18943910,218698038,415540028,1824247357,45056696,120000000,64741344,https://www.sec.gov/Archives/edgar/data/800457/000119312518323263/0001193125-18-323263-index.htm,https://www.sec.gov/Archives/edgar/data/800457/000119312518323263/d494640d10q.htm
0,2018-06-30,DGICB,2018-08-08,2018-08-08 12:57:19,Q2,53652098,11786690,65438788,169220824,0.0,0.0,234659612,7124373.0,5625354.0,958010.0,6583364.0,39451155,19621927,1497898541,1570679360,1736970135000,1805338972,1514083.0,60000000,0.0,535877264,0.0,597391347,60000000,0.0,9511006.0,0.0,69511006,718766580,1385668933,56492.0,218584057,-16666961,217696451,419670039,1805338972,51237845,120000000,66347902,https://www.sec.gov/Archives/edgar/data/800457/000119312518242383/0001193125-18-242383-index.htm,https://www.sec.gov/Archives/edgar/data/800457/000119312518242383/d711630d10q.htm
0,2018-03-31,DGICB,2018-05-07,2018-05-07 13:38:54,Q1,40795824,9452115.0,50247939,163219349,0.0,0.0,213467288,7237338.0,5625354.0,958010.0,6583364.0,38769448,19088695,1488892976,1560571821,1719413543000,1774039109,6031834.0,59000000,0.0,524021436,0.0,589053270,59000000,0.0,8809336.0,0.0,67809336,691822789,1348685395,256259.0,224745078,-15513406,215865783,425353714,1774039109,48221563,118000000,77204176,https://www.sec.gov/Archives/edgar/data/800457/000119312518154086/0001193125-18-154086-index.htm,https://www.sec.gov/Archives/edgar/data/800457/000119312518154086/d529230d10q.htm
0,2017-12-31,DGICB,2018-03-09,2018-03-09 15:21:38,Q4,37833435,11049915,48883350,160406432,0.0,0.0,209289782,7280415.0,5625354.0,958010.0,6583364.0,38773420,10935105,1465057692,1528629996,540567000,1737919778,4116159.0,59000000,0.0,503456541,0.0,566572700,59000000,0.0,7128843.0,0.0,66128843,656522131,1289223674,255645.0,236893041,-2684275.0,214231693,448696104,1737919778,49823335,118000000,80166565,https://www.sec.gov/Archives/edgar/data/800457/000119312518077161/0001193125-18-077161-index.htm,https://www.sec.gov/Archives/edgar/data/800457/000119312518077161/d475968d10k.htm
