,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink,timestamp,est_time,est_date
0,2020-12-31,SKB.DE,EUR,2020-12-31,2020-12-31,FY,137800000,0.0,137800000,0.0,357600000,18400000.0,811400000,262500000,38200000.0,91600000.0,129800000,0.0,91700000.0,0.0,509700000,0.0,1321100000,59200000.0,44200000.0,0.0,0.0,208300000.0,524900000.0,140700000.0,0.0,68600000.0,9900000.0,454000000.0,0.0,978900000,43000000.0,0.0,-405200000.0,0.0,340800000,1319700000,0.0,184900000.0,47100000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620597974,18:06:14,20210509
1,2019-12-31,SKB.DE,EUR,2019-12-31,2019-12-31,FY,191000000,4800000.0,195800000,0.0,292600000,14100000.0,852300000,245600000,38800000.0,76600000.0,115400000,0.0,106400000.0,0.0,490800000,0.0,1343100000,110000000.0,198400000.0,0.0,0.0,101600000.0,601800000.0,900000.0,0.0,53200000.0,6300000.0,280900000.0,0.0,882700000,43000000.0,0.0,-415800000.0,0.0,459200000,1341900000,0.0,199300000.0,8300000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620597974,18:06:14,20210509
2,2018-12-31,SKB.DE,EUR,2018-12-31,2018-12-31,FY,142000000,16300000.0,158300000,0.0,265700000,15400000.0,778500000,208900000,38800000.0,45300000.0,84100000,0.0,79500000.0,0.0,399800000,0.0,1178300000,82500000.0,73400000.0,0.0,0.0,119200000.0,510200000.0,1000000.0,0.0,33900000.0,900000.0,214700000.0,0.0,724900000,43000000.0,0.0,-390900000.0,0.0,452500000,1177400000,0.0,74400000.0,-67600000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620597974,18:06:14,20210509
3,2017-12-31,SKB.DE,EUR,2017-12-31,2017-12-31,FY,142400000,21600000.0,164000000,0.0,254900000,12700000.0,774800000,210600000,27600000.0,18100000.0,45700000,0.0,80700000.0,0.0,389100000,0.0,1163900000,72100000.0,42000000.0,0.0,0.0,133100000.0,478400000.0,1000000.0,0.0,26200000.0,1200000.0,261500000.0,0.0,739900000,43000000.0,0.0,-388500000.0,0.0,424000000,1163900000,0.0,43000000.0,-99400000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620597974,18:06:14,20210509
4,2016-12-31,SKB.DE,EUR,2016-12-31,2016-12-31,FY,202000000,19900000.0,221900000,0.0,293400000,11400000.0,765100000,202800000,27600000.0,9100000.0,36700000,0.0,64900000.0,0.0,320400000,0.0,1085500000,59000000.0,32500000.0,0.0,0.0,2200000.0,479600000.0,1400000.0,0.0,22000000.0,1000000.0,268100000.0,0.0,747700000,43000000.0,0.0,-381800000.0,0.0,337300000,1085000000,0.0,33900000.0,-168100000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620597974,18:06:14,20210509
5,2015-12-31,SKB.DE,EUR,2015-12-31,2015-12-31,FY,186300000,13300000.0,199600000,0.0,258800000,14500000.0,705800000,186600000,27600000.0,10000000.0,37600000,0.0,31100000.0,0.0,271100000,0.0,976900000,42600000.0,15800000.0,0.0,0.0,6600000.0,472700000.0,0.0,0.0,14100000.0,1400000.0,245800000.0,0.0,718500000,43000000.0,0.0,-409300000.0,0.0,257800000,976300000,0.0,15800000.0,-170500000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620597974,18:06:14,20210509
6,2014-12-31,SKB.DE,EUR,2014-12-31,2014-12-31,FY,207600000,9600000.0,217200000,0.0,279300000,9500000.0,735900000,190900000,27600000.0,10200000.0,37800000,0.0,35200000.0,0.0,278800000,0.0,1014700000,57100000.0,15200000.0,0.0,0.0,6600000.0,505200000.0,0.0,0.0,19500000.0,2000000.0,282300000.0,0.0,787500000,43000000.0,0.0,-449900000.0,0.0,226700000,1014200000,0.0,15200000.0,-192400000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620597974,18:06:14,20210509
7,2013-12-31,SKB.DE,EUR,2013-12-31,2013-12-31,FY,185400000,900000.0,186300000,0.0,357200000,13300000.0,825900000,188400000,27700000.0,11400000.0,39100000,0.0,27300000.0,0.0,272100000,0.0,1098000000,72200000.0,21500000.0,0.0,0.0,6000000.0,548700000.0,0.0,1400000.0,15900000.0,3900000.0,271400000.0,0.0,820100000,43000000.0,0.0,-470100000.0,0.0,277100000,1097200000,0.0,21500000.0,-163900000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620597974,18:06:14,20210509
8,2012-12-31,SKB.DE,EUR,2012-12-31,2012-12-31,FY,206300000,30300000.0,236600000,0.0,331400000,14500000.0,874300000,219900000,21500000.0,1700000.0,23200000,0.0,43900000.0,0.0,303500000,0.0,1177800000,65700000.0,31600000.0,0.0,0.0,6400000.0,493800000.0,0.0,0.0,21900000.0,2800000.0,210900000.0,0.0,704700000,42900000.0,0.0,-449600000.0,0.0,473100000,1177800000,0.0,31600000.0,-174700000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620597974,18:06:14,20210509
9,2011-12-31,SKB.DE,EUR,2011-12-31,2011-12-31,FY,145600000,28700000.0,174300000,0.0,328100000,39800000.0,877900000,248600000,0.0,26400000.0,26400000,0.0,47600000.0,200000.0,344900000,0.0,1222800000,64200000.0,101200000.0,0.0,0.0,225500000.0,535000000.0,20800000.0,0.0,27800000.0,100000.0,221200000.0,0.0,756200000,42900000.0,0.0,-399400000.0,0.0,466600000,1222800000,0.0,122000000.0,-23600000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620597974,18:06:14,20210509
