,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2019-12-31,RX.PA,2019-12-31,2019-12-31,FY,237431000,168723000,68708000,0.28938091487632195,0.0,35224000,0.0,0.0,13104000,275142000,13709000,10890000,-18441000,-0.07766888064321845,-37711000,-0.29026959411365827,0.0,-68919000,-0.29026959411365827,-5000.0,-84340000,-0.3552189899381294,-3.245218506826252,-3.245218506826252,25989005,25989005,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X
0,2018-12-31,RX.PA,2018-12-31,2018-12-31,FY,364575000,280309000,84266000,0.2311348830830419,0.0,25022000,0.0,0.0,15158000,384859000,10878000,7546000.0,-2304000.0,-0.006319687307138449,-20284000,-0.18391551806898443,0.0,-67051000,-0.18391551806898443,11662000,-78713000,-0.2159034492216965,-3.03,-3.03,25989005,26016379,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X
0,2017-12-31,RX.PA,2017-12-31,2017-12-31,FY,450295000,339566000,110729000,0.24590324120854107,0.0,27763000,0.0,0.0,11253000,435237000,6994000.0,7892000.0,31027000,0.06890371867331416,15058000,0.037177850076061246,0.0,16741000,0.037177850076061246,-1248000.0,17989000,0.03994936652638826,0.72,0.71,24854124,25221221,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X
0,2016-12-31,RX.PA,2016-12-31,2016-12-31,FY,382064000,287334000,94730000,0.24794275304660998,0.0,29491000,0.0,0.0,8158000.0,381583000,6312000.0,8845000.0,21365000,0.05591995058419532,481000.0,-0.03955358264583944,0.0,-15112000,-0.03955358264583944,-5033000.0,-10079000,-0.02638039700154948,-0.42,-0.42,24087043,24532043,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X
0,2015-12-31,RX.PA,2015-12-31,2015-12-31,FY,385396000,304615000,80781000,0.20960518531588287,0.0,30567000,0.0,0.0,11102000,406126000,4884000.0,9269000.0,-6464000.0,-0.016772358820537837,-20730000,-0.09473372842478905,0.0,-36510000,-0.09473372842478905,2853000.0,-39363000,-0.10213650375198498,-1.63,-1.63,24087043,24580728,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X
0,2014-12-31,RX.PA,2014-12-31,2014-12-31,FY,421537000,335063000,86474000,0.20513976234589135,0.0,31819000,0.0,0.0,9343000.0,436526000,2673000.0,8825000.0,-1399000.0,-0.003318807127250989,-14989000,-0.05876115263903287,0.0,-24770000,-0.05876115263903287,-831000.0,-23940000,-0.05679216771007053,-0.99,-0.99,23981632,24484070,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X
0,2013-12-31,RX.PA,2013-12-31,2013-12-31,FY,438220000,354804000,83416000,0.19035187805211995,0.0,34652000,0.0,0.0,13791000,466992000,2844000.0,10453000,-17078000,-0.03897129295787504,-28772000,-0.08203185614531514,0.0,-35948000,-0.08203185614531514,3678000.0,-39626000,-0.09042490073479074,-1.65,-1.65,23952043,24466975,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X
0,2012-12-31,RX.PA,2012-12-31,2012-12-31,FY,471140000,357417000,113723000,0.24137835887422,0.0,35633000,0.0,0.0,12248000,465337000,4165000.0,10158000,14726000,0.03125610222014688,5803000.0,-0.008513393046652799,0.0,-4011000.0,-0.008513393046652799,2603000.0,-6614000.0,-0.014038290104852061,-0.28,-0.28,23937372,24533626,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X
0,2011-12-31,RX.PA,2011-12-31,2011-12-31,FY,457586000,391978000,65608000,0.14337851245448943,0.0,0.0,0.0,0.0,1085000.0,450032000,1288000.0,12836000,19383000,0.042359250501545063,7554000.0,0.0070369285773603215,0.0,3220000.0,0.0070369285773603215,3315000.0,48000.0,0.00010489831419667559,0.0,0.0,23932043,24551943,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X
0,2010-12-31,RX.PA,2010-12-31,2010-12-31,FY,403612000,280721000,122891000,0.3044780630902946,0.0,55135000,0.0,0.0,10796000,399342000,1139000.0,10142000,10989000,0.02722664341000763,4270000.0,-0.0007234670921578149,0.0,-292000.0,-0.0007234670921578149,3753000.0,-4250000.0,-0.01052991486873532,-0.18,-0.18,23905498,24568707,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=R.X#phrase=R.X
