,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,timestamp,est_time,est_date
0,2020-03-31,0PP.DE,USD,2020-03-31,2020-03-31,Q1,-68771000,1809000.0,0.0,9480000.0,-24076000.0,6137000.0,-15601000.0,585000.0,2739000.0,5066000.0,-71100000.0,-963000.0,0.0,-46473000,100363000,0.0,0.0,0.0,0.0,0.0,0.0,-278000.0,0.0,252000.0,-18095000.0,200555000,218650000,-71100000.0,-963000.0,-72063000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620585025,14:30:25,20210509
1,2019-12-31,0PP.DE,USD,2019-12-31,2019-12-31,Q4,-96676000,1831000.0,0.0,10882000.0,-21367000.0,4689000.0,-61142000.0,315000.0,18717000.0,4283000.0,-73338000.0,-459000.0,0.0,-154213000,76058000,0.0,0.0,0.0,-124000.0,0.0,0.0,0.0,0.0,0.0,-88816000.0,218650000,307466000,-73338000.0,-459000.0,-73797000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620585025,14:30:25,20210509
2,2019-09-30,0PP.DE,USD,2019-09-30,2019-09-30,Q3,-49627000,1755000.0,0.0,11046000.0,-15710000.0,-4281000.0,-552000.0,340000.0,-3171000.0,6197000.0,-46885000.0,-294000.0,0.0,-137756000,54073000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119801000.0,307466000,187665000,-46885000.0,-294000.0,-47179000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620585025,14:30:25,20210509
3,2019-06-30,0PP.DE,USD,2019-06-30,2019-06-30,Q2,-66204000,1387000.0,0.0,12253000.0,-8057000.0,-2168000.0,1366000.0,1182000.0,-8980000.0,8605000.0,-54065000.0,-464000.0,0.0,-35070000,43020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40656000.0,187665000,228321000,-54065000.0,-464000.0,-54529000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620585025,14:30:25,20210509
4,2019-03-31,0PP.DE,USD,2019-03-31,2019-03-31,Q1,-78156000,1251000.0,0.0,17894000.0,-14376000.0,-5938000.0,1498000.0,-4489000.0,-10739000.0,6481000.0,-63635000.0,-327000.0,0.0,-41708000,124138000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88308000.0,228321000,140013000,-63635000.0,-327000.0,-63962000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620585025,14:30:25,20210509
5,2018-12-31,0PP.DE,USD,2018-12-31,2018-12-31,Q4,-88548000,799000.0,0.0,19773000.0,-8443000.0,1301000.0,2985000.0,-2868000.0,-6872000.0,16409000.0,-63381000.0,-982000.0,0.0,-40753000,97403000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6959000.0,140013000,146972000,-63381000.0,-982000.0,-64363000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620585025,14:30:25,20210509
6,2018-09-30,0PP.DE,USD,2018-09-30,2018-09-30,Q3,-71303000,777000.0,0.0,11393000.0,-29004000.0,-3729000.0,-9614000.0,7742000.0,-14636000.0,5957000.0,-82368000.0,-314000.0,0.0,-51386000,101545000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26110000.0,146972000,173082000,-82368000.0,-314000.0,-82682000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620585025,14:30:25,20210509
7,2018-06-30,0PP.DE,USD,2018-06-30,2018-06-30,Q2,-106194000,770000.0,0.0,13214000.0,-3518000.0,-1728000.0,-3834000.0,-14462000.0,7751000.0,4104000.0,-91889000.0,-751000.0,0.0,-88896000,88634000,0.0,0.0,0.0,0.0,0.0,0.0,-20000.0,0.0,0.0,4621000.0,173082000,168461000,-91889000.0,-751000.0,-92640000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620585025,14:30:25,20210509
8,2018-03-31,0PP.DE,USD,2018-03-31,2018-03-31,Q1,-84178000,756000.0,0.0,10980000.0,-16102000.0,4763000.0,-2149000.0,11469000.0,-196000.0,2581000.0,-88420000.0,-512000.0,0.0,-78048000,148141000,0.0,0.0,0.0,0.0,0.0,0.0,-120000.0,0.0,0.0,-13280000.0,168461000,181741000,-88420000.0,-512000.0,-88932000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620585025,14:30:25,20210509
9,2017-12-31,0PP.DE,USD,2017-12-31,2017-12-31,Q4,-91781000,743000.0,0.0,10879000.0,7353000.0,-3750000.0,0.0,-8668000.0,-645000.0,3359000.0,-65712000.0,0.0,0.0,-201648000,102795000,-3000.0,0.0,0.0,0.0,0.0,0.0,-270000.0,0.0,0.0,-162453000.0,181568000,344021000,-65712000.0,0.0,-65406000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620585025,14:30:25,20210509
