date,max_ratio,max_ratio_hi,max_ratio_lo,query
2019-02-03,0.4878048780487805,0.5061728395061728,0.4698795180722892,MSFT stock
2019-02-10,0.41463414634146345,0.43209876543209874,0.3975903614457832,MSFT stock
2019-02-17,0.3902439024390244,0.4074074074074074,0.3734939759036145,MSFT stock
2019-02-24,0.43902439024390244,0.4567901234567901,0.42168674698795183,MSFT stock
2019-03-03,0.34146341463414637,0.35802469135802467,0.32530120481927716,MSFT stock
2019-03-10,0.4878048780487805,0.5061728395061728,0.4698795180722892,MSFT stock
2019-03-17,0.4878048780487805,0.5061728395061728,0.4698795180722892,MSFT stock
2019-03-24,0.41463414634146345,0.43209876543209874,0.3975903614457832,MSFT stock
2019-03-31,0.41463414634146345,0.43209876543209874,0.3975903614457832,MSFT stock
2019-04-07,0.43902439024390244,0.4567901234567901,0.42168674698795183,MSFT stock
2019-04-14,0.3902439024390244,0.4074074074074074,0.3734939759036145,MSFT stock
2019-04-21,1.1219512195121952,1.1481481481481481,1.0963855421686748,MSFT stock
2019-04-28,0.6585365853658537,0.6790123456790124,0.6385542168674699,MSFT stock
2019-05-05,0.5609756097560976,0.5802469135802468,0.5421686746987953,MSFT stock
2019-05-12,0.6097560975609756,0.6296296296296297,0.5903614457831325,MSFT stock
2019-05-19,0.46341463414634143,0.48148148148148145,0.44578313253012053,MSFT stock
2019-05-26,0.34146341463414637,0.35802469135802467,0.32530120481927716,MSFT stock
2019-06-02,0.5121951219512195,0.5308641975308641,0.49397590361445787,MSFT stock
2019-06-09,0.5121951219512195,0.5308641975308641,0.49397590361445787,MSFT stock
2019-06-16,0.5609756097560976,0.5802469135802468,0.5421686746987953,MSFT stock
2019-06-23,0.46341463414634143,0.48148148148148145,0.44578313253012053,MSFT stock
2019-06-30,0.43902439024390244,0.4567901234567901,0.42168674698795183,MSFT stock
2019-07-07,0.5609756097560976,0.5802469135802468,0.5421686746987953,MSFT stock
2019-07-14,0.8780487804878049,0.9012345679012345,0.8554216867469879,MSFT stock
2019-07-21,0.7073170731707317,0.728395061728395,0.6867469879518072,MSFT stock
2019-07-28,0.5365853658536586,0.5555555555555556,0.5180722891566265,MSFT stock
2019-08-04,0.6341463414634146,0.654320987654321,0.6144578313253013,MSFT stock
2019-08-11,0.5609756097560976,0.5802469135802468,0.5421686746987953,MSFT stock
2019-08-18,0.5121951219512195,0.5308641975308641,0.49397590361445787,MSFT stock
2019-08-25,0.5365853658536586,0.5555555555555556,0.5180722891566265,MSFT stock
2019-09-01,0.41463414634146345,0.43209876543209874,0.3975903614457832,MSFT stock
2019-09-08,0.5365853658536586,0.5555555555555556,0.5180722891566265,MSFT stock
2019-09-15,0.6341463414634146,0.654320987654321,0.6144578313253013,MSFT stock
2019-09-22,0.5121951219512195,0.5308641975308641,0.49397590361445787,MSFT stock
2019-09-29,0.5121951219512195,0.5308641975308641,0.49397590361445787,MSFT stock
2019-10-06,0.5365853658536586,0.5555555555555556,0.5180722891566265,MSFT stock
2019-10-13,0.5365853658536586,0.5555555555555556,0.5180722891566265,MSFT stock
2019-10-20,1.1219512195121952,1.1481481481481481,1.0963855421686748,MSFT stock
2019-10-27,0.8536585365853658,0.8765432098765431,0.8313253012048193,MSFT stock
2019-11-03,0.6341463414634146,0.654320987654321,0.6144578313253013,MSFT stock
2019-11-10,0.7073170731707317,0.728395061728395,0.6867469879518072,MSFT stock
2019-11-17,0.6585365853658537,0.6790123456790124,0.6385542168674699,MSFT stock
2019-11-24,0.5121951219512195,0.5308641975308641,0.49397590361445787,MSFT stock
2019-12-01,0.5121951219512195,0.5308641975308641,0.49397590361445787,MSFT stock
2019-12-08,0.5609756097560976,0.5802469135802468,0.5421686746987953,MSFT stock
2019-12-15,0.6585365853658537,0.6790123456790124,0.6385542168674699,MSFT stock
2019-12-22,0.5365853658536586,0.5555555555555556,0.5180722891566265,MSFT stock
2019-12-29,0.6341463414634146,0.654320987654321,0.6144578313253013,MSFT stock
2020-01-05,0.7560975609756098,0.7777777777777778,0.7349397590361446,MSFT stock
2020-01-12,0.8048780487804879,0.8271604938271605,0.783132530120482,MSFT stock
2020-01-19,0.6585365853658537,0.6790123456790124,0.6385542168674699,MSFT stock
2020-01-26,1.2682926829268293,1.2962962962962963,1.2409638554216869,MSFT stock
2020-02-02,1.3658536585365855,1.3950617283950615,1.3373493975903616,MSFT stock
2020-02-09,1.6585365853658538,1.691358024691358,1.6265060240963858,MSFT stock
2020-02-16,1.0975609756097562,1.1234567901234567,1.072289156626506,MSFT stock
2020-02-23,1.951219512195122,1.9876543209876543,1.91566265060241,MSFT stock
2020-03-01,1.7073170731707317,1.7407407407407405,1.6746987951807228,MSFT stock
2020-03-08,2.292682926829268,2.333333333333333,2.2530120481927716,MSFT stock
2020-03-15,2.1463414634146343,2.185185185185185,2.108433734939759,MSFT stock
2020-03-22,1.8292682926829267,1.8641975308641974,1.7951807228915664,MSFT stock
2020-03-29,1.6097560975609757,1.6419753086419753,1.5783132530120485,MSFT stock
2020-04-05,1.3414634146341464,1.3703703703703705,1.313253012048193,MSFT stock
2020-04-12,1.4878048780487805,1.5185185185185184,1.457831325301205,MSFT stock
2020-04-19,1.3170731707317074,1.345679012345679,1.2891566265060244,MSFT stock
2020-04-26,1.8292682926829267,1.8641975308641974,1.7951807228915664,MSFT stock
2020-05-03,1.3658536585365855,1.3950617283950615,1.3373493975903616,MSFT stock
2020-05-10,1.2439024390243902,1.2716049382716048,1.216867469879518,MSFT stock
2020-05-17,1.1219512195121952,1.1481481481481481,1.0963855421686748,MSFT stock
2020-05-24,0.9512195121951219,0.9753086419753086,0.9277108433734941,MSFT stock
2020-05-31,0.9999999999999999,1.0246913580246912,0.9759036144578315,MSFT stock
2020-06-07,1.3658536585365855,1.3950617283950615,1.3373493975903616,MSFT stock
2020-06-14,1.146341463414634,1.1728395061728394,1.1204819277108435,MSFT stock
2020-06-21,1.3902439024390243,1.419753086419753,1.3614457831325302,MSFT stock
2020-06-28,0.9512195121951219,0.9753086419753086,0.9277108433734941,MSFT stock
2020-07-05,1.3658536585365855,1.3950617283950615,1.3373493975903616,MSFT stock
2020-07-12,1.4878048780487805,1.5185185185185184,1.457831325301205,MSFT stock
2020-07-19,2.4390243902439024,2.4691358024691357,2.4096385542168677,MSFT stock
2020-07-26,1.6829268292682926,1.7160493827160492,1.6506024096385545,MSFT stock
2019-01-06,1.272727272727273,1.2988505747126435,1.2471910112359552,AMZN stock
2019-01-13,1.090909090909091,1.114942528735632,1.0674157303370786,AMZN stock
2019-01-20,0.8863636363636365,0.9080459770114943,0.8651685393258428,AMZN stock
2019-01-27,1.7045454545454546,1.735632183908046,1.6741573033707866,AMZN stock
2019-02-03,1.0681818181818181,1.0919540229885056,1.0449438202247192,AMZN stock
2019-02-10,1.0454545454545456,1.0689655172413792,1.0224719101123596,AMZN stock
2019-02-17,0.6818181818181819,0.7011494252873562,0.6629213483146068,AMZN stock
2019-02-24,0.7500000000000001,0.7701149425287356,0.7303370786516855,AMZN stock
2019-03-03,0.9090909090909092,0.9310344827586207,0.8876404494382023,AMZN stock
2019-03-10,0.8181818181818182,0.8390804597701149,0.7977528089887641,AMZN stock
2019-03-17,0.9772727272727273,0.9999999999999999,0.9550561797752809,AMZN stock
2019-03-24,0.8181818181818182,0.8390804597701149,0.7977528089887641,AMZN stock
2019-03-31,0.8863636363636365,0.9080459770114943,0.8651685393258428,AMZN stock
2019-04-07,0.8181818181818182,0.8390804597701149,0.7977528089887641,AMZN stock
2019-04-14,0.6363636363636365,0.6551724137931033,0.6179775280898877,AMZN stock
2019-04-21,1.4318181818181819,1.4597701149425286,1.404494382022472,AMZN stock
2019-04-28,1.1136363636363638,1.1379310344827585,1.0898876404494382,AMZN stock
2019-05-05,1.0681818181818181,1.0919540229885056,1.0449438202247192,AMZN stock
2019-05-12,1.022727272727273,1.0459770114942528,1.0,AMZN stock
2019-05-19,0.8409090909090909,0.8620689655172413,0.8202247191011236,AMZN stock
2019-05-26,0.6363636363636365,0.6551724137931033,0.6179775280898877,AMZN stock
2019-06-02,1.0454545454545456,1.0689655172413792,1.0224719101123596,AMZN stock
2019-06-09,0.7045454545454546,0.7241379310344828,0.6853932584269663,AMZN stock
2019-06-16,0.7954545454545455,0.8160919540229884,0.7752808988764045,AMZN stock
2019-06-23,0.6818181818181819,0.7011494252873562,0.6629213483146068,AMZN stock
2019-06-30,0.5909090909090909,0.6091954022988506,0.5730337078651686,AMZN stock
2019-07-07,0.8863636363636365,0.9080459770114943,0.8651685393258428,AMZN stock
2019-07-14,0.7500000000000001,0.7701149425287356,0.7303370786516855,AMZN stock
2019-07-21,1.1363636363636365,1.160919540229885,1.1123595505617978,AMZN stock
2019-07-28,0.8636363636363638,0.8850574712643677,0.8426966292134832,AMZN stock
2019-08-04,1.0,1.0229885057471264,0.9775280898876405,AMZN stock
2019-08-11,0.9318181818181819,0.9540229885057471,0.9101123595505619,AMZN stock
2019-08-18,0.6818181818181819,0.7011494252873562,0.6629213483146068,AMZN stock
2019-08-25,0.6590909090909091,0.6781609195402298,0.6404494382022472,AMZN stock
2019-09-01,0.5681818181818182,0.5862068965517241,0.550561797752809,AMZN stock
2019-09-08,0.7045454545454546,0.7241379310344828,0.6853932584269663,AMZN stock
2019-09-15,0.6590909090909091,0.6781609195402298,0.6404494382022472,AMZN stock
2019-09-22,0.6363636363636365,0.6551724137931033,0.6179775280898877,AMZN stock
2019-09-29,0.6818181818181819,0.7011494252873562,0.6629213483146068,AMZN stock
2019-10-06,0.6363636363636365,0.6551724137931033,0.6179775280898877,AMZN stock
2019-10-13,0.6136363636363638,0.632183908045977,0.5955056179775282,AMZN stock
2019-10-20,1.340909090909091,1.3678160919540228,1.3146067415730338,AMZN stock
2019-10-27,0.8409090909090909,0.8620689655172413,0.8202247191011236,AMZN stock
2019-11-03,0.7045454545454546,0.7241379310344828,0.6853932584269663,AMZN stock
2019-11-10,0.6136363636363638,0.632183908045977,0.5955056179775282,AMZN stock
2019-11-17,0.5909090909090909,0.6091954022988506,0.5730337078651686,AMZN stock
2019-11-24,0.5227272727272728,0.5402298850574712,0.5056179775280899,AMZN stock
2019-12-01,0.6818181818181819,0.7011494252873562,0.6629213483146068,AMZN stock
2019-12-08,0.5681818181818182,0.5862068965517241,0.550561797752809,AMZN stock
2019-12-15,0.6136363636363638,0.632183908045977,0.5955056179775282,AMZN stock
2019-12-22,0.6818181818181819,0.7011494252873562,0.6629213483146068,AMZN stock
2019-12-29,0.7045454545454546,0.7241379310344828,0.6853932584269663,AMZN stock
2020-01-05,0.9318181818181819,0.9540229885057471,0.9101123595505619,AMZN stock
2020-01-12,0.7272727272727274,0.7471264367816092,0.7078651685393259,AMZN stock
2020-01-19,0.6136363636363638,0.632183908045977,0.5955056179775282,AMZN stock
2020-01-26,1.6363636363636365,1.6666666666666665,1.606741573033708,AMZN stock
2020-02-02,1.1590909090909092,1.1839080459770115,1.1348314606741574,AMZN stock
2020-02-09,1.1363636363636365,1.160919540229885,1.1123595505617978,AMZN stock
2020-02-16,0.7727272727272728,0.793103448275862,0.752808988764045,AMZN stock
2020-02-23,1.3863636363636365,1.4137931034482758,1.3595505617977528,AMZN stock
2020-03-01,1.1818181818181819,1.206896551724138,1.157303370786517,AMZN stock
2020-03-08,1.8409090909090913,1.8735632183908044,1.808988764044944,AMZN stock
2020-03-15,2.0909090909090913,2.1264367816091956,2.0561797752808992,AMZN stock
2020-03-22,1.5454545454545456,1.5747126436781609,1.5168539325842698,AMZN stock
2020-03-29,1.0,1.0229885057471264,0.9775280898876405,AMZN stock
2020-04-05,0.9545454545454546,0.9770114942528735,0.9325842696629214,AMZN stock
2020-04-12,1.8863636363636365,1.9195402298850572,1.853932584269663,AMZN stock
2020-04-19,1.6136363636363638,1.64367816091954,1.5842696629213484,AMZN stock
2020-04-26,2.25,2.28735632183908,2.213483146067416,AMZN stock
2020-05-03,1.340909090909091,1.3678160919540228,1.3146067415730338,AMZN stock
2020-05-10,1.022727272727273,1.0459770114942528,1.0,AMZN stock
2020-05-17,1.1363636363636365,1.160919540229885,1.1123595505617978,AMZN stock
2020-05-24,0.8409090909090909,0.8620689655172413,0.8202247191011236,AMZN stock
2020-05-31,0.9090909090909092,0.9310344827586207,0.8876404494382023,AMZN stock
2020-06-07,1.340909090909091,1.3678160919540228,1.3146067415730338,AMZN stock
2020-06-14,1.0454545454545456,1.0689655172413792,1.0224719101123596,AMZN stock
2020-06-21,1.1590909090909092,1.1839080459770115,1.1348314606741574,AMZN stock
2020-06-28,1.1818181818181819,1.206896551724138,1.157303370786517,AMZN stock
2020-07-05,1.6590909090909092,1.689655172413793,1.6292134831460674,AMZN stock
2020-07-12,1.8409090909090913,1.8735632183908044,1.808988764044944,AMZN stock
2020-07-19,1.9318181818181819,1.9655172413793103,1.898876404494382,AMZN stock
2020-07-26,2.272727272727273,2.2988505747126435,2.247191011235955,AMZN stock
2019-01-06,0.24,0.24852517985611508,0.23166666666666663,GOOG stock
2019-01-13,0.19999999999999998,0.20794964028776977,0.1922340425531915,GOOG stock
2019-01-20,0.17999999999999997,0.18766187050359712,0.17251773049645389,GOOG stock
2019-01-27,0.24,0.24852517985611508,0.23166666666666663,GOOG stock
2019-02-03,0.48,0.491978417266187,0.46826241134751767,GOOG stock
2019-02-10,0.27,0.2789568345323741,0.261241134751773,GOOG stock
2019-02-17,0.17999999999999997,0.18766187050359712,0.17251773049645389,GOOG stock
2019-02-24,0.16999999999999998,0.17751798561151078,0.1626595744680851,GOOG stock
2019-03-03,0.21,0.2180935251798561,0.20209219858156025,GOOG stock
2019-03-10,0.21999999999999997,0.22823741007194243,0.21195035460992906,GOOG stock
2019-03-17,0.26,0.2688129496402878,0.25138297872340426,GOOG stock
2019-03-24,0.18999999999999997,0.19780575539568343,0.18237588652482267,GOOG stock
2019-03-31,0.21999999999999997,0.22823741007194243,0.21195035460992906,GOOG stock
2019-04-07,0.19999999999999998,0.20794964028776977,0.1922340425531915,GOOG stock
2019-04-14,0.15999999999999998,0.16737410071942443,0.1528014184397163,GOOG stock
2019-04-21,0.26,0.2688129496402878,0.25138297872340426,GOOG stock
2019-04-28,0.7,0.7151438848920862,0.6851418439716311,GOOG stock
2019-05-05,0.33999999999999997,0.3499640287769784,0.3302482269503546,GOOG stock
2019-05-12,0.32999999999999996,0.33982014388489207,0.3203900709219858,GOOG stock
2019-05-19,0.26,0.2688129496402878,0.25138297872340426,GOOG stock
2019-05-26,0.21,0.2180935251798561,0.20209219858156025,GOOG stock
2019-06-02,0.42,0.431115107913669,0.4091134751773049,GOOG stock
2019-06-09,0.21999999999999997,0.22823741007194243,0.21195035460992906,GOOG stock
2019-06-16,0.24,0.24852517985611508,0.23166666666666663,GOOG stock
2019-06-23,0.21999999999999997,0.22823741007194243,0.21195035460992906,GOOG stock
2019-06-30,0.18999999999999997,0.19780575539568343,0.18237588652482267,GOOG stock
2019-07-07,0.21999999999999997,0.22823741007194243,0.21195035460992906,GOOG stock
2019-07-14,0.16999999999999998,0.17751798561151078,0.1626595744680851,GOOG stock
2019-07-21,0.5,0.5122661870503598,0.4879787234042553,GOOG stock
2019-07-28,0.26,0.2688129496402878,0.25138297872340426,GOOG stock
2019-08-04,0.22999999999999998,0.23838129496402877,0.22180851063829787,GOOG stock
2019-08-11,0.24,0.24852517985611508,0.23166666666666663,GOOG stock
2019-08-18,0.19999999999999998,0.20794964028776977,0.1922340425531915,GOOG stock
2019-08-25,0.18999999999999997,0.19780575539568343,0.18237588652482267,GOOG stock
2019-09-01,0.15999999999999998,0.16737410071942443,0.1528014184397163,GOOG stock
2019-09-08,0.19999999999999998,0.20794964028776977,0.1922340425531915,GOOG stock
2019-09-15,0.17999999999999997,0.18766187050359712,0.17251773049645389,GOOG stock
2019-09-22,0.16999999999999998,0.17751798561151078,0.1626595744680851,GOOG stock
2019-09-29,0.15999999999999998,0.16737410071942443,0.1528014184397163,GOOG stock
2019-10-06,0.15999999999999998,0.16737410071942443,0.1528014184397163,GOOG stock
2019-10-13,0.17999999999999997,0.18766187050359712,0.17251773049645389,GOOG stock
2019-10-20,0.18999999999999997,0.19780575539568343,0.18237588652482267,GOOG stock
2019-10-27,0.45999999999999996,0.47169064748201434,0.44854609929078015,GOOG stock
2019-11-03,0.21999999999999997,0.22823741007194243,0.21195035460992906,GOOG stock
2019-11-10,0.17999999999999997,0.18766187050359712,0.17251773049645389,GOOG stock
2019-11-17,0.17999999999999997,0.18766187050359712,0.17251773049645389,GOOG stock
2019-11-24,0.13,0.13694244604316547,0.12322695035460993,GOOG stock
2019-12-01,0.21,0.2180935251798561,0.20209219858156025,GOOG stock
2019-12-08,0.16999999999999998,0.17751798561151078,0.1626595744680851,GOOG stock
2019-12-15,0.15999999999999998,0.16737410071942443,0.1528014184397163,GOOG stock
2019-12-22,0.16999999999999998,0.17751798561151078,0.1626595744680851,GOOG stock
2019-12-29,0.18999999999999997,0.19780575539568343,0.18237588652482267,GOOG stock
2020-01-05,0.30999999999999994,0.31953237410071944,0.3006737588652482,GOOG stock
2020-01-12,0.27999999999999997,0.2891007194244604,0.27109929078014183,GOOG stock
2020-01-19,0.25,0.2586690647482014,0.24152482269503545,GOOG stock
2020-01-26,0.26,0.2688129496402878,0.25138297872340426,GOOG stock
2020-02-02,0.59,0.6035611510791367,0.5767021276595744,GOOG stock
2020-02-09,0.3,0.30938848920863304,0.2908156028368794,GOOG stock
2020-02-16,0.21999999999999997,0.22823741007194243,0.21195035460992906,GOOG stock
2020-02-23,0.43,0.44125899280575537,0.4189716312056737,GOOG stock
2020-03-01,0.35999999999999993,0.37025179856115104,0.3499645390070921,GOOG stock
2020-03-08,0.61,0.6238489208633093,0.596418439716312,GOOG stock
2020-03-15,0.6,0.6137050359712231,0.5865602836879432,GOOG stock
2020-03-22,0.5499999999999999,0.5629856115107914,0.5372695035460993,GOOG stock
2020-03-29,0.39999999999999997,0.4108273381294964,0.3893971631205674,GOOG stock
2020-04-05,0.32999999999999996,0.33982014388489207,0.3203900709219858,GOOG stock
2020-04-12,0.37999999999999995,0.3905395683453237,0.36968085106382975,GOOG stock
2020-04-19,0.32999999999999996,0.33982014388489207,0.3203900709219858,GOOG stock
2020-04-26,0.7,0.7151438848920862,0.6851418439716311,GOOG stock
2020-05-03,0.31999999999999995,0.3296762589928057,0.310531914893617,GOOG stock
2020-05-10,0.3,0.30938848920863304,0.2908156028368794,GOOG stock
2020-05-17,0.3,0.30938848920863304,0.2908156028368794,GOOG stock
2020-05-24,0.21999999999999997,0.22823741007194243,0.21195035460992906,GOOG stock
2020-05-31,0.22999999999999998,0.23838129496402877,0.22180851063829787,GOOG stock
2020-06-07,0.27999999999999997,0.2891007194244604,0.27109929078014183,GOOG stock
2020-06-14,0.24,0.24852517985611508,0.23166666666666663,GOOG stock
2020-06-21,0.27,0.2789568345323741,0.261241134751773,GOOG stock
2020-06-28,0.24,0.24852517985611508,0.23166666666666663,GOOG stock
2020-07-05,0.29,0.29924460431654676,0.2809574468085106,GOOG stock
2020-07-12,0.27,0.2789568345323741,0.261241134751773,GOOG stock
2020-07-19,0.26,0.2688129496402878,0.25138297872340426,GOOG stock
2020-07-26,0.5599999999999999,0.5731294964028777,0.5471276595744681,GOOG stock
2019-01-06,0.1,0.10712121212121213,0.09311881188118812,VTI stock
2019-01-13,0.08,0.08671717171717172,0.07351485148514851,VTI stock
2019-01-20,0.06,0.06631313131313132,0.05391089108910891,VTI stock
2019-01-27,0.06,0.06631313131313132,0.05391089108910891,VTI stock
2019-02-03,0.07,0.07651515151515152,0.06371287128712871,VTI stock
2019-02-10,0.08,0.08671717171717172,0.07351485148514851,VTI stock
2019-02-17,0.05,0.05611111111111111,0.044108910891089106,VTI stock
2019-02-24,0.07,0.07651515151515152,0.06371287128712871,VTI stock
2019-03-03,0.08,0.08671717171717172,0.07351485148514851,VTI stock
2019-03-10,0.08,0.08671717171717172,0.07351485148514851,VTI stock
2019-03-17,0.08,0.08671717171717172,0.07351485148514851,VTI stock
2019-03-24,0.07,0.07651515151515152,0.06371287128712871,VTI stock
2019-03-31,0.08,0.08671717171717172,0.07351485148514851,VTI stock
2019-04-07,0.08,0.08671717171717172,0.07351485148514851,VTI stock
2019-04-14,0.09,0.09691919191919192,0.08331683168316832,VTI stock
2019-04-21,0.09,0.09691919191919192,0.08331683168316832,VTI stock
2019-04-28,0.08,0.08671717171717172,0.07351485148514851,VTI stock
2019-05-05,0.09,0.09691919191919192,0.08331683168316832,VTI stock
2019-05-12,0.1,0.10712121212121213,0.09311881188118812,VTI stock
2019-05-19,0.07,0.07651515151515152,0.06371287128712871,VTI stock
2019-05-26,0.07,0.07651515151515152,0.06371287128712871,VTI stock
2019-06-02,0.09,0.09691919191919192,0.08331683168316832,VTI stock
