,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,RELV,2020-03-27,2020-03-27 12:44:14,FY,-444360.0,583820.0,0.0,21224.0,-2294260.0,-644823.0,843881.0,-783880.0,1876360.0,-722990.0,-942590.0,-98773.0,0.0,0.0,0.0,162457.0,63680.0,0.0,0.0,0.0,0.0,2130779.0,500000.0,19710.0,-359200.0,1630770.0,1989970.0,-942590.0,-98770.0,-1041360.0,https://www.sec.gov/Archives/edgar/data/768710/000143774920006287/0001437749-20-006287-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000143774920006287/relv20191231_10k.htm
0,2018-12-31,RELV,2019-03-29,2019-03-29 10:29:52,FY,-1903340.0,810440.0,0.0,23627.0,2033000.0,-377466.0,-26036.0,366437.0,4170620.0,10700.0,-1169920.0,-181343.0,0.0,0.0,0.0,3190607.0,3009260.0,-3045421.0,0.0,0.0,0.0,1989974.0,-3045420.0,-76730.0,-1282810.0,1989980.0,3272790.0,-1169920.0,-181340.0,-1351260.0,https://www.sec.gov/Archives/edgar/data/768710/000143774919005992/0001437749-19-005992-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000143774919005992/relv20181231_10k.htm
0,2017-12-31,RELV,2018-03-29,2018-03-29 11:03:15,FY,-696910.0,900130.0,508000.0,33776.0,-2171050.0,104671.0,15472.0,-1030062.0,2137620.0,-116270.0,-156800.0,-499409.0,0.0,0.0,0.0,122303.0,-377110.0,-363736.0,0.0,0.0,0.0,3772788.0,136260.0,63610.0,-334030.0,3272790.0,3606820.0,-156800.0,-499410.0,-656210.0,https://www.sec.gov/Archives/edgar/data/768710/000143774918005793/0001437749-18-005793-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000143774918005793/relv20171231_10k.htm
0,2016-12-31,RELV,2017-03-28,2017-03-28 11:13:45,FY,-625060.0,984030.0,-3000.0,60342.0,-771780.0,-39282.0,537665.0,404767000,4308670.0,-205030.0,1525270.0,-173903.0,0.0,-2211.0,0.0,105941.0,-70170.0,-1017367.0,0.0,-2210.0,0.0,0.0,-1019580.0,-90970.0,344550.0,3606810.0,3262260.0,1525270.0,-173900.0,1351370.0,https://www.sec.gov/Archives/edgar/data/768710/000114420417016959/0001144204-17-016959-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000114420417016959/v461861_10k.htm
0,2015-12-31,RELV,2016-03-24,2016-03-24 11:23:46,FY,-1224670.0,1003100.0,92000.0,63064.0,-568280.0,156865.0,-138490.0,-603020000,5080450.0,72270.0,-799560.0,-250284.0,0.0,0.0,0.0,104126.0,-146160.0,-3482561.0,0.0,0.0,0.0,6011764.0,-733060.0,-48360.0,-1727130.0,3262260.0,4989390.0,-799560.0,-250280.0,-1049840.0,https://www.sec.gov/Archives/edgar/data/768710/000114420416089980/0001144204-16-089980-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000114420416089980/v433926_10k.htm
0,2014-12-31,RELV,2015-03-24,2015-03-24 11:20:14,FY,724570.0,961730.0,-615000.0,46370.0,-861270.0,-117064.0,-76392.0,-913885000,5648730.0,91440.0,-391720.0,-909403.0,0.0,0.0,0.0,-159845.0,-1069250.0,-633257.0,0.0,0.0,0.0,500000.0,-133260.0,-73180.0,-1667410.0,4992590.0,6660000.0,-391720.0,-909400.0,-1301120.0,https://www.sec.gov/Archives/edgar/data/768710/000114420415017935/0001144204-15-017935-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000114420415017935/v404148_10k.htm
0,2013-12-31,RELV,2014-03-25,2014-03-25 11:18:53,FY,780000.0,950000.0,-140000.0,41745.0,630000.0,84248.0,-3500.0,508761000,6510000.0,220000.0,2520000.0,-382580.0,0.0,-5364.0,0.0,-1382794.0,-1700000.0,-630246.0,0.0,10000.0,-380000.0,1163668.0,150000.0,-110000.0,860000.0,6660000.0,5800000.0,2520000.0,-380000.0,2140000.0,https://www.sec.gov/Archives/edgar/data/768710/000114420414017487/0001144204-14-017487-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000114420414017487/v371506_10k.htm
0,2012-12-31,RELV,2013-03-26,2013-03-26 09:36:24,FY,1360000.0,950000.0,100000.0,169413.0,-1420000.0,-40256.0,899821.0,0.0,5880000.0,-200000.0,2470000.0,-414170.0,0.0,-120378.0,0.0,-145287.0,-2790000.0,-566595.0,0.0,-70000.0,-380000.0,0.0,-1160000.0,100000.0,-1370000.0,5800000.0,7170000.0,2470000.0,-520000.0,1950000.0,https://www.sec.gov/Archives/edgar/data/768710/000114420413017393/0001144204-13-017393-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000114420413017393/v336201_10k.htm
0,2011-12-31,RELV,2012-03-23,2012-03-23 11:08:40,FY,1050000.0,1110000.0,-80000.0,170618.0,440000.0,72862.0,-471532.0,-391809000,7300000.0,320000.0,2790000.0,-618545.0,0.0,0.0,0.0,-226218.0,-680000.0,-521091.0,0.0,-120000.0,-500000.0,547.0,-1180000.0,-80000.0,840000.0,7170000.0,6330000.0,2790000.0,-410000.0,2380000.0,https://www.sec.gov/Archives/edgar/data/768710/000114420412016733/0001144204-12-016733-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000114420412016733/v305011_10k.htm
0,2010-12-31,RELV,2011-03-17,2011-03-17 17:06:39,FY,1680000.0,1240000.0,-70000.0,170618000,1390000.0,72862000,-471532000,-535328000,6860000.0,230000.0,2230000.0,41332000,0.0,0.0,0.0,0.0,-840000.0,0.0,0.0,0.0,-500000.0,0.0,-1020000.0,200000.0,570000.0,6330000.0,5760000.0,2230000.0,-620000.0,1610000.0,https://www.sec.gov/Archives/edgar/data/768710/000114420411015607/0001144204-11-015607-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000114420411015607/v215018_10k.htm
0,2009-12-31,RELV,2010-03-12,2010-03-12 16:18:39,FY,2520000.0,1190000.0,50000.0,120632000,-780000.0,505788000,1237953000,0.0,5470000.0,440000.0,5760000.0,3978000.0,0.0,0.0,0.0,0.0,-1010000.0,0.0,0.0,-5010000.0,-860000.0,0.0,-3650000.0,210000.0,1300000.0,5760000.0,4460000.0,5760000.0,-540000.0,5220000.0,https://www.sec.gov/Archives/edgar/data/768710/000114420410013129/0001144204-10-013129-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000114420410013129/v177021_10k.htm
0,2008-12-31,RELV,2009-03-13,2009-03-13 10:48:46,FY,2880000.0,1200000.0,140000.0,277864000,-6270000.0,376277000,-231833000,-2370437000,6250000.0,1200000.0,3750000.0,28445000,0.0,-1521111000,1919703000,0.0,-500000.0,0.0,0.0,-8780000.0,-1510000.0,0.0,-10290000,-190000.0,-7230000.0,4470000.0,11700000,3750000.0,-930000.0,2820000.0,https://www.sec.gov/Archives/edgar/data/768710/000114420409013740/0001144204-09-013740-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000114420409013740/v142579_10k.htm
0,2007-12-31,RELV,2008-03-14,2008-03-14 10:46:54,FY,5040000.0,1120000.0,-40000.0,155177000,-3710000.0,-50098000,-1286334000,90397000,12520000,40000.0,4760000.0,4847000.0,0.0,-1398592000,8864000000,0.0,6630000.0,0.0,0.0,-7590000.0,-1600000.0,0.0,-9200000.0,160000.0,2360000.0,11690000,9330000.0,4760000.0,-840000.0,3920000.0,https://www.sec.gov/Archives/edgar/data/768710/000114420408015249/0001144204-08-015249-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000114420408015249/v106633_10-k.htm
0,2006-12-31,RELV,2007-03-15,2007-03-15 15:05:39,FY,7900000.0,1240000.0,-190000.0,165215000,12270000,52869000,896792000,63346000,16230000,-30000.0,8960000.0,97117000,0.0,-8864000000,0.0,0.0,-9340000.0,0.0,11918792000,8530000.0,-1680000.0,0.0,3830000.0,230000.0,3680000.0,9330000.0,5650000.0,8960000.0,-570000.0,8390000.0,https://www.sec.gov/Archives/edgar/data/768710/000114420407012843/0001144204-07-012843-index.htm,https://www.sec.gov/Archives/edgar/data/768710/000114420407012843/v068144_10k.htm
