,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,BUD,2020-03-24,,FY,9990000000,4657000000,2786000000,340000000,-5000000.0,0.0,-426000000,0.0,-715000000,2538000000,13396000000,0.0,0.0,0.0,0.0,42000000,0.0,-31033000000,5575000000,0.0,-5015000000,-623000000,0.0,0.0,0.0,7169000000,6960000000,13396000000,-5174000000,8222000000,https://www.sec.gov/Archives/edgar/data/1668717/000119312520082866/0001193125-20-082866-index.htm,https://www.sec.gov/Archives/edgar/data/1668717/000119312520082866/d851882d20f.htm
0,2018-12-31,BUD,2019-03-22,,FY,5691000000,4260000000,2839000000,337000000,512000000,0.0,-603000000,0.0,-488000000,7582000000,14663000000,0.0,0.0,0.0,0.0,-427000000,0.0,-22489000000,0.0,0.0,-7761000000,-1477000000,0.0,0.0,0.0,6960000000,10356000000,14663000000,-5086000000,9577000000,https://www.sec.gov/Archives/edgar/data/1668717/000119312519083684/0001193125-19-083684-index.htm,https://www.sec.gov/Archives/edgar/data/1668717/000119312519083684/d694548d20f.htm
0,2017-12-31,BUD,2018-03-19,,FY,9183000000,4276000000,1920000000,351000000,219000000,0.0,-213000000,0.0,-616000000,5607000000,15430000000,0.0,0.0,0.0,0.0,-3500000000,0.0,-23333000000,0.0,0.0,-9275000000,-1748000000,0.0,0.0,0.0,10356000000,8395000000,15430000000,-4741000000,10689000000,https://www.sec.gov/Archives/edgar/data/1668717/000119312518087899/0001193125-18-087899-index.htm,https://www.sec.gov/Archives/edgar/data/1668717/000119312518087899/d462340d20f.htm
0,2016-12-31,BUD,2017-03-22,,FY,2769000000,3477000000,1613000000,231000000,173000000,0.0,-364000000,0.0,-470000000,7808000000,10110000000,0.0,0.0,0.0,0.0,-110000000,0.0,-23617000000,0.0,0.0,-8450000000,-3494000000,0.0,0.0,0.0,8395000000,6910000000,10110000000,-4979000000,5131000000,https://www.sec.gov/Archives/edgar/data/1668717/000119312517092177/0001193125-17-092177-index.htm,https://www.sec.gov/Archives/edgar/data/1668717/000119312517092177/d259136d20f.htm
