,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,AMTX,2020-03-12,2020-03-12 08:33:11,FY,-39477000,4482000.0,1123000.0,774000.0,-12975000,-963000.0,-491000.0,1001000.0,-45243000,7617000.0,-2034000.0,-8578000.0,0.0,0.0,0.0,0.0,-8578000.0,-164000.0,0.0,4815000.0,0.0,10905000,10085000,-5000.0,-532000.0,656000.0,1188000.0,-2034000.0,-8578000.0,-10612000,https://www.sec.gov/Archives/edgar/data/738214/000165495420002532/0001654954-20-002532-index.htm,https://www.sec.gov/Archives/edgar/data/738214/000165495420002532/amtx_10k2020.htm
0,2018-12-31,AMTX,2019-03-15,2019-03-14 17:34:49,FY,-36287000,4720000.0,0.0,981000.0,-7714000.0,1079000.0,-721000.0,2207000.0,-32268000,9296000.0,-5506000.0,-4074000.0,0.0,0.0,0.0,0.0,-4074000.0,-1775000.0,0.0,6961000.0,0.0,13354000,10391000,-51000.0,760000.0,1188000.0,428000.0,-5506000.0,-4074000.0,-9580000.0,https://www.sec.gov/Archives/edgar/data/738214/000165495419002756/0001654954-19-002756-index.htm,https://www.sec.gov/Archives/edgar/data/738214/000165495419002756/amtx_10k.htm
0,2017-12-31,AMTX,2018-03-29,2018-03-29 08:41:56,FY,-31770000,5014000.0,0.0,1101000.0,-4383000.0,-1015000.0,-2370000.0,2580000.0,-24554000,6618000.0,-8688000.0,-1116000.0,0.0,0.0,0.0,0.0,-1116000.0,-10037000,0.0,451000.0,0.0,18840000,8375000.0,371000.0,-1058000.0,428000.0,1486000.0,-8688000.0,-1116000.0,-9804000.0,https://www.sec.gov/Archives/edgar/data/738214/000165495418003317/0001654954-18-003317-index.htm,https://www.sec.gov/Archives/edgar/data/738214/000165495418003317/amtx_10k.htm
0,2016-12-31,AMTX,2017-03-17,2017-03-16 19:34:08,FY,-15636000,4796000.0,0.0,747000.0,1124000.0,-403000.0,1504000.0,-2097000.0,-20171000,4423000.0,371000.0,-629000.0,0.0,0.0,0.0,0.0,-629000.0,-18956000,0.0,0.0,0.0,20583000,1627000.0,-166000.0,1203000.0,1486000.0,283000.0,371000.0,-629000.0,-258000.0,https://www.sec.gov/Archives/edgar/data/738214/000165495417002105/0001654954-17-002105-index.htm,https://www.sec.gov/Archives/edgar/data/738214/000165495417002105/amtx_10k.htm
0,2015-12-31,AMTX,2016-03-29,2016-03-28 17:43:18,FY,-27138000,4859000.0,0.0,938000.0,-1912000.0,72000.0,-450000.0,2020000.0,-21295000,9177000.0,-786000.0,-71000.0,0.0,-7479000.0,0.0,7479000.0,-71000.0,-29293000,0.0,23000.0,0.0,37588000,816000.0,-8000.0,-49000.0,283000.0,332000.0,-786000.0,-71000.0,-857000.0,https://www.sec.gov/Archives/edgar/data/738214/000135448816006728/0001354488-16-006728-index.htm,https://www.sec.gov/Archives/edgar/data/738214/000135448816006728/amtx_10k.htm
0,2014-12-31,AMTX,2015-03-12,2015-03-12 16:00:47,FY,7133000.0,4807000.0,0.0,624000.0,4027000.0,0.0,-457000.0,-879000.0,-19383000,8820000.0,20592000,-1965000.0,0.0,0.0,0.0,0.0,-1965000.0,-255000.0,0.0,0.0,0.0,-22639000,-23226000,5000.0,-4594000.0,336000.0,4930000.0,20592000,-1965000.0,18627000,https://www.sec.gov/Archives/edgar/data/738214/000135448815001108/0001354488-15-001108-index.htm,https://www.sec.gov/Archives/edgar/data/738214/000135448815001108/amtx_10k.htm
0,2013-12-31,AMTX,2014-03-11,2014-03-11 16:33:12,FY,-24440000,4890000.0,0.0,1760072.0,27580000,-1486830.0,-210837.0,-639843.0,-23410000,17410000,-1680000.0,-1275855.0,0.0,0.0,0.0,1499852.0,220000.0,-400000.0,0.0,1080000.0,0.0,11575736,6250000.0,-160000.0,4640000.0,4930000.0,290000.0,-1680000.0,-1280000.0,-2960000.0,https://www.sec.gov/Archives/edgar/data/738214/000135448814001121/0001354488-14-001121-index.htm,https://www.sec.gov/Archives/edgar/data/738214/000135448814001121/amtx_10k.htm
0,2012-12-31,AMTX,2013-04-16,2013-04-16 17:30:12,FY,-4280000.0,3040000.0,-1090000.0,686059.0,-28690000,3113643.0,104895.0,799620.0,-50990000,-25290000,-16930000,0.0,0.0,0.0,0.0,0.0,-16460000,-9962259.0,0.0,0.0,0.0,0.0,33340000,100000.0,40000.0,290000.0,250000.0,-16930000,-1370000.0,-18300000,https://www.sec.gov/Archives/edgar/data/738214/000135448813002047/0001354488-13-002047-index.htm,https://www.sec.gov/Archives/edgar/data/738214/000135448813002047/amtx_10k.htm
0,2011-12-31,AMTX,2012-10-31,2012-10-31 17:14:36,FY,-18300000,5760000.0,-100000.0,53421000,-6080000.0,96013000,477841000,1307362000,-22300000,8080000.0,-1250000.0,-1708729000,0.0,0.0,0.0,0.0,-970000.0,-3053426.0,0.0,0.0,0.0,3053426.0,1870000.0,-80000.0,-430000.0,250000.0,680000.0,-1250000.0,-2570000.0,-3820000.0,https://www.sec.gov/Archives/edgar/data/738214/000135448812005517/0001354488-12-005517-index.htm,https://www.sec.gov/Archives/edgar/data/738214/000135448812005517/amtx_10k.htm
0,2010-12-31,AMTX,,,FY,-8560000.0,2100000.0,0.0,0.0,1720000.0,-80000.0,-80000.0,-1550000.0,-16220000,2800000.0,-3680000.0,0.0,0.0,0.0,0.0,0.0,-670000.0,0.0,0.0,0.0,0.0,0.0,4860000.0,130000.0,630000.0,680000.0,50000.0,-3680000.0,-670000.0,-4350000.0,,
