,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-02-02,SHOS,2019-05-03 00:00:00,2019-05-03 17:28:14,FY,-53464000,15320000,0.0,0.0,-41847000,162000.0,59009000,-14002000,91787000,0.0,15077000,-6438000.0,0.0,0.0,0.0,2837000.0,-3601000.0,44900000,0.0,-15110000,0.0,-36558000,-6768000.0,0.0,4708000.0,15110000,10402000,15077000,6438000.0,8639000.0,https://www.sec.gov/Archives/edgar/data/1548309/000154830919000069/0001548309-19-000069-index.html,https://www.sec.gov/Archives/edgar/data/1548309/000154830919000069/sho-020219x10k.htm
0,2018-02-03,SHOS,2018-04-19 00:00:00,2018-04-18 17:40:34,FY,-95057000,13039000,0.0,-103000.0,-79349000,-2508000.0,37521000,-52642000,133634000,0.0,-105646000,-9228000.0,0.0,0.0,0.0,0.0,-9228000.0,-111172000,0.0,-10402000,0.0,232746000,111172000,0.0,-3702000.0,10402000,14104000,-105646000,9228000.0,-114874000,https://www.sec.gov/Archives/edgar/data/1548309/000154830918000062/0001548309-18-000062-index.html,https://www.sec.gov/Archives/edgar/data/1548309/000154830918000062/sho-020318x10k.htm
0,2017-01-28,SHOS,2017-03-31 00:00:00,2017-03-30 17:49:14,FY,-131919000,13458000,79141000,109000.0,-45382000,2255000.0,61031000,26598000,212983000,0.0,28882000,-12198000,0.0,0.0,0.0,26073000,13875000,41463000,0.0,-14104000,0.0,-74256000,-46897000,0.0,-4140000.0,14104000,18244000,28882000,12198000,16684000,https://www.sec.gov/Archives/edgar/data/1548309/000154830917000038/0001548309-17-000038-index.html,https://www.sec.gov/Archives/edgar/data/1548309/000154830917000038/sho-12817x10k.htm
0,2016-01-30,SHOS,2016-04-01 00:00:00,2016-03-31 17:48:37,FY,-27261000,14546000,-6431000.0,-70000.0,-17768000,1056000.0,7897000.0,-6963000.0,258365000,0.0,25545000,-11430000,0.0,0.0,0.0,0.0,-11430000,15800000,0.0,0.0,0.0,-31417000,-15617000,0.0,-1502000.0,18244000,19746000,25545000,11430000,14115000,https://www.sec.gov/Archives/edgar/data/1548309/000154830916000077/0001548309-16-000077-index.html,https://www.sec.gov/Archives/edgar/data/1548309/000154830916000077/sho-13016x10k.htm
0,2015-01-31,SHOS,2015-04-03 00:00:00,2015-04-02 18:05:40,FY,-168805000,10172000,-7129000.0,866000.0,-9311000.0,-12988000,39364000,-7307000.0,276133000,0.0,24400000,-12849000,0.0,0.0,0.0,154000.0,-12695000,-434000.0,0.0,0.0,0.0,-15434000,-15434000,0.0,-3729000.0,19746000,23475000,24400000,12849000,11551000,https://www.sec.gov/Archives/edgar/data/1548309/000154830915000009/0001548309-15-000009-index.html,https://www.sec.gov/Archives/edgar/data/1548309/000154830915000009/sho-13115x10k.htm
0,2014-02-01,SHOS,2014-04-04 00:00:00,2014-04-03 18:04:09,FY,35550000,12006000,18614000,911000.0,27627000,-26823000,-53670000,-11095000,285444000,0.0,-54368000,-10704000,0.0,-12523000,0.0,15164000,-8063000.0,-739000.0,0.0,-12523000,0.0,78361000,65838000,0.0,3407000.0,23475000,20068000,-54368000,10704000,-65072000,https://www.sec.gov/Archives/edgar/data/1548309/000154830914000011/0001548309-14-000011-index.html,https://www.sec.gov/Archives/edgar/data/1548309/000154830914000011/sho-2114x10k.htm
0,2013-02-02,SHOS,2013-04-02 00:00:00,2013-04-01 18:20:58,FY,60080000,9474000.0,-1641000.0,0.0,0.0,-10301000,-34779000,79491000,257817000,0.0,121584000,-8110000.0,0.0,0.0,0.0,0.0,-8110000.0,-360700000,0.0,-20068000,-100000000,386668000,-94100000,0.0,19374000,20068000,694000.0,121584000,8110000.0,113474000,https://www.sec.gov/Archives/edgar/data/1548309/000154830913000008/0001548309-13-000008-index.html,https://www.sec.gov/Archives/edgar/data/1548309/000154830913000008/sho-2213x10k.htm
