,date,symbol,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
0,2019-09-30,BID,2019-11-12 00:00:00,2019-11-12 11:34:56,Q3,81695000,0.0,81695000,421234000,28096000,138197000,669222000,412631000,55380000,10534000,65914000,0.0,0.0,0.0,478545000,1163514000,2311281000,80237000,0.0,0.0,31711000,518428000,630376000,9590000.0,0.0,0.0,39426000,49016000,0.0,1868887000,716000.0,885016000,-78334000,0.0,442263000,2311281000,0.0,645539000,563844000,https://www.sec.gov/Archives/edgar/data/823094/000082309419000050/0000823094-19-000050-index.html,https://www.sec.gov/Archives/edgar/data/823094/000082309419000050/bid9302019-10q.htm
0,2019-06-30,BID,2019-07-30 00:00:00,2019-07-30 16:21:58,Q2,132137000,1235000.0,133372000,900362000,32204000,137323000,1203261000,405657000,55540000,11354000,66894000,714918000,31849000,328009000,1547327000,1074776000,2750588000,94752000,17129000,49782000,1017000.0,996536000,1159216000,639689000,0.0,14008000,39789000,693486000,404807000,2257509000,716000.0,938375000,-73335000,0.0,493079000,2750588000,716153000,656818000,524681000,https://www.sec.gov/Archives/edgar/data/823094/000082309419000029/0000823094-19-000029-index.html,https://www.sec.gov/Archives/edgar/data/823094/000082309419000029/bid6302019-10q.htm
0,2019-03-31,BID,2019-05-02 00:00:00,2019-05-02 07:23:48,Q1,124332000,415000.0,124747000,764059000,43137000,163669000,1095612000,400150000,55581000,12174000,67755000,664703000,30835000,324266000,1487709000,1019804000,2583321000,107930000,16960000,32189000,1017000.0,789393000,947489000,637008000,0.0,14940000,40944000,692892000,511246000,2151627000,716000.0,881368000,-71069000,0.0,431694000,2583321000,665118000,653968000,529636000,https://www.sec.gov/Archives/edgar/data/823094/000162828019005623/0001628280-19-005623-index.html,https://www.sec.gov/Archives/edgar/data/823094/000162828019005623/bid3312019-10q_xbrl.htm
0,2018-12-31,BID,2019-02-28 00:00:00,2019-02-28 07:24:32,Q4,178579000,462000.0,179041000,978140000,43635000,150192000,1351008000,386736000,55573000,12993000,68566000,602389000,37035000,243354000,1338080000,882778000,2689088000,101366000,13604000,31169000,1010000.0,1101640000,1248789000,638786000,0.0,14569000,45517000,698872000,300088000,2247749000,711000.0,888333000,-72044000,0.0,441339000,2689088000,602851000,652390000,473811000,https://www.sec.gov/Archives/edgar/data/823094/000082309419000011/0000823094-19-000011-index.html,https://www.sec.gov/Archives/edgar/data/823094/000082309419000011/bid1231201810k_xbrl2018.htm
0,2018-09-30,BID,2018-11-01 00:00:00,2018-11-01 07:51:17,Q3,156272000,670000.0,156942000,611183000,54024000,239130000,1061279000,367690000,55658000,13981000,69639000,465963000,31916000,238984000,1174192000,736863000,2235471000,101919000,13514000,42385000,31916000,700188000,858006000,640515000,0.0,14190000,46569000,701274000,223865000,1783145000,711000.0,802621000,-66480000,0.0,452326000,2235471000,466633000,654029000,497757000,https://www.sec.gov/Archives/edgar/data/823094/000082309418000050/0000823094-18-000050-index.html,https://www.sec.gov/Archives/edgar/data/823094/000082309418000050/bid9302018-10q_xbrl.htm
0,2018-06-30,BID,2018-08-06 00:00:00,2018-08-06 07:32:18,Q2,432357000,274000.0,432631000,1088569000,32639000,182788000,1736627000,356162000,55670000,14613000,70283000,390507000,27948000,230140000,1075040000,648595000,2811667000,104608000,13423000,23012000,27948000,1265526000,1406569000,648411000,0.0,14035000,46171000,708617000,89910000,2205096000,711000.0,830459000,-66263000,0.0,606571000,2811667000,390781000,661834000,229477000,https://www.sec.gov/Archives/edgar/data/823094/000082309418000034/0000823094-18-000034-index.html,https://www.sec.gov/Archives/edgar/data/823094/000082309418000034/bid6302018-10q_xbrl.htm
0,2018-03-31,BID,2018-05-03 00:00:00,2018-05-03 16:14:20,Q1,335728000,377000.0,336105000,724432000,65308000,138734000,1264579000,354526000,55831000,15318000,71149000,453997000,34306000,237353000,1151331000,725656000,2415910000,106558000,12381000,8160000.0,34306000,882205000,1009304000,650988000,0.0,15753000,45552000,712293000,103499000,1825096000,711000.0,773177000,-55624000,0.0,590814000,2415910000,454374000,663369000,327641000,https://www.sec.gov/Archives/edgar/data/823094/000082309418000022/0000823094-18-000022-index.html,https://www.sec.gov/Archives/edgar/data/823094/000082309418000022/bid3312018-10q_xbrl.htm
0,2017-12-31,BID,2018-03-01 00:00:00,2018-03-01 07:43:00,Q4,544432000,339000.0,544771000,795239000,74483000,487596000,1902089000,352035000,50547000,11492000,62039000,507538000,35674000,227932000,1185218000,771144000,3087307000,90298000,308932000,8127000.0,1010000.0,1108259000,1516626000,653003000,0.0,15163000,51424000,719590000,234336000,2470552000,709000.0,779699000,-62466000,0.0,616755000,3087307000,507877000,961935000,417503000,https://www.sec.gov/Archives/edgar/data/823094/000082309418000011/0000823094-18-000011-index.html,https://www.sec.gov/Archives/edgar/data/823094/000082309418000011/bid1231201710k_xbrl2017.htm
0,2017-09-30,BID,2017-11-03 00:00:00,2017-11-03 07:33:11,Q3,311298000,239000.0,311537000,453906000,63319000,137668000,966430000,350470000,50496000,11987000,62483000,558342000,7926000.0,201024000,1180245000,767292000,2146675000,88107000,11912000,13395000,1010000.0,443180000,557604000,557190000,0.0,10377000,51667000,619234000,450001000,1626839000,709000.0,702990000,-79631000,0.0,519836000,2146675000,558581000,569102000,257804000,https://www.sec.gov/Archives/edgar/data/823094/000082309417000056/0000823094-17-000056-index.html,https://www.sec.gov/Archives/edgar/data/823094/000082309417000056/bid9302017-10q_xbrl2017.htm
0,2017-06-30,BID,2017-08-03 00:00:00,2017-08-03 07:08:12,Q2,516402000,308000.0,516710000,847332000,131193000,174447000,1669682000,347067000,50351000,12407000,62758000,559605000,7837000.0,193429000,1170696000,760871000,2840378000,91196000,38825000,21180000,1010000.0,967790000,1120001000,563762000,0.0,11800000,51857000,627419000,550002000,2297422000,708000.0,726469000,-82786000,0.0,542956000,2840378000,559913000,602587000,86185000,https://www.sec.gov/Archives/edgar/data/823094/000082309417000042/0000823094-17-000042-index.html,https://www.sec.gov/Archives/edgar/data/823094/000082309417000042/bid6302017-10q_xbrl2017.htm
0,2017-03-31,BID,2017-05-10 00:00:00,2017-05-10 07:55:41,Q1,514857000,374000.0,515231000,392022000,150762000,196412000,1254427000,346231000,50097000,12900000,62997000,560716000,7975000.0,184650000,1162569000,753341000,2416996000,80858000,6711000.0,1221000.0,34200000,576447000,699437000,597342000,0.0,12820000,50935000,661097000,566263000,1926797000,708000.0,649578000,-87540000,0.0,490199000,2416996000,561090000,604053000,89196000,https://www.sec.gov/Archives/edgar/data/823094/000082309417000023/0000823094-17-000023-index.html,https://www.sec.gov/Archives/edgar/data/823094/000082309417000023/bid03312017-10q_xbrl2017.htm
