,date,symbol,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
0,2020-09-30,TPHS,2020-11-06,2020-11-06 17:17:04,Q3,5192000.0,0.0,5192000.0,0.0,0.0,0.0,5192000.0,0.0,0.0,9357000.0,9357000.0,0.0,0.0,0.0,9357000.0,302122000,316671000,12707000,0.0,0.0,0.0,0.0,12707000,0.0,0.0,0.0,0.0,0.0,0.0,244339000,383000.0,-4107000.0,-2837000.0,78893000,72332000,316671000,0.0,0.0,-5192000.0,https://www.sec.gov/Archives/edgar/data/724742/000155837020013193/0001558370-20-013193-index.htm,https://www.sec.gov/Archives/edgar/data/724742/000155837020013193/tphs-20200930x10q.htm
0,2020-06-30,TPHS,2020-08-10,2020-08-10 16:45:48,Q2,5371000.0,0.0,5371000.0,3380000.0,0.0,0.0,5371000.0,253673000,0.0,9245000.0,9245000.0,20308000,0.0,18607000,306305000,18607000,311676000,10395000,0.0,0.0,0.0,656000.0,43913000,190433000,656000.0,656000.0,30970000,190433000,30970000,234346000,383000.0,1285000.0,-5898000.0,-2949000.0,77330000,311676000,20308000,190433000,185062000,https://www.sec.gov/Archives/edgar/data/724742/000155837020010219/0001558370-20-010219-index.htm,https://www.sec.gov/Archives/edgar/data/724742/000155837020010219/tphs-20200630x10q.htm
0,2020-03-31,TPHS,2020-05-11,2020-05-11 17:12:20,Q1,11192000,0.0,11192000,1862000.0,0.0,0.0,11192.0,310148000,0.0,9532000.0,9532000.0,20764000,0.0,16424000,9727000.0,16424000,371196000,15474.0,0.0,0.0,0.0,86364000,134586000,179958000,0.0,0.0,30769000,179958000,30769000,314544000,382000.0,-19250000,-6124000.0,-3062000.0,56652000,371196000,20764000,179958000,168766000,https://www.sec.gov/Archives/edgar/data/724742/000110465920059649/0001104659-20-059649-index.htm,https://www.sec.gov/Archives/edgar/data/724742/000110465920059649/tm2014648-1_10q.htm
0,2019-12-31,TPHS,2020-03-13,2020-03-13 16:28:15,Q4,9196000.0,0.0,9196000.0,1842000.0,0.0,0.0,9196000.0,295130000,0.0,7208000.0,7208000.0,10673000,0.0,16272000,336128000,16272000,345324000,22243000,0.0,0.0,0.0,82856000,109992000,175641000,82856000,82856000,2828000.0,175641000,2828000.0,285633000,376000.0,-15997000,-6348000.0,-3174000.0,59691000,345324000,10673000,175641000,166445000,https://www.sec.gov/Archives/edgar/data/724742/000110465920033149/0001104659-20-033149-index.htm,https://www.sec.gov/Archives/edgar/data/724742/000110465920033149/tm205283d1_10k.htm
0,2019-09-30,TPHS,2019-11-08,2019-11-08 17:16:45,Q3,5705000.0,0.0,5705000.0,4103000.0,0.0,0.0,5705.0,281959000,0.0,7710000.0,7710000.0,10867000,0.0,11311000,320478000,11311000,326183000,16199.0,0.0,0.0,0.0,79911000,100987000,172383000,79911000,79911000,2728000.0,172383000,2728000.0,273370000,376000.0,-21083000,-9640000.0,-4820000.0,52813000,326183000,10867000,172383000,166678000,https://www.sec.gov/Archives/edgar/data/724742/000110465919061781/0001104659-19-061781-index.htm,https://www.sec.gov/Archives/edgar/data/724742/000110465919061781/tm1919621d1_10q.htm
0,2019-06-30,TPHS,2019-08-07,2019-08-07 17:04:35,Q2,9048000.0,0.0,9048000.0,4021000.0,0.0,0.0,9048.0,261931000,0.0,8048000.0,8048000.0,11085000,0.0,11481000,301064000,11481000,310112000,21213.0,0.0,0.0,0.0,71020000,97797000,157326000,71020000,71020000,3331000.0,157326000,3331000.0,255123000,376000.0,-18438000,-9872000.0,-4936000.0,54989000,310112000,11085000,157326000,148278000,https://www.sec.gov/Archives/edgar/data/724742/000114420419038224/0001144204-19-038224-index.htm,https://www.sec.gov/Archives/edgar/data/724742/000114420419038224/tv526203_10q.htm
0,2019-03-31,TPHS,2019-05-08,2019-05-08 17:30:06,Q1,8884000.0,0.0,8884000.0,3887000.0,0.0,0.0,8884000.0,230003000,0.0,8558000.0,8558000.0,11293000,0.0,11498000,269792000,11498000,278676000,13394000,0.0,0.0,0.0,60604000,79847000,141696000,60604000,60604000,3534000.0,141696000,3534000.0,221543000,375000.0,-16030000,-10102000,-5051000.0,57133000,278676000,11293000,141696000,132812000,https://www.sec.gov/Archives/edgar/data/724742/000114420419024549/0001144204-19-024549-index.htm,https://www.sec.gov/Archives/edgar/data/724742/000114420419024549/tv520357_10q.htm
0,2018-12-31,TPHS,2019-03-18,2019-03-18 17:08:58,Q4,11496000,0.0,11496000,3997000.0,0.0,0.0,11496000,213064000,0.0,9173000.0,9173000.0,11526000,0.0,2529000.0,245266000,2529000.0,256762000,20983000,0.0,0.0,0.0,49247000,73968000,123333000,0.0,3815000.0,3738000.0,123333000,3738000.0,197301000,372000.0,-15466000,-7036000.0,-3518000.0,59461000,256762000,11526000,123333000,111837000,https://www.sec.gov/Archives/edgar/data/724742/000114420419014669/0001144204-19-014669-index.htm,https://www.sec.gov/Archives/edgar/data/724742/000114420419014669/tv514789_10k.htm
0,2018-09-30,TPHS,2018-11-07,2018-11-07 11:23:14,Q3,14620000,0.0,14620000,3937000.0,0.0,0.0,14620000,181884000,0.0,9777000.0,9777000.0,11781000,0.0,2585000.0,215390000,2585000.0,230010000,13610000,0.0,0.0,0.0,37255000,54020000,113998000,0.0,0.0,3155000.0,113998000,3155000.0,168018000,372000.0,-13280000,-5464000.0,-2732000.0,61992000,230010000,11781000,113998000,99378000,https://www.sec.gov/Archives/edgar/data/724742/000114420418057835/0001144204-18-057835-index.htm,https://www.sec.gov/Archives/edgar/data/724742/000114420418057835/tv505869_10q.htm
0,2018-06-30,TPHS,2018-08-08,2018-08-08 16:55:29,Q2,15200000,0.0,15200000,3900000.0,0.0,0.0,15155000,167000000,0.0,10500000,10500000,12100000,0.0,1200000.0,200799000,1200000.0,216000000,11476000,0.0,0.0,0.0,26900000,42200000,109900000,0.0,0.0,3800000.0,109900000,3800000.0,152100000,400000.0,-11000000,-5400000.0,-2700000.0,63900000,216000000,12100000,109900000,94700000,https://www.sec.gov/Archives/edgar/data/724742/000114420418042878/0001144204-18-042878-index.htm,https://www.sec.gov/Archives/edgar/data/724742/000114420418042878/tv499774_10q.htm
