,date,symbol,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
0,2019-12-31,QDEL,2020-02-13 00:00:00,2020-02-13 17:02:26,FY,52775000,0.0,52775000,104913000,58086000,1885000.0,222227000,0.0,337018000,148112000,485130000,0.0,24502000,7127000.0,688640000,1885000.0,910867000,26701000,0.0,0.0,1500000.0,18117000,125891000,0.0,0.0,0.0,22547000,225156000,18117000,351047000,42000.0,134684000,-112199000,0.0,559820000,351047000,0.0,112300000,-35265000,https://www.sec.gov/Archives/edgar/data/353569/000035356920000018/0000353569-20-000018-index.html,https://www.sec.gov/Archives/edgar/data/353569/000035356920000018/qdel-12312019x10k.htm
0,2018-12-31,QDEL,2019-02-15 00:00:00,2019-02-15 16:18:17,FY,43695000,0.0,43695000,76887000,67379000,928000.0,193397000,0.0,337021000,175029000,512050000,0.0,22192000,4831000.0,612974000,928000.0,806371000,25171000,0.0,0.0,0.0,16628000,159735000,53188000,0.0,0.0,24706000,221052000,16628000,380787000,39000.0,61763000,-96446000,0.0,425584000,380787000,0.0,107567000,63872000,https://www.sec.gov/Archives/edgar/data/353569/000035356919000013/0000353569-19-000013-index.html,https://www.sec.gov/Archives/edgar/data/353569/000035356919000013/qdel-12312018x10k.htm
0,2017-12-31,QDEL,2018-02-27 00:00:00,2018-02-27 17:20:41,FY,36086000,0.0,36086000,67046000,67078000,0.0,331229000,0.0,337028000,203827000,540855000,0.0,0.0,1582000.0,604022000,0.0,935251000,27279000,0.0,0.0,0.0,18517000,128348000,377262000,0.0,430000.0,24949000,579799000,18517000,708147000,35000.0,-12420000,-82675000,0.0,227104000,708147000,0.0,397446000,361360000,https://www.sec.gov/Archives/edgar/data/353569/000035356918000021/0000353569-18-000021-index.html,https://www.sec.gov/Archives/edgar/data/353569/000035356918000021/qdel-12312017x10k.htm
0,2016-12-31,QDEL,2017-02-16 00:00:00,2017-02-16 17:12:13,FY,169508000,0.0,169508000,24990000,26045000,0.0,225394000,0.0,83834000,27639000,111473000,0.0,0.0,525000.0,162856000,0.0,388250000,16047000,0.0,0.0,0.0,7598000.0,33612000,144340000,0.0,58000.0,2621000.0,154008000,7598000.0,187620000,33000.0,-4255000.0,-70451000,0.0,200630000,187620000,0.0,148417000,-21091000,https://www.sec.gov/Archives/edgar/data/353569/000035356917000012/0000353569-17-000012-index.html,https://www.sec.gov/Archives/edgar/data/353569/000035356917000012/qdel-12312016x10k.htm
0,2015-12-31,QDEL,2016-02-23 00:00:00,2016-02-22 19:28:14,FY,191471000,0.0,191471000,18398000,26388000,0.0,240664000,0.0,80730000,31833000,112563000,0.0,0.0,731000.0,165841000,0.0,406505000,8675000.0,0.0,0.0,3658000.0,7512000.0,30830000,143297000,0.0,1970000.0,4494000.0,156999000,7512000.0,187829000,33000.0,9553000.0,-59597000,0.0,218676000,187829000,0.0,147914000,-43557000,https://www.sec.gov/Archives/edgar/data/353569/000035356916000078/0000353569-16-000078-index.html,https://www.sec.gov/Archives/edgar/data/353569/000035356916000078/qdel-12312015x10k.htm
0,2014-12-31,QDEL,2015-02-24,2015-02-23 20:22:52,FY,200895000,0.0,200895000,34466000,24763000,0.0,275121000,0.0,80748000,41890000,122638000,0.0,0.0,4565000.0,176429000,0.0,451550000,12421000,0.0,0.0,6330000.0,7786000.0,36385000,142097000,0.0,14890000,5516000.0,170154000,7786000.0,206539000,34000.0,15632000,-60556000,0.0,245011000,206539000,0.0,147223000,-57811000,https://www.sec.gov/Archives/edgar/data/353569/000035356915000010/qdel-12302014x10k.htm,https://www.sec.gov/Archives/edgar/data/353569/000035356915000010/qdel-12302014x10k.htm
0,2013-12-31,QDEL,2014-02-27,2014-02-27 17:11:21,FY,8388000.0,0.0,8388000.0,29928000,27639000,0.0,78619000,0.0,80763000,62262000,143025000,0.0,0.0,1784000.0,192866000,0.0,271485000,6950000.0,0.0,0.0,2029000.0,6904000.0,24009000,0.0,0.0,6318000.0,10135000,23697000,6904000.0,47706000,34000.0,22706000,-55313000,0.0,223779000,47706000,0.0,5567000.0,-2800000.0,https://www.sec.gov/Archives/edgar/data/353569/000119312514073364/d649166d10k.htm,https://www.sec.gov/Archives/edgar/data/353569/000119312514073364/d649166d10k.htm
0,2012-12-31,QDEL,2013-02-22 00:00:00,2013-02-22 16:58:08,FY,14856000,0.0,14856000,32570000,15496000,0.0,74772000,0.0,71013000,60341000,131354000,0.0,0.0,1817000.0,167327000,0.0,242099000,7864000.0,0.0,0.0,2156000.0,4171000.0,23161000,5000000.0,0.0,3349000.0,694000.0,19158000,4171000.0,42319000,33000.0,15316000,-50929000,0.0,199780000,42319000,0.0,10947000,-4000000.0,https://www.sec.gov/Archives/edgar/data/353569/000119312513071645/0001193125-13-071645-index.html,https://www.sec.gov/Archives/edgar/data/353569/000119312513071645/d444100d10k.htm
0,2011-12-31,QDEL,2012-03-05 00:00:00,2012-03-05 15:58:09,FY,61332000,0.0,61332000,14813000,14654000,0.0,104726000,0.0,71013000,73830000,144843000,0.0,0.0,1239000.0,174168000,0.0,278894000,5001000.0,0.0,0.0,0.0,2459000.0,32926000,42000000,0.0,7040000.0,5595000.0,60582000,2459000.0,93508000,33000.0,10323000,-45889000,0.0,185386000,93508000,0.0,48276000,-11500000,https://www.sec.gov/Archives/edgar/data/353569/000119312512096692/0001193125-12-096692-index.html,https://www.sec.gov/Archives/edgar/data/353569/000119312512096692/d291256d10k.htm
0,2010-12-31,QDEL,2011-02-25,2011-02-25 17:41:28,FY,6788000.0,0.0,6788000.0,21821000,17707000,0.0,56027000,0.0,71013000,53675000,124688000,0.0,0.0,2123000.0,158566000,0.0,214593000,4715000.0,0.0,0.0,0.0,5507000.0,15777000,73498000,0.0,2313000.0,4208000.0,86295000,5507000.0,102072000,29000.0,2690000.0,-42578000,0.0,112521000,102072000,0.0,80054000,66710000,https://www.sec.gov/Archives/edgar/data/353569/000095012311018919/a58792e10vk.htm,https://www.sec.gov/Archives/edgar/data/353569/000095012311018919/a58792e10vk.htm
