,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2019-12-28,DXYN,2020-03-12,2020-03-12 15:19:53,FY,374582000,288377000,86205000,0.23013652551377267,0.0,83897000,83825000,667000.0,64856000,353233000,-6444000.0,11440000,19610000,0.052352,21349000,0.056994,511000.0,14962000,0.039943,-657000.0,15271000,0.040768,0.95887,0.95887,15907291,15907291,https://www.sec.gov/Archives/edgar/data/29332/000002933220000012/0000029332-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/29332/000002933220000012/dxyn10-k2019.htm
0,2018-12-29,DXYN,2019-03-08,2019-03-08 16:13:31,FY,405033000,318042000,86991000,0.21477509239987852,0.0,92537000,92473000,1010000.0,102807000.00000001,420849000,6491000.0,12653000,-3071000.0,-0.007582,-15816000,-0.039049,-3000.0,-22310000,-0.055082,-831000.0,-21384000,-0.052796,-1.35651,-1.35651,15723529,15723529,https://www.sec.gov/Archives/edgar/data/29332/000002933219000021/0000029332-19-000021-index.htm,https://www.sec.gov/Archives/edgar/data/29332/000002933219000021/dxyn10-k2018.htm
0,2017-12-30,DXYN,2018-03-13,2018-03-13 14:57:05,FY,412462000,311249000,101213000,0.24538745387453875,0.0,96344000,96171000,-118000.0,97265999.99999996,408514999.99999994,5739000.0,12947000,16640000,0.040343,3947000.0,0.009569,-21000.0,-1813000.0,-0.004396,7509000.0,-9555000.0,-0.023166,-0.60864,-0.60864,16194915,16194915,https://www.sec.gov/Archives/edgar/data/29332/000002933218000026/0000029332-18-000026-index.htm,https://www.sec.gov/Archives/edgar/data/29332/000002933218000026/dxyn10-k2017.htm
0,2016-12-31,DXYN,2017-03-13,2017-03-13 14:06:44,FY,397453000,302028000,95425000,0.24009128123325274,0.0,97137000,96983000,-109000.0,98839999.99999997,400867999.99999994,5392000.0,13515000,10007000,0.025178,-3415000.0,-0.008592,-22000.0,-8829000.0,-0.022214,-3622000.0,-5278000.0,-0.01328,-0.33751,-0.33751,15993939,15993939,https://www.sec.gov/Archives/edgar/data/29332/000002933217000024/0000029332-17-000024-index.htm,https://www.sec.gov/Archives/edgar/data/29332/000002933217000024/dxyn10-k2016.htm
0,2015-12-26,DXYN,2016-03-09,2016-03-09 14:21:13,FY,422483000,316253000,106230000,0.25144206985843215,0.0,100634000,100422000,-133000.0,104240000.00000001,420493000,4935000.0,14119000,15914000,0.037668,1990000.0,0.00471,-33000.0,-2992000.0,-0.007082,-714000.0,-2426000.0,-0.005742,-0.15615,-0.15615,16173333,16173333,https://www.sec.gov/Archives/edgar/data/29332/000002933216000142/0000029332-16-000142-index.htm,https://www.sec.gov/Archives/edgar/data/29332/000002933216000142/a2015dxyn10-k.htm
0,2014-12-27,DXYN,2015-03-12,2015-03-12 13:15:43,FY,406588000,311091000,95497000,0.2348741231910435,0.0,93317000,93182000,-139000.0,89622999.99999999,400714000,4302000.0,12850000,16803000,0.041327,5874000.0,0.014447,-14000.0,1726000.0,0.004245,1053000.0,-1402000.0,-0.003448,-0.09748,-0.09748,-46733333,-46733333,https://www.sec.gov/Archives/edgar/data/29332/000002933215000021/0000029332-15-000021-index.htm,https://www.sec.gov/Archives/edgar/data/29332/000002933215000021/a2014dxyn10-k.htm
0,2013-12-28,DXYN,2014-03-12,2014-03-12 15:31:19,FY,345100000,259400000,85700000,0.24833381628513473,0.0,76600000,76554000,500000.0,77100000.00000001,336500000,3756000.0,10260000,18673000,0.054109,8600000.0,0.02492,-100000.0,4700000.0,0.013619,-643000.0,5300000.0,0.015358,0.41085,0.41085,13225000,13225000,https://www.sec.gov/Archives/edgar/data/29332/000002933214000034/0000029332-14-000034-index.htm,https://www.sec.gov/Archives/edgar/data/29332/000002933214000034/a2013dxyn10k.htm
0,2012-12-29,DXYN,2013-03-25,2013-03-25 13:17:36,FY,266400000,201000000,65400000,0.24549549549549549,0.0,63700000,63489000,-100000.0,63600000.00000002,264600000.00000003,3146000.0,9400000.0,11245000,0.042211,1800000.0,0.006757,68000.0,-1100000.0,-0.004129,-401000.0,-900000.0,-0.003378,-0.07143,-0.07143,18540000,18540000,https://www.sec.gov/Archives/edgar/data/29332/000002933213000045/0000029332-13-000045-index.htm,https://www.sec.gov/Archives/edgar/data/29332/000002933213000045/a2012dxyn10k.htm
0,2011-12-31,DXYN,2012-03-22,2012-03-22 08:37:26,FY,270100000,204600000,65500000,0.24250277674935208,0.0,61000000,60667000,-200000.0,59799999.99999998,264399999.99999997,3470000.0,9650000.0,14804000,0.054809,5700000.0,0.021103,-300000.0,2000000.0,0.007405,684000.0,1000000.0,0.003702,0.07937,0.07937,9860000.0,9860000.0,https://www.sec.gov/Archives/edgar/data/29332/000002933212000029/0000029332-12-000029-index.htm,https://www.sec.gov/Archives/edgar/data/29332/000002933212000029/dxyn10-kx2011.htm
0,2010-12-25,DXYN,2011-03-14,2011-03-14 15:29:39,FY,231300000,174700000,56600000,0.24470384781668827,0.0,57700000,57362000,-100000.0,59200000.00000002,233900000.00000003,-4124000.0,11580000,156000.0,0.000674,-2600000.0,-0.011241,-300000.0,-7000000.0,-0.030264,-2600000.0,-4700000.0,-0.02032,-0.376,-0.376,13297142,13297142,https://www.sec.gov/Archives/edgar/data/29332/000002933211000020/0000029332-11-000020-index.htm,https://www.sec.gov/Archives/edgar/data/29332/000002933211000020/dixiegroup10k12252010.htm
