,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2020-01-10,0.6732,0.6732,0.6732,0.6732,147024.0,146911.0,0.0,0.0,0.833564,Jan 10,0.0
0,2020-01-09,0.6732,0.6732,0.6732,0.6732,146666.0,146657.0,0.0,0.0,0.833564,Jan 09,0.0
0,2020-01-08,0.6732,0.6732,0.6732,0.6732,146532.0,146440.0,0.0,0.0,0.833564,Jan 08,0.0
0,2020-01-07,0.6732,0.6732,0.6732,0.6732,146798.0,146721.0,0.0,0.0,0.833564,Jan 07,0.0
0,2020-01-06,0.6732,0.6732,0.6732,0.6732,146849.0,146864.0,0.0,0.0,0.833564,Jan 06,0.0
0,2020-01-03,0.6732,0.6732,0.6732,0.6732,146900.0,146770.0,0.0,0.0,0.833564,Jan 03,0.0
0,2020-01-02,0.6732,0.6732,0.6732,0.6732,146974.0,146841.0,0.0,0.0,0.833564,Jan 02,0.0
0,2020-01-01,0.6732,0.6732,0.6732,0.6732,146858.0,146849.0,0.0,0.0,0.833564,Jan 01,0.0
0,2019-12-31,0.6732,0.6732,0.6732,0.6732,146600.0,146616.0,0.0,0.0,0.833564,Dec 31,0.0
0,2019-12-30,0.6732,0.6732,0.6732,0.6732,146582.0,146551.0,0.0,0.0,0.833564,Dec 30,0.0
0,2019-12-27,0.6732,0.6732,0.6732,0.6732,146653.0,146764.0,0.0,0.0,0.833564,Dec 27,0.0
0,2019-12-26,0.6732,0.6732,0.6732,0.6732,146852.0,146930.0,0.0,0.0,0.833564,Dec 26,0.0
0,2019-12-25,0.6732,0.6732,0.6732,0.6732,146694.0,146563.0,0.0,0.0,0.833564,Dec 25,0.0
0,2019-12-24,0.6732,0.6732,0.6732,0.6732,146767.0,146831.0,0.0,0.0,0.833564,Dec 24,0.0
0,2019-12-23,0.6732,0.6732,0.6732,0.6732,146965.0,146875.0,0.0,0.0,0.833564,Dec 23,0.0
0,2019-12-20,0.6732,0.6732,0.6732,0.6732,147187.0,147123.0,0.0,0.0,0.833564,Dec 20,0.0
0,2019-12-19,0.6732,0.6732,0.6732,0.6732,147405.0,147445.0,0.0,0.0,0.833564,Dec 19,0.0
0,2019-12-18,0.6732,0.6732,0.6732,0.6732,147150.0,147107.0,0.0,0.0,0.833564,Dec 18,0.0
0,2019-12-17,0.6732,0.6732,0.6732,0.6732,147322.0,147438.0,0.0,0.0,0.833564,Dec 17,0.0
0,2019-12-16,0.6732,0.6732,0.6732,0.6732,147098.0,147154.0,0.0,0.0,0.833564,Dec 16,0.0
