,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2018-05-15,217.83,222.0,222.0,0.0,0.0,May 15,11.068144044321329,,,,
0,2018-05-14,217.83,884120.0,884120.0,0.18,0.083,May 14,11.068144044321329,217.78,217.94,217.71,217.8379
0,2018-05-11,217.65,538140.0,538140.0,0.09,0.041,May 11,11.058171745152354,217.6,217.72,217.52,217.623
0,2018-05-10,217.56,623575.0,623575.0,0.06,0.028,May 10,11.053185595567866,217.6,217.66,217.52,217.5747
0,2018-05-09,217.5,538824.0,538824.0,-0.01,-0.005,May 9,11.049861495844874,217.58,217.7,217.46,217.5946
0,2018-05-08,217.51,941320.0,941320.0,0.11,0.051,May 8,11.050415512465372,217.4,217.57,217.3,217.4409
0,2018-05-07,217.4,884814.0,884814.0,0.39,0.18,May 7,11.044321329639889,217.12,217.5,217.12,217.4293
0,2018-05-04,217.01,632834.0,632834.0,-0.15,-0.069,May 4,11.022714681440442,217.0,217.49,217.0,217.2151
0,2018-05-03,217.16,1040623.0,1040623.0,0.49,0.226,May 3,11.031024930747922,216.7,217.86,216.69,216.941
0,2018-05-02,216.67,1430060.0,1430060.0,0.11,0.051,May 2,11.003878116343488,216.6,216.85,216.6,216.701
0,2018-05-01,216.56,2238032.0,2238032.0,3.9,1.834,May 1,10.997783933518004,216.66,216.9,216.43,216.6331
0,2018-04-30,212.66,597031.0,597031.0,-0.19,-0.089,Apr 30,10.781717451523544,213.0,213.74,211.93,212.643
0,2018-04-27,212.85,532064.0,532064.0,0.0,0.0,Apr 27,10.792243767313018,212.85,213.28,211.88,212.6228
0,2018-04-26,212.85,773836.0,773836.0,0.37,0.174,Apr 26,10.792243767313018,212.88,213.79,211.9,212.6718
0,2018-04-25,212.48,668457.0,668457.0,1.88,0.893,Apr 25,10.771745152354569,211.16,212.75,210.85,211.9336
0,2018-04-24,210.6,593881.0,593881.0,0.68,0.324,Apr 24,10.667590027700829,209.96,212.41,209.49,210.99
0,2018-04-23,209.92,900370.0,900370.0,3.44,1.666,Apr 23,10.629916897506924,207.2,210.1,205.9,207.9684
0,2018-04-20,206.48,1475715.0,1475715.0,-2.24,-1.073,Apr 20,10.4393351800554,208.39,209.83,205.0,207.6998
0,2018-04-19,208.72,710030.0,710030.0,-0.88,-0.42,Apr 19,10.56343490304709,209.94,210.475,208.55,209.3056
0,2018-04-18,209.6,2217706.0,2217706.0,-2.46,-1.16,Apr 18,10.612188365650969,212.25,212.52,207.5,210.5979
0,2018-04-17,212.06,1538787.0,1538787.0,1.3,0.617,Apr 17,10.748476454293629,211.4,212.34,211.05,211.9135
0,2018-04-16,210.76,1441048.0,1441048.0,-0.38,-0.18,Apr 16,10.676454293628808,211.5,212.14,210.76,211.216
0,2018-04-13,211.14,1583614.0,1583614.0,-1.25,-0.589,"Apr 13, 18",10.697506925207755,212.05,212.9,211.0,211.8466
0,2018-04-12,212.39,1412393.0,1412393.0,0.54,0.255,"Apr 12, 18",10.766759002770081,211.7,213.37,211.11,212.5801
0,2018-04-11,211.85,2388461.0,2388461.0,0.68,0.322,"Apr 11, 18",10.736842105263156,211.02,212.17,210.58,211.8072
0,2018-04-10,211.17,3443955.0,3443955.0,0.71,0.337,"Apr 10, 18",10.69916897506925,211.67,213.7,211.11,212.0307
0,2018-04-09,210.46,12729180.0,12729180.0,94.55,81.572,"Apr 9, 18",10.65983379501385,209.8,211.7499,205.0,208.5197
0,2018-04-06,115.91,308255.0,308255.0,-3.69,-3.085,"Apr 6, 18",5.421606648199446,119.5,120.43,114.97,116.6297
0,2018-04-05,119.6,201047.0,201047.0,-2.3,-1.887,"Apr 5, 18",5.626038781163435,122.85,122.96,118.99,120.2998
0,2018-04-04,121.9,294948.0,294948.0,3.15,2.653,"Apr 4, 18",5.753462603878116,116.88,122.36,116.88,120.4678
