,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2021-02-15,1847.949951,1848.0,1734.0,1749.900024,1749.900024,788.0,788.0,-98.04993,-5.306,1777.30001,"February 15, 21",-0.05306
0,2021-02-12,1831.849976,1844.949951,1806.300049,1831.199951,1831.199951,399.0,399.0,-0.65002,-0.035,1827.48332,"February 12, 21",-0.00035
0,2021-02-11,1849.150024,1849.150024,1807.849976,1820.949951,1820.949951,198.0,198.0,-28.20007,-1.525,1825.98332,"February 11, 21",-0.01525
0,2021-02-10,1900.0,1900.0,1790.599976,1798.0,1798.0,579.0,579.0,-102.0,-5.368,1829.53333,"February 10, 21",-0.05368
0,2021-02-09,1750.400024,1800.0,1750.400024,1780.75,1780.75,649.0,649.0,30.34998,1.734,1777.05001,"February 09, 21",0.01734
0,2021-02-08,1669.199951,1800.0,1650.0,1750.400024,1750.400024,52452.0,52452.0,81.20007,4.865,1733.46667,"February 08, 21",0.04865
0,2021-02-05,1660.099976,1743.0,1510.0,1661.849976,1661.849976,1554.0,1554.0,1.75,0.105,1638.28333,"February 05, 21",0.00105
0,2021-02-04,1691.0,1750.0,1660.0,1711.699951,1711.699951,1109.0,1109.0,20.69995,1.224,1707.23332,"February 04, 21",0.01224
0,2021-02-03,1711.449951,1712.0,1701.650024,1711.449951,1711.449951,275.0,275.0,0.0,0.0,1708.36666,"February 03, 21",0.0
0,2021-02-02,1632.800049,1759.0,1632.800049,1723.900024,1723.900024,949.0,949.0,91.09998,5.579,1705.23336,"February 02, 21",0.05579
0,2021-02-01,1635.449951,1675.0,1635.449951,1648.949951,1648.949951,782.0,782.0,13.5,0.825,1653.1333,"February 01, 21",0.00825
0,2021-01-29,1635.199951,1667.0,1635.199951,1652.0,1652.0,635.0,635.0,16.80005,1.027,1651.39998,"January 29, 21",0.01027
0,2021-01-28,1650.199951,1662.400024,1650.0,1652.0,1652.0,740.0,740.0,1.80005,0.109,1654.80001,"January 28, 21",0.00109
0,2021-01-27,1625.800049,1668.0,1625.800049,1668.0,1668.0,10.0,10.0,42.19995,2.596,1653.93335,"January 27, 21",0.02596
0,2021-01-25,1629.099976,1658.400024,1628.699951,1631.5,1631.5,663.0,663.0,2.40002,0.147,1639.53333,"January 25, 21",0.00147
0,2021-01-22,1678.949951,1678.949951,1628.900024,1629.050049,1629.050049,610.0,610.0,-49.8999,-2.972,1645.63334,"January 22, 21",-0.02972
0,2021-01-21,1634.900024,1687.949951,1634.650024,1635.150024,1635.150024,603.0,603.0,0.25,0.015,1652.58333,"January 21, 21",0.00015
0,2021-01-20,1620.800049,1674.900024,1603.900024,1642.449951,1642.449951,762.0,762.0,21.6499,1.336,1640.41667,"January 20, 21",0.01336
0,2021-01-19,1636.800049,1644.849976,1631.0,1633.5,1633.5,301.0,301.0,-3.30005,-0.202,1636.44999,"January 19, 21",-0.00202
0,2021-01-18,1630.400024,1654.400024,1630.400024,1648.75,1648.75,705.0,705.0,18.34998,1.125,1644.51668,"January 18, 21",0.01125
0,2021-01-15,1689.849976,1689.849976,1631.949951,1651.300049,1651.300049,647.0,647.0,-38.54993,-2.281,1657.69999,"January 15, 21",-0.02281
0,2021-01-14,1648.199951,1654.400024,1641.800049,1645.050049,1645.050049,579.0,579.0,-3.1499,-0.191,1647.08337,"January 14, 21",-0.00191
0,2021-01-13,1615.099976,1725.0,1615.099976,1652.699951,1652.699951,965.0,965.0,37.59998,2.328,1664.26664,"January 13, 21",0.02328
0,2021-01-12,1646.75,1662.400024,1630.0,1644.050049,1644.050049,701.0,701.0,-2.69995,-0.164,1645.48336,"January 12, 21",-0.00164
0,2021-01-11,1652.0,1678.900024,1630.0,1646.75,1646.75,1530.0,1530.0,-5.25,-0.318,1651.88334,"January 11, 21",-0.00318
0,2021-01-08,1636.800049,1660.0,1632.099976,1648.75,1648.75,1956.0,1956.0,11.94995,0.73,1646.94999,"January 08, 21",0.0073
0,2021-01-07,1631.099976,1665.0,1631.099976,1653.050049,1653.050049,598.0,598.0,21.95007,1.346,1649.71668,"January 07, 21",0.01346
0,2021-01-06,1633.050049,1689.650024,1626.0,1647.150024,1647.150024,1550.0,1550.0,14.09998,0.863,1654.26668,"January 06, 21",0.00863
0,2021-01-05,1650.0,1667.900024,1640.0,1648.900024,1648.900024,712.0,712.0,-1.09998,-0.067,1652.26668,"January 05, 21",-0.00067
0,2021-01-04,1699.0,1699.0,1605.550049,1661.0,1661.0,516.0,516.0,-38.0,-2.237,1655.18335,"January 04, 21",-0.02237
0,2021-01-01,1663.099976,1684.0,1646.0,1664.550049,1664.550049,750.0,750.0,1.45007,0.087,1664.85002,"January 01, 21",0.00087
0,2020-12-31,1637.699951,1664.400024,1612.0,1663.150024,1663.150024,1097.0,1097.0,25.45007,1.554,1646.51668,"December 31, 20",0.01554
0,2020-12-30,1573.949951,1647.5,1573.949951,1621.449951,1621.449951,883.0,883.0,47.5,3.018,1614.29997,"December 30, 20",0.03018
0,2020-12-29,1607.0,1607.0,1587.0,1588.5,1588.5,687.0,687.0,-18.5,-1.151,1594.16667,"December 29, 20",-0.01151
0,2020-12-28,1615.0,1699.400024,1606.050049,1606.599976,1606.599976,505.0,505.0,-8.40002,-0.52,1637.35002,"December 28, 20",-0.0052
0,2020-12-24,1635.199951,1683.849976,1610.0,1631.150024,1631.150024,151.0,151.0,-4.04993,-0.248,1641.66667,"December 24, 20",-0.00248
0,2020-12-23,1709.849976,1709.849976,1621.599976,1651.5,1651.5,651.0,651.0,-58.34998,-3.413,1660.98332,"December 23, 20",-0.03413
0,2020-12-22,1610.199951,1679.900024,1610.0,1654.849976,1654.849976,743.0,743.0,44.65002,2.773,1648.25,"December 22, 20",0.02773
0,2020-12-21,1662.400024,1700.400024,1662.300049,1680.0,1680.0,502.0,502.0,17.59998,1.059,1680.90002,"December 21, 20",0.01059
0,2020-12-18,1680.0,1718.300049,1672.150024,1700.5,1700.5,649.0,649.0,20.5,1.22,1696.98336,"December 18, 20",0.0122
0,2020-12-17,1676.650024,1720.0,1676.650024,1688.5,1688.5,975.0,975.0,11.84998,0.707,1695.05001,"December 17, 20",0.00707
0,2020-12-16,1671.099976,1705.0,1671.0,1693.599976,1693.599976,613.0,613.0,22.5,1.346,1689.86666,"December 16, 20",0.01346
0,2020-12-15,1675.099976,1709.400024,1675.0,1686.349976,1686.349976,798.0,798.0,11.25,0.672,1690.25,"December 15, 20",0.00672
0,2020-12-14,1680.150024,1711.0,1680.150024,1698.949951,1698.949951,651.0,651.0,18.79993,1.119,1696.69999,"December 14, 20",0.01119
0,2020-12-11,1650.449951,1708.900024,1650.449951,1680.150024,1680.150024,654.0,654.0,29.70007,1.8,1679.83333,"December 11, 20",0.018
0,2020-12-10,1663.400024,1732.800049,1663.400024,1678.449951,1678.449951,952.0,952.0,15.04993,0.905,1691.55001,"December 10, 20",0.00905
0,2020-12-09,1683.0,1712.400024,1674.0,1680.25,1680.25,978.0,978.0,-2.75,-0.163,1688.88334,"December 09, 20",-0.00163
0,2020-12-08,1734.900024,1734.900024,1661.0,1690.400024,1690.400024,438.0,438.0,-44.5,-2.565,1695.43335,"December 08, 20",-0.02565
0,2020-12-07,1696.0,1714.0,1687.0,1693.300049,1693.300049,749.0,749.0,-2.69995,-0.159,1698.10002,"December 07, 20",-0.00159
0,2020-12-04,1716.0,1729.900024,1702.25,1706.800049,1706.800049,329.0,329.0,-9.19995,-0.536,1712.98336,"December 04, 20",-0.00536
0,2020-12-03,1731.099976,1750.400024,1725.599976,1728.099976,1728.099976,533.0,533.0,-3.0,-0.173,1734.69999,"December 03, 20",-0.00173
0,2020-12-02,1796.0,1796.0,1740.0,1750.75,1750.75,108.0,108.0,-45.25,-2.519,1762.25,"December 02, 20",-0.02519
0,2020-12-01,1880.0,1880.0,1701.0,1770.349976,1770.349976,729.0,729.0,-109.65002,-5.832,1783.78333,"December 01, 20",-0.05832
0,2020-11-27,1652.050049,1789.0,1652.050049,1787.099976,1787.099976,571.0,571.0,135.04993,8.175,1742.71668,"November 27, 20",0.08175
0,2020-11-26,1738.0,1752.0,1700.0,1749.699951,1749.699951,272.0,272.0,11.69995,0.673,1733.89998,"November 26, 20",0.00673
0,2020-11-25,1739.949951,1739.949951,1650.0,1731.400024,1731.400024,416.0,416.0,-8.54993,-0.491,1707.11666,"November 25, 20",-0.00491
0,2020-11-24,1740.0,1740.0,1680.0,1713.5,1713.5,525.0,525.0,-26.5,-1.523,1711.16667,"November 24, 20",-0.01523
0,2020-11-23,1689.0,1699.0,1684.599976,1697.599976,1697.599976,697.0,697.0,8.59998,0.509,1693.73332,"November 23, 20",0.00509
0,2020-11-20,1664.0,1679.0,1664.0,1675.050049,1675.050049,1313.0,1313.0,11.05005,0.664,1672.68335,"November 20, 20",0.00664
0,2020-11-19,1572.0,1687.949951,1572.0,1655.650024,1655.650024,2464.0,2464.0,83.65002,5.321,1638.53333,"November 19, 20",0.05321
0,2020-11-18,1649.0,1650.0,1615.050049,1649.849976,1649.849976,627.0,627.0,0.84998,0.052,1638.30001,"November 18, 20",0.00052
0,2020-11-17,1572.099976,1643.849976,1572.099976,1640.349976,1640.349976,165.0,165.0,68.25,4.341,1618.76664,"November 17, 20",0.04341
