,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2018-11-21,11.0,11.0,8.82,8.86,4904.0,4904.0,-1.14,-11.4,9.064,Nov 21,-0.0959183673469389
0,2018-11-20,10.0,10.0,10.0,10.0,1318.0,1318.0,-0.2499,-2.438,10.0,Nov 20,0.020408163265306048
0,2018-11-19,9.7,10.2499,9.7,10.2499,2194.0,2194.0,0.5499,5.669,9.7866,Nov 19,0.04590816326530607
0,2018-11-16,10.0,10.0,9.7,9.7,1198.0,1198.0,0.42,4.526,9.9325,Nov 16,-0.010204081632653206
0,2018-11-15,8.51,10.25,8.04,9.28,6899.0,6899.0,0.78,9.176,9.6479,Nov 15,-0.053061224489796055
0,2018-11-14,9.31,9.7,8.05,8.5,4121.0,4121.0,-0.6843,-7.451,9.2102,Nov 14,-0.13265306122448986
0,2018-11-13,8.65,9.46,8.65,9.1843,8039.0,8039.0,-1.2656,-12.111,9.0514,Nov 13,-0.06282653061224493
0,2018-11-12,8.5,10.4499,7.55,10.4499,4049.0,4049.0,1.4499,16.11,8.2622,Nov 12,0.06631632653061212
0,2018-11-09,10.45,10.5,8.5,9.0,10496.0,10496.0,-1.0,-10.0,9.2481,Nov 9,-0.08163265306122455
0,2018-11-08,7.2078,10.98,7.2078,10.0,32969.0,32969.0,3.0,42.857,9.6357,Nov 8,0.020408163265306048
0,2018-11-07,9.393,9.393,7.0,7.0,6005.0,6005.0,-2.27,-24.488,8.5797,Nov 7,-0.28571428571428575
0,2018-11-06,9.9,9.9,9.2325,9.27,28030.0,28030.0,-0.96,-9.384,9.4387,Nov 6,-0.05408163265306134
0,2018-11-05,10.0,10.23,9.97,10.23,5602.0,5602.0,0.0998,0.985,10.0204,Nov 5,0.043877551020408134
0,2018-11-02,10.1302,10.1302,10.1302,10.1302,100.0,100.0,-0.8698,-7.907,10.1302,Nov 2,0.033693877551020365
0,2018-11-01,11.0,11.0,11.0,11.0,300.0,300.0,-0.05,-0.452,11.0,Nov 1,0.12244897959183665
0,2018-10-30,11.05,11.05,11.05,11.05,174.0,174.0,0.0,0.0,11.05,Oct 30,0.12755102040816327
0,2018-10-25,11.02,11.05,11.02,11.05,277.0,277.0,1.0,9.95,11.035,Oct 25,0.12755102040816327
0,2018-10-24,10.1,10.1,10.02,10.05,3934.0,3934.0,-0.05,-0.495,10.0483,Oct 24,0.02551020408163265
0,2018-10-22,10.1,10.1,10.1,10.1,100.0,100.0,-0.0505,-0.498,10.1,"Oct 22, 18",0.030612244897959072
0,2018-10-19,,,,10.1505,381.0,381.0,0.0,0.0,,"Oct 19, 18",0.03576530612244882
0,2018-10-18,10.9999,10.9999,10.1505,10.1505,797.0,797.0,-0.0494,-0.484,10.7793,"Oct 18, 18",0.03576530612244882
0,2018-10-17,10.1999,10.1999,10.1999,10.1999,532.0,532.0,0.0699,0.69,10.1999,"Oct 17, 18",0.040806122448979465
0,2018-10-16,,,,10.13,27.0,27.0,0.0,0.0,,"Oct 16, 18",0.03367346938775511
0,2018-10-15,10.13,10.13,10.13,10.13,6219.0,6219.0,0.0,0.0,10.13,"Oct 15, 18",0.03367346938775511
0,2018-10-12,10.15,10.15,10.13,10.13,2059.0,2059.0,-0.02,-0.197,10.1406,"Oct 12, 18",0.03367346938775511
0,2018-10-11,10.15,10.19,10.13,10.15,11329.0,11329.0,0.05,0.495,10.1635,"Oct 11, 18",0.03571428571428568
0,2018-10-10,10.1,10.1,10.1,10.1,509.0,509.0,-0.02,-0.198,10.1,"Oct 10, 18",0.030612244897959072
0,2018-10-09,10.3,10.3,10.12,10.12,1671.0,1671.0,-0.03,-0.296,10.1956,"Oct 9, 18",0.03265306122448964
0,2018-10-08,9.7,10.15,9.7,10.15,797.0,797.0,-0.02,-0.197,9.9841,"Oct 8, 18",0.03571428571428568
