,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2019-01-07,1.09,200.0,200.0,0.0,0.0,Jan 7,-0.9590994371482177,,,,
0,2019-01-04,1.09,74589.0,74589.0,-0.005,-0.457,Jan 4,-0.9590994371482177,1.08,1.1,1.08,1.0925
0,2019-01-03,1.095,83812.0,83812.0,0.005,0.459,Jan 3,-0.9589118198874297,1.08,1.1,1.08,1.0911
0,2019-01-02,1.09,106372.0,106372.0,0.01,0.926,Jan 2,-0.9590994371482177,1.08,1.1,1.08,1.0883
0,2018-12-31,1.08,502708.0,502708.0,0.0,0.0,Dec 31,-0.9594746716697937,1.08,1.1,1.08,1.0889
0,2018-12-28,1.08,244203.0,244203.0,0.0,0.0,Dec 28,-0.9594746716697937,1.08,1.09,1.08,1.081
0,2018-12-27,1.08,179414.0,179414.0,-0.01,-0.917,Dec 27,-0.9594746716697937,1.08,1.09,1.08,1.0815
0,2018-12-26,1.09,269471.0,269471.0,-0.005,-0.457,Dec 26,-0.9590994371482177,1.09,1.1,1.08,1.0899
0,2018-12-24,1.095,55662.0,55662.0,0.005,0.459,Dec 24,-0.9589118198874297,1.09,1.0955,1.09,1.0906
0,2018-12-21,1.09,614386.0,614386.0,0.0,0.0,Dec 21,-0.9590994371482177,1.09,1.1,1.09,1.0903
0,2018-12-20,1.09,731574.0,731574.0,0.01,0.926,Dec 20,-0.9590994371482177,1.09,1.1,1.09,1.0903
0,2018-12-19,1.08,197332.0,197332.0,0.0,0.0,Dec 19,-0.9594746716697937,1.07,1.08,1.07,1.075
0,2018-12-18,1.08,262602.0,262602.0,0.0,0.0,Dec 18,-0.9594746716697937,1.07,1.08,1.07,1.0723
0,2018-12-17,1.08,118482.0,118482.0,0.0,0.0,Dec 17,-0.9594746716697937,1.07,1.08,1.07,1.071
0,2018-12-14,1.08,132621.0,132621.0,0.005,0.465,Dec 14,-0.9594746716697937,1.07,1.08,1.07,1.0717
0,2018-12-13,1.075,338690.0,338690.0,-0.005,-0.463,Dec 13,-0.9596622889305816,1.07,1.08,1.07,1.0712
0,2018-12-12,1.08,185363.0,185363.0,0.005,0.465,Dec 12,-0.9594746716697937,1.07,1.08,1.07,1.0768
0,2018-12-11,1.075,178866.0,178866.0,0.005,0.467,Dec 11,-0.9596622889305816,1.07,1.08,1.07,1.0714
0,2018-12-10,1.07,152446.0,152446.0,-0.01,-0.926,Dec 10,-0.9598499061913696,1.07,1.08,1.07,1.0722
0,2018-12-07,1.08,231471.0,231471.0,0.01,0.935,Dec 7,-0.9594746716697937,1.07,1.08,1.07,1.076
0,2018-12-06,1.07,282471.0,282471.0,-0.01,-0.926,"Dec 6, 18",-0.9598499061913696,1.06,1.08,1.06,1.0696
0,2018-12-04,1.08,839430.0,839430.0,0.01,0.935,"Dec 4, 18",-0.9594746716697937,1.07,1.08,1.06,1.0696
0,2018-12-03,1.07,623637.0,623637.0,-0.01,-0.926,"Dec 3, 18",-0.9598499061913696,1.07,1.0754,1.06,1.0667
0,2018-11-30,1.08,135530.0,135530.0,0.02,1.887,"Nov 30, 18",-0.9594746716697937,1.06,1.08,1.06,1.0685
0,2018-11-29,1.06,491551.0,491551.0,0.0,0.0,"Nov 29, 18",-0.9602251407129456,1.06,1.07,1.06,1.0634
0,2018-11-28,1.06,296376.0,296376.0,0.0,0.0,"Nov 28, 18",-0.9602251407129456,1.06,1.07,1.06,1.0614
0,2018-11-27,1.06,402958.0,402958.0,-0.01,-0.935,"Nov 27, 18",-0.9602251407129456,1.06,1.07,1.06,1.0672
0,2018-11-26,1.07,147940.0,147940.0,0.01,0.943,"Nov 26, 18",-0.9598499061913696,1.06,1.07,1.06,1.065
0,2018-11-23,1.06,512873.0,512873.0,0.0,0.0,"Nov 23, 18",-0.9602251407129456,1.07,1.07,1.06,1.0677
0,2018-11-21,1.06,157156.0,157156.0,-0.005,-0.469,"Nov 21, 18",-0.9602251407129456,1.06,1.07,1.06,1.0609
0,2018-11-20,1.065,253349.0,253349.0,0.005,0.472,"Nov 20, 18",-0.9600375234521575,1.06,1.07,1.06,1.0617
0,2018-11-19,1.06,255423.0,255423.0,0.0,0.0,"Nov 19, 18",-0.9602251407129456,1.06,1.07,1.06,1.0613
0,2018-11-16,1.06,291999.0,291999.0,-0.01,-0.935,"Nov 16, 18",-0.9602251407129456,1.06,1.07,1.06,1.0656
0,2018-11-15,1.07,355391.0,355391.0,0.01,0.943,"Nov 15, 18",-0.9598499061913696,1.06,1.07,1.06,1.0627
0,2018-11-14,1.06,520903.0,520903.0,0.0,0.0,"Nov 14, 18",-0.9602251407129456,1.07,1.07,1.06,1.0637
0,2018-11-13,1.06,857804.0,857804.0,-0.01,-0.935,"Nov 13, 18",-0.9602251407129456,1.07,1.08,1.06,1.0653
0,2018-11-12,1.07,4255605.0,4255605.0,0.2,22.989,"Nov 12, 18",-0.9598499061913696,1.05,1.12,1.05,1.064
0,2018-11-09,0.87,33228.0,33228.0,-0.05,-5.435,"Nov 9, 18",-0.9673545966228893,0.9047,0.92,0.87,0.892456
0,2018-11-08,0.92,37455.0,37455.0,-0.0095,-1.022,"Nov 8, 18",-0.9654784240150093,0.9296,0.9343,0.88,0.906538
0,2018-11-07,0.9295,40719.0,40719.0,0.0345,3.855,"Nov 7, 18",-0.9651219512195122,0.88,0.9451,0.88,0.917675
0,2018-11-06,0.895,58287.0,58287.0,-0.0222,-2.42,"Nov 6, 18",-0.9664165103189494,0.9,0.93,0.88,0.90868
0,2018-11-05,0.9172,88269.0,88269.0,-0.0228,-2.426,"Nov 5, 18",-0.9655834896810506,0.97,0.99,0.91,0.934971
0,2018-11-02,0.94,89927.0,89927.0,0.02,2.174,"Nov 2, 18",-0.9647279549718574,1.0,1.0,0.8575,0.91852
0,2018-11-01,0.92,66314.0,66314.0,0.06,6.977,"Nov 1, 18",-0.9654784240150093,0.8551,0.97,0.8551,0.907884
0,2018-10-31,0.86,106871.0,106871.0,-0.01,-1.149,"Oct 31, 18",-0.9677298311444653,0.87,0.92,0.85,0.87451
0,2018-10-30,0.87,236977.0,236977.0,-0.09,-9.375,"Oct 30, 18",-0.9673545966228893,0.9795,0.9795,0.8213,0.87606
0,2018-10-29,0.96,181375.0,181375.0,0.03,3.226,"Oct 29, 18",-0.9639774859287054,0.92,1.0,0.8853,0.94441
0,2018-10-26,0.93,51063.0,51063.0,0.0004,0.043,"Oct 26, 18",-0.9651031894934334,0.92,0.93,0.9,0.908611
0,2018-10-25,0.9296,71120.0,71120.0,0.0796,9.365,"Oct 25, 18",-0.9651181988742964,0.8558,0.939,0.85,0.912386
0,2018-10-24,0.85,93013.0,93013.0,-0.0292,-3.321,"Oct 24, 18",-0.9681050656660413,0.8792,0.8806,0.85,0.85972
0,2018-10-23,0.8792,100242.0,100242.0,0.0292,3.435,"Oct 23, 18",-0.9670093808630393,0.85,0.8925,0.8301,0.851969
0,2018-10-22,0.85,157406.0,157406.0,-0.0854,-9.13,"Oct 22, 18",-0.9681050656660413,0.9312,0.9354,0.85,0.882721
0,2018-10-19,0.9354,321876.0,321876.0,0.0604,6.903,"Oct 19, 18",-0.9649005628517823,0.87,1.03,0.87,0.958343
0,2018-10-18,0.875,316598.0,316598.0,-0.055,-5.914,"Oct 18, 18",-0.9671669793621013,0.93,0.9448,0.8551,0.902607
0,2018-10-17,0.93,259954.0,259954.0,-0.053,-5.392,"Oct 17, 18",-0.9651031894934334,0.983,1.0008,0.92,0.941
0,2018-10-16,0.983,180621.0,180621.0,-0.057,-5.481,"Oct 16, 18",-0.9631144465290806,1.04,1.04,0.95,1.0039
0,2018-10-15,1.04,84205.0,84205.0,0.04,4.0,"Oct 15, 18",-0.9609756097560976,1.01,1.09,1.0,1.0342
0,2018-10-12,1.0,77683.0,77683.0,0.0,0.0,"Oct 12, 18",-0.9624765478424016,1.04,1.05,1.0,1.0297
0,2018-10-11,1.0,121628.0,121628.0,-0.03,-2.913,"Oct 11, 18",-0.9624765478424016,1.0,1.05,1.0,1.0212
0,2018-10-10,1.03,150650.0,150650.0,-0.02,-1.905,"Oct 10, 18",-0.9613508442776735,1.04,1.06,1.0,1.0219
0,2018-10-09,1.05,101476.0,101476.0,-0.02,-1.869,"Oct 9, 18",-0.9606003752345216,1.06,1.0815,1.03,1.0616
0,2018-10-08,1.07,52522.0,52522.0,0.04,3.883,"Oct 8, 18",-0.9598499061913696,1.0,1.07,1.0,1.0287
0,2018-10-05,1.03,334212.0,334212.0,-0.05,-4.63,"Oct 5, 18",-0.9613508442776735,1.07,1.0903,1.0,1.0305
