,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2018-06-04,10.47,1.0,1.0,0.0,0.0,Jun 4,0.09062500000000011,,,,
0,2018-06-01,10.47,15.0,15.0,0.0,0.0,Jun 1,0.09062500000000011,,,,
0,2018-05-30,10.47,10.0,10.0,0.0,0.0,May 30,0.09062500000000011,,,,
0,2018-05-29,10.47,4643.0,4643.0,-0.03,-0.286,May 29,0.09062500000000011,10.47,10.53,10.47,10.4941
0,2018-05-25,10.5,357421.0,357421.0,0.0,0.0,May 25,0.09375000000000004,10.6,11.4553,10.5,10.7235
0,2018-05-24,10.5,356034.0,356034.0,0.03,0.287,May 24,0.09375000000000004,10.46,10.51,10.45,10.4507
0,2018-05-23,10.47,1.0,1.0,0.0,0.0,May 23,0.09062500000000011,,,,
0,2018-05-22,10.47,150000.0,150000.0,0.0,0.0,May 22,0.09062500000000011,,,,
0,2018-05-21,10.47,100110.0,100110.0,0.01,0.096,May 21,0.09062500000000011,10.49,10.49,10.47,10.47
0,2018-05-18,10.46,231.0,231.0,0.0,0.0,May 18,0.08958333333333346,10.46,10.46,10.46,10.46
0,2018-05-17,10.46,67.0,67.0,0.0,0.0,May 17,0.08958333333333346,,,,
0,2018-05-16,10.46,34837.0,34837.0,-0.005,-0.048,May 16,0.08958333333333346,10.46,10.46,10.46,10.46
0,2018-05-15,10.465,1.0,1.0,0.0,0.0,May 15,0.0901041666666667,,,,
0,2018-05-14,10.465,1738.0,1738.0,0.005,0.048,May 14,0.0901041666666667,10.46,10.4899,10.46,10.4703
0,2018-05-11,10.46,62.0,62.0,0.0,0.0,May 11,0.08958333333333346,,,,
0,2018-05-10,10.46,4455.0,4455.0,-0.02,-0.191,May 10,0.08958333333333346,10.5,10.5,10.46,10.4708
0,2018-05-09,10.48,852215.0,852215.0,-0.02,-0.19,May 9,0.09166666666666676,10.45,10.48,10.45,10.4697
0,2018-05-08,10.5,20.0,20.0,0.0,0.0,May 8,0.09375000000000004,,,,
0,2018-05-07,10.5,388.0,388.0,0.05,0.478,May 7,0.09375000000000004,10.42,10.5,10.42,10.4567
0,2018-05-02,10.45,370.0,370.0,0.0,0.0,"May 2, 18",0.08854166666666663,10.44,10.45,10.44,10.4473
0,2018-05-01,10.45,935.0,935.0,0.0,0.0,"May 1, 18",0.08854166666666663,10.46,10.46,10.45,10.4589
0,2018-04-30,10.45,152424.0,152424.0,0.0,0.0,"Apr 30, 18",0.08854166666666663,10.45,10.46,10.45,10.45
0,2018-04-27,10.45,398.0,398.0,0.0,0.0,"Apr 27, 18",0.08854166666666663,10.45,10.45,10.45,10.45
0,2018-04-26,10.45,105.0,105.0,0.0,0.0,"Apr 26, 18",0.08854166666666663,,,,
0,2018-04-25,10.45,135.0,135.0,0.0,0.0,"Apr 25, 18",0.08854166666666663,10.45,10.45,10.45,10.45
0,2018-04-24,10.45,542.0,542.0,0.0,0.0,"Apr 24, 18",0.08854166666666663,10.4499,10.45,10.4499,10.4499
0,2018-04-23,10.45,14780.0,14780.0,0.01,0.096,"Apr 23, 18",0.08854166666666663,10.44,10.45,10.44,10.4406
0,2018-04-20,10.44,85.0,85.0,0.0,0.0,"Apr 20, 18",0.0875,,,,
0,2018-04-19,10.44,474.0,474.0,0.0,0.0,"Apr 19, 18",0.0875,10.43,10.44,10.43,10.4367
0,2018-04-18,10.44,4738.0,4738.0,0.04,0.385,"Apr 18, 18",0.0875,10.4,10.44,10.4,10.4132
0,2018-04-17,10.4,76.0,76.0,0.0,0.0,"Apr 17, 18",0.08333333333333341,,,,
0,2018-04-16,10.4,56.0,56.0,0.0,0.0,"Apr 16, 18",0.08333333333333341,,,,
0,2018-04-13,10.4,1781.0,1781.0,0.0,0.0,"Apr 13, 18",0.08333333333333341,10.4,10.41,10.4,10.4006
0,2018-04-12,10.4,73.0,73.0,0.0,0.0,"Apr 12, 18",0.08333333333333341,,,,
0,2018-04-11,10.4,556.0,556.0,0.01,0.096,"Apr 11, 18",0.08333333333333341,10.42,10.42,10.4,10.4104
0,2018-04-10,10.39,633819.0,633819.0,0.01,0.096,"Apr 10, 18",0.08229166666666676,10.38,10.4,10.38,10.3895
0,2018-04-06,10.38,1.0,1.0,0.0,0.0,"Apr 6, 18",0.08125000000000013,,,,
0,2018-04-03,10.38,301.0,301.0,0.0,0.0,"Apr 3, 18",0.08125000000000013,10.38,10.38,10.38,10.38
0,2018-04-02,10.38,96.0,96.0,0.0,0.0,"Apr 2, 18",0.08125000000000013,,,,
0,2018-03-29,10.38,253.0,253.0,0.0,0.0,"Mar 29, 18",0.08125000000000013,10.37,10.38,10.37,10.374
0,2018-03-27,10.38,3001.0,3001.0,0.0,0.0,"Mar 27, 18",0.08125000000000013,10.38,10.38,10.38,10.38
0,2018-03-26,10.38,98.0,98.0,0.0,0.0,"Mar 26, 18",0.08125000000000013,,,,
0,2018-03-22,10.38,111.0,111.0,0.02,0.193,"Mar 22, 18",0.08125000000000013,10.38,10.38,10.38,10.38
0,2018-03-21,10.36,440.0,440.0,-0.01,-0.096,"Mar 21, 18",0.07916666666666665,10.36,10.36,10.36,10.36
0,2018-03-20,10.37,108.0,108.0,0.14,1.369,"Mar 20, 18",0.0802083333333333,10.37,10.37,10.37,10.37
0,2018-03-19,10.23,434.0,434.0,-0.15,-1.445,"Mar 19, 18",0.06562500000000009,10.23,10.23,10.23,10.23
0,2018-03-14,10.38,100.0,100.0,0.0,0.0,"Mar 14, 18",0.08125000000000013,,,,
0,2018-03-12,10.38,186.0,186.0,0.0,0.0,"Mar 12, 18",0.08125000000000013,,,,
0,2018-03-09,10.38,1.0,1.0,0.0,0.0,"Mar 9, 18",0.08125000000000013,,,,
0,2018-03-05,10.38,4.0,4.0,0.0,0.0,"Mar 5, 18",0.08125000000000013,,,,
0,2018-03-02,10.38,1.0,1.0,0.0,0.0,"Mar 2, 18",0.08125000000000013,,,,
0,2018-02-28,10.38,1.0,1.0,0.0,0.0,"Feb 28, 18",0.08125000000000013,,,,
0,2018-02-23,10.38,1.0,1.0,0.0,0.0,"Feb 23, 18",0.08125000000000013,,,,
0,2018-02-22,10.38,100.0,100.0,0.0,0.0,"Feb 22, 18",0.08125000000000013,10.38,10.38,10.38,10.38
0,2018-02-21,10.38,873.0,873.0,0.03,0.29,"Feb 21, 18",0.08125000000000013,10.35,10.38,10.35,10.3696
0,2018-02-20,10.35,30195.0,30195.0,0.0,0.0,"Feb 20, 18",0.078125,10.35,10.35,10.35,10.35
0,2018-02-16,10.35,118.0,118.0,0.01,0.097,"Feb 16, 18",0.078125,10.35,10.35,10.35,10.35
0,2018-02-15,10.34,20100.0,20100.0,-0.0063,-0.061,"Feb 15, 18",0.07708333333333336,10.34,10.34,10.34,10.34
0,2018-02-14,10.3463,2050.0,2050.0,-0.0037,-0.036,"Feb 14, 18",0.0777395833333333,10.34,10.35,10.34,10.3491
0,2018-02-13,10.35,432207.0,432207.0,0.0,0.0,"Feb 13, 18",0.078125,10.35,10.35,10.35,10.35
0,2018-02-12,10.35,672.0,672.0,0.04,0.388,"Feb 12, 18",0.078125,10.35,10.35,10.35,10.35
0,2018-02-08,10.31,6.0,6.0,0.0,0.0,"Feb 8, 18",0.07395833333333343,,,,
0,2018-02-07,10.31,3.0,3.0,0.0,0.0,"Feb 7, 18",0.07395833333333343,,,,
0,2018-02-06,10.31,10500.0,10500.0,0.0,0.0,"Feb 6, 18",0.07395833333333343,10.3,10.31,10.3,10.3099
0,2018-02-05,10.31,6037.0,6037.0,0.0,0.0,"Feb 5, 18",0.07395833333333343,10.31,10.31,10.3093,10.3099
0,2018-02-02,10.31,4.0,4.0,0.0,0.0,"Feb 2, 18",0.07395833333333343,,,,
0,2018-01-31,10.31,125003.0,125003.0,0.01,0.097,"Jan 31, 18",0.07395833333333343,10.31,10.31,10.31,10.31
0,2018-01-30,10.3,2.0,2.0,0.0,0.0,"Jan 30, 18",0.07291666666666678,,,,
0,2018-01-25,10.3,124313.0,124313.0,0.01,0.097,"Jan 25, 18",0.07291666666666678,10.29,10.3,10.29,10.292
0,2018-01-24,10.29,800.0,800.0,-0.01,-0.097,"Jan 24, 18",0.07187499999999995,10.3,10.3,10.29,10.2967
0,2018-01-23,10.3,21341.0,21341.0,0.02,0.195,"Jan 23, 18",0.07291666666666678,10.29,10.31,10.29,10.3
0,2018-01-19,10.28,7421.0,7421.0,-0.01,-0.097,"Jan 19, 18",0.0708333333333333,10.28,10.29,10.28,10.281
0,2018-01-18,10.29,400.0,400.0,-0.06,-0.58,"Jan 18, 18",0.07187499999999995,10.31,10.31,10.29,10.3
0,2018-01-17,10.35,232.0,232.0,0.0,0.0,"Jan 17, 18",0.078125,10.35,10.35,10.35,10.35
0,2018-01-16,10.35,208.0,208.0,0.09,0.877,"Jan 16, 18",0.078125,10.35,10.35,10.35,10.35
0,2018-01-12,10.26,310.0,310.0,0.01,0.098,"Jan 12, 18",0.06875000000000002,10.25,10.26,10.25,10.2567
0,2018-01-09,10.25,902.0,902.0,0.0,0.0,"Jan 9, 18",0.06770833333333337,10.25,10.25,10.25,10.25
0,2018-01-04,10.25,9231.0,9231.0,-0.01,-0.097,"Jan 4, 18",0.06770833333333337,10.27,10.28,10.25,10.2595
0,2018-01-03,10.26,3601.0,3601.0,-0.04,-0.388,"Jan 3, 18",0.06875000000000002,10.32,10.32,10.26,10.2711
0,2018-01-02,10.3,801.0,801.0,-0.02,-0.194,"Jan 2, 18",0.07291666666666678,10.3,10.3,10.3,10.3
0,2017-12-29,10.32,8102.0,8102.0,0.02,0.194,"Dec 29, 17",0.07500000000000007,10.3,10.32,10.3,10.3038
0,2017-12-28,10.3,11561.0,11561.0,-0.02,-0.194,"Dec 28, 17",0.07291666666666678,10.3,10.3,10.22,10.2821
0,2017-12-26,10.32,301.0,301.0,0.04,0.389,"Dec 26, 17",0.07500000000000007,10.3199,10.32,10.3199,10.3199
0,2017-12-21,10.28,804.0,804.0,0.02,0.195,"Dec 21, 17",0.0708333333333333,10.25,10.29,10.25,10.2713
0,2017-12-20,10.26,223936.0,223936.0,-0.03,-0.292,"Dec 20, 17",0.06875000000000002,10.26,10.26,10.24,10.259
0,2017-12-19,10.29,7876.0,7876.0,-0.01,-0.097,"Dec 19, 17",0.07187499999999995,10.25,10.3,10.25,10.254
0,2017-12-18,10.3,63220.0,63220.0,0.03,0.292,"Dec 18, 17",0.07291666666666678,10.27,10.3,10.27,10.2962
0,2017-12-15,10.27,2.0,2.0,0.0,0.0,"Dec 15, 17",0.06979166666666667,,,,
0,2017-12-14,10.27,600.0,600.0,0.0,0.0,"Dec 14, 17",0.06979166666666667,10.27,10.27,10.27,10.27
0,2017-12-12,10.27,1602.0,1602.0,0.0,0.0,"Dec 12, 17",0.06979166666666667,10.27,10.27,10.26,10.2675
0,2017-12-11,10.27,5000.0,5000.0,0.003,0.029,"Dec 11, 17",0.06979166666666667,10.26,10.27,10.26,10.2698
0,2017-12-08,10.267,800.0,800.0,0.007,0.068,"Dec 8, 17",0.06947916666666665,10.27,10.27,10.267,10.2677
0,2017-12-07,10.26,22400.0,22400.0,0.0,0.0,"Dec 7, 17",0.06875000000000002,10.2401,10.26,10.24,10.2406
0,2017-12-06,10.26,1311.0,1311.0,-0.01,-0.097,"Dec 6, 17",0.06875000000000002,10.2401,10.26,10.24,10.243
0,2017-12-05,10.27,5726.0,5726.0,0.0,0.0,"Dec 5, 17",0.06979166666666667,10.25,10.27,10.24,10.2465
0,2017-12-04,10.27,171.0,171.0,0.03,0.293,"Dec 4, 17",0.06979166666666667,10.27,10.27,10.27,10.27
0,2017-12-01,10.24,1200.0,1200.0,0.0,0.0,"Dec 1, 17",0.06666666666666674,10.25,10.25,10.24,10.2408
0,2017-11-30,10.24,127202.0,127202.0,-0.01,-0.098,"Nov 30, 17",0.06666666666666674,10.25,10.25,10.24,10.2406
0,2017-11-28,10.25,272456.0,272456.0,-0.0192,-0.187,"Nov 28, 17",0.06770833333333337,10.277,10.2792,10.2,10.2494
0,2017-11-27,10.2692,950.0,950.0,-0.0008,-0.008,"Nov 27, 17",0.06970833333333334,10.27,10.27,10.267,10.2696
0,2017-11-24,10.27,2.0,2.0,0.0,0.0,"Nov 24, 17",0.06979166666666667,,,,
0,2017-11-22,10.27,11852.0,11852.0,0.03,0.293,"Nov 22, 17",0.06979166666666667,10.24,10.28,10.24,10.2436
0,2017-11-21,10.24,10406.0,10406.0,-0.0092,-0.09,"Nov 21, 17",0.06666666666666674,10.24,10.24,10.239,10.24
0,2017-11-20,10.2492,2.0,2.0,0.0,0.0,"Nov 20, 17",0.06762500000000005,,,,
0,2017-11-16,10.2492,200.0,200.0,0.0092,0.09,"Nov 16, 17",0.06762500000000005,10.247,10.2492,10.247,10.2481
0,2017-11-13,10.24,5.0,5.0,0.0,0.0,"Nov 13, 17",0.06666666666666674,,,,
0,2017-11-10,10.24,300.0,300.0,-0.04,-0.389,"Nov 10, 17",0.06666666666666674,10.24,10.24,10.24,10.24
0,2017-11-08,10.28,1748.0,1748.0,0.04,0.391,"Nov 8, 17",0.0708333333333333,10.25,10.28,10.25,10.2582
0,2017-11-07,10.24,100.0,100.0,0.01,0.098,"Nov 7, 17",0.06666666666666674,10.24,10.24,10.24,10.24
0,2017-11-03,10.23,7399.0,7399.0,0.0,0.0,"Nov 3, 17",0.06562500000000009,10.23,10.2348,10.23,10.2301
0,2017-11-02,10.23,1600.0,1600.0,0.0,0.0,"Nov 2, 17",0.06562500000000009,10.23,10.23,10.23,10.23
0,2017-10-31,10.23,1500.0,1500.0,0.0,0.0,"Oct 31, 17",0.06562500000000009,10.23,10.23,10.229,10.2294
0,2017-10-30,10.23,105.0,105.0,-0.02,-0.195,"Oct 30, 17",0.06562500000000009,10.23,10.23,10.23,10.23
0,2017-10-27,10.25,100.0,100.0,0.01,0.098,"Oct 27, 17",0.06770833333333337,10.25,10.25,10.25,10.25
0,2017-10-26,10.24,100.0,100.0,-0.01,-0.098,"Oct 26, 17",0.06666666666666674,10.24,10.24,10.24,10.24
0,2017-10-25,10.25,1.0,1.0,0.0,0.0,"Oct 25, 17",0.06770833333333337,,,,
0,2017-10-20,10.25,100.0,100.0,0.0,0.0,"Oct 20, 17",0.06770833333333337,10.25,10.25,10.25,10.25
0,2017-10-18,10.25,4279.0,4279.0,0.03,0.294,"Oct 18, 17",0.06770833333333337,10.24,10.26,10.24,10.2484
0,2017-10-17,10.22,1080.0,1080.0,0.0,0.0,"Oct 17, 17",0.06458333333333344,10.22,10.22,10.22,10.22
0,2017-10-16,10.22,397.0,397.0,-0.04,-0.39,"Oct 16, 17",0.06458333333333344,10.22,10.22,10.22,10.22
0,2017-10-13,10.26,1301.0,1301.0,0.0,0.0,"Oct 13, 17",0.06875000000000002,10.25,10.26,10.25,10.2577
0,2017-10-12,10.26,1605.0,1605.0,0.06,0.588,"Oct 12, 17",0.06875000000000002,10.3,10.3,10.23,10.2676
0,2017-10-11,10.2,282462.0,282462.0,0.0,0.0,"Oct 11, 17",0.062499999999999965,10.19,10.2,10.17,10.1903
0,2017-10-10,10.2,1900.0,1900.0,0.01,0.098,"Oct 10, 17",0.062499999999999965,10.21,10.21,10.17,10.1916
0,2017-10-09,10.19,14638.0,14638.0,-0.01,-0.098,"Oct 9, 17",0.06145833333333332,10.19,10.2,10.17,10.1895
0,2017-10-06,10.2,400.0,400.0,0.0,0.0,"Oct 6, 17",0.062499999999999965,10.22,10.22,10.2,10.2123
0,2017-10-05,10.2,6800.0,6800.0,0.01,0.098,"Oct 5, 17",0.062499999999999965,10.27,10.27,10.19,10.212
0,2017-10-02,10.19,13000.0,13000.0,-0.06,-0.585,"Oct 2, 17",0.06145833333333332,10.2,10.2,10.18,10.1952
0,2017-09-29,10.25,1600.0,1600.0,0.07,0.688,"Sep 29, 17",0.06770833333333337,10.2,10.25,10.19,10.2093
0,2017-09-28,10.18,200.0,200.0,-0.01,-0.098,"Sep 28, 17",0.060416666666666674,10.18,10.18,10.18,10.18
0,2017-09-27,10.19,802289.0,802289.0,0.01,0.098,"Sep 27, 17",0.06145833333333332,10.18,10.19,10.15,10.1881
0,2017-09-25,10.18,100.0,100.0,-0.02,-0.196,"Sep 25, 17",0.060416666666666674,10.18,10.18,10.18,10.18
0,2017-09-21,10.2,9310.0,9310.0,0.0308,0.303,"Sep 21, 17",0.062499999999999965,10.17,10.24,10.15,10.1753
0,2017-09-19,10.1692,1200.0,1200.0,-0.0108,-0.106,"Sep 19, 17",0.05929166666666671,10.17,10.17,10.167,10.169
0,2017-09-15,10.18,10200.0,10200.0,0.01,0.098,"Sep 15, 17",0.060416666666666674,10.17,10.18,10.1672,10.1706
0,2017-09-14,10.17,1332.0,1332.0,0.02,0.197,"Sep 14, 17",0.05937500000000003,10.16,10.17,10.15,10.1546
0,2017-09-13,10.15,1600.0,1600.0,-0.025,-0.246,"Sep 13, 17",0.05729166666666674,10.16,10.16,10.15,10.1538
0,2017-09-12,10.175,600000.0,600000.0,-0.005,-0.049,"Sep 12, 17",0.05989583333333345,10.17,10.175,10.17,10.175
0,2017-09-08,10.18,12002.0,12002.0,0.0,0.0,"Sep 8, 17",0.060416666666666674,10.18,10.18,10.18,10.18
0,2017-09-01,10.18,2198.0,2198.0,0.03,0.296,"Sep 1, 17",0.060416666666666674,10.177,10.18,10.177,10.1783
0,2017-08-30,10.15,1901.0,1901.0,0.01,0.099,"Aug 30, 17",0.05729166666666674,10.15,10.15,10.15,10.15
0,2017-08-28,10.14,2454.0,2454.0,0.05,0.496,"Aug 28, 17",0.0562500000000001,10.14,10.15,10.14,10.1404
0,2017-08-22,10.09,2.0,2.0,0.0,0.0,"Aug 22, 17",0.051041666666666693,,,,
0,2017-08-21,10.09,4.0,4.0,0.0,0.0,"Aug 21, 17",0.051041666666666693,,,,
0,2017-08-18,10.09,109000.0,109000.0,0.01,0.099,"Aug 18, 17",0.051041666666666693,10.09,10.09,10.09,10.09
0,2017-08-17,10.08,8.0,8.0,0.0,0.0,"Aug 17, 17",0.050000000000000044,,,,
0,2017-08-15,10.08,809.0,809.0,-0.01,-0.099,"Aug 15, 17",0.050000000000000044,10.09,10.09,10.08,10.0813
0,2017-08-14,10.09,400.0,400.0,-0.01,-0.099,"Aug 14, 17",0.051041666666666693,10.09,10.09,10.09,10.09
0,2017-08-10,10.1,900.0,900.0,0.01,0.099,"Aug 10, 17",0.052083333333333336,10.11,10.11,10.1,10.1044
0,2017-08-09,10.09,527746.0,527746.0,0.01,0.099,"Aug 9, 17",0.051041666666666693,10.11,10.11,10.08,10.0871
0,2017-08-07,10.08,17501.0,17501.0,-0.02,-0.198,"Aug 7, 17",0.050000000000000044,10.08,10.0801,10.08,10.08
0,2017-08-04,10.1,200.0,200.0,0.0,0.0,"Aug 4, 17",0.052083333333333336,10.1,10.1,10.1,10.1
0,2017-08-03,10.1,6269.0,6269.0,0.01,0.099,"Aug 3, 17",0.052083333333333336,10.09,10.1001,10.09,10.0999
0,2017-08-02,10.09,10410.0,10410.0,0.0,0.0,"Aug 2, 17",0.051041666666666693,10.09,10.09,10.09,10.09
0,2017-07-28,10.09,100.0,100.0,-0.01,-0.099,"Jul 28, 17",0.051041666666666693,10.09,10.09,10.09,10.09
0,2017-07-25,10.1,248831.0,248831.0,0.0021,0.021,"Jul 25, 17",0.052083333333333336,10.09,10.15,10.09,10.1
0,2017-07-24,10.0979,2.0,2.0,0.0,0.0,"Jul 24, 17",0.05186458333333329,,,,
0,2017-07-21,10.0979,1.0,1.0,0.0,0.0,"Jul 21, 17",0.05186458333333329,,,,
0,2017-07-19,10.0979,200.0,200.0,-0.0021,-0.021,"Jul 19, 17",0.05186458333333329,10.0979,10.0979,10.0979,10.0979
0,2017-07-18,10.1,6739.0,6739.0,0.025,0.248,"Jul 18, 17",0.052083333333333336,10.0893,10.1,10.07,10.0811
0,2017-07-17,10.075,2.0,2.0,0.0,0.0,"Jul 17, 17",0.04947916666666663,,,,
0,2017-07-13,10.075,150001.0,150001.0,-0.0249,-0.247,"Jul 13, 17",0.04947916666666663,10.075,10.075,10.075,10.075
0,2017-07-11,10.0999,103.0,103.0,0.0107,0.106,"Jul 11, 17",0.05207291666666669,10.0999,10.0999,10.0999,10.0999
