,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2019-02-22,10.5,1.0,1.0,0.0,0.0,Feb 22,0.044776119402985,,,,
0,2019-02-13,10.5,550.0,550.0,1.4,15.385,Feb 13,0.044776119402985,10.5,10.5,10.5,10.5
0,2019-02-11,9.1,108.0,108.0,0.0,0.0,Feb 11,-0.0945273631840797,,,,
0,2019-01-31,9.1,200.0,200.0,0.1,1.111,Jan 31,-0.0945273631840797,9.1,9.1,9.1,9.1
0,2019-01-30,9.0,1.0,1.0,0.0,0.0,Jan 30,-0.10447761194029857,,,,
0,2019-01-10,9.0,149.0,149.0,0.0,0.0,"Jan 10, 19",-0.10447761194029857,9.0,9.0,9.0,9.0
0,2019-01-07,9.0,2000.0,2000.0,-0.12,-1.316,"Jan 7, 19",-0.10447761194029857,9.0,9.0,9.0,9.0
0,2018-12-11,9.12,1601.0,1601.0,0.032,0.352,"Dec 11, 18",-0.09253731343283596,9.55,9.55,8.85,9.2137
0,2018-12-10,9.088,1811.0,1811.0,-0.862,-8.663,"Dec 10, 18",-0.09572139303482602,8.8163,9.86,8.8163,9.2806
0,2018-12-07,9.95,44.0,44.0,0.0,0.0,"Dec 7, 18",-0.009950248756219046,,,,
0,2018-11-20,9.95,750.0,750.0,-0.3,-2.927,"Nov 20, 18",-0.009950248756219046,10.25,10.25,9.95,10.03
0,2018-11-19,10.25,402.0,402.0,0.25,2.5,"Nov 19, 18",0.019900497512437738,10.25,10.25,10.25,10.25
0,2018-11-15,10.0,500.0,500.0,-0.05,-0.498,"Nov 15, 18",-0.004975124378109523,10.0,10.05,10.0,10.03
0,2018-11-13,10.05,401.0,401.0,0.05,0.5,"Nov 13, 18",0.0,10.41,10.41,10.05,10.14
0,2018-11-12,10.0,1505.0,1505.0,1.4697,17.229,"Nov 12, 18",-0.004975124378109523,10.1,11.11,10.0,10.4245
0,2018-11-09,8.5303,2.0,2.0,0.0,0.0,"Nov 9, 18",-0.15121393034825872,,,,
0,2018-11-08,8.5303,100.0,100.0,-2.6197,-23.495,"Nov 8, 18",-0.15121393034825872,8.5303,8.5303,8.5303,8.5303
0,2018-11-05,11.15,408.0,408.0,0.15,1.364,"Nov 5, 18",0.10945273631840792,11.15,11.15,11.15,11.15
