,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2019-05-03,0.09,0.09,0.0805,0.087,430617.0,430617.0,0.0049,5.968,0.083269,May 3,-0.9901694915254238
0,2019-05-02,0.1,0.105,0.081,0.0821,447007.0,447007.0,-0.0179,-17.9,0.090798,May 2,-0.9907231638418078
0,2019-05-01,0.1074,0.1074,0.1,0.1,377538.0,377538.0,-0.007,-6.542,0.104635,May 1,-0.9887005649717514
0,2019-04-30,0.091,0.1075,0.091,0.107,879495.0,879495.0,0.013,13.83,0.100038,Apr 30,-0.987909604519774
0,2019-04-29,0.0825,0.1075,0.0825,0.094,1190790.0,1190790.0,0.00425,4.735,0.097975,Apr 29,-0.9893785310734464
0,2019-04-26,0.128,0.128,0.079,0.08975,2828192.0,2828192.0,-0.03825,-29.883,0.100867,Apr 26,-0.9898587570621469
0,2019-04-25,0.1,0.148,0.0881,0.128,2298037.0,2298037.0,-0.0035,-2.662,0.109841,Apr 25,-0.9855367231638418
0,2019-04-24,0.18,0.19,0.13,0.1315,5064692.0,5064692.0,-0.0685,-34.25,0.157275,Apr 24,-0.985141242937853
0,2019-04-23,0.2,0.21,0.1856,0.2,1570149.0,1570149.0,0.0,0.0,0.19819,Apr 23,-0.9774011299435029
0,2019-04-22,0.18,0.24,0.1701,0.2,4542721.0,4542721.0,-0.0434,-17.831,0.198535,Apr 22,-0.9774011299435029
0,2019-04-18,0.24,0.27,0.2335,0.2434,1492340.0,1492340.0,0.0084,3.574,0.245543,Apr 18,-0.972497175141243
0,2019-04-17,0.2671,0.2671,0.23,0.235,1568184.0,1568184.0,-0.0273,-10.408,0.241446,Apr 17,-0.9734463276836158
0,2019-04-16,0.282,0.282,0.255,0.2623,1068583.0,1068583.0,-0.0038,-1.428,0.26705,Apr 16,-0.9703615819209039
0,2019-04-15,0.28,0.28,0.261,0.2661,1365560.0,1365560.0,-0.0208,-7.25,0.269879,Apr 15,-0.9699322033898305
