,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2019-04-08,2.03,2.0597,1.93,2.0597,15298.0,15298.0,-0.0003,-0.015,1.9874,Apr 8,-0.8388341158059468
0,2019-04-05,2.02,2.09,1.96,2.06,63509.0,63509.0,0.06,3.0,2.0425,Apr 5,-0.838810641627543
0,2019-04-04,2.0,2.0,1.93,2.0,31825.0,31825.0,0.04,2.041,1.9889,Apr 4,-0.8435054773082942
0,2019-04-03,2.04,2.04,1.9397,1.96,19424.0,19424.0,-0.08,-3.922,1.9799,Apr 3,-0.8466353677621284
0,2019-04-02,1.9341,2.04,1.9341,2.04,29403.0,29403.0,0.078,3.976,1.988,Apr 2,-0.84037558685446
0,2019-04-01,1.9,1.9899,1.9,1.962,20868.0,20868.0,0.082,4.362,1.9574,Apr 1,-0.8464788732394366
0,2019-03-29,1.8703,1.99,1.8601,1.88,45056.0,45056.0,0.02,1.075,1.8993,Mar 29,-0.8528951486697965
0,2019-03-28,1.87,2.0023,1.85,1.86,48293.0,48293.0,-0.0495,-2.592,1.9124,Mar 28,-0.8544600938967136
0,2019-03-27,1.97,2.03,1.8701,1.9095,25464.0,25464.0,-0.0605,-3.071,1.922,Mar 27,-0.850586854460094
0,2019-03-26,1.97,2.09,1.9301,1.97,24922.0,24922.0,-0.02,-1.005,1.9734,Mar 26,-0.8458528951486698
0,2019-03-25,2.08,2.0899,1.951,1.99,25260.0,25260.0,-0.11,-5.238,2.0194,Mar 25,-0.8442879499217527
0,2019-03-22,2.04,2.39,1.99,2.1,163918.0,163918.0,0.06,2.941,2.1539,Mar 22,-0.835680751173709
0,2019-03-21,1.75,2.09,1.73,2.04,274824.0,274824.0,0.3,17.241,1.969,Mar 21,-0.84037558685446
0,2019-03-20,1.85,1.86,1.72,1.74,71479.0,71479.0,-0.12,-6.452,1.7926,Mar 20,-0.8638497652582159
0,2019-03-19,1.95,1.9754,1.8301,1.86,87984.0,87984.0,-0.1027,-5.233,1.9274,Mar 19,-0.8544600938967136
0,2019-03-18,1.94,2.02,1.73,1.9627,178012.0,178012.0,0.0227,1.17,1.889,Mar 18,-0.8464241001564945
0,2019-03-15,1.86,2.72,1.85,1.94,1381541.0,1381541.0,0.1,5.435,2.2383,Mar 15,-0.8482003129890454
0,2019-03-14,1.83,1.9,1.75,1.84,39444.0,39444.0,0.04,2.222,1.8393,Mar 14,-0.8560250391236307
0,2019-03-13,1.85,1.919,1.8,1.8,27748.0,27748.0,-0.075,-4.0,1.8562,Mar 13,-0.8591549295774648
0,2019-03-12,1.9,1.9,1.8,1.875,27416.0,27416.0,-0.015,-0.794,1.8593,Mar 12,-0.8532863849765259
0,2019-03-11,1.94,1.94,1.8161,1.89,32783.0,32783.0,-0.01,-0.526,1.8587,Mar 11,-0.852112676056338
0,2019-03-08,1.76,1.9199,1.67,1.9,91906.0,91906.0,0.15,8.571,1.8432,"Mar 8, 19",-0.8513302034428795
0,2019-03-07,1.7,1.95,1.7,1.75,226285.0,226285.0,0.01,0.575,1.8515,"Mar 7, 19",-0.8630672926447575
0,2019-03-06,1.7,1.858,1.67,1.74,114972.0,114972.0,0.05,2.959,1.7542,"Mar 6, 19",-0.8638497652582159
0,2019-03-05,1.65,1.71,1.64,1.69,4395.0,4395.0,0.01,0.595,1.6849,"Mar 5, 19",-0.8677621283255086
0,2019-03-04,1.6413,1.6939,1.629,1.68,5308.0,5308.0,0.05,3.067,1.6568,"Mar 4, 19",-0.8685446009389671
0,2019-03-01,1.66,1.75,1.62,1.63,46177.0,46177.0,0.02,1.242,1.7048,"Mar 1, 19",-0.8724569640062597
0,2019-02-28,1.68,1.68,1.5989,1.61,3826.0,3826.0,-0.08,-4.734,1.6372,"Feb 28, 19",-0.8740219092331769
0,2019-02-27,1.6601,1.7,1.6601,1.69,8028.0,8028.0,0.01,0.595,1.6813,"Feb 27, 19",-0.8677621283255086
0,2019-02-26,1.6751,1.681,1.6573,1.68,3877.0,3877.0,0.03,1.818,1.6699,"Feb 26, 19",-0.8685446009389671
0,2019-02-25,1.69,1.6916,1.62,1.65,20604.0,20604.0,-0.04,-2.367,1.6566,"Feb 25, 19",-0.8708920187793426
0,2019-02-22,1.6101,1.69,1.6101,1.69,7049.0,7049.0,0.0699,4.315,1.6448,"Feb 22, 19",-0.8677621283255086
0,2019-02-21,1.63,1.6496,1.61,1.6201,8073.0,8073.0,-0.0299,-1.812,1.6168,"Feb 21, 19",-0.8732316118935837
0,2019-02-20,1.71,1.71,1.6281,1.65,17853.0,17853.0,-0.01,-0.602,1.661,"Feb 20, 19",-0.8708920187793426
0,2019-02-19,1.62,1.66,1.62,1.66,6987.0,6987.0,0.045,2.786,1.6357,"Feb 19, 19",-0.8701095461658842
0,2019-02-15,1.61,1.65,1.59,1.615,45719.0,45719.0,0.055,3.526,1.6084,"Feb 15, 19",-0.8736306729264476
0,2019-02-14,1.59,1.61,1.56,1.56,4413.0,4413.0,-0.05,-3.106,1.5845,"Feb 14, 19",-0.8779342723004694
0,2019-02-13,1.55,1.6366,1.55,1.61,23474.0,23474.0,0.08,5.229,1.6169,"Feb 13, 19",-0.8740219092331769
0,2019-02-12,1.62,1.62,1.5,1.53,11918.0,11918.0,-0.085,-5.263,1.5621,"Feb 12, 19",-0.8802816901408451
0,2019-02-11,1.63,1.63,1.5843,1.615,3269.0,3269.0,0.005,0.311,1.6152,"Feb 11, 19",-0.8736306729264476
0,2019-02-08,1.62,1.646,1.5779,1.61,16839.0,16839.0,0.0245,1.545,1.6078,"Feb 8, 19",-0.8740219092331769
0,2019-02-07,1.63,1.63,1.58,1.5855,10802.0,10802.0,0.0105,0.667,1.6077,"Feb 7, 19",-0.8759389671361503
0,2019-02-06,1.65,1.65,1.55,1.575,38028.0,38028.0,-0.065,-3.963,1.5805,"Feb 6, 19",-0.8767605633802817
0,2019-02-05,1.65,1.662,1.613,1.64,29711.0,29711.0,-0.01,-0.606,1.6315,"Feb 5, 19",-0.8716744913928012
0,2019-02-04,1.62,1.699,1.4693,1.65,50527.0,50527.0,0.09,5.769,1.6269,"Feb 4, 19",-0.8708920187793426
0,2019-02-01,1.59,1.68,1.4201,1.56,187888.0,187888.0,-0.04,-2.5,1.5507,"Feb 1, 19",-0.8779342723004694
0,2019-01-31,1.66,1.78,1.52,1.6,858041.0,858041.0,0.1801,12.684,1.6588,"Jan 31, 19",-0.8748043818466353
0,2019-01-30,1.44,1.4501,1.39,1.4199,89775.0,89775.0,-0.0001,-0.007,1.4147,"Jan 30, 19",-0.8888967136150234
0,2019-01-29,1.47,1.75,1.4077,1.42,561172.0,561172.0,-0.08,-5.333,1.6135,"Jan 29, 19",-0.8888888888888888
0,2019-01-28,1.5,1.5,1.46,1.5,7472.0,7472.0,-0.0398,-2.585,1.4793,"Jan 28, 19",-0.8826291079812206
0,2019-01-25,1.52,1.5398,1.46,1.5398,9844.0,9844.0,0.0552,3.718,1.5079,"Jan 25, 19",-0.8795148669796558
0,2019-01-24,1.57,1.57,1.4628,1.4846,10400.0,10400.0,-0.0295,-1.948,1.4906,"Jan 24, 19",-0.8838341158059467
0,2019-01-23,1.56,1.6441,1.48,1.5141,32864.0,32864.0,-0.086,-5.375,1.5366,"Jan 23, 19",-0.881525821596244
0,2019-01-22,1.63,1.6807,1.56,1.6001,17582.0,17582.0,-0.0832,-4.943,1.6296,"Jan 22, 19",-0.8747965571205009
0,2019-01-18,1.62,1.7,1.5901,1.6833,18167.0,18167.0,0.1111,7.067,1.634,"Jan 18, 19",-0.8682863849765258
0,2019-01-17,1.56,1.59,1.5578,1.5722,4031.0,4031.0,-0.0039,-0.247,1.5675,"Jan 17, 19",-0.87697965571205
0,2019-01-16,1.6,1.64,1.5006,1.5761,27323.0,27323.0,-0.0339,-2.106,1.5729,"Jan 16, 19",-0.8766744913928012
0,2019-01-15,1.6,1.6619,1.5,1.61,61177.0,61177.0,0.03,1.899,1.5664,"Jan 15, 19",-0.8740219092331769
0,2019-01-14,1.64,1.64,1.56,1.58,58289.0,58289.0,-0.08,-4.819,1.5993,"Jan 14, 19",-0.8763693270735524
0,2019-01-11,1.67,1.73,1.61,1.66,26547.0,26547.0,-0.0393,-2.313,1.6585,"Jan 11, 19",-0.8701095461658842
0,2019-01-10,1.76,1.76,1.6607,1.6993,47570.0,47570.0,0.0393,2.367,1.7083,"Jan 10, 19",-0.8670344287949923
0,2019-01-09,1.75,1.75,1.66,1.66,48001.0,48001.0,-0.1,-5.682,1.6941,"Jan 9, 19",-0.8701095461658842
0,2019-01-08,1.69,1.8,1.61,1.76,85915.0,85915.0,0.07,4.142,1.6931,"Jan 8, 19",-0.8622848200312989
0,2019-01-07,1.71,1.75,1.65,1.69,81514.0,81514.0,-0.03,-1.744,1.6844,"Jan 7, 19",-0.8677621283255086
0,2019-01-04,1.8,1.8,1.61,1.72,218893.0,218893.0,-0.03,-1.714,1.6777,"Jan 4, 19",-0.865414710485133
0,2019-01-03,1.8,1.8371,1.58,1.75,713837.0,713837.0,-0.17,-8.854,1.6481,"Jan 3, 19",-0.8630672926447575
0,2019-01-02,2.3,2.44,1.78,1.92,10210576.0,10210576.0,0.64,50.0,1.9983,"Jan 2, 19",-0.8497652582159625
0,2018-12-31,1.2,1.2939,1.2,1.28,33990.0,33990.0,0.12,10.345,1.2495,"Dec 31, 18",-0.8998435054773083
0,2018-12-28,1.2,1.3864,1.13,1.16,107278.0,107278.0,0.0301,2.664,1.2267,"Dec 28, 18",-0.9092331768388107
0,2018-12-21,1.15,1.2241,1.11,1.1299,21928.0,21928.0,-0.0801,-6.62,1.1372,"Dec 21, 18",-0.9115884194053209
0,2018-12-20,1.2161,1.3502,1.0854,1.21,24409.0,24409.0,-0.06,-4.724,1.2182,"Dec 20, 18",-0.9053208137715181
0,2018-12-19,1.28,1.44,1.2663,1.27,29142.0,29142.0,-0.06,-4.511,1.3709,"Dec 19, 18",-0.9006259780907668
0,2018-12-18,1.41,1.44,1.2924,1.33,9168.0,9168.0,-0.07,-5.0,1.3699,"Dec 18, 18",-0.8959311424100156
0,2018-12-17,1.4,1.49,1.4,1.4,7119.0,7119.0,0.0,0.0,1.4199,"Dec 17, 18",-0.8904538341158059
0,2018-12-14,1.3,1.5152,1.3,1.4,9106.0,9106.0,0.07,5.263,1.3554,"Dec 14, 18",-0.8904538341158059
0,2018-12-13,1.39,1.56,1.33,1.33,51225.0,51225.0,-0.13,-8.904,1.3921,"Dec 13, 18",-0.8959311424100156
0,2018-12-12,1.4,1.49,1.38,1.46,13781.0,13781.0,0.06,4.286,1.4117,"Dec 12, 18",-0.8857589984350548
0,2018-12-11,1.5169,1.52,1.38,1.4,24412.0,24412.0,-0.11,-7.285,1.4709,"Dec 11, 18",-0.8904538341158059
0,2018-12-10,1.53,1.5545,1.51,1.51,14260.0,14260.0,-0.03,-1.948,1.5273,"Dec 10, 18",-0.8818466353677621
0,2018-12-07,1.55,1.56,1.51,1.54,38313.0,38313.0,-0.02,-1.282,1.5297,"Dec 7, 18",-0.8794992175273865
0,2018-12-06,1.56,1.6114,1.51,1.56,21485.0,21485.0,-0.02,-1.266,1.5594,"Dec 6, 18",-0.8779342723004694
0,2018-12-04,1.63,1.7516,1.55,1.58,187993.0,187993.0,-0.07,-4.242,1.6486,"Dec 4, 18",-0.8763693270735524
0,2018-12-03,1.6368,1.7,1.6281,1.65,2486.0,2486.0,-0.0151,-0.907,1.6462,"Dec 3, 18",-0.8708920187793426
0,2018-11-30,1.7099,1.72,1.63,1.6651,6261.0,6261.0,0.0451,2.784,1.6868,"Nov 30, 18",-0.8697104851330203
0,2018-11-29,1.68,1.72,1.62,1.62,2232.0,2232.0,-0.1,-5.814,1.6426,"Nov 29, 18",-0.8732394366197184
0,2018-11-28,1.6,1.72,1.6,1.72,7058.0,7058.0,0.11,6.832,1.6744,"Nov 28, 18",-0.865414710485133
0,2018-11-27,1.62,1.663,1.59,1.61,29018.0,29018.0,0.0,0.0,1.6194,"Nov 27, 18",-0.8740219092331769
