,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2019-04-10,11.05,11.215,10.8,10.93,29218451.0,29218451.0,-0.08,-0.727,10.9355,Apr 10,-0.6348304283475826
0,2019-04-09,10.94,11.34,10.8,11.01,6281760.0,6281760.0,0.11,1.009,11.1104,Apr 9,-0.6321576409978852
0,2019-04-08,11.2,11.24,10.825,10.9,5256456.0,5256456.0,-0.23,-2.066,10.9655,Apr 8,-0.6358327236037192
0,2019-04-05,11.16,11.27,10.85,11.13,1899657.0,1899657.0,0.06,0.542,11.0376,Apr 5,-0.6281484599733389
0,2019-04-04,11.08,11.21,10.73,11.07,1983089.0,1983089.0,0.04,0.363,11.0086,Apr 4,-0.6301530504856121
0,2019-04-03,11.6,11.69,10.93,11.03,1148945.0,1148945.0,-0.45,-3.92,11.2358,Apr 3,-0.6314894441604607
0,2019-04-02,11.23,11.53,11.05,11.48,1349099.0,1349099.0,0.21,1.863,11.3405,Apr 2,-0.6164550153184125
0,2019-04-01,10.93,11.32,10.78,11.27,2243131.0,2243131.0,0.48,4.449,11.1358,Apr 1,-0.6234710821113684
0,2019-03-29,11.15,11.34,10.7,10.79,1775254.0,1775254.0,-0.21,-1.909,10.8504,Mar 29,-0.6395078062095533
0,2019-03-28,10.74,11.05,10.56,11.0,1292274.0,1292274.0,0.09,0.825,10.8035,Mar 28,-0.6324917394165973
0,2019-03-27,11.22,11.46,10.84,10.91,801337.0,801337.0,-0.36,-3.194,11.0197,Mar 27,-0.635498625185007
0,2019-03-26,11.47,11.82,11.09,11.27,1622717.0,1622717.0,0.02,0.178,11.3623,Mar 26,-0.6234710821113684
0,2019-03-25,11.61,11.61,11.1495,11.25,1607695.0,1607695.0,-0.31,-2.682,11.3043,Mar 25,-0.6241392789487927
0,2019-03-22,11.85,11.97,11.27,11.56,2104882.0,2104882.0,-0.54,-4.463,11.5349,Mar 22,-0.613782227968715
0,2019-03-21,12.04,12.25,11.925,12.1,1432314.0,1432314.0,0.01,0.083,12.1146,Mar 21,-0.5957409133582571
0,2019-03-20,11.99,12.33,11.81,12.09,1768321.0,1768321.0,0.06,0.499,12.084,Mar 20,-0.5960750117769693
0,2019-03-19,12.45,12.62,11.945,12.03,1060949.0,1060949.0,-0.28,-2.275,12.1601,Mar 19,-0.5980796022892423
0,2019-03-18,11.71,12.34,11.665,12.31,1396048.0,1396048.0,0.68,5.847,12.1676,Mar 18,-0.5887248465653011
0,2019-03-15,11.6,11.83,11.57,11.63,1787199.0,1787199.0,-0.02,-0.172,11.6562,Mar 15,-0.6114435390377296
0,2019-03-14,11.71,11.96,11.64,11.65,544043.0,544043.0,-0.09,-0.767,11.7311,Mar 14,-0.6107753422003054
0,2019-03-13,11.73,12.05,11.55,11.74,2138634.0,2138634.0,0.16,1.382,11.7582,Mar 13,-0.6077684564318957
0,2019-03-12,11.49,11.89,11.38,11.58,1633772.0,1633772.0,0.28,2.478,11.6618,Mar 12,-0.6131140311312907
0,2019-03-11,11.17,11.37,10.98,11.3,1600424.0,1600424.0,0.29,2.634,11.2167,Mar 11,-0.6224687868552318
0,2019-03-08,11.27,11.28,10.8,11.01,1500782.0,1500782.0,-0.36,-3.166,11.0193,Mar 8,-0.6321576409978852
0,2019-03-07,11.66,11.66,11.19,11.37,1263122.0,1263122.0,-0.2,-1.729,11.3769,"Mar 7, 19",-0.6201300979242466
0,2019-03-06,11.84,11.845,11.515,11.57,1604581.0,1604581.0,-0.4,-3.342,11.6484,"Mar 6, 19",-0.6134481295500028
0,2019-03-05,11.99,12.06,11.81,11.97,1157694.0,1157694.0,0.02,0.167,11.9436,"Mar 5, 19",-0.6000841928015155
0,2019-03-04,11.66,11.98,11.6,11.95,1316875.0,1316875.0,0.36,3.106,11.821,"Mar 4, 19",-0.6007523896389398
0,2019-03-01,11.37,11.67,11.33,11.59,1412069.0,1412069.0,0.28,2.476,11.5048,"Mar 1, 19",-0.6127799327125785
0,2019-02-28,11.38,11.38,10.36,11.31,2570569.0,2570569.0,-0.15,-1.309,10.8823,"Feb 28, 19",-0.6221346884365195
0,2019-02-27,11.6,11.76,11.37,11.46,968560.0,968560.0,-0.08,-0.693,11.5001,"Feb 27, 19",-0.6171232121558369
0,2019-02-26,12.03,12.06,11.5,11.54,1624062.0,1624062.0,-0.48,-3.993,11.6861,"Feb 26, 19",-0.6144504248061394
0,2019-02-25,12.11,12.41,11.87,12.02,1230731.0,1230731.0,-0.15,-1.233,12.0647,"Feb 25, 19",-0.5984137007079545
0,2019-02-22,12.66,12.68,12.06,12.17,1279124.0,1279124.0,-0.36,-2.873,12.2317,"Feb 22, 19",-0.5934022244272718
0,2019-02-21,12.83,13.06,12.46,12.53,1045540.0,1045540.0,-0.32,-2.49,12.7335,"Feb 21, 19",-0.5813746813536331
0,2019-02-20,13.06,13.285,12.68,12.85,1909264.0,1909264.0,-0.25,-1.908,12.9266,"Feb 20, 19",-0.5706835319548432
0,2019-02-19,13.02,13.39,12.87,13.1,1165052.0,1165052.0,-0.01,-0.076,13.1493,"Feb 19, 19",-0.5623310714870386
0,2019-02-15,12.49,13.13,12.47,13.11,1283859.0,1283859.0,0.79,6.412,12.9384,"Feb 15, 19",-0.5619969730683265
0,2019-02-14,12.15,12.5,12.15,12.32,1170085.0,1170085.0,0.03,0.244,12.3745,"Feb 14, 19",-0.588390748146589
0,2019-02-13,12.4,12.675,12.24,12.29,967490.0,967490.0,0.07,0.573,12.4173,"Feb 13, 19",-0.5893930434027256
0,2019-02-12,12.33,12.47,12.14,12.22,1090934.0,1090934.0,0.23,1.918,12.2699,"Feb 12, 19",-0.5917317323337109
0,2019-02-11,11.95,12.12,11.8,11.99,1248563.0,1248563.0,-0.05,-0.415,11.9806,"Feb 11, 19",-0.599415995964091
0,2019-02-08,12.24,12.36,11.89,12.04,2367644.0,2367644.0,-0.34,-2.746,12.0377,"Feb 8, 19",-0.5977455038705302
0,2019-02-07,12.71,12.76,11.99,12.38,2009268.0,2009268.0,-0.49,-3.807,12.3243,"Feb 7, 19",-0.5863861576343158
0,2019-02-06,12.71,13.05,12.55,12.87,779405.0,779405.0,0.06,0.468,12.8768,"Feb 6, 19",-0.570015335117419
0,2019-02-05,12.73,13.005,12.61,12.81,1698770.0,1698770.0,0.07,0.549,12.852,"Feb 5, 19",-0.572019925629692
0,2019-02-04,11.97,12.75,11.89,12.74,1719829.0,1719829.0,0.68,5.638,12.4564,"Feb 4, 19",-0.5743586145606773
0,2019-02-01,12.18,12.465,11.9,12.06,2251923.0,2251923.0,-0.13,-1.066,12.1913,"Feb 1, 19",-0.5970773070331057
0,2019-01-31,12.34,12.52,12.01,12.19,1714313.0,1714313.0,-0.12,-0.975,12.194,"Jan 31, 19",-0.5927340275898475
0,2019-01-30,12.53,12.65,12.25,12.31,2044704.0,2044704.0,-0.1,-0.806,12.4103,"Jan 30, 19",-0.5887248465653011
0,2019-01-29,12.26,12.92,12.26,12.41,3780964.0,3780964.0,0.39,3.245,12.5984,"Jan 29, 19",-0.5853838623781794
0,2019-01-28,12.16,12.25,11.97,12.02,2406689.0,2406689.0,-0.49,-3.917,12.0628,"Jan 28, 19",-0.5984137007079545
0,2019-01-25,12.13,12.54,12.1,12.51,1864356.0,1864356.0,0.49,4.077,12.377,"Jan 25, 19",-0.5820428781910576
0,2019-01-24,11.47,12.03,11.2,12.02,1495226.0,1495226.0,0.57,4.978,11.7639,"Jan 24, 19",-0.5984137007079545
