,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2019-05-23,0.16,8992.0,8992.0,0.0,0.0,May 23,-0.9920119820269595,,,,
0,2019-05-22,0.16,1041272.0,1041272.0,-0.0231,-12.616,May 22,-0.9920119820269595,0.1922,0.1922,0.16,0.169307
0,2019-05-21,0.1831,1086350.0,1086350.0,-0.0182,-9.041,May 21,-0.9908587119321018,0.201,0.2024,0.181,0.189515
0,2019-05-20,0.2013,1128577.0,1128577.0,0.0102,5.338,May 20,-0.9899500748876685,0.1985,0.2013,0.1777,0.186717
0,2019-05-17,0.1911,1742690.0,1742690.0,-0.0189,-9.0,May 17,-0.9904593110334499,0.205,0.2116,0.1832,0.193673
0,2019-05-16,0.21,986873.0,986873.0,0.0047,2.289,May 16,-0.9895157264103844,0.2065,0.22,0.2,0.208362
0,2019-05-15,0.2053,1147325.0,1147325.0,-0.0038,-1.817,May 15,-0.9897503744383425,0.2081,0.2196,0.1989,0.207762
0,2019-05-14,0.2091,1116525.0,1116525.0,-0.008,-3.685,May 14,-0.9895606590114828,0.2198,0.23,0.2059,0.215143
0,2019-05-13,0.2171,913081.0,913081.0,-0.022,-9.201,May 13,-0.9891612581128308,0.2382,0.2502,0.215,0.228073
0,2019-05-10,0.2391,963485.0,963485.0,-0.0109,-4.36,May 10,-0.9880629056415376,0.2625,0.27,0.23,0.235991
0,2019-05-09,0.25,937153.0,937153.0,-0.0266,-9.617,May 9,-0.9875187219171243,0.28,0.28,0.249,0.257615
0,2019-05-08,0.2766,747301.0,747301.0,0.009,3.363,May 8,-0.9861907139291064,0.268,0.29,0.2582,0.278753
0,2019-05-07,0.2676,742660.0,742660.0,-0.0195,-6.792,May 7,-0.9866400399400898,0.2935,0.2935,0.26,0.268643
0,2019-05-06,0.2871,689435.0,689435.0,0.0136,4.973,May 6,-0.9856665002496257,0.25,0.2919,0.25,0.275576
0,2019-05-03,0.2735,633380.0,633380.0,-0.0269,-8.955,May 3,-0.986345481777334,0.3,0.3,0.2702,0.282304
0,2019-05-02,0.3004,2899870.0,2899870.0,0.0351,13.23,May 2,-0.9850024962556165,0.255,0.325,0.24,0.288122
0,2019-05-01,0.2653,707329.0,707329.0,-0.0191,-6.716,May 1,-0.9867548676984523,0.2844,0.2943,0.2611,0.271494
