,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2018-05-29,68.74,170931.0,170931.0,0.0,0.0,May 29,2.118874773139746,,,,
0,2018-05-25,68.74,8443414.0,8443414.0,0.01,0.015,May 25,2.118874773139746,68.75,68.77,68.74,68.7462
0,2018-05-24,68.73,7484491.0,7484491.0,0.2,0.292,May 24,2.118421052631579,68.74,68.75,68.73,68.7394
0,2018-05-23,68.53,4636419.0,4636419.0,-0.07,-0.102,May 23,2.10934664246824,68.6,68.62,68.5,68.5717
0,2018-05-22,68.6,3636260.0,3636260.0,-0.01,-0.015,May 22,2.1125226860254083,68.66,68.67,68.5,68.6146
0,2018-05-21,68.61,5859674.0,5859674.0,0.01,0.015,May 21,2.1129764065335754,68.65,68.67,68.58,68.6043
0,2018-05-18,68.6,2933643.0,2933643.0,0.02,0.029,May 18,2.1125226860254083,68.59,68.63,68.55,68.6088
0,2018-05-17,68.58,2287907.0,2287907.0,-0.01,-0.015,May 17,2.1116152450090744,68.56,68.63,68.56,68.6024
0,2018-05-16,68.59,1912805.0,1912805.0,0.04,0.058,May 16,2.1120689655172415,68.54,68.59,68.5,68.5593
0,2018-05-15,68.55,19362623.0,19362623.0,0.84,1.241,May 15,2.1102540834845733,68.58,68.58,68.53,68.5533
0,2018-05-14,67.71,3418388.0,3418388.0,0.87,1.302,May 14,2.072141560798548,67.5,67.75,67.45,67.6564
0,2018-05-11,66.84,2212690.0,2212690.0,-0.15,-0.224,May 11,2.032667876588022,66.95,67.5,66.72,67.0607
0,2018-05-10,66.99,1795518.0,1795518.0,-0.25,-0.372,May 10,2.039473684210526,67.4,67.54,66.925,67.1653
0,2018-05-09,67.24,1552652.0,1552652.0,-0.19,-0.282,May 9,2.0508166969147004,67.48,67.62,67.24,67.4047
0,2018-05-08,67.43,2401005.0,2401005.0,-0.33,-0.487,May 8,2.0594373865698734,67.4,67.735,67.25,67.4987
0,2018-05-07,67.76,5617502.0,5617502.0,2.16,3.293,May 7,2.074410163339383,67.98,68.05,67.15,67.7645
0,2018-05-04,65.6,2141465.0,2141465.0,-0.08,-0.122,May 4,1.9764065335753174,65.38,66.135,64.9711,65.7683
0,2018-05-03,65.68,4413172.0,4413172.0,0.76,1.171,May 3,1.9800362976406538,64.7,66.1,63.34,64.8913
0,2018-05-02,64.92,1087723.0,1087723.0,-0.13,-0.2,May 2,1.9455535390199639,65.09,65.5,64.77,65.1456
0,2018-05-01,65.05,1210841.0,1210841.0,0.36,0.557,May 1,1.9514519056261344,64.59,65.13,64.26,64.9124
0,2018-04-30,64.69,949256.0,949256.0,0.1,0.155,Apr 30,1.9351179673321235,64.75,64.885,64.5,64.652
0,2018-04-27,64.59,1341272.0,1341272.0,-0.15,-0.232,"Apr 27, 18",1.930580762250454,64.88,64.88,64.3,64.638
0,2018-04-26,64.74,1204980.0,1204980.0,0.08,0.124,"Apr 26, 18",1.9373865698729582,64.64,64.95,64.47,64.7533
0,2018-04-25,64.66,1982816.0,1982816.0,0.36,0.56,"Apr 25, 18",1.9337568058076224,64.2,64.81,64.02,64.4431
0,2018-04-24,64.3,2927045.0,2927045.0,0.53,0.831,"Apr 24, 18",1.9174228675136116,63.8,65.01,63.7625,64.3207
