,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2019-02-19,10.3987,50.0,50.0,0.0,0.0,Feb 19,0.03469651741293523,,,,
0,2019-02-15,10.3987,2698.0,2698.0,0.0987,0.958,Feb 15,0.03469651741293523,10.2664,10.3987,10.25,10.3669
0,2019-02-14,10.3,3193.0,3193.0,0.2,1.98,Feb 14,0.02487562189054726,10.24,10.3,10.1535,10.2213
0,2019-02-08,10.1,4.0,4.0,0.0,0.0,Feb 8,0.004975124378109346,,,,
0,2019-02-01,10.1,7.0,7.0,0.0,0.0,Feb 1,0.004975124378109346,,,,
0,2019-01-31,10.1,1.0,1.0,0.0,0.0,Jan 31,0.004975124378109346,,,,
0,2019-01-04,10.1,100.0,100.0,0.0,0.0,"Jan 4, 19",0.004975124378109346,10.1,10.1,10.1,10.1
0,2018-12-24,10.1,1000.0,1000.0,0.0,0.0,"Dec 24, 18",0.004975124378109346,10.1,10.1,10.1,10.1
0,2018-12-19,10.1,1000.0,1000.0,-0.14,-1.367,"Dec 19, 18",0.004975124378109346,10.1,10.1,10.1,10.1
0,2018-12-17,10.24,2025.0,2025.0,0.0,0.0,"Dec 17, 18",0.01890547263681587,10.25,10.25,10.24,10.2479
0,2018-12-10,10.24,6475.0,6475.0,0.0,0.0,"Dec 10, 18",0.01890547263681587,10.25,10.25,10.24,10.2402
0,2018-12-04,10.24,20.0,20.0,0.0,0.0,"Dec 4, 18",0.01890547263681587,,,,
0,2018-11-30,10.24,101.0,101.0,-0.46,-4.299,"Nov 30, 18",0.01890547263681587,10.24,10.24,10.24,10.24
0,2018-11-28,10.7,20.0,20.0,0.0,0.0,"Nov 28, 18",0.06467661691542274,,,,
0,2018-11-19,10.7,1000.0,1000.0,-0.04,-0.372,"Nov 19, 18",0.06467661691542274,10.7,10.7,10.7,10.7
0,2018-11-16,10.74,2.0,2.0,0.0,0.0,"Nov 16, 18",0.0686567164179104,,,,
0,2018-10-31,10.74,1.0,1.0,0.0,0.0,"Oct 31, 18",0.0686567164179104,,,,
0,2018-10-29,10.74,200.0,200.0,0.19,1.801,"Oct 29, 18",0.0686567164179104,10.74,10.74,10.74,10.74
0,2018-10-25,10.55,400.0,400.0,0.0,0.0,"Oct 25, 18",0.04975124378109452,10.55,10.55,10.55,10.55
0,2018-10-22,10.55,2200.0,2200.0,0.0,0.0,"Oct 22, 18",0.04975124378109452,10.2,10.55,10.2,10.2806
0,2018-10-04,10.55,80000.0,80000.0,0.02,0.19,"Oct 4, 18",0.04975124378109452,10.55,10.55,10.55,10.55
0,2018-10-03,10.53,301.0,301.0,-0.29,-2.68,"Oct 3, 18",0.04776119402985061,10.53,10.53,10.53,10.53
0,2018-09-28,10.82,2665.0,2665.0,-0.03,-0.276,"Sep 28, 18",0.07661691542288553,10.73,10.85,10.73,10.8056
0,2018-09-27,10.85,199.0,199.0,0.1858,1.742,"Sep 27, 18",0.07960199004975113,10.85,10.85,10.85,10.85
0,2018-09-26,10.6642,2000.0,2000.0,-0.1458,-1.349,"Sep 26, 18",0.06111442786069637,10.7436,10.85,10.6642,10.7861
0,2018-09-25,10.81,200.0,200.0,-0.0274,-0.253,"Sep 25, 18",0.07562189054726365,10.81,10.81,10.81,10.81
0,2018-09-24,10.8374,2078.0,2078.0,0.0315,0.292,"Sep 24, 18",0.07834825870646764,10.6928,10.896,10.6928,10.8505
0,2018-09-21,10.8059,200.0,200.0,0.4041,3.885,"Sep 21, 18",0.07521393034825857,10.8059,10.8059,10.8059,10.8059
